"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,          10,      -5.212924232,      -4.889808771,      -4.742682341,      -3.762638311,      -8.485733319,               0.5,   -0.003359205855,      0.2371094606,                 0,                 0,                 0,     0.01384912923,    -0.01679619943,      0.2365376678,                 0,      -70.58497481,    0.003824965328
          0,           0,          11,      -5.250945106,       -4.93814237,      -4.821063981,      -3.800730657,      -8.481182669,               0.5,    0.002464660987,      0.2646283464,                 0,                 0,                 0,     0.01895863625,    -0.01254182162,      0.2643424653,                 0,       107.3690653,    0.004287988359
          0,           0,          12,      -5.327726625,      -4.944779972,      -4.862000687,      -3.879353368,      -8.463196654,               0.5,    0.004933243104,      0.2895557452,                 0,                 0,                 0,     0.02150621379,    -0.01149041353,      0.2893697235,                 0,       58.69480564,    0.004287988359
          0,           0,          13,      -5.382812425,      -4.931008403,      -4.889374725,      -3.935993984,      -8.419005142,               0.5,    0.005239221941,      0.3021272303,                 0,                 0,                 0,      0.0222895832,    -0.01189763934,      0.3019383363,                 0,       57.66643095,    0.004753706957
          0,           0,          14,      -5.398564741,      -4.934702779,      -4.908268586,      -3.949656002,      -8.421863554,               0.5,    0.004700322422,      0.3073631526,                 0,                 0,                 0,     0.02099909075,    -0.01273251116,      0.3071352858,                 0,       65.39192953,    0.004753706957
          0,           0,          15,      -5.448296715,      -4.943760015,      -4.944419002,      -3.996042491,      -8.400833207,               0.5,    0.003843529984,      0.3078729544,                 0,                 0,                 0,     0.01853575896,    -0.01361682768,      0.3075956937,                 0,       80.10161381,     0.00522098974
          0,           0,          16,       -5.46063724,      -4.956787888,      -4.971159459,      -4.005389939,      -8.369743704,               0.5,    0.003370996147,      0.3038855122,                 0,                 0,                 0,     0.01583857149,    -0.01386254231,      0.3035878754,                 0,       90.14709568,     0.00522098974
          0,           0,          17,      -5.480235184,      -4.966810841,      -4.988908226,      -4.023655102,      -8.367821874,               0.5,    0.003618854685,      0.3010624118,                 0,                 0,                 0,     0.01334887448,    -0.01345503298,      0.3007833672,                 0,       83.19273307,     0.00568919115
          0,           0,          18,      -5.504297222,      -4.976980378,      -5.002061628,      -4.046875826,      -8.348711442,               0.5,    0.004167586107,      0.2985768153,                 0,                 0,                 0,     0.01176493376,     -0.0127662687,      0.2983328775,                 0,       71.64262659,     0.00568919115
          0,           0,          19,        -5.4999635,      -4.982701435,       -5.00933795,      -4.042807739,      -8.344533071,               0.5,    0.005048658404,      0.2997983023,                 0,                 0,                 0,      0.0109157929,    -0.01195586296,      0.2996023504,                 0,       59.38177596,    0.006157940609
          0,           0,          20,      -5.518642152,      -4.986317661,      -5.014395389,      -4.060894114,      -8.340396748,               0.5,    0.005631015109,      0.3029278588,                 0,                 0,                 0,      0.0108317405,    -0.01155186616,      0.3027598889,                 0,       53.79631433,    0.006157940609
          0,           0,          21,      -5.514233624,      -4.987373722,      -5.027823488,      -4.057744251,       -8.33324982,               0.5,    0.006424257781,      0.3083189826,                 0,                 0,                 0,     0.01121019908,    -0.01106553712,      0.3081873132,                 0,       47.99293445,    0.006627020335
          0,           0,          22,      -5.516594787,      -4.991298242,      -5.033981811,      -4.059396117,      -8.349325777,               0.5,    0.006735968593,      0.3142342236,                 0,                 0,                 0,     0.01173882899,    -0.01108967914,      0.3141107122,                 0,       46.65019131,    0.006627020335
          0,           0,          23,      -5.518323511,      -4.993463077,      -5.040609247,      -4.061659753,       -8.32931659,               0.5,     0.00716758411,      0.3202195943,                 0,                 0,                 0,     0.01229072608,    -0.01099808516,       0.320110926,                 0,       44.67608464,    0.006627020335
          0,           0,          24,      -5.514332374,      -4.995372211,      -5.045579946,      -4.057436702,      -8.334700273,               0.5,    0.007202059113,       0.325418678,                 0,                 0,                 0,     0.01258209548,    -0.01125841615,      0.3253036023,                 0,        45.1841165,    0.007096302756
          0,           0,          25,      -5.516722581,      -4.996539642,        -5.0446743,      -4.059451834,      -8.343491291,               0.5,    0.007358297525,      0.3294922997,                 0,                 0,                 0,     0.01270758328,    -0.01133337399,      0.3293795299,                 0,       44.77833338,    0.007096302756
          0,           0,          26,      -5.516663837,      -4.996400075,      -5.045057373,        -4.0593925,      -8.322106188,               0.5,    0.007337683818,      0.3326468288,                 0,                 0,                 0,     0.01254626148,     -0.0115327936,      0.3325278169,                 0,       45.33403688,    0.007096302756
          0,           0,          27,      -5.512427864,      -4.995490986,      -5.044390326,       -4.05461458,      -8.352150902,               0.5,    0.007373701794,      0.3346355074,                 0,                 0,                 0,     0.01230466418,    -0.01160957728,      0.3345153389,                 0,       45.38229463,     0.00756571326
          0,           0,          28,      -5.516929885,      -4.996141039,      -5.045053285,       -4.05923529,      -8.334850013,               0.5,    0.007356238486,      0.3363156795,                 0,                 0,                 0,     0.01190357052,    -0.01172226614,      0.3361918187,                 0,        45.7184307,     0.00756571326
          0,           0,          29,      -5.512438094,      -4.994979083,      -5.042896254,      -4.054401821,      -8.346028952,               0.5,    0.007431724201,      0.3372209542,                 0,                 0,                 0,     0.01161979928,    -0.01169822438,       0.337099917,                 0,       45.37587041,     0.00756571326
          0,           0,          30,      -5.514602001,      -4.996200481,       -5.04581508,      -4.056726046,      -8.355797705,               0.5,    0.007373995356,      0.3384284418,                 0,                 0,                 0,     0.01124076594,    -0.01182431622,      0.3383021898,                 0,       45.89485422,     0.00756571326
          0,           0,          31,      -5.510425192,      -4.995627172,       -5.04082968,      -4.052238468,      -8.346327039,               0.5,    0.007348323307,      0.3390518885,                 0,                 0,                 0,     0.01105539221,     -0.0118852919,      0.3389231783,                 0,       46.14003417,    0.008035190166
          0,           0,          32,      -5.510862566,      -4.996812425,      -5.045747701,      -4.052957601,      -8.367940878,               0.5,    0.007236595222,      0.3402212174,                 0,                 0,                 0,     0.01074071504,    -0.01206313281,      0.3400842924,                 0,       47.01399028,    0.008035190166
          0,           0,          33,      -5.510679937,      -4.997663393,      -5.038898801,      -4.052447569,      -8.356731032,               0.5,    0.007195128798,      0.3407872741,                 0,                 0,                 0,     0.01055232442,    -0.01213662388,      0.3406470878,                 0,       47.36360998,    0.008035190166
          0,           0,          34,      -5.510736603,      -4.999616934,      -5.048180023,      -4.052827202,      -8.375776266,               0.5,     0.00698332635,      0.3418159192,                 0,                 0,                 0,     0.01017383503,    -0.01240640243,      0.3416620708,                 0,       48.94743594,    0.008035190166
          0,           0,          35,      -5.511335396,      -5.001202554,      -5.036978825,      -4.052958009,      -8.370777934,               0.5,    0.006922640576,      0.3421198184,                 0,                 0,                 0,    0.009850813269,     -0.0124842195,      0.3419620408,                 0,       49.42042197,    0.008035190166
          0,           0,          36,      -5.513939853,      -5.004467673,      -5.050250395,      -4.056247092,      -8.380640748,               0.5,    0.006712839826,      0.3427949754,                 0,                 0,                 0,    0.009307009801,    -0.01273195935,      0.3426242178,                 0,       51.06556752,    0.008035190166
          0,           0,          37,      -5.510687273,      -5.006572469,      -5.041335009,      -4.052182153,      -8.381131438,               0.5,    0.006679298127,      0.3426446491,                 0,                 0,                 0,    0.008820320665,    -0.01275692468,      0.3424722316,                 0,       51.29949922,    0.008504686165
          0,           0,          38,      -5.513060518,      -5.011165601,      -5.049526823,      -4.055415972,      -8.376705861,               0.5,    0.006550062297,      0.3427774239,                 0,                 0,                 0,    0.008163916413,    -0.01289348004,      0.3425974662,                 0,        52.3319334,    0.008504686165
          0,           0,          39,      -5.510494067,       -5.01397606,      -5.044912007,      -4.052005597,      -8.368275551,               0.5,     0.00649369188,      0.3421823865,                 0,                 0,                 0,     0.00760546211,    -0.01291602546,        0.34200019,                 0,       52.69458311,    0.008504686165
          0,           0,          40,      -5.512305111,       -5.01977293,      -5.048817341,      -4.054719202,      -8.353596711,               0.5,    0.006438625185,      0.3418425988,                 0,                 0,                 0,    0.006962120664,    -0.01295174008,      0.3416578269,                 0,        53.0924831,    0.008504686165
          0,           0,          41,      -5.510507286,      -5.023250173,      -5.046685134,      -4.052104911,      -8.334458488,               0.5,    0.006350761064,      0.3409907935,                 0,                 0,                 0,    0.006444867055,    -0.01299117167,      0.3408024103,                 0,       53.69290232,    0.008504686165
          0,           0,          42,      -5.510772752,      -5.030258457,      -5.047440077,      -4.053328775,      -8.313128907,               0.5,    0.006330196177,      0.3404079084,                 0,                 0,                 0,    0.005901193607,     -0.0129786581,      0.3402192968,                 0,       53.77525417,    0.008504686165
          0,           0,          43,      -5.512482841,      -5.034204714,      -5.047844492,      -4.054330315,      -8.290447109,               0.5,    0.006177405967,      0.3394773544,                 0,                 0,                 0,    0.005489659199,    -0.01307844687,      0.3392815774,                 0,       54.95467778,    0.008504686165
          0,           0,          44,      -5.510276125,      -5.042547004,      -5.047063235,      -4.053070512,      -8.267590614,               0.5,    0.006147712667,       0.338827006,                 0,                 0,                 0,    0.005061857915,    -0.01307122235,      0.3386305915,                 0,       55.11432046,    0.008504686165
          0,           0,          45,      -5.512493694,      -5.047211725,      -5.048673998,      -4.054639644,       -8.24427588,               0.5,    0.005992987268,       0.337983518,                 0,                 0,                 0,    0.004735587825,    -0.01317787921,      0.3377796883,                 0,       56.39650192,    0.008504686165
          0,           0,          46,       -5.50783019,      -5.056352908,      -5.047684209,       -4.05093309,      -8.221405038,               0.5,    0.005947856772,      0.3372910634,                 0,                 0,                 0,    0.004402338215,    -0.01318367995,      0.3370857889,                 0,       56.70800027,    0.008504686165
          0,           0,          47,      -5.509814721,      -5.062311768,      -5.052051126,      -4.052303303,      -8.198044383,               0.5,    0.005789439431,      0.3365835203,                 0,                 0,                 0,     0.00412312344,    -0.01330172991,      0.3363704025,                 0,       58.13749747,    0.008504686165
          0,           0,          48,      -5.504827267,      -5.072063539,      -5.051002633,      -4.048221631,      -8.175496256,               0.5,    0.005743673239,      0.3358000489,                 0,                 0,                 0,    0.003858599256,    -0.01330300531,      0.3355855966,                 0,       58.46433717,    0.008504686165
          0,           0,          49,      -5.507174418,      -5.079172019,      -5.056362621,      -4.050022883,      -8.152283882,               0.5,    0.005623097068,      0.3352666351,                 0,                 0,                 0,    0.003590889407,    -0.01339314685,       0.335046205,                 0,        59.6231278,    0.008504686165
          0,           0,          50,      -5.503417248,      -5.089839416,      -5.054211116,      -4.047159132,      -8.130011503,               0.5,    0.005596765217,      0.3344846593,                 0,                 0,                 0,    0.003361274041,    -0.01337510396,       0.334263994,                 0,       59.76392548,    0.008504686165
          0,           0,          51,      -5.505310166,      -5.097002347,      -5.058973072,      -4.048464293,      -8.108901471,               0.5,    0.005558635107,      0.3340927427,                 0,                 0,                 0,    0.003102297449,     -0.0133909539,       0.333870546,                 0,       60.10337722,    0.008504686165
          0,           0,          52,      -5.503164691,      -5.108533939,      -5.055875273,      -4.047201842,      -8.087122882,               0.5,     0.00554735344,       0.333348511,                 0,                 0,                 0,    0.002901090597,    -0.01336002485,      0.3331268717,                 0,       60.09144984,    0.008504686165
          0,           0,          53,      -5.504541795,      -5.115661676,       -5.05940157,      -4.047976524,      -8.067468198,               0.5,     0.00554191029,      0.3330105911,                 0,                 0,                 0,    0.002671747261,    -0.01334630163,      0.3327891867,                 0,       60.08949509,    0.008504686165
          0,           0,          54,      -5.503118488,      -5.127926901,      -5.056403653,      -4.047421513,      -8.047523954,               0.5,    0.005532688576,      0.3322597189,                 0,                 0,                 0,    0.002513285062,    -0.01331293947,      0.3320389994,                 0,       60.05393478,    0.008504686165
          0,           0,          55,      -5.503847031,      -5.134928464,      -5.059042913,      -4.047540042,      -8.028596347,               0.5,    0.005521623212,      0.3318768978,                 0,                 0,                 0,    0.002338036535,    -0.01330228384,      0.3316561666,                 0,       60.10495194,    0.008504686165
          0,           0,          56,      -5.503035713,       -5.14748224,      -5.056444835,      -4.047604659,      -8.010042433,               0.5,    0.005553713591,      0.3311332096,                 0,                 0,                 0,    0.002221262881,    -0.01322808332,      0.3309154938,                 0,       59.62374619,    0.008504686165
          0,           0,          57,      -5.503800343,      -5.154246399,      -5.058455694,      -4.047777293,      -7.991926566,               0.5,    0.005534100512,       0.330726539,                 0,                 0,                 0,     0.00209352563,    -0.01322460956,      0.3305083653,                 0,        59.7615707,    0.008504686165
          0,           0,          58,        -5.5023924,      -5.167219344,      -5.056268515,       -4.04722496,      -7.974455979,               0.5,    0.005508021132,      0.3300221386,                 0,                 0,                 0,    0.002012087271,    -0.01321071258,      0.3298036194,                 0,       59.91664352,    0.008504686165
          0,           0,          59,      -5.504167582,       -5.17294142,      -5.058536372,      -4.048474302,      -7.957594528,               0.5,    0.005463631372,      0.3296218961,                 0,                 0,                 0,    0.001921613462,    -0.01323234008,       0.329401504,                 0,       60.33018586,    0.008504686165
          0,           0,          60,      -5.501805527,      -5.186003759,      -5.056778014,      -4.046886431,      -7.940606095,               0.5,    0.005455829241,      0.3289926476,                 0,                 0,                 0,    0.001860511959,    -0.01320445581,      0.3287728252,                 0,        60.3011262,    0.008504686165
          0,           0,          61,      -5.503161937,      -5.192148543,      -5.059655671,        -4.0477531,      -7.923955984,               0.5,    0.005418546352,      0.3286429364,                 0,                 0,                 0,    0.001794170998,    -0.01322185263,      0.3284215627,                 0,       60.65149489,    0.008504686165
          0,           0,          62,      -5.500356057,      -5.204712459,      -5.058229359,      -4.045689088,      -7.907188028,               0.5,    0.005394369282,      0.3280470559,                 0,                 0,                 0,    0.001759638044,    -0.01321220869,        0.32782527,                 0,       60.81286592,    0.008504686165
          0,           0,          63,      -5.501914022,      -5.210464232,      -5.062084314,      -4.046770802,      -7.890232529,               0.5,    0.005397963445,      0.3278221587,                 0,                 0,                 0,    0.001697939418,    -0.01319587026,      0.3276009383,                 0,       60.73071114,    0.008504686165
          0,           0,          64,      -5.499701424,      -5.222885141,      -5.060481764,      -4.045254029,      -7.873451485,               0.5,     0.00538203462,      0.3273253563,                 0,                 0,                 0,    0.001672590577,    -0.01318360835,      0.3271040318,                 0,       60.81814395,    0.008504686165
          0,           0,          65,      -5.501082128,      -5.228003148,      -5.064575922,      -4.046158481,      -7.856859578,               0.5,    0.005379192861,      0.3272080644,                 0,                 0,                 0,    0.001618435627,    -0.01317979594,      0.3269867675,                 0,       60.82846867,    0.008504686165
          0,           0,          66,      -5.499569921,      -5.240324737,      -5.062535733,       -4.04531998,      -7.840669647,               0.5,    0.005335632537,      0.3267685073,                 0,                 0,                 0,    0.001609253478,    -0.01319836649,      0.3265454478,                 0,       61.24269336,    0.008504686165
          0,           0,          67,      -5.500274081,      -5.244382885,      -5.065536537,      -4.045517606,      -7.824553426,               0.5,    0.005389293883,       0.326768275,                 0,                 0,                 0,    0.001557292711,    -0.01314477827,      0.3265482581,                 0,       60.63285508,    0.008504686165
          0,           0,          68,      -5.499756243,      -5.256109382,      -5.063094136,      -4.045679765,      -7.808374801,               0.5,    0.005396474644,      0.3263954167,                 0,                 0,                 0,    0.001558149366,    -0.01311647069,      0.3261764066,                 0,       60.48308169,    0.008504686165
          0,           0,          69,      -5.499718492,      -5.258288242,      -5.065091449,      -4.045102919,      -7.792413328,               0.5,    0.005439935506,      0.3264432298,                 0,                 0,                 0,    0.001518955524,    -0.01307579038,      0.3262266066,                 0,       60.00865809,    0.008504686165
          0,           0,          70,      -5.499709776,      -5.269824353,       -5.06274295,       -4.04576497,      -7.776581559,               0.5,     0.00542390748,      0.3261316995,                 0,                 0,                 0,    0.001530456627,    -0.01307413111,      0.3259146688,                 0,       60.12855137,    0.008504686165
          0,           0,          71,      -5.499877002,      -5.270599837,      -5.064251827,      -4.045420516,      -7.761273709,               0.5,    0.005473336362,      0.3261867307,                 0,                 0,                 0,    0.001508751327,    -0.01302790159,      0.3259724137,                 0,       59.59559382,    0.008504686165
          0,           0,          72,      -5.499897485,      -5.282028281,      -5.062363212,      -4.046081392,      -7.746601152,               0.5,     0.00548644866,      0.3259216229,                 0,                 0,                 0,    0.001528628676,    -0.01299978069,      0.3257084756,                 0,        59.4048433,    0.008504686165
          0,           0,          73,      -5.500501983,      -5.282100042,      -5.063631252,      -4.046204058,      -7.732476225,               0.5,    0.005528405881,      0.3259825375,                 0,                 0,                 0,    0.001522654341,    -0.01296134436,      0.3257716709,                 0,       58.96501532,    0.008504686165
          0,           0,          74,      -5.500031964,      -5.292843112,      -5.062267915,       -4.04634625,      -7.718570113,               0.5,    0.005508391588,      0.3257259291,                 0,                 0,                 0,    0.001557919683,    -0.01296677862,      0.3255143406,                 0,       59.13267492,    0.008504686165
          0,           0,          75,      -5.500766232,       -5.29189661,      -5.063929905,      -4.046639681,       -7.70390267,               0.5,     0.00551584565,      0.3257952626,                 0,                 0,                 0,    0.001565358434,    -0.01296326726,      0.3255839851,                 0,       59.06533345,    0.008504686165
          0,           0,          76,       -5.49987729,      -5.302417551,      -5.062881107,      -4.046315711,      -7.688777116,               0.5,    0.005488772421,      0.3255897338,                 0,                 0,                 0,    0.001604693852,    -0.01297864495,      0.3253772521,                 0,       59.31922639,    0.008504686165
          0,           0,          77,      -5.500671453,      -5.301700975,       -5.06525158,      -4.046687311,      -7.673951165,               0.5,    0.005543993933,      0.3257070422,                 0,                 0,                 0,    0.001611970752,    -0.01293016279,      0.3254975024,                 0,       58.74953078,    0.008504686165
          0,           0,          78,       -5.49953241,      -5.311811611,      -5.064240343,      -4.046085195,      -7.659371186,               0.5,    0.005524797599,      0.3255507945,                 0,                 0,                 0,    0.001652609239,    -0.01294047013,      0.3253404178,                 0,       58.92537938,    0.008504686165
          0,           0,          79,       -5.50014445,      -5.311214097,      -5.066834176,      -4.046271496,      -7.644742191,               0.5,    0.005528887869,      0.3257114121,                 0,                 0,                 0,    0.001665780828,     -0.0129454923,      0.3255010089,                 0,       58.91083701,    0.008504686165
          0,           0,          80,      -5.499297763,      -5.321024972,       -5.06549283,      -4.045951144,      -7.629705071,               0.5,    0.005477381522,      0.3255710825,                 0,                 0,                 0,    0.001716247559,    -0.01298896013,       0.325357985,                 0,       59.43918297,    0.008504686165
          0,           0,          81,      -5.499653395,      -5.319341337,      -5.067981881,      -4.045871405,        -7.6144194,               0.5,    0.005505340718,       0.325803653,                 0,                 0,                 0,    0.001726400313,    -0.01297423097,      0.3255917665,                 0,       59.17956211,    0.008504686165
          0,           0,          82,      -5.499435799,      -5.329443249,      -5.066260543,      -4.046168971,      -7.598519548,               0.5,    0.005464894368,      0.3257263483,                 0,                 0,                 0,      0.0017754527,    -0.01301022965,      0.3255122932,                 0,       59.60341159,    0.008504686165
          0,           0,          83,      -5.499450177,      -5.327151798,      -5.068326615,      -4.045731958,      -7.581609744,               0.5,    0.005525957645,      0.3259993568,                 0,                 0,                 0,    0.001784051801,    -0.01296474219,      0.3257883243,                 0,       58.99418303,    0.008504686165
          0,           0,          84,      -5.499559008,      -5.337292216,       -5.06636698,      -4.046361892,      -7.563212529,               0.5,    0.005500011466,      0.3259467506,                 0,                 0,                 0,    0.001832329913,    -0.01298766425,      0.3257343318,                 0,       59.26292201,    0.008504686165
          0,           0,          85,      -5.499416994,      -5.334533069,      -5.067729032,      -4.045759463,      -7.542441113,               0.5,    0.005520658829,      0.3262156273,                 0,                 0,                 0,    0.001845331751,    -0.01298229346,      0.3260039466,                 0,       59.08998135,    0.008504686165
          0,           0,          86,      -5.499692628,      -5.344597076,      -5.065790227,      -4.046564411,       -7.51897789,               0.5,    0.005509280423,      0.3261588933,                 0,                 0,                 0,    0.001896016557,    -0.01299043717,      0.3259466589,                 0,       59.20172296,    0.008504686165
          0,           0,          87,      -5.499767992,       -5.34046906,      -5.066953159,      -4.046196625,      -7.492250589,               0.5,     0.00557005528,      0.3264321205,                 0,                 0,                 0,    0.001907200561,    -0.01294525007,      0.3262228921,                 0,         58.604826,    0.008504686165
          0,           0,          88,      -5.499867303,      -5.350868832,      -5.065271129,      -4.046805107,       -7.46241981,               0.5,     0.00556056466,      0.3264008175,                 0,                 0,                 0,    0.001953310914,    -0.01295295077,      0.3261911014,                 0,       58.69922166,    0.008504686165
          0,           0,          89,      -5.500217702,      -5.346614642,      -5.066702618,      -4.046738102,      -7.429777154,               0.5,    0.005589470889,       0.326646784,                 0,                 0,                 0,    0.001971206283,    -0.01293803555,       0.326438311,                 0,       58.43966101,    0.008504686165
          0,           0,          90,      -5.499763322,      -5.356930523,      -5.065273196,      -4.046774311,      -7.394499342,               0.5,     0.00557003327,       0.326609741,                 0,                 0,                 0,    0.002020617331,    -0.01295534184,      0.3264002256,                 0,       58.63694616,    0.008504686165
          0,           0,          91,      -5.500336359,      -5.352990551,      -5.066984053,      -4.046946219,      -7.357436176,               0.5,    0.005568199696,      0.3268483918,                 0,                 0,                 0,    0.002042087831,    -0.01297070225,      0.3266383887,                 0,       58.69911455,    0.008504686165
          0,           0,          92,      -5.499549963,      -5.362699102,      -5.065654452,      -4.046639728,      -7.319409904,               0.5,    0.005564174249,      0.3268021063,                 0,                 0,                 0,    0.002092466451,    -0.01297209716,      0.3265919494,                 0,       58.73326241,    0.008504686165
          0,           0,          93,      -5.500104108,      -5.358075482,      -5.067828908,      -4.046799384,      -7.281522709,               0.5,    0.005566196511,      0.3270567871,                 0,                 0,                 0,    0.002107934696,    -0.01298451672,      0.3268463352,                 0,       58.75767886,    0.008504686165
          0,           0,          94,      -5.499278258,       -5.36788002,      -5.066427541,      -4.046433044,      -7.243686203,               0.5,    0.005519900518,      0.3270169696,                 0,                 0,                 0,     0.00215667067,    -0.01302848089,      0.3268039571,                 0,       59.24327233,    0.008504686165
          0,           0,          95,       -5.49967447,       -5.36334443,      -5.068858405,      -4.046428425,      -7.206625807,               0.5,    0.005517157413,      0.3272885538,                 0,                 0,                 0,    0.002167809191,    -0.01304661645,      0.3270749491,                 0,        59.3219532,    0.008504686165
          0,           0,          96,      -5.499099594,        -5.3733287,      -5.067162332,      -4.046309556,      -7.172462087,               0.5,    0.005486651735,      0.3272672502,                 0,                 0,                 0,    0.002209521203,     -0.0130758653,      0.3270519502,                 0,        59.6478993,    0.008504686165
          0,           0,          97,      -5.499345083,      -5.368860636,      -5.069162648,       -4.04614194,       -7.14118666,               0.5,    0.005531311215,      0.3275770088,                 0,                 0,                 0,    0.002210527935,    -0.01304883872,      0.3273637425,                 0,       59.22230662,    0.008504686165
          0,           0,          98,      -5.499192678,      -5.378920332,      -5.067155785,      -4.046456003,      -7.105952963,               0.5,    0.005505902844,      0.3275360971,                 0,                 0,                 0,    0.002253548721,    -0.01307188683,      0.3273214561,                 0,       59.48817231,    0.008504686165
          0,           0,          99,      -5.499211353,      -5.373621681,        -5.0688368,      -4.046050581,      -7.070073606,               0.5,    0.005560324068,      0.3278530135,                 0,                 0,                 0,    0.002248953776,    -0.01303552001,      0.3276409482,                 0,       58.96293266,    0.008504686165
          0,           0,         100,      -5.499247792,      -5.384772941,      -5.066762148,      -4.046543039,      -7.037468793,               0.5,    0.005562077467,       0.327828397,                 0,                 0,                 0,    0.002283522384,    -0.01303237385,      0.3276164706,                 0,       58.93991929,    0.008504686165
          0,           0,         101,      -5.499277305,      -5.379721731,      -5.068280155,      -4.046147575,      -7.008828752,               0.5,    0.005580337525,      0.3281150546,                 0,                 0,                 0,    0.002280915251,    -0.01303039458,      0.3279037024,                 0,       58.79842448,    0.008504686165
          0,           0,         102,      -5.499140463,      -5.391451737,      -5.066280212,      -4.046456869,      -6.985119655,               0.5,    0.005549707893,      0.3280669807,                 0,                 0,                 0,    0.002314814235,    -0.01305824951,      0.3278539694,                 0,         59.114279,    0.008504686165
          0,           0,         103,      -5.499327785,      -5.386888927,       -5.06758506,      -4.046227534,      -6.967616426,               0.5,    0.005536402772,      0.3283282975,                 0,                 0,                 0,    0.002314287326,    -0.01308634801,      0.3281141116,                 0,       59.30354258,    0.008504686165
          0,           0,         104,      -5.498899789,      -5.398841945,      -5.065796538,       -4.04623908,       -6.95499401,               0.5,    0.005443659817,       0.328225083,                 0,                 0,                 0,    0.002357915341,    -0.01317309029,      0.3280058052,                 0,       60.29492916,    0.008504686165
          0,           0,         105,      -5.499266336,      -5.393025523,      -5.067380166,       -4.04620468,      -6.935978349,               0.5,    0.005404745249,      0.3284633265,                 0,                 0,                 0,    0.002358462471,    -0.01322544895,      0.3282414594,                 0,       60.77313756,    0.008504686165
          0,           0,         106,      -5.498872941,      -5.405787968,       -5.06580544,      -4.046235951,      -6.909197676,               0.5,    0.005362957177,      0.3283757181,                 0,                 0,                 0,    0.002394575661,    -0.01326220305,      0.3281516228,                 0,       61.23034499,    0.008504686165
          0,           0,         107,      -5.499428064,       -5.40045297,      -5.067814349,      -4.046398519,      -6.892648036,               0.5,    0.005359789354,      0.3286139123,                 0,                 0,                 0,    0.002391398908,    -0.01327886968,      0.3283892543,                 0,       61.31097523,    0.008504686165
