"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633201036321746e-05, 1.320464625140207e+00, 6.969892904056832e-01, 1.013755903549088e-01, 3.777401953112630e+00
1, 9.990000128750000e-01, -1.454459724699239e-04, 1.188047990516947e+00, 7.011339125458880e-01, 1.024865384046011e-01, 3.410690470814995e+00
2, 9.977599978450000e-01, -3.272183670067600e-04, 1.179570309178566e+00, 7.530786834795671e-01, 1.119312574138254e-01, 3.396610893183005e+00
3, 9.960200190539999e-01, -5.883670945083110e-04, 1.166699454380848e+00, 7.725241636306973e-01, 1.192259976954944e-01, 3.364928263055516e+00
4, 9.937800168990000e-01, -9.414609000374445e-04, 1.158766228883463e+00, 7.804884466380635e-01, 1.284849021143672e-01, 3.344876240533373e+00
5, 9.910500049590000e-01, -1.406536507846496e-03, 1.153306983315116e+00, 7.879168815227040e-01, 1.417614341396814e-01, 3.331733777282492e+00
6, 9.878399968150000e-01, -2.010185007457267e-03, 1.145772759484199e+00, 7.947275371670945e-01, 1.582512352713573e-01, 3.312969908459268e+00
7, 9.841300249100000e-01, -2.784487238874371e-03, 1.134961679731819e+00, 8.047729719064548e-01, 1.763859703294397e-01, 3.286048609710825e+00
8, 9.799500107769999e-01, -3.739471268030284e-03, 1.119604472307702e+00, 8.193594659573250e-01, 1.933221274772862e-01, 3.247734654723337e+00
9, 9.752799868580000e-01, -4.872591734583813e-03, 1.099787860883397e+00, 8.385012520917884e-01, 2.055391491839336e-01, 3.198236000666705e+00
10, 9.701499938960000e-01, -6.141718285174173e-03, 1.076657741908118e+00, 8.606821532336857e-01, 2.101788705366816e-01, 3.140345332120789e+00
11, 9.645400047300000e-01, -7.495298972983257e-03, 1.052699872387012e+00, 8.829814812064805e-01, 2.059783800863622e-01, 3.080193401053274e+00
12, 9.584699869160000e-01, -8.866383488628452e-03, 1.031883024137255e+00, 9.022388259764527e-01, 1.941107270361462e-01, 3.027842257344040e+00
13, 9.519400000570000e-01, -1.020610679605370e-02, 1.017364999898722e+00, 9.162925982589667e-01, 1.779287917060405e-01, 2.991327180124217e+00
14, 9.449599981310000e-01, -1.148979874380423e-02, 1.009896936034697e+00, 9.246699625771300e-01, 1.615208798470256e-01, 2.972565539994093e+00
15, 9.375399947170000e-01, -1.272149242168404e-02, 1.007836040734910e+00, 9.283398861200853e-01, 1.480831402984407e-01, 2.967382862723832e+00
16, 9.296900033950000e-01, -1.392557556073941e-02, 1.008486280096295e+00, 9.291624985387881e-01, 1.390296588600631e-01, 2.968984016406297e+00
17, 9.214000105860000e-01, -1.513650216569393e-02, 1.009418119292798e+00, 9.289963179893916e-01, 1.341204548897532e-01, 2.971262915846010e+00
18, 9.126999974250000e-01, -1.637844570150357e-02, 1.009120845335683e+00, 9.291400851655415e-01, 1.321316519291953e-01, 2.970424184322358e+00
19, 9.035800099370001e-01, -1.767065838252766e-02, 1.007092526423140e+00, 9.301606675873959e-01, 1.316445565449728e-01, 2.965206357064263e+00
20, 8.940600156780000e-01, -1.901654062058338e-02, 1.003518500107282e+00, 9.321060145426331e-01, 1.315213394065178e-01, 2.956084501005562e+00
21, 8.841500282290000e-01, -2.041225341464881e-02, 9.988735552668878e-01, 9.347067123090858e-01, 1.310850947681649e-01, 2.944250242058294e+00
22, 8.738499879840000e-01, -2.185083437353031e-02, 9.936575594294329e-01, 9.376264633404695e-01, 1.300790698391323e-01, 2.930958024927137e+00
23, 8.631799817090000e-01, -2.332147606615843e-02, 9.882756498903777e-01, 9.406089064309737e-01, 1.285248226828211e-01, 2.917234141994273e+00
24, 8.521599769590000e-01, -2.481455798056501e-02, 9.829557448073128e-01, 9.434762230128906e-01, 1.265623578866584e-01, 2.903649388221488e+00
25, 8.407700061800000e-01, -2.632765605665704e-02, 9.777893017976329e-01, 9.461691552242228e-01, 1.243580418571620e-01, 2.890438445852475e+00
26, 8.290500044819999e-01, -2.785197566507152e-02, 9.727721388099905e-01, 9.486801556440653e-01, 1.220294992895298e-01, 2.877590683535943e+00
27, 8.170099854470000e-01, -2.938392683022285e-02, 9.678585613656144e-01, 9.510429419461434e-01, 1.196463607041071e-01, 2.864993919618537e+00
28, 8.046399950980000e-01, -3.092288724932895e-02, 9.629932396074298e-01, 9.532708029954010e-01, 1.172307777507374e-01, 2.852503282038339e+00
29, 7.919700145720000e-01, -3.246327768342024e-02, 9.581503202099265e-01, 9.553917538233582e-01, 1.147748817183035e-01, 2.840056459686866e+00
30, 7.790099978450000e-01, -3.400191728217287e-02, 9.533151576651111e-01, 9.574344990230845e-01, 1.122647834358515e-01, 2.827621565198576e+00
31, 7.657799720760000e-01, -3.553421303407786e-02, 9.484534600999380e-01, 9.593901285380310e-01, 1.096770278389019e-01, 2.815103419686698e+00
32, 7.522799968720000e-01, -3.705767840962685e-02, 9.435352210016716e-01, 9.612667564251092e-01, 1.069970335790958e-01, 2.802423796053591e+00
33, 7.385200262070000e-01, -3.856847311226563e-02, 9.385744810766199e-01, 9.630690233979654e-01, 1.042162188538436e-01, 2.789621514413733e+00
34, 7.245299816130000e-01, -4.006058016761890e-02, 9.336172453964119e-01, 9.647849425904644e-01, 1.013292075296013e-01, 2.776815759590897e+00
35, 7.103199958800001e-01, -4.153025930854808e-02, 9.286927022008103e-01, 9.663921686504133e-01, 9.833565451675506e-02, 2.764077545627048e+00
36, 6.958900094030001e-01, -4.297485296904808e-02, 9.238383422608425e-01, 9.679168778593978e-01, 9.524504320515247e-02, 2.751514393807014e+00
37, 6.812700033190000e-01, -4.438883927535357e-02, 9.190410114129575e-01, 9.693171404887334e-01, 9.205903817487036e-02, 2.739078272927391e+00
38, 6.664699912070000e-01, -4.576896282750512e-02, 9.143270205566284e-01, 9.706203139671536e-01, 8.879107087439324e-02, 2.726847164419582e+00
39, 6.514999866490000e-01, -4.711216128092135e-02, 9.097097128104847e-01, 9.718255895357836e-01, 8.545138111033616e-02, 2.714855906583427e+00
40, 6.363800168040000e-01, -4.841473579129303e-02, 9.052016581193787e-01, 9.729192357003754e-01, 8.204931559355401e-02, 2.703133166058470e+00
41, 6.211299896240000e-01, -4.967335791373920e-02, 9.008213951720289e-01, 9.739302624865173e-01, 7.859761911678829e-02, 2.691736516734755e+00
42, 6.057599782940000e-01, -5.088581839017028e-02, 8.965281330184760e-01, 9.748348047992464e-01, 7.510384112776404e-02, 2.680549797123999e+00
43, 5.902799963950000e-01, -5.205012265260237e-02, 8.923028525337434e-01, 9.756688304225705e-01, 7.157923298236017e-02, 2.669533401227999e+00
44, 5.747100114820000e-01, -5.316377658585039e-02, 8.881556672416028e-01, 9.764033161575870e-01, 6.802744206558115e-02, 2.658704594394573e+00
45, 5.590599775310000e-01, -5.422526686751031e-02, 8.842383146221469e-01, 9.770723991539442e-01, 6.445852520241169e-02, 2.648475014412246e+00
46, 5.433599948880000e-01, -5.523197116024445e-02, 8.806799480415457e-01, 9.776588320943925e-01, 6.087227510450292e-02, 2.639179295536273e+00
47, 5.276100039480000e-01, -5.618344632759102e-02, 8.773876719436144e-01, 9.781920897794706e-01, 5.727516058279660e-02, 2.630579680952053e+00
48, 5.118399858470000e-01, -5.707753257732916e-02, 8.739026001664961e-01, 9.786277578854189e-01, 5.365997584338610e-02, 2.621448958361555e+00
49, 4.960500001910000e-01, -5.791393989429412e-02, 8.700429881957528e-01, 9.789673320257249e-01, 5.002709670770073e-02, 2.611308679373713e+00
50, 4.802699983120000e-01, -5.869081911693847e-02, 8.668970406759705e-01, 9.791653439726364e-01, 4.636651236319178e-02, 2.603015350444859e+00
51, 4.645099937920000e-01, -5.940745690409885e-02, 8.669510525153189e-01, 9.792929412313197e-01, 4.267504701653978e-02, 2.603144814716197e+00
52, 4.487800002100000e-01, -6.006307157886667e-02, 8.723171188731780e-01, 9.793905727845805e-01, 3.894494752834691e-02, 2.617284720911065e+00
53, 4.331099987030000e-01, -6.065606108215890e-02, 8.810553924171662e-01, 9.794913060983726e-01, 3.516171750033417e-02, 2.640352898909480e+00
54, 4.174999892710000e-01, -6.118595945055750e-02, 8.830146530851547e-01, 9.796347946976863e-01, 3.131314384186783e-02, 2.645536530446282e+00
55, 4.019699990750000e-01, -6.165142312203845e-02, 8.638315663325110e-01, 9.796653945869563e-01, 2.737521944782178e-02, 2.594862983346310e+00
56, 3.865399956700000e-01, -6.205108811960462e-02, 8.210241703480124e-01, 9.777331541857636e-01, 2.328664305586127e-02, 2.481733145307333e+00
57, 3.712300062180000e-01, -6.238355666802302e-02, 7.846696562108185e-01, 9.742582794337648e-01, 1.905756796678830e-02, 2.385656160709544e+00
58, 3.560400009160000e-01, -6.264770170275925e-02, 7.716304758146298e-01, 9.719373783643593e-01, 1.472795075159104e-02, 2.350943372675343e+00
59, 3.409900069240000e-01, -6.284178909147367e-02, 7.718731393903135e-01, 9.716059382708808e-01, 1.026756363179066e-02, 2.351432836623818e+00
60, 3.261100053790000e-01, -6.296399056182311e-02, 7.747095368614293e-01, 9.719044012502372e-01, 5.613126265456376e-03, 2.358885107978471e+00
61, 3.113999962810000e-01, -6.301268292189742e-02, 7.760902426152803e-01, 9.721669798319843e-01, 7.280853033226352e-04, 2.362557090181650e+00
62, 2.968699932100000e-01, -6.298588929277249e-02, 7.765912014417937e-01, 9.723659047914371e-01, -4.416731594786867e-03, 2.363932227445258e+00
63, 2.825500071050000e-01, -6.288163898249663e-02, 7.772969886035012e-01, 9.725182128632502e-01, -9.853984103746553e-03, 2.365833332067172e+00
64, 2.684499919410000e-01, -6.269792528651633e-02, 7.785958364368344e-01, 9.727554696894722e-01, -1.561883215897203e-02, 2.369317728867625e+00
65, 2.545700073240000e-01, -6.243238433011516e-02, 7.803852931235018e-01, 9.730179659687704e-01, -2.174489675250208e-02, 2.374101210200022e+00
66, 2.409400045870000e-01, -6.208313516382854e-02, 7.825694354604871e-01, 9.733349929686904e-01, -2.827591438898513e-02, 2.379948847438635e+00
67, 2.275699973110000e-01, -6.164801925833161e-02, 7.850038650275902e-01, 9.736083168780750e-01, -3.524818524895058e-02, 2.386454645578321e+00
68, 2.144699990750000e-01, -6.112482406309813e-02, 7.876225824623261e-01, 9.738349061891526e-01, -4.270423643052070e-02, 2.393450632199055e+00
69, 2.016600072380000e-01, -6.051182426782783e-02, 7.904559634045544e-01, 9.739764157694033e-01, -5.069469730580268e-02, 2.401007753321119e+00
70, 1.891400069000000e-01, -5.980641812915611e-02, 7.937763859968464e-01, 9.740995243375944e-01, -5.927093448867288e-02, 2.409865191395501e+00
71, 1.769299954180000e-01, -5.900707975880646e-02, 7.979594233652183e-01, 9.742224556089962e-01, -6.849872396385180e-02, 2.421016872131251e+00
72, 1.650400012730000e-01, -5.811191845563011e-02, 8.031920037495414e-01, 9.743136780606441e-01, -7.843684493991838e-02, 2.434951743346966e+00
73, 1.534900069240000e-01, -5.712005016628653e-02, 8.092523888892728e-01, 9.742325813644526e-01, -8.914839381807144e-02, 2.451058499458552e+00
74, 1.422899961470000e-01, -5.603015024634347e-02, 8.158356370586430e-01, 9.739005784568030e-01, -1.007076751581555e-01, 2.468531071847786e+00
75, 1.314399987460000e-01, -5.483993542978705e-02, 8.228677913570177e-01, 9.731998225880627e-01, -1.131929944370085e-01, 2.487154116334385e+00
76, 1.209499984980000e-01, -5.354809242111155e-02, 8.306224079502935e-01, 9.721587778880784e-01, -1.267027311824771e-01, 2.507675509121437e+00
77, 1.108499988910000e-01, -5.215641368826382e-02, 8.393860028206137e-01, 9.706679727553503e-01, -1.413561745294038e-01, 2.530838702041649e+00
78, 1.011300012470000e-01, -5.066175119092572e-02, 8.492083340936267e-01, 9.684267130235705e-01, -1.572204047237527e-01, 2.556709500129037e+00
79, 9.181000292300000e-02, -4.906534253980128e-02, 8.601330760201148e-01, 9.652888463947671e-01, -1.744319207999304e-01, 2.585401084591926e+00
80, 8.290000259900000e-02, -4.736751062010872e-02, 8.722554377296030e-01, 9.610942636342173e-01, -1.931321555297639e-01, 2.617167699427751e+00
81, 7.440000027400000e-02, -4.556679773872652e-02, 8.856577975918460e-01, 9.554809432917887e-01, -2.134267988567567e-01, 2.652176388163788e+00
82, 6.633000075800000e-02, -4.366625161038801e-02, 9.005261148781518e-01, 9.481154047344876e-01, -2.354788726366972e-01, 2.690898796984224e+00
83, 5.869000032500000e-02, -4.166498045083099e-02, 9.170064544015861e-01, 9.384758902711963e-01, -2.593810197602996e-01, 2.733662283938170e+00
84, 5.149000138000000e-02, -3.956469267657722e-02, 9.352950569121106e-01, 9.259151180187017e-01, -2.852182584823964e-01, 2.780920899479840e+00
85, 4.473999887700000e-02, -3.736783156385807e-02, 9.557220504142854e-01, 9.095898758950931e-01, -3.130070339844546e-01, 2.833466859998046e+00
86, 3.844000026600000e-02, -3.507394112971404e-02, 9.785840680197559e-01, 8.884162913589742e-01, -3.426028282878406e-01, 2.891981750983057e+00
87, 3.260000050100000e-02, -3.268624499292156e-02, 1.004186846908278e+00, 8.610928772081259e-01, -3.736815939123277e-01, 2.957173900854186e+00
88, 2.723000012300000e-02, -3.020922696000061e-02, 1.032802651552401e+00, 8.257960699689512e-01, -4.055289093730491e-01, 3.029594627161888e+00
89, 2.232000045500000e-02, -2.763798022318729e-02, 1.064770680484327e+00, 7.804645858486685e-01, -4.366501641614539e-01, 3.109977314560934e+00
90, 1.789999939500000e-02, -2.498932791092624e-02, 1.100236216560287e+00, 7.225282688088565e-01, -4.648670916484897e-01, 3.198528369617584e+00
91, 1.394999958600000e-02, -2.225280966441890e-02, 1.139245433103966e+00, 6.495559468850025e-01, -4.861431538664998e-01, 3.295235304025668e+00
92, 1.049000024800000e-02, -1.944350791998340e-02, 1.181019195896965e+00, 5.591660937988224e-01, -4.945538542828257e-01, 3.397900421526790e+00
93, 7.519999985000000e-03, -1.656580338671767e-02, 1.224429287866762e+00, 4.511762481909536e-01, -4.817200706601315e-01, 3.503736328421882e+00
94, 5.040000193000000e-03, -1.362455264004771e-02, 1.267112031233313e+00, 3.286773354885292e-01, -4.368509073529351e-01, 3.606973258717836e+00
95, 3.049999941000000e-03, -1.062464662217645e-02, 1.306087632874901e+00, 2.014601729173605e-01, -3.491696778285560e-01, 3.700964658414733e+00
96, 1.560000004000000e-03, -7.593035207890612e-03, 1.333320300933243e+00, 8.703142126409910e-02, -2.133035844764928e-01, 3.765673167409590e+00
97, 5.600000150000000e-04, -4.521955182147166e-03, 1.350464042640822e+00, 7.206985372176509e-03, -2.950456294541817e-02, 3.808429965846436e+00
98, 5.999999800000000e-05, -1.452209008074528e-03, 1.338253343868399e+00, -2.177665350578572e-02, 1.758447295225742e-01, 3.777249445525127e+00
99, 0.000000000000000e+00, 0.000000000000000e+00, 1.311076634921122e+00, 0.000000000000000e+00, 3.165533901429251e-01, 3.708177822891764e+00
100, 5.999999800000000e-05, 1.356117936139699e-03, 1.298948478596305e+00, 6.142559594336915e-02, 4.422332735422335e-01, 3.684981184937699e+00
101, 5.600000150000000e-04, 4.031717332388166e-03, 1.249931647515228e+00, 1.749421163619412e-01, 6.066099317295426e-01, 3.570383791102875e+00
102, 1.560000004000000e-03, 6.557352036631713e-03, 1.153548518479742e+00, 3.559898758822183e-01, 7.017139476966585e-01, 3.329701262459331e+00
103, 3.049999941000000e-03, 8.939912189075446e-03, 1.065982322882063e+00, 5.316503629125326e-01, 7.103205119988493e-01, 3.111586162845701e+00
104, 5.040000193000000e-03, 1.120686549217553e-02, 9.846908669673119e-01, 6.711335349685532e-01, 6.625003313987670e-01, 2.905867502359202e+00
105, 7.519999985000000e-03, 1.335241187237806e-02, 9.140289927387273e-01, 7.683272226066397e-01, 5.890174852182339e-01, 2.724067164767469e+00
106, 1.049000024800000e-02, 1.538496205361786e-02, 8.570120044205279e-01, 8.303877993536944e-01, 5.112337054041798e-01, 2.575297110660138e+00
107, 1.394999958600000e-02, 1.731108338022673e-02, 8.125025665141857e-01, 8.684065944524637e-01, 4.396651103468140e-01, 2.457853073414375e+00
108, 1.789999939500000e-02, 1.913656655944234e-02, 7.787850160513844e-01, 8.913713944751821e-01, 3.779041588413216e-01, 2.368131945531817e+00
109, 2.232000045500000e-02, 2.085961338411238e-02, 7.536982543454955e-01, 9.054752554252674e-01, 3.258974433216681e-01, 2.300975763006199e+00
110, 2.723000012300000e-02, 2.249460794735021e-02, 7.352894982109256e-01, 9.144284743072043e-01, 2.827178051869331e-01, 2.251517304025792e+00
111, 3.260000050100000e-02, 2.403792544676836e-02, 7.218486209449535e-01, 9.202280906263492e-01, 2.466634487446594e-01, 2.215256402335994e+00
112, 3.844000026600000e-02, 2.549940352343229e-02, 7.122450231016548e-01, 9.242863864700792e-01, 2.165814813516369e-01, 2.189302504209067e+00
113, 4.473999887700000e-02, 2.688260526718856e-02, 7.052775399858979e-01, 9.272067800103051e-01, 1.912811232770000e-01, 2.170444865162226e+00
114, 5.149000138000000e-02, 2.819159573521086e-02, 7.002085611139364e-01, 9.293436656801214e-01, 1.698602849667793e-01, 2.156695641618811e+00
115, 5.869000032500000e-02, 2.943230922359327e-02, 6.968629268802392e-01, 9.311410850332663e-01, 1.516574947682533e-01, 2.147620898835223e+00
116, 6.633000075800000e-02, 3.060862701457870e-02, 6.951305538115818e-01, 9.328140089325352e-01, 1.361063789213908e-01, 2.142911446353530e+00
117, 7.440000027400000e-02, 3.172454667440140e-02, 6.947843278382795e-01, 9.344884709103990e-01, 1.227540866468404e-01, 2.141958310707834e+00
118, 8.290000259900000e-02, 3.278525680193906e-02, 6.955559022124841e-01, 9.362680565344976e-01, 1.112512611546334e-01, 2.144062469943154e+00
119, 9.181000292300000e-02, 3.379327553670602e-02, 6.969770323175500e-01, 9.380553778734931e-01, 1.012749807795034e-01, 2.147949865105429e+00
120, 1.011300012470000e-01, 3.475341647165055e-02, 6.984315149313607e-01, 9.396215085702820e-01, 9.257035694761291e-02, 2.151927911513964e+00
121, 1.108499988910000e-01, 3.566907255386957e-02, 6.997350607872435e-01, 9.409929989284290e-01, 8.494716741876697e-02, 2.155514550279819e+00
122, 1.209499984980000e-01, 3.654264617541827e-02, 7.013918371477562e-01, 9.423672120113522e-01, 7.825525166224540e-02, 2.160060893306373e+00
123, 1.314399987460000e-01, 3.737888970353415e-02, 7.039802910176176e-01, 9.439081769853158e-01, 7.237830214399360e-02, 2.167100933538645e+00
124, 1.422899961470000e-01, 3.817898415325470e-02, 7.075984925351737e-01, 9.458224792923658e-01, 6.720343509591725e-02, 2.176958901995130e+00
125, 1.534900069240000e-01, 3.894560684749898e-02, 7.117336705992657e-01, 9.478800333363405e-01, 6.261166917835446e-02, 2.188227981707208e+00
126, 1.650400012730000e-01, 3.968172262717458e-02, 7.158666276383219e-01, 9.498345474271870e-01, 5.849819026588315e-02, 2.199478051775301e+00
127, 1.769299954180000e-01, 4.038922343363630e-02, 7.196523282527332e-01, 9.515245490728392e-01, 5.477805492008566e-02, 2.209757331558615e+00
128, 1.891400069000000e-01, 4.106912921915008e-02, 7.230345175382182e-01, 9.529821055679117e-01, 5.138774262001157e-02, 2.218928996997465e+00
129, 2.016600072380000e-01, 4.172274215866911e-02, 7.262149516766611e-01, 9.543504055634694e-01, 4.827789798917266e-02, 2.227562169117200e+00
130, 2.144699990750000e-01, 4.235050215215489e-02, 7.294953038080773e-01, 9.557149653650016e-01, 4.539600282752334e-02, 2.236462645963344e+00
131, 2.275699973110000e-01, 4.295345426974900e-02, 7.334248364692043e-01, 9.572506522822400e-01, 4.270086389073333e-02, 2.247109454386482e+00
132, 2.409400045870000e-01, 4.353127136851435e-02, 7.381407912743875e-01, 9.587429727119648e-01, 4.013377675688012e-02, 2.259778157183279e+00
