"PointID","x","y"
0, 9.997500181200000e-01, -3.633488090905796e-05
1, 9.990000128750000e-01, -1.456271896266352e-04
2, 9.977599978450000e-01, -3.292052987196542e-04
3, 9.960200190539999e-01, -5.990901489027237e-04
4, 9.937800168990000e-01, -9.801729224333503e-04
5, 9.910500049590000e-01, -1.513401105392902e-03
6, 9.878399968150000e-01, -2.252687337200841e-03
7, 9.841300249100000e-01, -3.258927697312878e-03
8, 9.799500107769999e-01, -4.557366026281987e-03
9, 9.752799868580000e-01, -6.142710887497203e-03
10, 9.701499938960000e-01, -7.939929424426256e-03
11, 9.645400047300000e-01, -9.849502412875724e-03
12, 9.584699869160000e-01, -1.174731446309565e-02
13, 9.519400000570000e-01, -1.354163235446613e-02
14, 9.449599981310000e-01, -1.518858656663390e-02
15, 9.375399947170000e-01, -1.669961405799511e-02
16, 9.296900033950000e-01, -1.812534791270719e-02
17, 9.214000105860000e-01, -1.953357664296196e-02
18, 9.126999974250000e-01, -2.097677731207698e-02
19, 9.035800099370001e-01, -2.249354689512637e-02
20, 8.940600156780000e-01, -2.409523258981467e-02
21, 8.841500282290000e-01, -2.577810901665305e-02
22, 8.738499879840000e-01, -2.753133251869593e-02
23, 8.631799817090000e-01, -2.933841496781108e-02
24, 8.521599769590000e-01, -3.118461824548130e-02
25, 8.407700061800000e-01, -3.306481289979092e-02
26, 8.290500044819999e-01, -3.496641483112245e-02
27, 8.170099854470000e-01, -3.688325008660764e-02
28, 8.046399950980000e-01, -3.881240625878724e-02
29, 7.919700145720000e-01, -4.074401912970987e-02
30, 7.790099978450000e-01, -4.267039251324444e-02
31, 7.657799720760000e-01, -4.458129914604243e-02
32, 7.522799968720000e-01, -4.646853584553372e-02
33, 7.385200262070000e-01, -4.832180046064649e-02
34, 7.245299816130000e-01, -5.012800801871502e-02
35, 7.103199958800001e-01, -5.187702463894908e-02
36, 6.958900094030001e-01, -5.356032082269198e-02
37, 6.812700033190000e-01, -5.516661342767992e-02
38, 6.664699912070000e-01, -5.668811837249375e-02
39, 6.514999866490000e-01, -5.811822414447725e-02
40, 6.363800168040000e-01, -5.945080024280103e-02
41, 6.211299896240000e-01, -6.068146331063898e-02
42, 6.057599782940000e-01, -6.180831404570604e-02
43, 5.902799963950000e-01, -6.283098124830669e-02
44, 5.747100114820000e-01, -6.375003931776750e-02
45, 5.590599775310000e-01, -6.456825338889757e-02
46, 5.433599948880000e-01, -6.528884258317375e-02
47, 5.276100039480000e-01, -6.591779177529024e-02
48, 5.118399858470000e-01, -6.646088473081260e-02
49, 4.960500001910000e-01, -6.692590573549391e-02
50, 4.802699983120000e-01, -6.732033341725373e-02
51, 4.645099937920000e-01, -6.765268889249867e-02
52, 4.487800002100000e-01, -6.793157996078561e-02
53, 4.331099987030000e-01, -6.816521465555142e-02
54, 4.174999892710000e-01, -6.836197940308607e-02
55, 4.019699990750000e-01, -6.852940809171351e-02
56, 3.865399956700000e-01, -6.867434212351635e-02
57, 3.712300062180000e-01, -6.880272692753150e-02
58, 3.560400009160000e-01, -6.891958918687746e-02
59, 3.409900069240000e-01, -6.902857774220322e-02
60, 3.261100053790000e-01, -6.913197675995722e-02
