"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633214858845617e-05, 1.321346783489642e+00, 6.929558281920595e-01, 1.007949802496040e-01, 3.779235820858021e+00
1, 9.990000128750000e-01, -1.454547005935436e-04, 1.189694086464174e+00, 6.982459886062117e-01, 1.020979467823124e-01, 3.414754862416347e+00
2, 9.977599978450000e-01, -3.273141054461319e-04, 1.181466872642227e+00, 7.500528946765769e-01, 1.116094674566248e-01, 3.401288628436678e+00
3, 9.960200190539999e-01, -5.888841250333482e-04, 1.168850061660243e+00, 7.691365603241113e-01, 1.190457647611870e-01, 3.370212526310151e+00
4, 9.937800168990000e-01, -9.433293878972610e-04, 1.161215084759417e+00, 7.768052627127705e-01, 1.286051506955494e-01, 3.350918263821534e+00
5, 9.910500049590000e-01, -1.411702200974749e-03, 1.155975849428193e+00, 7.839176117967821e-01, 1.423455911702774e-01, 3.338321101660841e+00
6, 9.878399968150000e-01, -2.021932110551110e-03, 1.148586002069594e+00, 7.905249055715275e-01, 1.594575259071798e-01, 3.319922521448312e+00
7, 9.841300249100000e-01, -2.807537917425455e-03, 1.137803786413858e+00, 8.005292877338683e-01, 1.783122075652508e-01, 3.293081138418279e+00
8, 9.799500107769999e-01, -3.779370407502561e-03, 1.122338379430575e+00, 8.153006299439206e-01, 1.959806806576099e-01, 3.254511952663302e+00
9, 9.752799868580000e-01, -4.934896118284455e-03, 1.102269014819466e+00, 8.348636455545092e-01, 2.088193181380849e-01, 3.204402902205169e+00
10, 9.701499938960000e-01, -6.230588464162477e-03, 1.078755796871836e+00, 8.576617243154130e-01, 2.138504174493137e-01, 3.145578833892413e+00
11, 9.645400047300000e-01, -7.612816324300714e-03, 1.054326224301513e+00, 8.806668894902542e-01, 2.097248782312062e-01, 3.084266212880153e+00
12, 9.584699869160000e-01, -9.012103326198459e-03, 1.033075780311268e+00, 9.005694626923970e-01, 1.976184944673718e-01, 3.030844189067307e+00
13, 9.519400000570000e-01, -1.037772681362138e-02, 1.018307207077783e+00, 9.150868554705645e-01, 1.809952085174980e-01, 2.993716269062397e+00
14, 9.449599981310000e-01, -1.168424665619169e-02, 1.010819592111511e+00, 9.236989709376759e-01, 1.641121459567084e-01, 2.974919902550285e+00
15, 9.375399947170000e-01, -1.293615315433331e-02, 1.008912945722334e+00, 9.274008154436403e-01, 1.503100752898228e-01, 2.970133999011263e+00
16, 9.296900033950000e-01, -1.415915720211933e-02, 1.009791175560484e+00, 9.281304766271808e-01, 1.410730705465840e-01, 2.972312692643187e+00
17, 9.214000105860000e-01, -1.538938271340091e-02, 1.010937227786671e+00, 9.278322610846685e-01, 1.361564947335412e-01, 2.975132410093662e+00
18, 9.126999974250000e-01, -1.665238766564387e-02, 1.010787506387854e+00, 9.278672928597128e-01, 1.342886951575891e-01, 2.974666395951359e+00
19, 9.035800099370001e-01, -1.796844186687772e-02, 1.008825608714662e+00, 9.288307269294583e-01, 1.339932011210410e-01, 2.969617479779294e+00
20, 8.940600156780000e-01, -1.934139304703883e-02, 1.005242092864777e+00, 9.307755886120346e-01, 1.340860068124461e-01, 2.960473982197968e+00
21, 8.841500282290000e-01, -2.076749320808187e-02, 1.000523742680817e+00, 9.334244764387137e-01, 1.338613152238608e-01, 2.948457278465925e+00
22, 8.738499879840000e-01, -2.223968954141739e-02, 9.951811122814114e-01, 9.364275925321911e-01, 1.330484203425954e-01, 2.934847495672380e+00
23, 8.631799817090000e-01, -2.374693506375404e-02, 9.896249366816564e-01, 9.395193221158878e-01, 1.316649846766111e-01, 2.920684357846831e+00
24, 8.521599769590000e-01, -2.527934492903685e-02, 9.840835333139990e-01, 9.425128978536080e-01, 1.298503487760679e-01, 2.906538090870088e+00
25, 8.407700061800000e-01, -2.683436563911343e-02, 9.786488425509440e-01, 9.453470499944998e-01, 1.277702867333540e-01, 2.892644695618487e+00
26, 8.290500044819999e-01, -2.840281985795677e-02, 9.733129604121660e-01, 9.480114935638220e-01, 1.255397535328475e-01, 2.878983156970274e+00
27, 8.170099854470000e-01, -2.998076963000066e-02, 9.680277154368772e-01, 9.505404830033173e-01, 1.232237435087675e-01, 2.865435048410931e+00
28, 8.046399950980000e-01, -3.156722241541219e-02, 9.627371675767386e-01, 9.529438815866264e-01, 1.208379605398425e-01, 2.851853099057276e+00
29, 7.919700145720000e-01, -3.315596081489415e-02, 9.574197230660503e-01, 9.552473989709389e-01, 1.183682298010666e-01, 2.838185947935370e+00
30, 7.790099978450000e-01, -3.474312994252193e-02, 9.520666189881833e-01, 9.574761598835176e-01, 1.157951516060892e-01, 2.824416648350018e+00
31, 7.657799720760000e-01, -3.632332943299444e-02, 9.466478886545596e-01, 9.596154208794367e-01, 1.130908722641649e-01, 2.810460145742743e+00
32, 7.522799968720000e-01, -3.789326598648859e-02, 9.411373083432307e-01, 9.616679029832834e-01, 1.102385537254664e-01, 2.796247071303215e+00
33, 7.385200262070000e-01, -3.944820965194598e-02, 9.355606382377891e-01, 9.636367288120720e-01, 1.072299247837493e-01, 2.781847422321494e+00
34, 7.245299816130000e-01, -4.098118486712185e-02, 9.299778693294282e-01, 9.654989772647637e-01, 1.040607558614658e-01, 2.767414655463971e+00
35, 7.103199958800001e-01, -4.248758777687914e-02, 9.244374109111377e-01, 9.672327570381963e-01, 1.007351186959936e-01, 2.753071239917886e+00
36, 6.958900094030001e-01, -4.396397363128526e-02, 9.189896760229859e-01, 9.688581254367863e-01, 9.726824570689496e-02, 2.738957316788594e+00
37, 6.812700033190000e-01, -4.540405381047197e-02, 9.136360781273434e-01, 9.703305472299129e-01, 9.366887277755358e-02, 2.725062725456860e+00
