"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633194206917260e-05, 1.320792555398750e+00, 6.967272162328204e-01, 1.013344704229796e-01, 3.778274709761393e+00
1, 9.990000128750000e-01, -1.454416640842179e-04, 1.188450275340409e+00, 7.004796147387553e-01, 1.023743155928691e-01, 3.411693032858656e+00
2, 9.977599978450000e-01, -3.271711890400089e-04, 1.180061309732435e+00, 7.524251851797529e-01, 1.117710619126724e-01, 3.397844409221378e+00
3, 9.960200190539999e-01, -5.881130159034690e-04, 1.167180670440224e+00, 7.719218908838786e-01, 1.189648574042184e-01, 3.366134513251539e+00
4, 9.937800168990000e-01, -9.405465464485996e-04, 1.159223044176098e+00, 7.799796618126479e-01, 1.280467380089424e-01, 3.346023887235971e+00
5, 9.910500049590000e-01, -1.404024152924981e-03, 1.153759533916705e+00, 7.874855451858210e-01, 1.410542255199338e-01, 3.332871438300795e+00
6, 9.878399968150000e-01, -2.004521545918310e-03, 1.146292662313759e+00, 7.943224844396032e-01, 1.571989752646444e-01, 3.314278821522343e+00
7, 9.841300249100000e-01, -2.773510468450876e-03, 1.135660026601842e+00, 8.042987390209073e-01, 1.749553641630077e-01, 3.287807686254268e+00
8, 9.799500107769999e-01, -3.720793514962689e-03, 1.120626520282295e+00, 8.186944771558945e-01, 1.915458185292701e-01, 3.250309819371571e+00
9, 9.752799868580000e-01, -4.844109244901079e-03, 1.101291835226139e+00, 8.375261928335132e-01, 2.035357730498686e-01, 3.202028158500511e+00
10, 9.701499938960000e-01, -6.102395462273475e-03, 1.078796911669154e+00, 8.593121981856096e-01, 2.081460898889795e-01, 3.145748072543912e+00
11, 9.645400047300000e-01, -7.445591325733691e-03, 1.055586662836834e+00, 8.812009033460397e-01, 2.041589748704353e-01, 3.087504372920471e+00
12, 9.584699869160000e-01, -8.808450622296314e-03, 1.035473364933444e+00, 9.001145776329158e-01, 1.927280981146390e-01, 3.036957580050818e+00
13, 9.519400000570000e-01, -1.014344224072373e-02, 1.021428213321412e+00, 9.139427045288727e-01, 1.771154502982887e-01, 3.001658272326539e+00
14, 9.449599981310000e-01, -1.142658820939330e-02, 1.014128740326308e+00, 9.222202622596648e-01, 1.612896909166837e-01, 2.983332685761128e+00
15, 9.375399947170000e-01, -1.266189960447361e-02, 1.011989354517855e+00, 9.258974725291698e-01, 1.483524355664745e-01, 2.977954447967666e+00
16, 9.296900033950000e-01, -1.387323157691959e-02, 1.012431432861572e+00, 9.267963167636816e-01, 1.396768311879859e-01, 2.979029302221965e+00
17, 9.214000105860000e-01, -1.509434543757168e-02, 1.013131986974346e+00, 9.267349893259544e-01, 1.350307950852094e-01, 2.980723173586870e+00
18, 9.126999974250000e-01, -1.634877641018440e-02, 1.012646290802822e+00, 9.269844025303688e-01, 1.332269171580016e-01, 2.979409776163905e+00
19, 9.035800099370001e-01, -1.765544974929399e-02, 1.010489226496194e+00, 9.280998630912169e-01, 1.328867658358399e-01, 2.973870677954904e+00
20, 8.940600156780000e-01, -1.901767766543054e-02, 1.006833337386053e+00, 9.301303353122274e-01, 1.329039934284556e-01, 2.964548246051430e+00
21, 8.841500282290000e-01, -2.043175115910471e-02, 1.002128725141599e+00, 9.328130894382052e-01, 1.326186097290501e-01, 2.952570850100420e+00
22, 8.738499879840000e-01, -2.189094971286510e-02, 9.968491286304730e-01, 9.358191706737397e-01, 1.317777095751685e-01, 2.939125667288612e+00
23, 8.631799817090000e-01, -2.338465572302901e-02, 9.913778992963016e-01, 9.389012909946604e-01, 1.303984166786684e-01, 2.925183577377943e+00
24, 8.521599769590000e-01, -2.490334635405680e-02, 9.859258328659096e-01, 9.418828805640619e-01, 1.286111201999245e-01, 2.911270116206878e+00
25, 8.407700061800000e-01, -2.644466680923917e-02, 9.805785504779793e-01, 9.447080998770834e-01, 1.265716257778459e-01, 2.897605415662726e+00
26, 8.290500044819999e-01, -2.799961152683955e-02, 9.753286901358835e-01, 9.473667089525704e-01, 1.243875788523291e-01, 2.884169642213937e+00
27, 8.170099854470000e-01, -2.956431564693858e-02, 9.701322020873083e-01, 9.498920202874767e-01, 1.221203562213527e-01, 2.870854964233180e+00
28, 8.046399950980000e-01, -3.113781984702154e-02, 9.649368234317859e-01, 9.522930087816984e-01, 1.197851194476431e-01, 2.857523624999575e+00
29, 7.919700145720000e-01, -3.271399318795573e-02, 9.597228041042057e-01, 9.545942223393781e-01, 1.173689479868508e-01, 2.844128836278118e+00
30, 7.790099978450000e-01, -3.428907065505443e-02, 9.544823810919922e-01, 9.568205439072437e-01, 1.148543296026888e-01, 2.830656229003898e+00
31, 7.657799720760000e-01, -3.585777996416818e-02, 9.491877514905136e-01, 9.589583264586997e-01, 1.122154504109789e-01, 2.817026822940303e+00
32, 7.522799968720000e-01, -3.741696371975925e-02, 9.438134527736991e-01, 9.610096191385463e-01, 1.094367132338921e-01, 2.803172996707734e+00
33, 7.385200262070000e-01, -3.896205573771493e-02, 9.383838155441088e-01, 9.629793741126854e-01, 1.065107177626678e-01, 2.789161398520672e+00
34, 7.245299816130000e-01, -4.048626522570741e-02, 9.329538931359258e-01, 9.648459284625421e-01, 1.034334413066606e-01, 2.775132691929616e+00
35, 7.103199958800001e-01, -4.198515620964384e-02, 9.275669645706435e-01, 9.665880394560278e-01, 1.002085009892050e-01, 2.761195891849380e+00
36, 6.958900094030001e-01, -4.345543985479940e-02, 9.222708306769229e-01, 9.682270795300437e-01, 9.685021437251720e-02, 2.747484587712461e+00
37, 6.812700033190000e-01, -4.489098074867501e-02, 9.170635022407625e-01, 9.697181515912736e-01, 9.336600542191452e-02, 2.733979509956666e+00
38, 6.664699912070000e-01, -4.628804598256252e-02, 9.119841861792983e-01, 9.710917463563749e-01, 8.977700603543416e-02, 2.720793791562186e+00
39, 6.514999866490000e-01, -4.764320573285972e-02, 9.070501635697142e-01, 9.723419817441165e-01, 8.610095674907182e-02, 2.707971007406057e+00
40, 6.363800168040000e-01, -4.895251551416317e-02, 9.022811108780128e-01, 9.734608095455205e-01, 8.235617264163496e-02, 2.695560209219256e+00
