"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633166184286476e-05, 1.319925964764068e+00, 7.005181948249953e-01, 1.018734513450940e-01, 3.776451560855556e+00
1, 9.990000128750000e-01, -1.454239739623753e-04, 1.186792423436360e+00, 7.033210829889883e-01, 1.027211453131402e-01, 3.407590996428470e+00
2, 9.977599978450000e-01, -3.269772386477279e-04, 1.178003113388412e+00, 7.556706044871204e-01, 1.119922451002479e-01, 3.392762468101050e+00
3, 9.960200190539999e-01, -5.870663991367214e-04, 1.164652700480653e+00, 7.758407718612992e-01, 1.188701660564842e-01, 3.359909157699774e+00
4, 9.937800168990000e-01, -9.367685941828068e-04, 1.156183384904910e+00, 7.845288467701439e-01, 1.273128476490411e-01, 3.338510921453764e+00
5, 9.910500049590000e-01, -1.393597159471794e-03, 1.150347441482443e+00, 7.926340788091466e-01, 1.393240635077553e-01, 3.324434647847521e+00
6, 9.878399968150000e-01, -1.980866693855645e-03, 1.142718953159964e+00, 7.998339580830409e-01, 1.541478822368177e-01, 3.305436346168527e+00
7, 9.841300249100000e-01, -2.727249299262043e-03, 1.132237575844999e+00, 8.098090326139533e-01, 1.704008774271863e-01, 3.279337929333722e+00
8, 9.799500107769999e-01, -3.641085942613221e-03, 1.117738619594308e+00, 8.237212138655636e-01, 1.855153520783746e-01, 3.243163562907398e+00
9, 9.752799868580000e-01, -4.720421136392547e-03, 1.099340691830079e+00, 8.415809638748600e-01, 1.963428913372993e-01, 3.197208152915636e+00
10, 9.701499938960000e-01, -5.927453781437097e-03, 1.078147682617225e+00, 8.620135358134282e-01, 2.003698557765652e-01, 3.144175019169795e+00
11, 9.645400047300000e-01, -7.216865311134635e-03, 1.056473318053359e+00, 8.824115198498749e-01, 1.965475223174529e-01, 3.089788357474892e+00
12, 9.584699869160000e-01, -8.529047687373555e-03, 1.037760754782325e+00, 9.000082516157056e-01, 1.859902517598498e-01, 3.042773011282673e+00
13, 9.519400000570000e-01, -9.820705928261744e-03, 1.024583359297790e+00, 9.129235177516580e-01, 1.716868837630054e-01, 3.009659201937655e+00
14, 9.449599981310000e-01, -1.106977298261212e-02, 1.017483019844021e+00, 9.207671905926843e-01, 1.572243523353427e-01, 2.991827215591785e+00
15, 9.375399947170000e-01, -1.227955930220706e-02, 1.015023651478778e+00, 9.244255947644938e-01, 1.453895463223585e-01, 2.985634602124158e+00
16, 9.296900033950000e-01, -1.347136984404198e-02, 1.014899529734842e+00, 9.255611483614250e-01, 1.374102642111556e-01, 2.985277722044661e+00
17, 9.214000105860000e-01, -1.467572673828718e-02, 1.015030329482735e+00, 9.258209354731120e-01, 1.330718310798507e-01, 2.985533234461857e+00
18, 9.126999974250000e-01, -1.591340924697485e-02, 1.014120061265004e+00, 9.263537353835145e-01, 1.312986997601584e-01, 2.983149760090256e+00
19, 9.035800099370001e-01, -1.720148210102687e-02, 1.011724456205061e+00, 9.276609014214839e-01, 1.308431272995074e-01, 2.977011430836530e+00
20, 8.940600156780000e-01, -1.854250949346148e-02, 1.007995013868056e+00, 9.297859920752342e-01, 1.307026706356696e-01, 2.967507065524676e+00
21, 8.841500282290000e-01, -1.993281008540496e-02, 1.003336867253578e+00, 9.324866188759763e-01, 1.302794143417978e-01, 2.955651419237431e+00
22, 8.738499879840000e-01, -2.136608949826581e-02, 9.981784679108190e-01, 9.354624676819832e-01, 1.293456191471335e-01, 2.942517784245350e+00
23, 8.631799817090000e-01, -2.283232101650058e-02, 9.928701288404032e-01, 9.384906708303566e-01, 1.279193284345692e-01, 2.928994262608433e+00
24, 8.521599769590000e-01, -2.432250849133000e-02, 9.876023269803741e-01, 9.414094847295068e-01, 1.261211385196548e-01, 2.915555102485301e+00
25, 8.407700061800000e-01, -2.583459757496035e-02, 9.824529618732800e-01, 9.441702215269088e-01, 1.240957954981721e-01, 2.902401024253237e+00
26, 8.290500044819999e-01, -2.735993792204887e-02, 9.774157750380090e-01, 9.467638432831968e-01, 1.219435496424810e-01, 2.889515053112654e+00
27, 8.170099854470000e-01, -2.889489744627080e-02, 9.724514228660573e-01, 9.492227469423247e-01, 1.197231474392997e-01, 2.876801432693437e+00
28, 8.046399950980000e-01, -3.043871280590959e-02, 9.675115468483325e-01, 9.515561047873925e-01, 1.174510908791080e-01, 2.864132766093209e+00
29, 7.919700145720000e-01, -3.198559475781498e-02, 9.625763189733493e-01, 9.537882739280642e-01, 1.151177889877869e-01, 2.851461904023272e+00
30, 7.790099978450000e-01, -3.353213374237931e-02, 9.576362988117867e-01, 9.559451039750370e-01, 1.127093756715544e-01, 2.838770163870278e+00
31, 7.657799720760000e-01, -3.507349523061523e-02, 9.526635570772456e-01, 9.580160509801748e-01, 1.102034372363476e-01, 2.825979023073030e+00
32, 7.522799968720000e-01, -3.660696529821980e-02, 9.476314531288094e-01, 9.600048787880195e-01, 1.075861947779551e-01, 2.813018027425441e+00
33, 7.385200262070000e-01, -3.812847329447813e-02, 9.425575278886816e-01, 9.619185437107389e-01, 1.048506014266141e-01, 2.799936115519776e+00
34, 7.245299816130000e-01, -3.963175966207482e-02, 9.374865309271597e-01, 9.637413041730781e-01, 1.019921011867677e-01, 2.786848165092141e+00
35, 7.103199958800001e-01, -4.111286374669512e-02, 9.324486712968427e-01, 9.654516894293954e-01, 9.901173685173489e-02, 2.773828296605732e+00
36, 6.958900094030001e-01, -4.256892723135373e-02, 9.274843855425757e-01, 9.670751339530188e-01, 9.592043724677243e-02, 2.760991717261363e+00
37, 6.812700033190000e-01, -4.399422000396599e-02, 9.225825163479978e-01, 9.685668193476547e-01, 9.272127627626756e-02, 2.748294899518370e+00
38, 6.664699912070000e-01, -4.538531695348091e-02, 9.177729485388308e-01, 9.699571954549245e-01, 8.942999084518097e-02, 2.735826270637091e+00
39, 6.514999866490000e-01, -4.673901362035886e-02, 9.130640333299560e-01, 9.712414797507938e-01, 8.605865162159376e-02, 2.723606205480595e+00
40, 6.363800168040000e-01, -4.805149491070210e-02, 9.084667690464473e-01, 9.724092476497919e-01, 8.261926967285139e-02, 2.711660255646573e+00
