"PointID","x","y"
0, 9.997500181200000e-01, -3.633242474709089e-05
1, 9.990000128750000e-01, -1.454721342502671e-04
2, 9.977599978450000e-01, -3.275052504613112e-04
3, 9.960200190539999e-01, -5.899156594870558e-04
4, 9.937800168990000e-01, -9.470532071400787e-04
5, 9.910500049590000e-01, -1.421981033557501e-03
6, 9.878399968150000e-01, -2.045254839620030e-03
7, 9.841300249100000e-01, -2.853160510626399e-03
8, 9.799500107769999e-01, -3.858003613259683e-03
9, 9.752799868580000e-01, -5.056972028299206e-03
10, 9.701499938960000e-01, -6.403354921279976e-03
11, 9.645400047300000e-01, -7.838883364657521e-03
12, 9.584699869160000e-01, -9.288558715481484e-03
13, 9.519400000570000e-01, -1.069751348190268e-02
14, 9.449599981310000e-01, -1.203844497535711e-02
15, 9.375399947170000e-01, -1.331654569778135e-02
16, 9.296900033950000e-01, -1.456004553697131e-02
17, 9.214000105860000e-01, -1.580826888290782e-02
18, 9.126999974250000e-01, -1.708949454255381e-02
19, 9.035800099370001e-01, -1.842584482303833e-02
20, 8.940600156780000e-01, -1.982192559006580e-02
21, 8.841500282290000e-01, -2.127399132252858e-02
22, 8.738499879840000e-01, -2.277460628675717e-02
23, 8.631799817090000e-01, -2.431217374815468e-02
24, 8.521599769590000e-01, -2.587631850217487e-02
25, 8.407700061800000e-01, -2.746422690309957e-02
26, 8.290500044819999e-01, -2.906637733812113e-02
27, 8.170099854470000e-01, -3.067860589714536e-02
28, 8.046399950980000e-01, -3.229972602097563e-02
29, 7.919700145720000e-01, -3.392315158125098e-02
30, 7.790099978450000e-01, -3.554463927760471e-02
31, 7.657799720760000e-01, -3.715830061464956e-02
32, 7.522799968720000e-01, -3.876034576209996e-02
33, 7.385200262070000e-01, -4.034548120868591e-02
34, 7.245299816130000e-01, -4.190611342167279e-02
35, 7.103199958800001e-01, -4.343707914826347e-02
36, 6.958900094030001e-01, -4.493441924299837e-02
37, 6.812700033190000e-01, -4.639133970327788e-02
38, 6.664699912070000e-01, -4.780358926926506e-02
39, 6.514999866490000e-01, -4.916733084727373e-02
40, 6.363800168040000e-01, -5.047834095348513e-02
41, 6.211299896240000e-01, -5.173307377230753e-02
42, 6.057599782940000e-01, -5.292940875015835e-02
43, 5.902799963950000e-01, -5.406573338967913e-02
44, 5.747100114820000e-01, -5.514025471060173e-02
45, 5.590599775310000e-01, -5.615243097542556e-02
46, 5.433599948880000e-01, -5.710095043712547e-02
47, 5.276100039480000e-01, -5.798681791683611e-02
48, 5.118399858470000e-01, -5.880964380426586e-02
49, 4.960500001910000e-01, -5.957094505588743e-02
50, 4.802699983120000e-01, -6.027093947615195e-02
51, 4.645099937920000e-01, -6.091096314489272e-02
52, 4.487800002100000e-01, -6.149231289440977e-02
53, 4.331099987030000e-01, -6.201553963904707e-02
54, 4.174999892710000e-01, -6.248212945230992e-02
55, 4.019699990750000e-01, -6.289267705512258e-02
56, 3.865399956700000e-01, -6.324759983255251e-02
57, 3.712300062180000e-01, -6.354708238921460e-02
58, 3.560400009160000e-01, -6.379132608926086e-02
59, 3.409900069240000e-01, -6.397973230611785e-02
60, 3.261100053790000e-01, -6.411131073812271e-02
61, 3.113999962810000e-01, -6.418499210187723e-02
62, 2.968699932100000e-01, -6.419908461017751e-02
63, 2.825500071050000e-01, -6.415152800849803e-02
64, 2.684499919410000e-01, -6.403996052168760e-02
65, 2.545700073240000e-01, -6.386144558714048e-02
66, 2.409400045870000e-01, -6.361305684280884e-02
67, 2.275699973110000e-01, -6.329141216783972e-02
68, 2.144699990750000e-01, -6.289281999616358e-02
69, 2.016600072380000e-01, -6.241372715729744e-02
70, 1.891400069000000e-01, -6.184968357271527e-02
71, 1.769299954180000e-01, -6.119689824421005e-02
72, 1.650400012730000e-01, -6.045114018614194e-02
73, 1.534900069240000e-01, -5.960890334792187e-02
74, 1.422899961470000e-01, -5.866624250206506e-02
75, 1.314399987460000e-01, -5.761829610938221e-02
76, 1.209499984980000e-01, -5.646097245113812e-02
77, 1.108499988910000e-01, -5.519300302969184e-02
78, 1.011300012470000e-01, -5.380867955482735e-02
79, 9.181000292300000e-02, -5.230634321291446e-02
80, 8.290000259900000e-02, -5.068362049679107e-02
81, 7.440000027400000e-02, -4.893652312170250e-02
82, 6.633000075800000e-02, -4.706556954825488e-02
83, 5.869000032500000e-02, -4.506762938710487e-02
84, 5.149000138000000e-02, -4.294233202988988e-02
85, 4.473999887700000e-02, -4.069034145597716e-02
86, 3.844000026600000e-02, -3.830963437414108e-02
87, 3.260000050100000e-02, -3.580230403773241e-02
88, 2.723000012300000e-02, -3.317224519603423e-02
89, 2.232000045500000e-02, -3.041379165477662e-02
90, 1.789999939500000e-02, -2.754517300819033e-02
91, 1.394999958600000e-02, -2.455590659874564e-02
92, 1.049000024800000e-02, -2.146410383437805e-02
93, 7.519999985000000e-03, -1.827744313986746e-02
94, 5.040000193000000e-03, -1.500562350212270e-02
95, 3.049999941000000e-03, -1.166058020272830e-02
96, 1.560000004000000e-03, -8.282416354945261e-03
97, 5.600000150000000e-04, -4.879289751482778e-03
98, 5.999999800000000e-05, -1.531308332711498e-03
99, 0.000000000000000e+00, 0.000000000000000e+00
100, 5.999999800000000e-05, 1.394774385797264e-03
101, 5.600000150000000e-04, 4.201253433122649e-03
102, 1.560000004000000e-03, 6.879515381774909e-03
103, 3.049999941000000e-03, 9.420463162764384e-03
104, 5.040000193000000e-03, 1.184670156402189e-02
105, 7.519999985000000e-03, 1.414885920522756e-02
106, 1.049000024800000e-02, 1.633446782197839e-02
107, 1.394999958600000e-02, 1.841007000571175e-02
108, 1.789999939500000e-02, 2.038194913939258e-02
109, 2.232000045500000e-02, 2.224849384952019e-02
110, 2.723000012300000e-02, 2.402578570078437e-02
111, 3.260000050100000e-02, 2.571043115915169e-02
112, 3.844000026600000e-02, 2.731366024907536e-02
113, 4.473999887700000e-02, 2.883980944050587e-02
114, 5.149000138000000e-02, 3.029364176859779e-02
115, 5.869000032500000e-02, 3.168186944876139e-02
116, 6.633000075800000e-02, 3.300878040452595e-02
117, 7.440000027400000e-02, 3.427861774205908e-02
118, 8.290000259900000e-02, 3.549682364811090e-02
119, 9.181000292300000e-02, 3.666561312331539e-02
120, 1.011300012470000e-01, 3.778968013106151e-02
121, 1.108499988910000e-01, 3.887193000092136e-02
122, 1.209499984980000e-01, 3.991393767861442e-02
123, 1.314399987460000e-01, 4.091995870086985e-02
124, 1.422899961470000e-01, 4.188986363533725e-02
125, 1.534900069240000e-01, 4.282521666774003e-02
126, 1.650400012730000e-01, 4.372788377643726e-02
127, 1.769299954180000e-01, 4.459838654592148e-02
128, 1.891400069000000e-01, 4.543615389617275e-02
129, 2.016600072380000e-01, 4.624097134627107e-02
130, 2.144699990750000e-01, 4.701160305643522e-02
131, 2.275699973110000e-01, 4.774762005691133e-02
132, 2.409400045870000e-01, 4.844699891966481e-02
133, 2.545700073240000e-01, 4.910791702753777e-02
134, 2.684499919410000e-01, 4.972814593722432e-02
