"PointID","x","y"
0, 9.997500181200000e-01, -3.633271447797082e-05
1, 9.990000128750000e-01, -1.454904248382860e-04
2, 9.977599978450000e-01, -3.277057935562005e-04
3, 9.960200190539999e-01, -5.909979340972953e-04
4, 9.937800168990000e-01, -9.509603202717598e-04
5, 9.910500049590000e-01, -1.432766305510260e-03
6, 9.878399968150000e-01, -2.069728273610782e-03
7, 9.841300249100000e-01, -2.901038416634369e-03
8, 9.799500107769999e-01, -3.940534357298367e-03
9, 9.752799868580000e-01, -5.185120904553380e-03
10, 9.701499938960000e-01, -6.584758669300964e-03
11, 9.645400047300000e-01, -8.076328083088686e-03
12, 9.584699869160000e-01, -9.579051999218741e-03
13, 9.519400000570000e-01, -1.103372878738867e-02
14, 9.449599981310000e-01, -1.241111345935593e-02
15, 9.375399947170000e-01, -1.371714455288595e-02
16, 9.296900033950000e-01, -1.498270265249717e-02
17, 9.214000105860000e-01, -1.625047976143708e-02
18, 9.126999974250000e-01, -1.755161785695004e-02
19, 9.035800099370001e-01, -1.891019770327689e-02
20, 8.940600156780000e-01, -2.033163587625476e-02
21, 8.841500282290000e-01, -2.181220814789818e-02
22, 8.738499879840000e-01, -2.334409860033768e-02
23, 8.631799817090000e-01, -2.491515245365293e-02
24, 8.521599769590000e-01, -2.651449641003890e-02
25, 8.407700061800000e-01, -2.813906415701983e-02
26, 8.290500044819999e-01, -2.977897764005338e-02
27, 8.170099854470000e-01, -3.142983982406161e-02
28, 8.046399950980000e-01, -3.309026292234299e-02
29, 7.919700145720000e-01, -3.475326013390052e-02
30, 7.790099978450000e-01, -3.641416400064644e-02
31, 7.657799720760000e-01, -3.806654743933097e-02
32, 7.522799968720000e-01, -3.970607194307890e-02
33, 7.385200262070000e-01, -4.132681631980431e-02
34, 7.245299816130000e-01, -4.292049112144266e-02
35, 7.103199958800001e-01, -4.448129998081986e-02
36, 6.958900094030001e-01, -4.600469760767065e-02
37, 6.812700033190000e-01, -4.748330288070376e-02
38, 6.664699912070000e-01, -4.891239546073150e-02
39, 6.514999866490000e-01, -5.028775926480294e-02
40, 6.363800168040000e-01, -5.160489367529004e-02
41, 6.211299896240000e-01, -5.286010568831080e-02
42, 6.057599782940000e-01, -5.405125929067824e-02
43, 5.902799963950000e-01, -5.517685200752512e-02
44, 5.747100114820000e-01, -5.623533825893312e-02
45, 5.590599775310000e-01, -5.722654316606866e-02
46, 5.433599948880000e-01, -5.814967155095363e-02
47, 5.276100039480000e-01, -5.900630885483840e-02
48, 5.118399858470000e-01, -5.979679224673119e-02
49, 4.960500001910000e-01, -6.052338592851291e-02
50, 4.802699983120000e-01, -6.118717872548547e-02
51, 4.645099937920000e-01, -6.179037632704476e-02
52, 4.487800002100000e-01, -6.233516591862797e-02
53, 4.331099987030000e-01, -6.282303656722557e-02
54, 4.174999892710000e-01, -6.325632604916466e-02
55, 4.019699990750000e-01, -6.363649061374839e-02
56, 3.865399956700000e-01, -6.396475166210112e-02
57, 3.712300062180000e-01, -6.424202172091185e-02
58, 3.560400009160000e-01, -6.446911784365592e-02
59, 3.409900069240000e-01, -6.464599143704766e-02
60, 3.261100053790000e-01, -6.477208793423939e-02
61, 3.113999962810000e-01, -6.484663825904054e-02
62, 2.968699932100000e-01, -6.486814479548220e-02
63, 2.825500071050000e-01, -6.483459785424339e-02
64, 2.684499919410000e-01, -6.474356028822624e-02
65, 2.545700073240000e-01, -6.459191945677493e-02
66, 2.409400045870000e-01, -6.437639200560522e-02
67, 2.275699973110000e-01, -6.409314593945004e-02
