"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633245108626179e-05, 1.321711413818079e+00, 6.897586635136803e-01, 1.003431037338274e-01, 3.779762230732854e+00
1, 9.990000128750000e-01, -1.454737970309961e-04, 1.190813701981561e+00, 6.954146576119086e-01, 1.017570088929762e-01, 3.417374636734134e+00
2, 9.977599978450000e-01, -3.275234816517557e-04, 1.183075635725002e+00, 7.466284269201847e-01, 1.113782136091830e-01, 3.405106076464211e+00
3, 9.960200190539999e-01, -5.900140480879866e-04, 1.171000397429901e+00, 7.649180420000619e-01, 1.191365395620197e-01, 3.375354077365365e+00
4, 9.937800168990000e-01, -9.474083992429588e-04, 1.163921550697348e+00, 7.718321618343860e-01, 1.293548931883185e-01, 3.357452028311090e+00
5, 9.910500049590000e-01, -1.422961512825934e-03, 1.159091842619786e+00, 7.782476343521748e-01, 1.441287862987334e-01, 3.345869016993002e+00
6, 9.878399968150000e-01, -2.047479697255553e-03, 1.151892598775194e+00, 7.844080001816304e-01, 1.626122752568072e-01, 3.327946587577399e+00
7, 9.841300249100000e-01, -2.857513047536214e-03, 1.140988599554757e+00, 7.943469170290439e-01, 1.830350403584804e-01, 3.300806131873848e+00
8, 9.799500107769999e-01, -3.865506408172291e-03, 1.125017492675926e+00, 8.095596753160527e-01, 2.022617954107883e-01, 3.260987436841577e+00
9, 9.752799868580000e-01, -5.068621926140495e-03, 1.104029462648008e+00, 8.300873682540261e-01, 2.163593386809526e-01, 3.208600521823381e+00
10, 9.701499938960000e-01, -6.419846171100066e-03, 1.079207657081682e+00, 8.542750916235611e-01, 2.220679325519382e-01, 3.146516828281649e+00
11, 9.645400047300000e-01, -7.860469248151262e-03, 1.053173641660458e+00, 8.788499748469978e-01, 2.178403697970392e-01, 3.081174799150028e+00
12, 9.584699869160000e-01, -9.314967195821235e-03, 1.030404558326970e+00, 9.001647117810716e-01, 2.048666434172749e-01, 3.023919764539750e+00
13, 9.519400000570000e-01, -1.072807850967413e-02, 1.014681666673995e+00, 9.156776744845634e-01, 1.868876459364091e-01, 2.984386147455612e+00
14, 9.449599981310000e-01, -1.207232392844792e-02, 1.006982795377837e+00, 9.247791118380806e-01, 1.685720947672982e-01, 2.965068079352188e+00
15, 9.375399947170000e-01, -1.335296377551813e-02, 1.005445883294153e+00, 9.285213981665295e-01, 1.536071041166061e-01, 2.961225968117947e+00
16, 9.296900033950000e-01, -1.459846891111002e-02, 1.006967253594098e+00, 9.290087189787859e-01, 1.436399752908153e-01, 2.965034227960522e+00
17, 9.214000105860000e-01, -1.584846987186502e-02, 1.008757493344890e+00, 9.283698959904652e-01, 1.384104957676011e-01, 2.969483331744229e+00
18, 9.126999974250000e-01, -1.713150575295347e-02, 1.009087632376295e+00, 9.280991870545017e-01, 1.365278140283114e-01, 2.970229081865296e+00
19, 9.035800099370001e-01, -1.846987690306002e-02, 1.007400191633736e+00, 9.288512048715768e-01, 1.363756787739665e-01, 2.965871291461627e+00
20, 8.940600156780000e-01, -1.986826288881025e-02, 1.003910937488742e+00, 9.306868087711578e-01, 1.366594025287506e-01, 2.956962681312490e+00
21, 8.841500282290000e-01, -2.132292012483490e-02, 9.991558281207242e-01, 9.333090486689847e-01, 1.366072296544519e-01, 2.944849246277148e+00
