"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -5.160838606,      -5.072676728,      -5.845466533,      -4.564458696,             0.448,    0.003334762706,      0.0312215156,                 0,                 0,                 0,    -0.03052589818,    0.002652875349,     0.03128683319,                 0,       9.362439956
          0,           0,           1,      -5.438586086,      -5.278786848,      -5.280456829,      -4.837397756,             0.448,    0.002789024663,     0.03185825031,                 0,                 0,                 0,    -0.03284912251,    0.002093376883,     0.03191151116,                 0,        11.4227209
          0,           0,           2,      -5.369563265,      -5.311460682,      -5.451792544,      -4.785566289,             0.448,    0.002733669736,     0.03460174038,                 0,                 0,                 0,     -0.0325674368,    0.001978186209,     0.03465314079,                 0,       12.65761548
          0,           0,           3,      -5.386597948,      -5.404809551,      -5.395701974,      -4.799389965,             0.448,    0.002817124409,     0.03419858393,                 0,                 0,                 0,    -0.03185854385,    0.002070415833,     0.03425190084,                 0,       12.13953626
          0,           0,           4,      -5.370125175,      -5.423985467,      -5.403175633,      -4.787114103,             0.448,    0.002714645196,       0.034528396,                 0,                 0,                 0,    -0.03182969232,    0.001960766195,     0.03457939885,                 0,       12.71930345
          0,           0,           5,      -5.390471325,      -5.517778199,      -5.478792702,      -4.818262394,             0.448,    0.002673835467,     0.03607407847,                 0,                 0,                 0,    -0.03154197951,    0.001886247292,     0.03612382323,                 0,        13.4915102
          0,           0,           6,       -5.38243129,      -5.564898101,      -5.528819937,      -4.812267052,             0.448,    0.002626389737,     0.03689111502,                 0,                 0,                 0,    -0.03145904857,    0.001820989294,     0.03693963032,                 0,       14.04632165
          0,           0,           7,      -5.376254649,      -5.568933405,      -5.503246195,      -4.805272613,             0.448,    0.002582548756,     0.03758017935,                 0,                 0,                 0,    -0.03142041229,    0.001762126887,     0.03762757429,                 0,       14.55158562
          0,           0,           8,      -5.375081964,      -5.589181519,      -5.514532228,      -4.806753906,             0.448,    0.002542769596,      0.0384744818,                 0,                 0,                 0,    -0.03131720651,    0.001702848089,     0.03852079615,                 0,       15.13093513
          0,           0,           9,      -5.375511147,      -5.633278332,      -5.560448648,      -4.810374718,             0.448,    0.002493879498,     0.03931382189,                 0,                 0,                 0,    -0.03126641844,    0.001635659518,     0.03935886996,                 0,       15.76412249
          0,           0,          10,      -5.374938038,      -5.673642009,      -5.596383124,      -4.811395614,             0.448,    0.002448384967,     0.04004734431,                 0,                 0,                 0,    -0.03127118141,    0.001574174105,     0.04009122536,                 0,       16.35663707
          0,           0,          11,      -5.374575983,      -5.689580225,      -5.613450731,      -4.812344804,             0.448,    0.002407242748,      0.0407052943,                 0,                 0,                 0,    -0.03131778679,    0.001518688574,     0.04074812126,                 0,       16.90950957
          0,           0,          12,      -5.375830875,      -5.702806498,      -5.629621399,      -4.815177534,             0.448,    0.002366632228,     0.04131383064,                 0,                 0,                 0,    -0.03139220305,    0.001464812567,     0.04135562688,                 0,       17.45680218
          0,           0,          13,       -5.37706011,      -5.717844996,      -5.647190258,       -4.81723895,             0.448,    0.002327664217,     0.04188858122,                 0,                 0,                 0,    -0.03147994229,    0.001413315712,      0.0419293906,                 0,        17.9959725
          0,           0,          14,      -5.376620017,      -5.735653888,      -5.662843352,      -4.816637539,             0.448,    0.002291945834,      0.0424199656,                 0,                 0,                 0,    -0.03158159156,     0.00136601374,     0.04245986933,                 0,       18.50827579
          0,           0,          15,      -5.373824356,      -5.756019336,      -5.678501585,      -4.813486939,             0.448,    0.002259204206,     0.04288986431,                 0,                 0,                 0,    -0.03170210589,    0.001323029118,     0.04292894197,                 0,       18.98450091
          0,           0,          16,      -5.369494436,      -5.776022055,      -5.694975487,       -4.80935338,             0.448,    0.002229101255,       0.043293367,                 0,                 0,                 0,    -0.03183763417,    0.001284130966,     0.04333169194,                 0,       19.42189342
          0,           0,          17,      -5.364903555,      -5.791993405,      -5.711382996,      -4.805517555,             0.448,    0.002201881783,      0.0436384089,                 0,                 0,                 0,    -0.03198040086,    0.001249390922,     0.04367605793,                 0,       19.81868837
          0,           0,          18,       -5.36074225,      -5.800476856,      -5.728598929,      -4.802155032,             0.448,    0.002178021384,     0.04393378265,                 0,                 0,                 0,    -0.03212482666,    0.001219092656,     0.04397084089,                 0,       20.17141933
          0,           0,          19,       -5.35684793,      -5.801527423,      -5.746874541,      -4.798728073,             0.448,    0.002157600062,     0.04418202488,                 0,                 0,                 0,    -0.03226911419,    0.001193260818,     0.04421857855,                 0,       20.47739322
          0,           0,          20,      -5.353082766,      -5.798833115,      -5.764322253,      -4.795078218,             0.448,    0.002140519942,      0.0443855583,                 0,                 0,                 0,    -0.03241217785,    0.001171744705,     0.04442169094,                 0,       20.73587703
          0,           0,          21,      -5.349535984,      -5.796896294,      -5.779297808,      -4.791424844,             0.448,    0.002126995277,     0.04454985914,                 0,                 0,                 0,    -0.03255131547,    0.001154639054,     0.04458565764,                 0,       20.94497323
          0,           0,          22,      -5.345995243,      -5.798187707,      -5.791051015,       -4.78772293,             0.448,    0.002117150845,     0.04468024159,                 0,                 0,                 0,    -0.03268468771,    0.001141952687,     0.04471579431,                 0,       21.10394811
          0,           0,          23,      -5.342725417,      -5.802406781,      -5.800344561,      -4.784289003,             0.448,    0.002111090456,     0.04478314586,                 0,                 0,                 0,    -0.03281052363,    0.001133648895,     0.04481854188,                 0,       21.21327664
          0,           0,          24,      -5.339948025,      -5.808606866,      -5.808065826,      -4.781232782,             0.448,    0.002108815949,     0.04486241524,                 0,                 0,                 0,    -0.03292759902,    0.001129645677,     0.04489774277,                 0,       21.27374618
          0,           0,          25,       -5.33786177,      -5.815840138,      -5.814772475,      -4.778826865,             0.448,    0.002110090384,     0.04492048487,                 0,                 0,                 0,    -0.03303552562,    0.001129653026,     0.04495582639,                 0,       21.28841741
          0,           0,          26,      -5.336631315,      -5.823630848,      -5.820916427,      -4.777297078,             0.448,    0.002114650301,     0.04496080224,                 0,                 0,                 0,     -0.0331338282,     0.00113333234,     0.04499623364,                 0,       21.26157796
