"Time_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  ,   "relrms[nu]"   , "tavg[RefForce]" ,    "tavg[CD]"    ,    "tavg[CL]"    ,    "tavg[CSF]"   ,    "tavg[CMx]"   ,    "tavg[CMy]"   ,    "tavg[CMz]"   ,    "tavg[CFx]"   ,    "tavg[CFy]"   ,    "tavg[CFz]"   ,   "tavg[CEff]"   ,  "tavg[Buffet]"  ,"Cauchy[tavg[CD]]","Cauchy[tavg[CL]]"
        550,           9,      -8.347220271,      -4.405604189,      -4.670294036,      -2.740233559,      -3.725171476,      0.9329898399,      0.3650672624,      0.9367782657,                 0,                 0,                 0,      0.1421290799,     0.07522810075,       1.002580849,                 0,       2.566042925,      0.7328605813,      -3.044658945,      -1.824611757,      -2.215268583,      -2.930932896,      -2.657711198,      0.9146959215,      0.3223585928,      0.7420214526,                 0,                 0,                 0,     0.05824188441,     0.09132697842,      0.8038471755,                 0,       2.239624019,      0.7022317954,    0.001506809895,    0.008257640663
        551,           9,      -8.351683867,      -4.396164643,      -4.589556983,      -2.743079403,      -3.780625731,      0.9329898399,      0.3661108356,      0.9405509161,                 0,                 0,                 0,       0.141098095,     0.07512305853,       1.006493763,                 0,       2.569033267,      0.7328605813,      -3.050187485,      -1.815686199,      -2.133772159,      -2.934418864,      -2.714764776,      0.9150477276,       0.321288029,      0.7360172913,                 0,                 0,                 0,     0.05631537181,     0.09205863999,      0.7977923649,                 0,       2.229859506,      0.7043359395,    0.001446156814,     0.00794701296
        552,           9,      -8.333367127,      -4.416266992,       -4.57586463,      -2.736216191,      -4.053205973,      0.9329898399,      0.3657442894,      0.9373995888,                 0,                 0,                 0,      0.1368834876,      0.0756938876,       1.003372966,                 0,        2.56299173,      0.6937806909,      -3.032719395,      -1.836341359,      -2.119297604,      -2.927918229,      -2.989380622,       0.915386258,      0.3203291494,      0.7305980825,                 0,                 0,                 0,     0.05463639133,     0.09272608224,      0.7923296005,                 0,       2.221064434,      0.7065123742,    0.001373772526,    0.007574241409
        553,           9,      -8.345850413,      -4.439138634,       -4.55817319,      -2.771852944,      -4.280646482,      0.9329898399,      0.3638072753,      0.9268797149,                 0,                 0,                 0,      0.1294223367,     0.07691722529,      0.9927464329,                 0,       2.547721769,      0.7313888704,      -3.045405711,      -1.859969466,      -2.101655004,      -2.963466546,       -3.21849564,      0.9157122503,      0.3194853155,      0.7257823803,                 0,                 0,                 0,      0.0532066328,     0.09332709493,      0.7874776084,                 0,       2.213273665,      0.7087225873,    0.001291271753,    0.007147411477
        554,           9,      -8.333504788,      -4.475466445,      -4.539280764,      -2.745320201,      -4.005393998,      0.9329898399,      0.3603103474,       0.909337248,                 0,                 0,                 0,      0.1191815892,     0.07870201749,      0.9749480856,                 0,       2.523761126,      0.7313888704,      -3.032618339,       -1.89749367,      -2.083709233,      -2.936560164,      -2.944850726,      0.9160263883,      0.3187585393,      0.7215813677,                 0,                 0,                 0,     0.05202530195,     0.09386033254,      0.7832476713,                 0,       2.206507752,      0.7109324716,    0.001200211831,    0.006674512333
        555,           9,       -8.32478963,      -4.514445586,      -4.520652602,      -2.702951195,      -3.791909544,      0.9329898399,      0.3554297781,      0.8856084575,                 0,                 0,                 0,      0.1068956335,     0.08097233277,        0.95082919,                 0,       2.491655208,      0.6956751073,      -3.023224998,      -1.938145765,      -2.066872246,      -2.893850242,      -2.732404651,      0.9163293071,      0.3181495103,      0.7179990176,                 0,                 0,                 0,     0.05108914034,     0.09432529304,        0.77964379,                 0,       2.200773586,      0.7131124143,    0.001102097186,    0.006163408935
        556,           9,      -8.361980661,      -4.491959924,      -4.457277742,       -2.64898935,      -3.671664286,      0.9329898399,      0.3494622299,       0.857155554,                 0,                 0,                 0,     0.09354374368,     0.08358436196,      0.9218748007,                 0,       2.452784538,      0.7229335529,       -3.06007367,      -1.917617826,        -2.0059636,      -2.839915386,      -2.612303308,      0.9166215971,      0.3176576228,      0.7150322811,                 0,                 0,                 0,     0.05039245731,     0.09472228854,      0.7766628718,                 0,       2.196065149,      0.7152373964,   0.0009983846836,    0.005621823502
        557,           9,      -8.334227117,      -4.462277618,       -4.45613651,      -2.557772413,      -3.574355626,      0.9329898399,       0.342625613,      0.8250710166,                 0,                 0,                 0,     0.07968808394,     0.08642708361,      0.8891933717,                 0,       2.408083299,      0.6820239111,      -3.032736188,      -1.889981415,      -2.007620082,      -2.749212573,      -2.515361175,      0.9169038082,      0.3172810071,      0.7126713222,                 0,                 0,                 0,     0.04992718823,      0.0950524067,      0.7742949638,                 0,       2.192364363,      0.7172867531,   0.0008904884524,    0.005057320188
        558,           9,       -8.31081719,      -4.414633395,      -4.465646154,      -2.491437843,      -3.605864058,      0.9329898399,      0.3352498879,      0.7904531055,                 0,                 0,                 0,     0.06575992337,     0.08949494023,      0.8539316454,                 0,       2.357802744,      0.6758030194,      -3.010561173,       -1.84422533,      -2.019795553,      -2.683795929,      -2.548166118,      0.9171764528,      0.3170165705,      0.7108998184,                 0,                 0,                 0,     0.04968299318,     0.09531746234,      0.7725235525,                 0,       2.189642022,      0.7192438143,    0.000779783133,    0.004477287631
        559,           9,      -8.273744085,      -4.374687333,      -4.503865098,      -2.454232845,      -3.604120216,      0.9329898399,      0.3276741905,      0.7545056358,                 0,                 0,                 0,     0.05218014334,      0.0927602878,      0.8173399895,                 0,       2.302609292,      0.6726407532,      -2.975146746,      -1.805690194,      -2.060281004,      -2.647588575,      -2.547557004,      0.9174400093,      0.3168600531,      0.7096953416,                 0,                 0,                 0,     0.04964740531,     0.09551993893,      0.7713259444,                 0,       2.187858809,      0.7210954608,   0.0006676048029,    0.003888915446
        560,           9,      -8.266200673,      -4.309860351,      -4.541027922,      -2.417765781,      -3.686620914,      0.9329898399,      0.3204092395,      0.7191922877,                 0,                 0,                 0,     0.03967373707,     0.09613740441,      0.7814456007,                 0,       2.244605333,      0.6475829147,      -2.968942962,       -1.74155342,      -2.099269579,      -2.611695111,      -2.630835506,      0.9176949245,      0.3168061009,      0.7090298286,                 0,                 0,                 0,     0.04980603059,     0.09566292129,       0.770673737,                 0,       2.186966378,      0.7228315545,   0.0005552491974,      0.0032991624
        561,           9,       -8.26035433,      -4.256968075,      -4.567390347,      -2.387826682,       -3.74524571,      0.9329898399,      0.3138027246,      0.6859471797,                 0,                 0,                 0,     0.02863193307,     0.09953949167,      0.7477215878,                 0,       2.185918496,      0.6325822632,      -2.963462703,      -1.688887423,      -2.127482456,        -2.5815505,      -2.690469833,      0.9179416167,      0.3168483581,      0.7088701369,                 0,                 0,                 0,     0.05014279452,     0.09575002138,      0.7705333779,                 0,       2.186908476,      0.7244444322,    0.000452418529,    0.002714715436
        562,           9,      -8.249756588,      -4.243726413,      -4.606787326,      -2.367720626,      -3.844147068,      0.9329898399,      0.3081601995,      0.6559374827,                 0,                 0,                 0,       0.019339255,      0.1029175044,      0.7173734572,                 0,       2.128560027,      0.6252097925,      -2.952131589,      -1.676079712,      -2.169195891,      -2.560643014,      -2.790087777,      0.9181804774,      0.3169795801,      0.7091786828,                 0,                 0,                 0,     0.05064022871,     0.09578529951,      0.7708668074,                 0,       2.187622101,      0.7259284263,    0.000369652775,    0.002203649145
        563,           9,      -8.264351867,      -4.268661712,      -4.662535073,       -2.38471342,       -3.89683601,      0.9329898399,       0.303445711,      0.6297937415,                 0,                 0,                 0,     0.01183325027,      0.1060527068,      0.6909936901,                 0,       2.075474191,      0.6063936864,      -2.965342641,      -1.702191554,      -2.227685278,      -2.576644589,      -2.844077521,      0.9184118737,      0.3171917653,      0.7099141513,                 0,                 0,                 0,       0.051279788,     0.09577318309,      0.7716321764,                 0,        2.18903867,      0.7272794014,   0.0003064879102,    0.001795625778
        564,           9,      -8.251446939,      -4.329374874,       -4.73716346,      -2.457563557,      -3.907916301,      0.9329898399,      0.3000792707,      0.6086728296,                 0,                 0,                 0,    0.006679146924,       0.109008521,      0.6698114097,                 0,       2.028373463,      0.5968887994,      -2.951087291,      -1.764828514,      -2.305187054,      -2.648691681,      -2.855670385,      0.9186361501,      0.3174763045,      0.7110322641,                 0,                 0,                 0,     0.05204218708,     0.09571838476,      0.7727846241,                 0,       2.191085202,      0.7284943777,   0.0002622642044,    0.001487335796
        565,           9,       -8.25556944,       -4.39072375,      -4.755813276,      -2.530825632,      -3.965961972,      0.9329898399,      0.2975724095,      0.5927180761,                 0,                 0,                 0,    0.003368642385,      0.1112759162,      0.6538208678,                 0,       1.991844866,      0.5484469148,      -2.954529475,      -1.828667634,      -2.326620717,      -2.721622214,      -2.914012773,      0.9188536302,      0.3178241421,      0.7124865845,                 0,                 0,                 0,     0.05290774465,     0.09562582132,      0.7742770955,                 0,       2.193685495,       0.729571228,   0.0002361450619,    0.001274532826
        566,           9,      -8.264792671,      -4.427818618,      -4.721829157,      -2.554405752,      -4.143304508,      0.9329898399,      0.2960375289,      0.5818129683,                 0,                 0,                 0,    0.001978061989,      0.1129964475,      0.6429435056,                 0,       1.965335174,      0.5867407725,      -2.963882035,      -1.868177164,      -2.294749791,      -2.745318565,      -3.090917896,      0.9190646184,      0.3182259449,      0.7142293403,                 0,                 0,                 0,     0.05385672385,     0.09550053482,       0.776061177,                 0,       2.196761306,      0.7305084305,   0.0002271366021,    0.001152134757
        567,           9,      -8.274156166,      -4.472591969,       -4.66503656,      -2.584473712,      -4.346619313,      0.9329898399,      0.2953039872,      0.5756051417,                 0,                 0,                 0,    0.002211858345,      0.1141099509,      0.6367924647,                 0,       1.949195293,      0.5819300105,      -2.973930415,      -1.914395463,      -2.239237405,      -2.775773189,      -3.294189604,      0.9192694011,      0.3186722725,      0.7162122407,                 0,                 0,                 0,     0.05486965868,     0.09534761606,      0.7780879277,                 0,       2.200233513,       0.731304828,   0.0002341077928,    0.001114328917
        568,           9,      -8.240381349,      -4.565327977,      -4.676619506,       -2.65600672,      -4.408567618,      0.9329898399,      0.2953743257,      0.5744712596,                 0,                 0,                 0,    0.004218901113,       0.114508731,      0.6357286929,                 0,       1.944892327,      0.6169778803,      -2.940771273,      -2.007146207,      -2.251499946,      -2.847628271,      -3.355577467,       0.919468248,      0.3191537413,      0.7183872658,                 0,                 0,                 0,     0.05592765644,     0.09517213115,      0.7803086824,                 0,       2.204023261,      0.7319594991,   0.0002558110107,    0.001154681037
        569,           9,      -8.270541661,      -4.619703535,      -4.607037913,      -2.681721067,      -4.476977102,      0.9329898399,      0.2961121865,      0.5778823987,                 0,                 0,                 0,    0.007529032187,      0.1142170302,       0.639206511,                 0,       1.951565741,      0.6803022458,      -2.970951734,      -2.060424063,      -2.182292739,      -2.873312764,      -3.423280848,      0.9196614136,      0.3196611781,      0.7207074068,                 0,                 0,                 0,      0.0570126685,     0.09497905176,      0.7826758043,                 0,       2.208053068,      0.7324717859,    0.000290902946,    0.001266247457
        570,           9,      -8.298027694,      -4.684715244,      -4.559940835,      -2.711628631,      -4.527025322,      0.9329898399,      0.2976158062,      0.5852592827,                 0,                 0,                 0,     0.01180318638,      0.1134981567,      0.6467006761,                 0,       1.966492607,      0.8014290674,      -2.997870664,      -2.123828574,      -2.135203776,      -2.902855803,      -3.472535149,       0.919849138,      0.3201857583,      0.7231273405,                 0,                 0,                 0,     0.05810772415,     0.09477319018,      0.7851433709,                 0,       2.212247872,      0.7328414211,   0.0003379657429,    0.001441689529
        571,           9,      -8.323716624,      -4.743740152,      -4.535020332,      -2.724196063,      -4.586241377,      0.9329898399,      0.2996963705,      0.5965626659,                 0,                 0,                 0,     0.01688735137,      0.1121830209,      0.6581184534,                 0,       1.990556859,      0.8014290674,      -3.022941181,       -2.18146056,      -2.109726252,      -2.915069035,      -3.531022765,      0.9200316477,      0.3207191262,      0.7256040256,                 0,                 0,                 0,     0.05919712414,     0.09455913984,      0.7876677783,                 0,       2.216535997,      0.7330688071,   0.0003870768178,    0.001673388868
        572,           9,      -8.333166212,      -4.786042903,      -4.534296806,      -2.713370903,      -4.651316182,      0.9329898399,      0.3023453885,      0.6114133104,                 0,                 0,                 0,     0.02281481998,      0.1103743811,      0.6730946932,                 0,       2.022234616,      0.8245260249,      -3.032069902,      -2.222813452,      -2.107914118,      -2.904067508,      -3.596422288,      0.9202091572,       0.321253495,      0.7280972106,                 0,                 0,                 0,     0.06026659193,     0.09434122248,      0.7902082573,                 0,       2.220850029,       0.733155468,    0.000427391496,    0.001891852784
        573,           9,       -8.33184689,      -4.790637892,      -4.537088385,      -2.688514523,      -4.676906092,      0.9329898399,      0.3055842933,      0.6295514482,                 0,                 0,                 0,     0.02966375915,      0.1081686829,      0.6913872448,                 0,       2.060156435,      0.8346149509,      -3.030667974,      -2.226655896,      -2.109090956,      -2.879113013,       -3.62164356,      0.9203818691,      0.3217817264,      0.7305698496,                 0,                 0,                 0,     0.06130338252,     0.09412344303,      0.7927272937,                 0,       2.225127558,      0.7331044722,   0.0004589961126,    0.002065569828
        574,           9,      -8.325773683,       -4.78439311,      -4.575181464,      -2.670305418,      -4.647409837,      0.9329898399,      0.3094490978,       0.650806194,                 0,                 0,                 0,     0.03757008649,      0.1056503276,      0.7128432188,                 0,       2.103112268,      0.7637572142,      -3.024334331,      -2.219468076,      -2.145575088,         -2.860677,      -3.591334026,      0.9205499754,      0.3222973907,      0.7329884241,                 0,                 0,                 0,     0.06229635074,     0.09390945247,      0.7951909536,                 0,       2.229311806,      0.7329206655,   0.0004821086185,    0.002195616003
        575,           9,      -8.333140006,      -4.760453274,      -4.621322237,      -2.662964045,      -4.550588385,      0.9329898399,      0.3138252166,      0.6747964484,                 0,                 0,                 0,     0.04648439736,      0.1028211592,      0.7370646665,                 0,       2.150230168,      0.7449651408,      -3.030990038,       -2.19430579,      -2.190528759,      -2.852937445,      -3.493802199,      0.9207136578,      0.3227948068,       0.735323174,                 0,                 0,                 0,     0.06323598244,     0.09370251906,      0.7975691164,                 0,       2.233352108,      0.7326107394,   0.0004970664765,    0.002283658957
        576,           9,       -8.31688487,      -4.735833415,       -4.68943387,      -2.654534985,      -4.382443343,      0.9329898399,      0.3186059651,      0.7010136823,                 0,                 0,                 0,     0.05632194776,      0.0997278344,      0.7635340875,                 0,       2.200252848,      0.7618062288,      -3.013704907,      -2.168406446,      -2.257883968,      -2.844097112,      -3.324475175,      0.9208730888,      0.3232690658,      0.7375482427,                 0,                 0,                 0,     0.06411439332,     0.09350550807,      0.7998356201,                 0,       2.237204251,      0.7321830767,   0.0005043120894,     0.00233189024
        577,           9,      -8.322648673,      -4.701136463,      -4.752364017,      -2.656622718,      -4.234004104,      0.9329898399,      0.3236974382,      0.7289394871,                 0,                 0,                 0,      0.0668836011,     0.09643211917,      0.7917282701,                 0,       2.251916145,      0.7382153664,      -3.018670866,      -2.132511897,      -2.320125966,      -2.846018175,       -3.17438144,      0.9210284317,      0.3237160382,      0.7396417425,                 0,                 0,                 0,     0.06492530039,     0.09332086976,       0.801968326,                 0,       2.240830683,      0.7316474267,   0.0005043765622,    0.002342950172
        578,           9,      -8.336836267,      -4.660683864,      -4.812480846,      -2.660480867,      -4.125130107,      0.9329898399,      0.3289502955,      0.7579674114,                 0,                 0,                 0,     0.07791737454,     0.09296850783,       0.821023599,                 0,       2.304200427,      0.7515192365,      -3.032818688,      -2.091048342,      -2.379100449,      -2.850093217,      -3.065232372,       0.921179842,      0.3241323677,      0.7415857493,                 0,                 0,                 0,     0.06566397084,     0.09315063511,      0.8039491119,                 0,       2.244200581,       0.731014562,   0.0004978626402,    0.002319848342
        579,           9,      -8.349862514,      -4.616135852,      -4.868742098,      -2.663948527,      -4.018869779,      0.9329898399,      0.3343311329,      0.7875303146,                 0,                 0,                 0,     0.08916878304,     0.08947087186,      0.8508679485,                 0,       2.355539874,      0.7344553524,      -3.046594885,      -2.045555526,      -2.433511123,      -2.854022659,      -2.959686223,      0.9213274669,      0.3245154536,      0.7433662335,                 0,                 0,                 0,     0.06632715257,     0.09299641872,      0.8057638009,                 0,       2.247289805,      0.7302959416,   0.0004854275518,    0.002265882674
        580,           9,      -8.365245142,      -4.566263725,      -4.922906874,      -2.670790351,      -3.957140572,      0.9329898399,      0.3397705119,      0.8169642339,                 0,                 0,                 0,      0.1003089129,     0.08606693072,      0.8806060662,                 0,       2.404458908,      0.7536268136,      -3.062971342,      -1.994616691,       -2.48548354,       -2.86124268,      -2.898729735,      0.9214714468,      0.3248634219,      0.7449729363,                 0,                 0,                 0,     0.06691299022,     0.09285942804,      0.8074020345,                 0,       2.250080732,      0.7295033935,   0.0004677663594,    0.002184559582
        581,           9,      -8.371553597,      -4.521127191,      -4.978507118,      -2.682029632,      -3.880988346,      0.9329898399,      0.3451833627,      0.8455494058,                 0,                 0,                 0,      0.1110021609,     0.08288577022,      0.9095247664,                 0,       2.449565933,      0.7273254578,      -3.069854124,      -1.948254167,      -2.539275582,      -2.872533396,      -2.823209969,      0.9216119151,      0.3251750891,      0.7463991983,                 0,                 0,                 0,     0.06742092975,      0.0927404782,      0.8088570983,                 0,       2.252561998,      0.7286488329,    0.000445596285,    0.002079517274
        582,           9,      -8.370434908,      -4.478814075,       -4.98897725,      -2.694684769,      -3.775961522,      0.9329898399,      0.3503969595,       0.872327425,                 0,                 0,                 0,      0.1207356646,     0.08004242255,      0.9366570217,                 0,       2.489540509,       0.767197805,       -3.06861175,      -1.904690838,      -2.548717833,      -2.884943469,      -2.718394012,      0.9217489985,      0.3254499184,      0.7476417497,                 0,                 0,                 0,     0.06785161419,     0.09264001187,      0.8101257085,                 0,       2.254728154,      0.7277440222,   0.0004196423353,    0.001954453911
        583,           9,       -8.35875915,      -4.448370052,      -4.932789379,       -2.70771394,      -3.760906393,      0.9329898399,      0.3552588319,      0.8964317913,                 0,                 0,                 0,      0.1291146878,     0.07764441955,      0.9611296157,                 0,       2.523320213,      0.7281825589,      -3.056364427,      -1.873197554,      -2.492208388,      -2.897677805,      -2.703026417,       0.921882818,      0.3256879708,      0.7487004681,                 0,                 0,                 0,     0.06820677281,     0.09255812329,      0.8112077656,                 0,       2.256579248,      0.7268003706,   0.0003906244378,    0.001813061843
        584,           9,      -8.350487473,      -4.427750703,      -4.840527686,      -2.720754443,      -3.715827315,      0.9329898399,      0.3594374785,      0.9164896315,                 0,                 0,                 0,      0.1353989539,     0.07577613425,      0.9815327417,                 0,       2.549788729,      0.7281825589,      -3.047599488,      -1.852026778,      -2.400035124,      -2.910634004,      -2.657554167,      0.9220134889,      0.3258898527,      0.7495781105,                 0,                 0,                 0,     0.06848910535,     0.09249458606,      0.8121060838,                 0,       2.258120353,      0.7258287811,    0.000359246199,    0.001658968641
        585,           9,      -8.350039267,      -4.414203085,      -4.742641648,      -2.733491967,      -3.733190566,      0.9329898399,      0.3627808135,       0.931687251,                 0,                 0,                 0,      0.1392946844,     0.07453002749,      0.9970437941,                 0,       2.568182264,      0.7328605813,      -3.047179185,      -1.838525838,      -2.302220235,      -2.923616327,      -2.675289192,      0.9221411209,      0.3260566597,      0.7502800269,                 0,                 0,                 0,     0.06870216277,     0.09244888393,      0.8128260995,                 0,       2.259361045,      0.7248395332,   0.0003261852912,    0.001495685291
        586,           9,      -8.355884145,      -4.402998968,      -4.650224787,      -2.744389021,      -3.816078299,      0.9329898399,      0.3650492719,      0.9411513032,                 0,                 0,                 0,      0.1404563002,      0.0739323439,       1.006757545,                 0,       2.578148693,      0.7328605813,      -3.053670351,      -1.827790623,      -2.209595797,      -2.935026227,          -2.75954,      0.9222658188,      0.3261899197,      0.7508138577,                 0,                 0,                 0,     0.06885022529,     0.09242024403,      0.8133755659,                 0,       2.260314854,       0.723842175,   0.0002920853874,    0.001326561506
        587,           9,      -8.355352846,      -4.402832817,      -4.586101864,      -2.740745843,      -3.883070992,      0.9329898399,      0.3659366786,      0.9439102682,                 0,                 0,                 0,       0.138444526,     0.07397433193,       1.009655409,                 0,        2.57943607,      0.7261477635,      -3.054034102,      -1.828265159,      -2.144943469,      -2.931898965,      -2.828374708,      0.9223876827,      0.3262915334,      0.7511892218,                 0,                 0,                 0,     0.06893817894,     0.09240767185,      0.8137642373,                 0,       2.260998689,       0.722845453,   0.0002575495201,    0.001154747932
        588,           9,      -8.345468172,      -4.427078755,      -4.572445572,      -2.759670155,      -4.202892157,      0.9329898399,      0.3652858523,      0.9396464661,                 0,                 0,                 0,      0.1333244805,     0.07459855867,       1.005387632,                 0,       2.572359319,      0.7313888704,      -3.044750396,       -1.85329949,      -2.130957957,      -2.951030982,       -3.15009854,       0.922506808,      0.3263637151,      0.7514173978,                 0,                 0,                 0,     0.06897139114,     0.09240998738,       0.814003547,                 0,       2.261432256,       0.721857273,   0.0002231347378,   0.0009831648526
        589,           9,      -8.341755267,       -4.46424247,      -4.570117492,      -2.766563383,      -4.264475677,      0.9329898399,      0.3629277393,       0.927937915,                 0,                 0,                 0,      0.1250678736,      0.0757667331,      0.9935012432,                 0,       2.556811768,      0.7313888704,      -3.041058151,      -1.891522366,      -2.129130186,      -2.957772974,      -3.213471534,      0.9226232862,      0.3264089328,      0.7515110034,                 0,                 0,                 0,     0.06895558666,     0.09242586166,      0.8141062828,                 0,       2.261637482,      0.7208846834,    0.000189347922,   0.0008144769857
        590,           9,      -8.340569002,      -4.500521091,      -4.540639229,      -2.738800397,      -3.964262806,      0.9329898399,      0.3589782268,       0.909447707,                 0,                 0,                 0,      0.1143383549,     0.07739580916,      0.9746642436,                 0,       2.533434172,      0.7313888704,      -3.039467846,      -1.929220265,      -2.100953139,      -2.929724639,      -2.914467972,      0.9227372043,      0.3264298482,      0.7514836752,                 0,                 0,                 0,     0.06889672498,     0.09245385313,      0.8140862639,                 0,       2.261637943,      0.7199338782,   0.0001566426315,    0.000656539521
        591,           9,      -8.356835131,      -4.517655511,      -4.496365957,      -2.693144752,      -3.803518084,      0.9329898399,      0.3536786557,      0.8853040251,                 0,                 0,                 0,      0.1019977994,     0.07938673355,      0.9500260812,                 0,       2.503131051,      0.7289929482,      -3.055366115,      -1.948072183,      -2.058690753,      -2.883958301,      -2.754202638,       0.922848646,      0.3264292576,      0.7513497543,                 0,                 0,                 0,     0.06880088041,     0.09249244304,      0.8139580219,                 0,       2.261458317,      0.7190102185,    0.000125534973,   0.0005273054188
        592,           9,      -8.341477621,      -4.512419155,       -4.48363444,      -2.617525058,      -3.687734849,      0.9329898399,      0.3472818909,      0.8566294439,                 0,                 0,                 0,     0.08872107011,     0.08165311313,      0.9207342098,                 0,       2.466668912,      0.7229335529,      -3.040198401,        -1.9447087,      -2.048499326,      -2.808652219,      -2.638429855,      0.9229576911,      0.3264100337,      0.7511239797,                 0,                 0,                 0,     0.06867412687,     0.09254006924,      0.8137364921,                 0,       2.261123866,      0.7181182672,   9.997443445e-05,    0.000425627738
        593,           9,      -8.321945351,      -4.469779189,      -4.478348049,      -2.545284136,      -3.621907165,      0.9329898399,      0.3400662763,      0.8244346922,                 0,                 0,                 0,     0.07495367116,     0.08416562098,      0.8878365741,                 0,       2.424335342,      0.6740682854,      -3.021685617,       -1.90398879,      -2.045815511,      -2.737172519,      -2.573479185,      0.9230644161,      0.3263750695,      0.7508211967,                 0,                 0,                 0,     0.06852242951,     0.09259515795,      0.8134367167,                 0,       2.260659947,      0.7172618306,     7.9665612e-05,   0.0003500342014
        594,           9,      -8.327032047,       -4.42358266,      -4.497546786,       -2.50154806,      -3.665948036,      0.9329898399,      0.3323625953,      0.7899995911,                 0,                 0,                 0,     0.06119702452,     0.08686640345,      0.8526537847,                 0,       2.376920875,      0.7149704449,      -3.028470633,      -1.859551775,      -2.067283896,       -2.69445787,      -2.618872944,      0.9231688942,      0.3263272247,      0.7504560827,                 0,                 0,                 0,     0.06835154532,     0.09265615272,       0.813073568,                 0,       2.260091573,      0.7164440022,     6.4261908e-05,   0.0002987813579
        595,           9,      -8.319839744,      -4.354047013,      -4.520926274,      -2.460738561,      -3.670615238,      0.9329898399,      0.3245918173,       0.754799475,                 0,                 0,                 0,     0.04801183891,     0.08972668938,      0.8167197907,                 0,       2.325380477,      0.7046208719,      -3.023051053,      -1.791237083,      -2.092303093,       -2.65450481,       -2.62472444,      0.9232711958,      0.3262692762,      0.7500428954,                 0,                 0,                 0,     0.06816693494,     0.09272154058,      0.8126614925,                 0,       2.259443011,      0.7156671937,   5.337605238e-05,   0.0002699084444
        596,           9,      -8.275542615,      -4.316161182,      -4.570825113,      -2.413987049,      -3.750243299,      0.9329898399,      0.3172480155,      0.7205733362,                 0,                 0,                 0,     0.03597113832,     0.09271053141,      0.7818420515,                 0,        2.27132496,      0.6608867848,      -2.979707918,      -1.753927124,       -2.14348715,      -2.607884513,      -2.704908999,       0.923371388,      0.3262038732,      0.7495952483,                 0,                 0,                 0,      0.0679736869,     0.09278987478,      0.8122142835,                 0,       2.258737428,      0.7149331718,   4.659035118e-05,   0.0002612900729
        597,           9,      -8.250984782,      -4.282208575,      -4.609959454,      -2.384412055,      -3.810286065,      0.9329898399,      0.3106818755,      0.6886005159,                 0,                 0,                 0,     0.02543926569,     0.09577924846,      0.7493465379,                 0,        2.21641676,      0.6718930456,       -2.95478086,      -1.720348513,      -2.184220572,      -2.577587487,       -2.76566026,      0.9234695354,      0.3261334979,      0.7491259151,                 0,                 0,                 0,     0.06777645558,     0.09285979432,      0.8117448821,                 0,        2.25799659,      0.7142431113,   4.346651143e-05,   0.0002706869937
        598,           9,      -8.287940309,      -4.293760413,      -4.656870267,      -2.392764712,      -3.895414611,      0.9329898399,      0.3051435063,      0.6600007903,                 0,                 0,                 0,     0.01670668599,      0.0988446302,      0.7203772218,                 0,       2.162919336,      0.6252097925,       -2.99033825,      -1.732773295,      -2.233254074,      -2.584811397,      -2.851639275,      0.9235657001,      0.3260604322,      0.7486466663,                 0,                 0,                 0,     0.06757941342,     0.09293004002,      0.8112652119,                 0,       2.257240607,      0.7135976349,   4.355490843e-05,    0.000295794269
        599,           9,      -8.278343031,      -4.334661877,      -4.725847462,      -2.434455293,       -3.93345734,      0.9329898399,      0.3007337312,      0.6355543253,                 0,                 0,                 0,    0.009933194125,      0.1017749959,      0.6957096576,                 0,       2.113345659,      0.6642250386,      -2.978927888,      -1.775343013,       -2.30465472,      -2.625379018,      -2.890756793,      0.9236599415,      0.3259867317,      0.7481681403,                 0,                 0,                 0,     0.06738621759,     0.09299946731,      0.8107860473,                 0,       2.256487727,      0.7129968479,   4.640319145e-05,   0.0003342863098
        600,           9,       -8.26431937,      -4.392255768,       -4.77585903,      -2.508189007,      -3.957618242,      0.9329898399,      0.2974912994,      0.6161759178,                 0,                 0,                 0,    0.005372550487,       0.104339941,      0.6762299991,                 0,        2.07124013,      0.6454089325,       -2.96346342,      -1.835364719,      -2.357030347,      -2.698369364,      -2.914822435,      0.9237523168,      0.3259142067,      0.7476997482,                 0,                 0,                 0,     0.06719999085,     0.09306705588,      0.8103169174,                 0,       2.255754182,      0.7124403706,   5.156415401e-05,   0.0003783927068
        601,           9,      -8.285527986,      -4.432479701,      -4.761240774,      -2.554061072,      -4.108355342,      0.9329898399,      0.2953668847,      0.6020201546,                 0,                 0,                 0,    0.002895210986,      0.1064470977,      0.6620716567,                 0,        2.03821141,      0.6627932595,      -2.984321705,      -1.878451041,      -2.344371283,      -2.744153101,      -3.065402939,      0.9238428807,      0.3258444106,      0.7472496134,                 0,                 0,                 0,     0.06702331588,     0.09313191623,       0.809866045,                 0,       2.255054084,      0.7119273755,   5.848470021e-05,   0.0004100140826
