Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
58,0.798733,0,2.29881,-0,6.07648e-08,0,0,0,0,0,0,0.969674,1.09472,0.0157179,1.46251,0.919524,-0.187983,-0.000256182,0.000361818,2.99264e-05,0.000444339,1.13588,0,0,0,0,5.41907
59,0.806259,0,2.32061,-0,6.07676e-08,0,0,0,0,0,0,0.984314,1.09472,0.0144328,1.47224,0.928245,-0.170542,-0.000226144,0.000392345,2.93799e-05,0.000453805,1.13594,0,0,0,0,5.4946
60,0.81303,0,2.34018,-0,6.07691e-08,0,0,0,0,0,0,0.998313,1.09472,0.0131538,1.48163,0.936071,-0.15489,-0.000199547,0.000422099,2.89596e-05,0.000467787,1.13598,0,0,0,0,5.5926
61,0.819135,0,2.35777,-0,6.07694e-08,0,0,0,0,0,0,1.01162,1.09472,0.0118885,1.49062,0.943107,-0.140818,-0.000176024,0.000450823,2.87637e-05,0.000484823,1.13599,0,0,0,0,5.70066
62,0.824541,0,2.37328,-0,6.07685e-08,0,0,0,0,0,0,1.0242,1.09472,0.010641,1.49917,0.949312,-0.128409,-0.000155562,0.000478218,2.88553e-05,0.000503711,1.13597,0,0,0,0,5.81366
63,0.923931,0,2.65058,-0,6.06176e-08,0,0,0,0,0,0,0.664132,1.09472,-0.0158734,1.28052,1.06023,0.0934337,0.00139154,0.000113628,-0.000175794,0.0014072,1.13222,0,0,0,0,9.875
64,0.940295,0,2.69843,-0,6.06328e-08,0,0,0,0,0,0,0.656582,1.09472,-0.0148002,1.27661,1.07937,0.131713,0.00138731,0.000123907,-0.000197164,0.00140672,1.1326,0,0,0,0,9.87989
65,0.949202,0,2.72444,-0,6.06404e-08,0,0,0,0,0,0,0.649974,1.09472,-0.0137436,1.27321,1.08978,0.152521,0.00142921,0.000125058,-0.000242613,0.00145504,1.13279,0,0,0,0,9.98648
66,0.876748,0,2.51253,-0,6.05687e-08,0,0,0,0,0,0,1.099,1.09472,-0.00183808,1.5512,1.00501,-0.0170099,0.00096891,0.000202668,0.000120274,0.000997159,1.13101,0,0,0,0,8.28242
67,0.872875,0,2.50167,-0,6.0573e-08,0,0,0,0,0,0,1.09176,1.09472,-0.00278439,1.54608,1.00067,-0.0256986,0.000954803,0.000188464,0.000117023,0.000980236,1.13112,0,0,0,0,8.19716
68,0.86856,0,2.48919,-0,6.05711e-08,0,0,0,0,0,0,1.08407,1.09472,-0.00377461,1.54066,0.995678,-0.0356766,0.000962426,0.000179563,0.000116369,0.000985925,1.13107,0,0,0,0,8.21054
69,0.864125,0,2.4763,-0,6.05676e-08,0,0,0,0,0,0,1.07583,1.09472,-0.00481616,1.53488,0.990519,-0.0459942,0.00097699,0.000172329,0.00011574,0.0009988,1.13098,0,0,0,0,8.26499
70,0.859719,0,2.46343,-0,6.05633e-08,0,0,0,0,0,0,1.06696,1.09472,-0.00590672,1.52868,0.985374,-0.0562843,0.000993675,0.000165811,0.000114335,0.00101388,1.13087,0,0,0,0,8.3329
71,0.855488,0,2.45107,-0,6.05588e-08,0,0,0,0,0,0,1.05739,1.09472,-0.00704112,1.52202,0.980427,-0.0661771,0.00101057,0.000160185,0.000112129,0.00102932,1.13076,0,0,0,0,8.40407
72,0.851749,0,2.44011,-0,6.05542e-08,0,0,0,0,0,0,1.04709,1.09472,-0.00821256,1.51489,0.976045,-0.0749409,0.0010258,0.000155597,0.000109196,0.00104327,1.13065,0,0,0,0,8.47609
73,0.848313,0,2.43003,-0,6.05498e-08,0,0,0,0,0,0,1.03603,1.09472,-0.00941435,1.50727,0.972014,-0.0830045,0.00103908,0.000152258,0.000105845,0.00105549,1.13054,0,0,0,0,8.54164
74,0.845255,0,2.42104,-0,6.05453e-08,0,0,0,0,0,0,1.0242,1.09472,-0.010641,1.49917,0.968415,-0.0902007,0.00105079,0.000150138,0.000102414,0.00106639,1.13043,0,0,0,0,8.59612
75,0.429405,0,1.22861,-0,6.04887e-08,0,0,0,0,0,0,0.716232,1.09472,0.0207156,1.30837,0.491442,-1.04415,0.000565785,-7.30037e-05,3.89691e-05,0.000571805,1.12903,0,0,0,0,4.48722
76,0.544885,0,1.56434,-0,6.06504e-08,0,0,0,0,0,0,0.729345,1.09472,0.0214737,1.31561,0.625737,-0.775558,-0.000101424,2.9806e-05,-6.55303e-06,0.000105916,1.13304,0,0,0,0,2.01012
77,0.629713,0,1.81095,-0,6.07292e-08,0,0,0,0,0,0,0.743237,1.09472,0.022141,1.32337,0.724379,-0.578274,-0.000328289,4.74962e-05,-1.58983e-05,0.000332088,1.13499,0,0,0,0,4.10071
78,0.662232,0,1.90467,-0,6.07341e-08,0,0,0,0,0,0,0.757835,1.09472,0.0227074,1.33163,0.761869,-0.503294,-0.00041741,6.1832e-05,-1.61339e-05,0.000422273,1.13511,0,0,0,0,4.76534
79,0.670795,0,1.92853,-0,6.07158e-08,0,0,0,0,0,0,0.77306,1.09472,0.0231577,1.34037,0.771412,-0.484208,-0.000494664,7.28122e-05,-1.41184e-05,0.000500193,1.13466,0,0,0,0,5.23682
80,0.672757,0,1.9334,-0,6.06976e-08,0,0,0,0,0,0,0.788825,1.09472,0.0234725,1.34952,0.77336,-0.480312,-0.000559671,8.2671e-05,-1.0018e-05,0.000565833,1.13421,0,0,0,0,5.59169
81,0.677199,0,1.94584,-0,6.06901e-08,0,0,0,0,0,0,0.805037,1.09472,0.0236291,1.35907,0.778338,-0.470357,-0.000603793,9.27839e-05,-3.97069e-06,0.000610894,1.13402,0,0,0,0,5.84205
82,0.68549,0,1.9698,-0,6.06931e-08,0,0,0,0,0,0,0.821598,1.09472,0.0236058,1.36894,0.787919,-0.451194,-0.000622471,0.000106014,3.37519e-06,0.000631443,1.1341,0,0,0,0,5.98635
83,0.700094,0,2.01206,-0,6.06998e-08,0,0,0,0,0,0,0.838407,1.09472,0.0233853,1.37909,0.804823,-0.417385,-0.000625484,0.000125942,1.12592e-05,0.000638137,1.13426,0,0,0,0,6.08909
84,0.715794,0,2.05762,-0,6.07095e-08,0,0,0,0,0,0,0.855361,1.09472,0.0229592,1.38946,0.823047,-0.380937,-0.000596473,0.000150317,1.84602e-05,0.000615399,1.1345,0,0,0,0,6.05333
85,0.731136,0,2.10221,-0,6.07201e-08,0,0,0,0,0,0,0.872355,1.09472,0.0223309,1.39997,0.840883,-0.345266,-0.000545759,0.000177325,2.40205e-05,0.000574346,1.13477,0,0,0,0,5.91208
86,0.74545,0,2.14386,-0,6.07306e-08,0,0,0,0,0,0,0.889286,1.09472,0.021516,1.41057,0.857542,-0.311947,-0.000486825,0.000205723,2.77118e-05,0.000529234,1.13503,0,0,0,0,5.73228
87,0.307052,0,0.867203,-0,5.99066e-08,0,0,0,0,0,0,0.644291,1.09472,0.0125964,1.27031,0.346881,-1.33327,0.00277637,-0.000770143,0.000811789,0.00299339,1.11465,0,0,0,0,8.12591
