Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
10,0.88657,0,2.5498,-0,6.07324e-08,0,0,0,0,0,0,0.853082,0.535198,0.012628,1.00715,1.01992,0.0128092,0.000145368,0.000208031,-9.40312e-06,0.000253963,1.13507,0,0,0,0,4.3121
11,0.519899,0,1.48247,-0,6.03388e-08,0,0,0,0,0,0,0.521495,0.535198,0.0314849,0.747921,0.592989,-0.841053,0.00126727,4.82026e-05,1.76524e-05,0.00126831,1.12532,0,0,0,0,7.50693
12,0.528431,0,1.50705,-0,6.03471e-08,0,0,0,0,0,0,0.543241,0.535198,0.031695,0.763252,0.602822,-0.821388,0.0013083,4.44072e-05,4.59585e-06,0.00130906,1.12552,0,0,0,0,7.71456
13,0.528213,0,1.50574,-0,6.03275e-08,0,0,0,0,0,0,0.565456,0.535198,0.0316637,0.779218,0.602296,-0.82244,0.00137533,3.03716e-05,-1.03855e-05,0.00137571,1.12504,0,0,0,0,7.93219
14,0.525095,0,1.49604,-0,6.03036e-08,0,0,0,0,0,0,0.588003,0.535198,0.0313679,0.795719,0.598416,-0.830199,0.00139694,1.61809e-05,-2.68433e-05,0.0013973,1.12444,0,0,0,0,7.98211
15,0.528677,0,1.50821,-0,6.03619e-08,0,0,0,0,0,0,0.610744,0.535198,0.0307965,0.812646,0.603286,-0.82046,0.00115914,1.44244e-05,-3.60084e-05,0.00115979,1.12589,0,0,0,0,7.27747
16,0.560047,0,1.60084,-0,6.04498e-08,0,0,0,0,0,0,0.633538,0.535198,0.0299536,0.829883,0.640336,-0.746361,0.000819956,4.58867e-05,-3.46756e-05,0.000821971,1.12806,0,0,0,0,6.2634
17,0.629776,0,1.80348,-0,6.05339e-08,0,0,0,0,0,0,0.656249,0.535198,0.0288605,0.847309,0.721392,-0.584249,0.000425262,0.000116157,-2.15473e-05,0.000441367,1.13015,0,0,0,0,4.91539
18,0.712171,0,2.04286,-0,6.06119e-08,0,0,0,0,0,0,0.678742,0.535198,0.0275522,0.864804,0.817144,-0.392744,0.000123822,0.000168654,-5.5669e-06,0.000209301,1.13208,0,0,0,0,3.6326
19,0.76467,0,2.19571,-0,6.06594e-08,0,0,0,0,0,0,0.700888,0.535198,0.0260737,0.882248,0.878285,-0.270462,3.31864e-05,0.0001921,7.3605e-07,0.000194947,1.13326,0,0,0,0,3.5879
20,0.791775,0,2.27477,-0,6.06842e-08,0,0,0,0,0,0,0.722567,0.535198,0.0244736,0.899521,0.909908,-0.207215,4.5963e-05,0.000204658,2.56168e-07,0.000209756,1.13387,0,0,0,0,3.79026
21,0.811539,0,2.33231,-0,6.0699e-08,0,0,0,0,0,0,0.743665,0.535198,0.0227974,0.916512,0.932923,-0.161185,7.99812e-05,0.000209089,-2.26803e-06,0.000223875,1.13424,0,0,0,0,3.95687
22,0.814933,0,2.33138,-0,6.04904e-08,0,0,0,0,0,0,0.588003,0.535198,-0.0313679,0.795719,0.932551,-0.16193,0.00126468,-5.98779e-05,2.38769e-05,0.00126632,1.12907,0,0,0,0,9.44544
23,0.822207,0,2.35257,-0,6.04979e-08,0,0,0,0,0,0,0.565456,0.535198,-0.0316637,0.779218,0.941029,-0.144974,0.00127406,-6.07879e-05,8.63734e-06,0.00127554,1.12925,0,0,0,0,9.50239
24,0.83155,0,2.37983,-0,6.05079e-08,0,0,0,0,0,0,0.543241,0.535198,-0.031695,0.763252,0.951932,-0.123168,0.00127723,-5.85902e-05,-6.15049e-06,0.00127859,1.1295,0,0,0,0,9.5442
25,0.842201,0,2.41093,-0,6.05197e-08,0,0,0,0,0,0,0.521495,0.535198,-0.0314849,0.747921,0.964373,-0.0982853,0.00127542,-5.39353e-05,-1.99547e-05,0.00127671,1.12979,0,0,0,0,9.56953
26,0.990794,0,2.8488,-0,6.07203e-08,0,0,0,0,0,0,0.327625,0.535198,-0.0168963,0.627743,1.13952,0.25201,0.00149881,7.87137e-05,-0.000364197,0.00154443,1.13477,0,0,0,0,9.76113
27,1.03119,0,2.96757,-0,6.07605e-08,0,0,0,0,0,0,0.321269,0.535198,-0.0149287,0.624399,1.18703,0.347026,0.00153044,0.000154279,-0.000565393,0.00163882,1.13577,0,0,0,0,9.86146
28,1.10408,0,3.18052,-0,6.08066e-08,0,0,0,0,0,0,0.316221,0.535198,-0.0124186,0.621761,1.27221,0.517386,0.00138947,0.000351169,-0.000727941,0.00160743,1.13692,0,0,0,0,9.76322
29,1.18247,0,3.41006,-0,6.08565e-08,0,0,0,0,0,0,0.312448,0.535198,-0.00951272,0.6198,1.36402,0.701018,0.00101509,0.00060402,-0.000626096,0.00133688,1.13816,0,0,0,0,8.99293
30,1.23509,0,3.56407,-0,6.08856e-08,0,0,0,0,0,0,0.309832,0.535198,-0.00641499,0.618445,1.42563,0.824224,0.000627114,0.0008169,-0.000235312,0.00105639,1.13888,0,0,0,0,8.03891
31,1.23592,0,3.56631,-0,6.08835e-08,0,0,0,0,0,0,0.308268,0.535198,-0.00323125,0.617638,1.42652,0.826016,0.000391878,0.000895998,0.000378669,0.0010487,1.13883,0,0,0,0,7.97397
32,1.16194,0,3.34944,-0,6.08369e-08,0,0,0,0,0,0,0.307739,0.535198,0,0.617366,1.33978,0.65252,0.000420396,0.000731123,0.000964987,0.00128159,1.13767,0,0,0,0,10.0629
33,1.01851,0,2.93029,-0,6.07486e-08,0,0,0,0,0,0,0.308268,0.535198,0.00323125,0.617638,1.17212,0.317202,0.000908212,0.000586385,0.00174997,0.00205696,1.13547,0,0,0,0,10.1602
34,0.849568,0,2.43755,-0,6.06231e-08,0,0,0,0,0,0,0.309832,0.535198,0.00641499,0.618445,0.975019,-0.0769946,0.00157096,0.000220143,0.00217021,0.00268815,1.13236,0,0,0,0,10.6812
35,0.682219,0,1.95131,-0,6.04811e-08,0,0,0,0,0,0,0.312448,0.535198,0.00951272,0.6198,0.780523,-0.465986,0.00222425,-0.000200537,0.00219888,0.0031341,1.12884,0,0,0,0,10.5232
36,0.855743,0,2.45083,-0,6.05407e-08,0,0,0,0,0,0,0.820344,0.535198,-0.0159467,0.979621,0.980332,-0.0663686,0.00101018,2.77709e-05,9.73269e-05,0.00101524,1.13031,0,0,0,0,8.56767
37,0.850383,0,2.43515,-0,6.05346e-08,0,0,0,0,0,0,0.802492,0.535198,-0.0176439,0.96475,0.974061,-0.0789104,0.00102593,2.22329e-05,9.50398e-05,0.00103056,1.13016,0,0,0,0,8.63768
38,0.84493,0,2.4192,-0,6.05283e-08,0,0,0,0,0,0,0.783715,0.535198,-0.0193595,0.949221,0.967681,-0.0916706,0.00104232,1.66624e-05,9.29367e-05,0.00104659,1.13001,0,0,0,0,8.69915
39,0.839183,0,2.40238,-0,6.05214e-08,0,0,0,0,0,0,0.764078,0.535198,-0.0210833,0.933112,0.960953,-0.105126,0.0010603,1.0428e-05,9.07867e-05,0.00106423,1.12983,0,0,0,0,8.76865
40,0.832978,0,2.38421,-0,6.05136e-08,0,0,0,0,0,0,0.743665,0.535198,-0.0227974,0.916512,0.953685,-0.119661,0.00108237,3.04058e-06,8.83341e-05,0.00108597,1.12964,0,0,0,0,8.84016
41,0.891662,0,2.55603,-0,6.05823e-08,0,0,0,0,0,0,0.894573,0.535198,-0.007923,1.04248,1.02241,0.0177925,0.000874371,6.73701e-05,0.000103239,0.000883018,1.13135,0,0,0,0,7.98625
42,0.88285,0,2.53021,-0,6.05722e-08,0,0,0,0,0,0,0.88174,0.535198,-0.00944463,1.0315,1.01208,-0.00286534,0.000910321,5.76305e-05,0.000103786,0.000918029,1.13109,0,0,0,0,8.13374
43,0.874881,0,2.50686,-0,6.05628e-08,0,0,0,0,0,0,0.86792,0.535198,-0.0110159,1.01973,1.00274,-0.0215459,0.000942083,4.86461e-05,0.00010316,0.000948962,1.13086,0,0,0,0,8.27131
44,0.867714,0,2.48587,-0,6.05545e-08,0,0,0,0,0,0,0.853082,0.535198,-0.012628,1.00715,0.994348,-0.0383361,0.000969355,4.0691e-05,0.000101672,0.000975521,1.13066,0,0,0,0,8.38565
45,0.861448,0,2.46752,-0,6.05472e-08,0,0,0,0,0,0,0.837219,0.535198,-0.0142734,0.993769,0.987009,-0.0530145,0.000991374,3.37697e-05,9.95728e-05,0.000996934,1.13048,0,0,0,0,8.48898
46,0.921604,0,2.64319,-0,6.06052e-08,0,0,0,0,0,0,0.392398,0.535198,-0.0254283,0.664123,1.05728,0.0875198,0.00130478,-1.0165e-06,-0.000113672,0.00130972,1.13191,0,0,0,0,9.7214
47,0.934704,0,2.68156,-0,6.06189e-08,0,0,0,0,0,0,0.378386,0.535198,-0.0241095,0.655892,1.07263,0.118219,0.00131867,1.09191e-05,-0.00013278,0.00132539,1.13225,0,0,0,0,9.74015
48,0.948698,0,2.72262,-0,6.06341e-08,0,0,0,0,0,0,0.365661,0.535198,-0.0227216,0.648584,1.08905,0.151062,0.00133138,2.57415e-05,-0.000153437,0.00134044,1.13263,0,0,0,0,9.74678
49,0.963515,0,2.76618,-0,6.06512e-08,0,0,0,0,0,0,0.354238,0.535198,-0.0212918,0.642165,1.10647,0.18591,0.00134121,4.35363e-05,-0.000174936,0.00135327,1.13306,0,0,0,0,9.72965
50,0.976113,0,2.80344,-0,6.0669e-08,0,0,0,0,0,0,0.34411,0.535198,-0.0198523,0.636587,1.12137,0.215717,0.00136192,6.05697e-05,-0.000199232,0.00137775,1.1335,0,0,0,0,9.70309
51,0.981253,0,2.81927,-0,6.06863e-08,0,0,0,0,0,0,0.335247,0.535198,-0.018435,0.631797,1.12771,0.228384,0.00142826,6.8321e-05,-0.000248629,0.00145135,1.13393,0,0,0,0,9.74776
52,0.386217,0,1.09526,-0,6.0091e-08,0,0,0,0,0,0,0.407661,0.535198,0.0266586,0.673302,0.438106,-1.15082,0.00184212,-0.000287919,0.000151784,0.00187066,1.11919,0,0,0,0,7.64367
53,0.401871,0,1.1412,-0,6.01522e-08,0,0,0,0,0,0,0.424122,0.535198,0.027787,0.683439,0.456482,-1.11407,0.00169229,-0.000217902,0.000116534,0.00171023,1.1207,0,0,0,0,7.50566
54,0.421757,0,1.19907,-0,6.02046e-08,0,0,0,0,0,0,0.441712,0.535198,0.0288038,0.694533,0.479629,-1.06777,0.00155848,-0.000144225,8.80644e-05,0.00156761,1.122,0,0,0,0,7.39991
55,0.44591,0,1.26876,-0,6.02411e-08,0,0,0,0,0,0,0.460345,0.535198,0.029699,0.706567,0.507504,-1.01202,0.00145942,-7.20312e-05,6.57484e-05,0.00146267,1.1229,0,0,0,0,7.38592
56,0.474009,0,1.34909,-0,6.02541e-08,0,0,0,0,0,0,0.479927,0.535198,0.0304587,0.71951,0.539636,-0.947759,0.00141005,-6.02575e-06,4.82541e-05,0.00141089,1.12322,0,0,0,0,7.51667
57,0.501048,0,1.42751,-0,6.03005e-08,0,0,0,0,0,0,0.500349,0.535198,0.0310627,0.733315,0.571005,-0.885021,0.00131648,3.52606e-05,3.15794e-05,0.00131733,1.12437,0,0,0,0,7.48974
58,0.826497,0,2.36523,-0,6.05052e-08,0,0,0,0,0,0,0.722567,0.535198,-0.0244736,0.899521,0.946091,-0.13485,0.00110871,-5.81175e-06,8.50248e-05,0.00111198,1.12944,0,0,0,0,8.92399
59,0.8201,0,2.3465,-0,6.0497e-08,0,0,0,0,0,0,0.700888,0.535198,-0.0260737,0.882248,0.938599,-0.149834,0.00113872,-1.60696e-05,8.02495e-05,0.00114166,1.12923,0,0,0,0,9.01804
60,0.814479,0,2.33007,-0,6.04902e-08,0,0,0,0,0,0,0.678742,0.535198,-0.0275522,0.864804,0.932027,-0.162979,0.00117069,-2.72448e-05,7.34345e-05,0.0011733,1.12906,0,0,0,0,9.11848
61,0.81047,0,2.31838,-0,6.04858e-08,0,0,0,0,0,0,0.656249,0.535198,-0.0288605,0.847309,0.927351,-0.172331,0.00120072,-3.83393e-05,6.41332e-05,0.00120304,1.12895,0,0,0,0,9.20924
62,0.808928,0,2.31389,-0,6.04844e-08,0,0,0,0,0,0,0.633538,0.535198,-0.0299536,0.829883,0.925557,-0.175918,0.00122718,-4.81575e-05,5.24262e-05,0.00122924,1.12892,0,0,0,0,9.29305
63,0.81038,0,2.31812,-0,6.04859e-08,0,0,0,0,0,0,0.610744,0.535198,-0.0307965,0.812646,0.927249,-0.172533,0.00124866,-5.55781e-05,3.87582e-05,0.00125049,1.12896,0,0,0,0,9.37535
64,0.876031,0,2.50984,-0,6.05571e-08,0,0,0,0,0,0,0.460345,0.535198,-0.029699,0.706567,1.00394,-0.0191596,0.00126903,-3.35004e-05,-5.61396e-05,0.00127071,1.13072,0,0,0,0,9.61329
65,0.887047,0,2.54206,-0,6.05689e-08,0,0,0,0,0,0,0.441712,0.535198,-0.0288038,0.694533,1.01682,0.00661355,0.00127278,-2.62622e-05,-6.82379e-05,0.00127488,1.13101,0,0,0,0,9.63253
66,0.898084,0,2.57435,-0,6.05806e-08,0,0,0,0,0,0,0.424122,0.535198,-0.027787,0.683439,1.02974,0.0324449,0.00128066,-1.88192e-05,-8.15372e-05,0.00128339,1.1313,0,0,0,0,9.66141
67,0.909479,0,2.60769,-0,6.05926e-08,0,0,0,0,0,0,0.407661,0.535198,-0.0266586,0.673302,1.04308,0.0591219,0.00129202,-1.06562e-05,-9.66069e-05,0.00129567,1.1316,0,0,0,0,9.69038
68,0.924285,0,2.65853,-0,6.07368e-08,0,0,0,0,0,0,0.927839,0.535198,0.00373485,1.07114,1.06341,0.0997892,6.18046e-05,0.000213383,-2.72362e-07,0.000222154,1.13518,0,0,0,0,4.03684
69,0.928356,0,2.66942,-0,6.07227e-08,0,0,0,0,0,0,0.937551,0.535198,0.00246552,1.07956,1.06777,0.108501,6.4207e-05,0.000209939,-7.15891e-07,0.000219539,1.13483,0,0,0,0,4.02451
70,0.933137,0,2.68157,-0,6.06955e-08,0,0,0,0,0,0,0.946829,0.535198,0.00123108,1.08762,1.07263,0.118221,0.000120996,0.000198988,-8.78081e-06,0.000233052,1.13416,0,0,0,0,4.16372
71,0.945154,0,2.71389,-0,6.06584e-08,0,0,0,0,0,0,0.955875,0.535198,0,1.09551,1.08556,0.144082,7.83514e-06,2.79681e-05,-0.000336851,0.000338101,1.13323,0,0,0,0,5.07699
72,0.853469,0,2.44387,-0,6.05323e-08,0,0,0,0,0,0,0.500349,0.535198,-0.0310627,0.733315,0.977547,-0.0719385,0.0012719,-4.77114e-05,-3.26496e-05,0.00127321,1.13011,0,0,0,0,9.58477
73,0.864832,0,2.47709,-0,6.05449e-08,0,0,0,0,0,0,0.479927,0.535198,-0.0304587,0.71951,0.990836,-0.0453591,0.00126915,-4.07172e-05,-4.45187e-05,0.00127058,1.13042,0,0,0,0,9.59863
74,0.316548,0,0.893745,-0,5.98923e-08,0,0,0,0,0,0,0.34411,0.535198,0.0198523,0.636587,0.357498,-1.31204,0.00249078,-0.00063012,0.000433298,0.00260553,1.1143,0,0,0,0,7.69648
75,0.333294,0,0.940648,-0,5.9874e-08,0,0,0,0,0,0,0.354238,0.535198,0.0212918,0.642165,0.376259,-1.27451,0.0024009,-0.000552359,0.000365737,0.00249062,1.11385,0,0,0,0,7.86281
76,0.348175,0,0.983401,-0,5.99086e-08,0,0,0,0,0,0,0.365661,0.535198,0.0227216,0.648584,0.39336,-1.24031,0.00227726,-0.000481066,0.000301489,0.00234696,1.1147,0,0,0,0,7.906
77,0.36095,0,1.02071,-0,5.99631e-08,0,0,0,0,0,0,0.378386,0.535198,0.0241095,0.655892,0.408286,-1.21046,0.00214158,-0.000416661,0.000244277,0.00219537,1.11604,0,0,0,0,7.87126
78,0.373026,0,1.05633,-0,6.0026e-08,0,0,0,0,0,0,0.392398,0.535198,0.0254283,0.664123,0.422534,-1.18196,0.00199436,-0.000353191,0.000194243,0.00203468,1.11759,0,0,0,0,7.77917
79,0.894765,0,2.57354,-0,6.07353e-08,0,0,0,0,0,0,0.86792,0.535198,0.0110159,1.01973,1.02941,0.0317967,0.000135148,0.000209706,-8.6053e-06,0.000249631,1.13514,0,0,0,0,4.27803
80,0.902068,0,2.59469,-0,6.07379e-08,0,0,0,0,0,0,0.88174,0.535198,0.00944463,1.0315,1.03788,0.0487197,0.000121311,0.000211577,-7.28022e-06,0.000243996,1.13521,0,0,0,0,4.22758
81,0.908653,0,2.61376,-0,6.07402e-08,0,0,0,0,0,0,0.894573,0.535198,0.007923,1.04248,1.04551,0.0639785,0.000105234,0.000213116,-5.54463e-06,0.000237746,1.13527,0,0,0,0,4.17333
82,0.914426,0,2.63046,-0,6.07418e-08,0,0,0,0,0,0,0.906474,0.535198,0.00646018,1.0527,1.05218,0.0773382,8.84595e-05,0.000214274,-3.57211e-06,0.000231843,1.13531,0,0,0,0,4.1191
83,0.919606,0,2.64535,-0,6.07416e-08,0,0,0,0,0,0,0.917527,0.535198,0.00506309,1.06222,1.05814,0.0892488,7.277e-05,0.000214558,-1.63198e-06,0.000226568,1.1353,0,0,0,0,4.07308
84,0.527135,0,1.50282,-0,6.03324e-08,0,0,0,0,0,0,0.316221,0.535198,0.0124186,0.621761,0.601127,-0.824778,0.00277611,-0.000583642,0.00191234,0.00342118,1.12516,0,0,0,0,9.91869
85,0.403492,0,1.14693,-0,6.01982e-08,0,0,0,0,0,0,0.321269,0.535198,0.0149287,0.624399,0.458771,-1.10949,0.00291497,-0.00078904,0.00132609,0.00329821,1.12184,0,0,0,0,8.83251
86,0.33031,0,0.936612,-0,6.0087e-08,0,0,0,0,0,0,0.327625,0.535198,0.0168963,0.627743,0.374645,-1.27774,0.00272106,-0.00078596,0.000800204,0.00294317,1.1191,0,0,0,0,7.86194
87,0.307796,0,0.870696,-0,5.99789e-08,0,0,0,0,0,0,0.335247,0.535198,0.018435,0.631797,0.348278,-1.33048,0.00255908,-0.000709247,0.000536333,0.00270917,1.11643,0,0,0,0,7.54647
