Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
10,0.776968,0,2.23651,-0,6.07708e-08,0,0,0,0,0,0,0.90321,1.2042,-0.0178932,1.50539,0.894605,-0.237823,0.00194992,0.000548232,0.000453331,0.00207563,1.13603,0,0,0,0,11.0737
11,0.775266,0,2.23194,-0,6.07773e-08,0,0,0,0,0,0,0.887389,1.2042,-0.0181939,1.49595,0.892776,-0.24148,0.00197293,0.00057549,0.000450444,0.00210393,1.13619,0,0,0,0,11.0576
12,0.773565,0,2.22869,-0,6.08108e-08,0,0,0,0,0,0,0.871704,1.2042,-0.0183555,1.48671,0.891475,-0.244082,0.00197758,0.000610241,0.000452522,0.00211848,1.13702,0,0,0,0,11.0252
13,0.772125,0,2.2289,-0,6.09004e-08,0,0,0,0,0,0,0.856249,1.2042,-0.0183784,1.4777,0.89156,-0.243913,0.00189167,0.000607221,0.000423384,0.00203135,1.13925,0,0,0,0,11.025
14,0.771628,0,2.22686,-0,6.08878e-08,0,0,0,0,0,0,0.841121,1.2042,-0.0182775,1.46898,0.890746,-0.24554,0.00197061,0.00069006,0.000465423,0.00213918,1.13894,0,0,0,0,10.9972
15,0.771596,0,2.23249,-0,6.10061e-08,0,0,0,0,0,0,0.826409,1.2042,-0.0180757,1.46061,0.892996,-0.24104,0.00197511,0.000732743,0.000475403,0.00215963,1.14188,0,0,0,0,11.0216
16,0.771013,0,2.23246,-0,6.10405e-08,0,0,0,0,0,0,0.812202,1.2042,-0.017799,1.45261,0.892983,-0.241066,0.00206193,0.000831535,0.000528339,0.0022852,1.14274,0,0,0,0,11.0173
17,0.738865,0,2.15148,-0,6.12994e-08,0,0,0,0,0,0,0.981004,1.2042,0.0139976,1.55327,0.860591,-0.30585,9.36324e-05,0.000180127,-5.58466e-05,0.000210551,1.14921,0,0,0,0,3.90846
18,0.74021,0,2.14361,-0,6.10466e-08,0,0,0,0,0,0,0.995682,1.2042,0.0111599,1.56256,0.857444,-0.312143,0.000311446,0.000155819,4.66061e-05,0.000351355,1.14291,0,0,0,0,4.86324
19,0.740598,0,2.13658,-0,6.08721e-08,0,0,0,0,0,0,1.00988,1.2042,0.00854059,1.57163,0.854633,-0.317765,0.000488674,0.00012566,0.000133544,0.000521945,1.13856,0,0,0,0,5.12835
20,0.7408,0,2.13131,-0,6.07471e-08,0,0,0,0,0,0,1.02354,1.2042,0.00620378,1.58043,0.852526,-0.32198,0.000608511,9.59001e-05,0.000203382,0.000648727,1.13545,0,0,0,0,5.63195
21,0.740023,0,2.12738,-0,6.07111e-08,0,0,0,0,0,0,1.03661,1.2042,0.004191,1.58892,0.85095,-0.325132,0.000638172,7.37546e-05,0.000241556,0.000686332,1.13455,0,0,0,0,5.30256
22,0.73997,0,2.12742,-0,6.07159e-08,0,0,0,0,0,0,1.04903,1.2042,0.00252934,1.59705,0.850967,-0.325097,0.000608761,3.50462e-05,0.000295691,0.000677681,1.13466,0,0,0,0,5.26817
23,0.738571,0,2.1235,-0,6.07182e-08,0,0,0,0,0,0,1.06077,1.2042,0.00125063,1.60478,0.849399,-0.328234,0.000526758,-6.46564e-06,0.000324048,0.000618484,1.13472,0,0,0,0,4.45021
24,0.737934,0,2.12024,-0,6.06877e-08,0,0,0,0,0,0,1.0718,1.2042,0.000300145,1.61209,0.848097,-0.330837,0.000444741,-4.95529e-05,0.000362781,0.000576073,1.13396,0,0,0,0,3.92189
25,0.763796,0,2.25213,-0,6.18781e-08,0,0,0,0,0,0,0.7619,1.2042,-0.0163147,1.42508,0.900851,-0.225329,0.00188121,0.000947903,0.000498879,0.0021648,1.16371,0,0,0,0,11.0598
26,0.758338,0,2.23778,-0,6.1903e-08,0,0,0,0,0,0,0.751309,1.2042,-0.0139509,1.41942,0.895113,-0.236806,0.00210126,0.000923406,0.000593172,0.00237062,1.16437,0,0,0,0,10.6738
27,0.752693,0,2.2208,-0,6.1884e-08,0,0,0,0,0,0,0.741561,1.2042,-0.0116101,1.41426,0.888322,-0.250388,0.00221704,0.000828863,0.000674447,0.00246113,1.16393,0,0,0,0,10.5105
28,0.746898,0,2.20026,-0,6.1798e-08,0,0,0,0,0,0,0.732709,1.2042,-0.00936445,1.40962,0.880103,-0.266827,0.00236017,0.000780097,0.000811216,0.00261477,1.16181,0,0,0,0,10.4683
29,0.676061,0,1.95763,-0,6.10566e-08,0,0,0,0,0,0,0.732709,1.2042,0.00936445,1.40962,0.78305,-0.460931,0.00203538,1.35599e-05,0.000808948,0.00219029,1.14315,0,0,0,0,8.91836
30,0.674163,0,1.95596,-0,6.11431e-08,0,0,0,0,0,0,0.741561,1.2042,0.0116101,1.41426,0.782382,-0.462267,0.00181487,-0.000126686,0.000639367,0.00192836,1.14531,0,0,0,0,8.61234
31,0.676912,0,1.97398,-0,6.13735e-08,0,0,0,0,0,0,0.751309,1.2042,0.0139509,1.41942,0.789591,-0.447849,0.00156501,-0.000226488,0.000479925,0.00165253,1.15106,0,0,0,0,8.27695
32,0.675307,0,1.97322,-0,6.14592e-08,0,0,0,0,0,0,0.7619,1.2042,0.0163147,1.42508,0.789288,-0.448455,0.0013208,-0.000310243,0.000344104,0.0013997,1.1532,0,0,0,0,8.41914
33,0.737254,0,2.1535,-0,6.14438e-08,0,0,0,0,0,0,0.973206,1.2042,0.0154768,1.54837,0.861402,-0.304228,4.78704e-06,0.000211319,-0.000125736,0.000245943,1.15281,0,0,0,0,3.71085
34,0.739545,0,2.17427,-0,6.16893e-08,0,0,0,0,0,0,0.724762,1.2042,-0.00728295,1.4055,0.869708,-0.287616,0.00251739,0.000740073,0.00101595,0.00281374,1.15912,0,0,0,0,9.70675
35,0.726558,0,2.12947,-0,6.15301e-08,0,0,0,0,0,0,0.717716,1.2042,-0.00542151,1.40187,0.851786,-0.323459,0.00258005,0.000666437,0.00125747,0.00294653,1.15513,0,0,0,0,9.4679
36,0.700412,0,2.04189,-0,6.12639e-08,0,0,0,0,0,0,0.71155,1.2042,-0.00382097,1.39872,0.816757,-0.393517,0.00269661,0.000628581,0.00158406,0.00319,1.14845,0,0,0,0,9.78719
37,0.676209,0,1.96079,-0,6.10061e-08,0,0,0,0,0,0,0.706247,1.2042,-0.00237083,1.39602,0.784317,-0.458397,0.00300485,0.000805503,0.00189341,0.00364183,1.14199,0,0,0,0,10.0125
38,0.671875,0,1.93876,-0,6.08152e-08,0,0,0,0,0,0,0.701826,1.2042,-0.000948424,1.39379,0.775506,-0.47602,0.00344368,0.00132728,0.00232191,0.00436026,1.13719,0,0,0,0,10.0234
39,0.683149,0,1.97046,-0,6.08602e-08,0,0,0,0,0,0,0.699289,1.2042,0,1.39251,0.788185,-0.450661,0.00354256,0.0018283,0.00258094,0.00474907,1.13825,0,0,0,0,10.4485
40,0.642657,0,1.84232,-0,6.05816e-08,0,0,0,0,0,0,0.701826,1.2042,0.000948424,1.39379,0.736928,-0.553175,0.00349154,0.00124631,0.00253599,0.0044917,1.13133,0,0,0,0,9.96084
41,0.620584,0,1.77452,-0,6.04565e-08,0,0,0,0,0,0,0.706247,1.2042,0.00237083,1.39602,0.70981,-0.607412,0.00307913,0.000651981,0.00217948,0.00382835,1.12823,0,0,0,0,9.82523
42,0.639149,0,1.8343,-0,6.06373e-08,0,0,0,0,0,0,0.71155,1.2042,0.00382097,1.39872,0.733718,-0.559595,0.00266551,0.000428994,0.00176124,0.0032235,1.13271,0,0,0,0,9.30246
43,0.663326,0,1.91135,-0,6.08286e-08,0,0,0,0,0,0,0.717716,1.2042,0.00542151,1.40187,0.764539,-0.497954,0.00245302,0.000315557,0.00133388,0.00281001,1.13747,0,0,0,0,8.64577
44,0.671323,0,1.93654,-0,6.08814e-08,0,0,0,0,0,0,0.724762,1.2042,0.00728295,1.4055,0.774616,-0.477801,0.00228204,0.00016642,0.00104752,0.00251649,1.13878,0,0,0,0,8.50507
45,0.67532,0,1.97326,-0,6.14591e-08,0,0,0,0,0,0,0.761928,1.2042,0.0163159,1.42509,0.789303,-0.448426,0.00132045,-0.000310167,0.000344022,0.00139934,1.1532,0,0,0,0,8.41905
46,0.68281,0,1.99505,-0,6.14571e-08,0,0,0,0,0,0,0.77338,1.2042,0.0167207,1.43125,0.798018,-0.430995,0.0012033,-0.000273569,0.000311414,0.00127269,1.15314,0,0,0,0,8.15641
47,0.69195,0,2.02264,-0,6.14773e-08,0,0,0,0,0,0,0.785616,1.2042,0.0171071,1.43791,0.809056,-0.40892,0.00111874,-0.000241584,0.000286477,0.00117984,1.15365,0,0,0,0,8.00505
48,0.697493,0,2.03771,-0,6.14517e-08,0,0,0,0,0,0,0.79858,1.2042,0.0174701,1.44503,0.815083,-0.396866,0.00107903,-0.000189245,0.000245084,0.00112258,1.15301,0,0,0,0,7.90632
49,0.701476,0,2.046,-0,6.13765e-08,0,0,0,0,0,0,0.812202,1.2042,0.017799,1.45261,0.818399,-0.390234,0.00103479,-0.000157011,0.000214472,0.00106839,1.15113,0,0,0,0,7.59278
50,0.707876,0,2.06171,-0,6.13107e-08,0,0,0,0,0,0,0.826409,1.2042,0.0180757,1.46061,0.824686,-0.37766,0.000942296,-0.000132847,0.000187256,0.000969863,1.14948,0,0,0,0,7.69063
51,0.716803,0,2.08755,-0,6.13072e-08,0,0,0,0,0,0,0.841121,1.2042,0.0182775,1.46898,0.835021,-0.356989,0.000850654,-9.2135e-05,0.000146479,0.000868076,1.1494,0,0,0,0,7.52003
52,0.723578,0,2.10683,-0,6.12972e-08,0,0,0,0,0,0,0.856249,1.2042,0.0183784,1.4777,0.842731,-0.341569,0.000766059,-4.97331e-05,0.000108716,0.000775332,1.14914,0,0,0,0,7.48782
53,0.727129,0,2.11732,-0,6.13006e-08,0,0,0,0,0,0,0.871704,1.2042,0.0183555,1.48671,0.846927,-0.333178,0.000695242,-6.22847e-06,6.67726e-05,0.000698469,1.14923,0,0,0,0,6.99262
54,0.727702,0,2.11756,-0,6.127e-08,0,0,0,0,0,0,0.887389,1.2042,0.0181939,1.49595,0.847024,-0.332984,0.00061284,4.3589e-05,1.06523e-05,0.000614481,1.14846,0,0,0,0,6.62775
55,0.728471,0,2.11928,-0,6.12591e-08,0,0,0,0,0,0,0.90321,1.2042,0.0178932,1.50539,0.847711,-0.331609,0.000478502,6.44271e-05,-1.32312e-05,0.000483002,1.14819,0,0,0,0,6.06811
56,0.730045,0,2.12472,-0,6.12779e-08,0,0,0,0,0,0,0.919068,1.2042,0.0174704,1.51495,0.849886,-0.327259,0.000321638,0.000102544,-4.90823e-05,0.000341138,1.14866,0,0,0,0,5.14136
57,0.732889,0,2.13604,-0,6.13436e-08,0,0,0,0,0,0,0.934868,1.2042,0.0169549,1.52458,0.854418,-0.318196,0.000214615,0.000181305,-0.00011257,0.00030266,1.15031,0,0,0,0,4.65307
58,0.734944,0,2.14609,-0,6.14304e-08,0,0,0,0,0,0,0.950515,1.2042,0.0163818,1.53422,0.858438,-0.310157,0.000126211,0.000204407,-0.000125534,0.000271054,1.15248,0,0,0,0,4.19594
59,0.736283,0,2.15275,-0,6.14886e-08,0,0,0,0,0,0,0.965922,1.2042,0.0157823,1.54381,0.861099,-0.304833,4.84204e-05,0.000219513,-0.000132296,0.000260831,1.15394,0,0,0,0,3.83494
60,0.753512,0,2.16379,-0,6.06596e-08,0,0,0,0,0,0,1.04903,1.2042,-0.00252934,1.59705,0.865514,-0.296003,0.00106145,4.14467e-05,0.000424973,0.00114412,1.13326,0,0,0,0,6.50126
61,0.758687,0,2.17686,-0,6.06197e-08,0,0,0,0,0,0,1.03661,1.2042,-0.004191,1.58892,0.870744,-0.285543,0.00132941,0.000117185,0.000444675,0.0014067,1.13228,0,0,0,0,7.26314
62,0.765859,0,2.19778,-0,6.06237e-08,0,0,0,0,0,0,1.02354,1.2042,-0.00620378,1.58043,0.879113,-0.268806,0.00153245,0.000194263,0.000473653,0.0016157,1.13238,0,0,0,0,8.51248
63,0.774106,0,2.22217,-0,6.06389e-08,0,0,0,0,0,0,1.00988,1.2042,-0.00854059,1.57163,0.88887,-0.249292,0.00171805,0.000314487,0.000502357,0.0018174,1.13276,0,0,0,0,9.14091
64,0.782,0,2.24843,-0,6.0713e-08,0,0,0,0,0,0,0.995682,1.2042,-0.0111599,1.56256,0.899373,-0.228285,0.00176462,0.000406129,0.000500036,0.00187852,1.13459,0,0,0,0,10.0814
65,0.79072,0,2.27368,-0,6.07212e-08,0,0,0,0,0,0,0.981004,1.2042,-0.0139976,1.55327,0.909474,-0.208084,0.00186867,0.000548259,0.000525234,0.00201702,1.13479,0,0,0,0,10.6917
66,0.766205,0,2.24787,-0,6.16469e-08,0,0,0,0,0,0,0.77338,1.2042,-0.0167207,1.43125,0.899146,-0.228739,0.00189176,0.000908496,0.000508997,0.00215944,1.1579,0,0,0,0,11.0218
67,0.763802,0,2.25211,-0,6.18774e-08,0,0,0,0,0,0,0.761928,1.2042,-0.0163159,1.42509,0.900845,-0.225342,0.001881,0.000947633,0.000498836,0.00216449,1.16369,0,0,0,0,11.0598
