Point ID,Density,Eddy_Viscosity,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Nu_Tilde,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,Y_Plus
26,0.820438,0,2.34964,-0,6.05391e-08,0,0,0,0,0,0,0.500538,0.02952,-0.03207,0.502432,0.939854,-0.147324,0.000698366,-4.52426e-06,4.91307e-05,0.000700107,1.13028,0,0,0,0,6.82433
27,0.818844,0,2.34494,-0,6.05365e-08,0,0,0,0,0,0,0.473298,0.02952,-0.0338885,0.475427,0.937975,-0.151081,0.000718507,-5.78087e-06,4.49295e-05,0.000719933,1.13021,0,0,0,0,6.9141
28,0.819523,0,2.34686,-0,6.05361e-08,0,0,0,0,0,0,0.445633,0.02952,-0.0354977,0.448018,0.938743,-0.149545,0.000736733,-7.03332e-06,3.92018e-05,0.000737809,1.1302,0,0,0,0,6.99963
29,0.822975,0,2.35686,-0,6.05383e-08,0,0,0,0,0,0,0.417699,0.02952,-0.0368423,0.420359,0.942743,-0.141546,0.000750579,-8.12566e-06,3.19683e-05,0.000751304,1.13025,0,0,0,0,7.07454
30,0.829285,0,2.37521,-0,6.05436e-08,0,0,0,0,0,0,0.389662,0.02952,-0.0378789,0.392611,0.950082,-0.126867,0.000757489,-8.91722e-06,2.35228e-05,0.000757907,1.13039,0,0,0,0,7.12705
31,0.841965,0,2.41664,-0,6.06386e-08,0,0,0,0,0,0,0.0227657,0.02952,0.0117004,0.0390718,0.966654,-0.0937233,0.00102663,-2.57588e-05,0.000978596,0.00141855,1.13274,0,0,0,0,9.35899
32,0.69009,0,1.97588,-0,6.05265e-08,0,0,0,0,0,0,0.027406,0.02952,0.0152746,0.0430794,0.790352,-0.446328,0.00139608,-7.68718e-05,0.000884446,0.00165445,1.12996,0,0,0,0,9.25375
33,0.577784,0,1.65201,-0,6.04621e-08,0,0,0,0,0,0,0.0336155,0.02952,0.0183619,0.048359,0.660805,-0.705421,0.00161198,-0.000103898,0.000656781,0.00174375,1.12837,0,0,0,0,8.7662
34,0.525605,0,1.5022,-0,6.0443e-08,0,0,0,0,0,0,0.0414327,0.02952,0.020782,0.0549544,0.600879,-0.825274,0.00151138,-9.5231e-05,0.000393362,0.00156463,1.12789,0,0,0,0,7.94366
35,0.533409,0,1.52425,-0,6.04359e-08,0,0,0,0,0,0,0.0508076,0.02952,0.0226746,0.062984,0.609698,-0.807635,0.00121719,-6.6316e-05,0.000225487,0.00123967,1.12772,0,0,0,0,7.11522
36,0.575862,0,1.6458,-0,6.04422e-08,0,0,0,0,0,0,0.0617098,0.02952,0.0244179,0.0726344,0.658318,-0.710395,0.000964078,-3.21892e-05,0.000148015,0.000975905,1.12787,0,0,0,0,6.55507
37,0.616271,0,1.76258,-0,6.04772e-08,0,0,0,0,0,0,0.0741668,0.02952,0.0261884,0.0840118,0.70503,-0.616971,0.000886046,-4.14994e-06,0.000118313,0.00089392,1.12874,0,0,0,0,6.53929
38,0.638217,0,1.82639,-0,6.05051e-08,0,0,0,0,0,0,0.0882165,0.02952,0.027947,0.0971319,0.730557,-0.565917,0.000870039,7.34786e-06,0.000100972,0.000875909,1.12943,0,0,0,0,6.62651
39,0.995493,0,2.86401,-0,6.07474e-08,0,0,0,0,0,0,0.0414327,0.02952,-0.020782,0.0549544,1.1456,0.264177,0.000890036,-9.11352e-07,-0.000223391,0.000917642,1.13544,0,0,0,0,8.31567
40,1.03869,0,2.99047,-0,6.07806e-08,0,0,0,0,0,0,0.0336155,0.02952,-0.0183619,0.048359,1.19619,0.365344,0.000897596,6.57384e-06,-0.000350887,0.000963765,1.13627,0,0,0,0,8.68082
41,1.12221,0,3.23423,-0,6.08274e-08,0,0,0,0,0,0,0.027406,0.02952,-0.0152746,0.0430794,1.29369,0.560355,0.000764718,3.2991e-05,-0.000457709,0.000891841,1.13743,0,0,0,0,8.63453
42,1.22385,0,3.53141,-0,6.08826e-08,0,0,0,0,0,0,0.0227657,0.02952,-0.0117004,0.0390718,1.41256,0.798094,0.000505307,7.24675e-05,-0.000435465,0.000670982,1.1388,0,0,0,0,7.78599
43,1.31305,0,3.79216,-0,6.0923e-08,0,0,0,0,0,0,0.0195479,0.02952,-0.00789028,0.0362741,1.51686,1.0067,0.000240373,0.000109564,-0.000266357,0.00037514,1.13981,0,0,0,0,6.10605
44,0.86093,0,2.46752,-0,6.05745e-08,0,0,0,0,0,0,0.306636,0.02952,-0.0389841,0.310511,0.987007,-0.0530185,0.000746778,-8.98576e-06,-3.18356e-06,0.000746839,1.13115,0,0,0,0,7.18543
45,0.873351,0,2.50382,-0,6.05874e-08,0,0,0,0,0,0,0.279889,0.02952,-0.0387257,0.284093,1.00153,-0.0239743,0.000739139,-8.39912e-06,-1.10757e-05,0.000739269,1.13147,0,0,0,0,7.19087
46,0.885608,0,2.53967,-0,6.06001e-08,0,0,0,0,0,0,0.253879,0.02952,-0.0382064,0.25843,1.01587,0.00470545,0.000732347,-7.67893e-06,-1.82812e-05,0.000732615,1.13179,0,0,0,0,7.20007
47,0.897311,0,2.57392,-0,6.06123e-08,0,0,0,0,0,0,0.228761,0.02952,-0.0374634,0.23368,1.02957,0.0321036,0.000727211,-6.92291e-06,-2.50034e-05,0.000727674,1.13209,0,0,0,0,7.21208
48,0.936793,0,2.69224,-0,6.06983e-08,0,0,0,0,0,0,0.814165,0.02952,0,0.8147,1.07689,0.126757,2.82178e-06,1.00771e-05,-0.000255262,0.000255476,1.13422,0,0,0,0,4.3644
49,0.838154,0,2.40104,-0,6.05518e-08,0,0,0,0,0,0,0.361692,0.02952,-0.0385818,0.36494,0.960416,-0.106199,0.000758214,-9.32177e-06,1.44661e-05,0.00075841,1.13059,0,0,0,0,7.15995
50,0.848952,0,2.43254,-0,6.05623e-08,0,0,0,0,0,0,0.333959,0.02952,-0.0389456,0.337516,0.973014,-0.0810034,0.000753896,-9.32527e-06,5.40553e-06,0.000753973,1.13085,0,0,0,0,7.17749
51,0.896996,0,2.58092,-0,6.07525e-08,0,0,0,0,0,0,0.766998,0.02952,0.00622748,0.767591,1.03237,0.0377081,-2.89363e-05,2.1349e-05,4.45213e-06,3.62341e-05,1.13557,0,0,0,0,1.77121
52,0.904897,0,2.60357,-0,6.07509e-08,0,0,0,0,0,0,0.779682,0.02952,0.00459377,0.780254,1.04143,0.055825,-4.2744e-05,2.17454e-05,6.33388e-06,4.83738e-05,1.13553,0,0,0,0,2.03161
53,0.912888,0,2.62599,-0,6.0741e-08,0,0,0,0,0,0,0.791627,0.02952,0.00303253,0.792183,1.05039,0.073758,-5.59372e-05,2.22055e-05,8.19476e-06,6.07389e-05,1.13528,0,0,0,0,2.28053
54,0.919029,0,2.6425,-0,6.07211e-08,0,0,0,0,0,0,0.803039,0.02952,0.0015142,0.803583,1.057,0.0869678,-6.20651e-05,2.24559e-05,9.19694e-06,6.66403e-05,1.13479,0,0,0,0,2.52798
55,0.646699,0,1.85075,-0,6.05073e-08,0,0,0,0,0,0,0.103868,0.02952,0.0296541,0.111979,0.7403,-0.546432,0.000886992,8.6532e-06,8.92257e-05,0.000891511,1.12949,0,0,0,0,6.74832
56,0.649186,0,1.85726,-0,6.04922e-08,0,0,0,0,0,0,0.121102,0.02952,0.0312762,0.128512,0.742904,-0.541223,0.00090885,8.37694e-06,7.86483e-05,0.000912285,1.12911,0,0,0,0,6.85134
57,0.649036,0,1.85597,-0,6.0471e-08,0,0,0,0,0,0,0.139876,0.02952,0.0327895,0.146669,0.74239,-0.542252,0.000919798,7.95561e-06,6.7974e-05,0.000922341,1.12859,0,0,0,0,6.89836
58,0.648202,0,1.85273,-0,6.04497e-08,0,0,0,0,0,0,0.160123,0.02952,0.0341773,0.166369,0.741093,-0.544847,0.000923356,7.51673e-06,5.78277e-05,0.000925195,1.12806,0,0,0,0,6.91164
59,0.647559,0,1.85018,-0,6.0432e-08,0,0,0,0,0,0,0.181757,0.02952,0.035428,0.187516,0.740072,-0.546888,0.000921761,7.14507e-06,4.83651e-05,0.000923056,1.12762,0,0,0,0,6.9086
60,0.646318,0,1.84608,-0,6.04182e-08,0,0,0,0,0,0,0.204676,0.02952,0.036529,0.209995,0.738431,-0.550169,0.000916078,6.57516e-06,3.94362e-05,0.00091695,1.12728,0,0,0,0,6.88549
61,0.643252,0,1.83674,-0,6.04038e-08,0,0,0,0,0,0,0.228761,0.02952,0.0374634,0.23368,0.734696,-0.557639,0.000915761,5.82942e-06,3.10382e-05,0.000916305,1.12692,0,0,0,0,6.87505
62,0.637788,0,1.82053,-0,6.03886e-08,0,0,0,0,0,0,0.253879,0.02952,0.0382064,0.25843,0.728213,-0.570605,0.000921685,4.71652e-06,2.26313e-05,0.000921975,1.12655,0,0,0,0,6.87651
63,0.629977,0,1.79762,-0,6.03729e-08,0,0,0,0,0,0,0.279889,0.02952,0.0387257,0.284093,0.719048,-0.588936,0.00093233,3.3429e-06,1.36728e-05,0.000932437,1.12616,0,0,0,0,6.88092
64,0.620095,0,1.76873,-0,6.03552e-08,0,0,0,0,0,0,0.306636,0.02952,0.0389841,0.310511,0.707491,-0.612049,0.000948495,1.90928e-06,3.82599e-06,0.000948505,1.12572,0,0,0,0,6.89367
65,0.608651,0,1.7353,-0,6.03347e-08,0,0,0,0,0,0,0.333959,0.02952,0.0389456,0.337516,0.694122,-0.638788,0.000970295,5.34382e-07,-7.09585e-06,0.000970321,1.12521,0,0,0,0,6.91379
66,1.35554,0,3.91603,-0,6.09362e-08,0,0,0,0,0,0,0.0176247,0.02952,-0.00397437,0.03461,1.56641,1.10579,6.54914e-05,0.000130769,2.98255e-05,0.000149262,1.14014,0,0,0,0,2.66884
67,1.31236,0,3.79009,-0,6.09214e-08,0,0,0,0,0,0,0.016974,0.02952,0,0.0340521,1.51603,1.00504,7.01155e-05,0.00012194,0.000404343,0.000428111,1.13977,0,0,0,0,6.31331
68,1.18059,0,3.40543,-0,6.08658e-08,0,0,0,0,0,0,0.0176247,0.02952,0.00397437,0.03461,1.36217,0.697314,0.000293629,8.66269e-05,0.000747129,0.000807418,1.13839,0,0,0,0,8.1835
69,1.01078,0,2.90912,-0,6.0764e-08,0,0,0,0,0,0,0.0195479,0.02952,0.00789028,0.0362741,1.16365,0.300266,0.000640224,3.16229e-05,0.000934628,0.00113332,1.13586,0,0,0,0,9.06216
70,0.596342,0,1.69944,-0,6.0314e-08,0,0,0,0,0,0,0.361692,0.02952,0.0385818,0.36494,0.679777,-0.667479,0.000981688,-5.05981e-07,-1.87958e-05,0.000981869,1.1247,0,0,0,0,6.89344
71,0.584513,0,1.66508,-0,6.02964e-08,0,0,0,0,0,0,0.389662,0.02952,0.0378789,0.392611,0.666033,-0.694966,0.000991448,-1.0011e-06,-3.07928e-05,0.000991927,1.12427,0,0,0,0,6.86988
72,0.5739,0,1.63441,-0,6.02842e-08,0,0,0,0,0,0,0.417699,0.02952,0.0368423,0.420359,0.653765,-0.719502,0.00100279,-1.27721e-06,-4.26671e-05,0.0010037,1.12396,0,0,0,0,6.85204
73,0.56399,0,1.60605,-0,6.02804e-08,0,0,0,0,0,0,0.445633,0.02952,0.0354977,0.448018,0.64242,-0.742192,0.00100548,-1.06765e-06,-5.34254e-05,0.0010069,1.12387,0,0,0,0,6.80822
74,0.555784,0,1.58317,-0,6.02945e-08,0,0,0,0,0,0,0.473298,0.02952,0.0338885,0.475427,0.633266,-0.760499,0.000984048,1.96983e-07,-6.14303e-05,0.000985963,1.12422,0,0,0,0,6.69922
75,0.552022,0,1.57361,-0,6.03279e-08,0,0,0,0,0,0,0.500538,0.02952,0.03207,0.502432,0.629445,-0.768142,0.00094693,3.46669e-06,-6.64642e-05,0.000949266,1.12505,0,0,0,0,6.55192
76,0.559859,0,1.59767,-0,6.03755e-08,0,0,0,0,0,0,0.527202,0.02952,0.0301019,0.528885,0.63907,-0.748892,0.000824602,1.00123e-05,-6.29724e-05,0.000827063,1.12622,0,0,0,0,6.13877
77,0.589128,0,1.68351,-0,6.0436e-08,0,0,0,0,0,0,0.553152,0.02952,0.0280402,0.554648,0.673403,-0.680225,0.000611863,1.73758e-05,-4.96157e-05,0.000614117,1.12772,0,0,0,0,5.37375
78,0.64668,0,1.85138,-0,6.05203e-08,0,0,0,0,0,0,0.57826,0.02952,0.025932,0.579594,0.740554,-0.545924,0.00033705,1.84246e-05,-2.8528e-05,0.000338756,1.12981,0,0,0,0,4.16818
79,0.716023,0,2.05344,-0,6.06007e-08,0,0,0,0,0,0,0.602412,0.02952,0.0238117,0.603605,0.821375,-0.384282,0.000136258,1.85056e-05,-1.17691e-05,0.000138011,1.1318,0,0,0,0,2.88499
80,0.767224,0,2.20274,-0,6.06527e-08,0,0,0,0,0,0,0.625509,0.02952,0.0217016,0.626581,0.881095,-0.264842,4.81695e-05,1.85249e-05,-4.03285e-06,5.17661e-05,1.13309,0,0,0,0,1.87929
81,0.796864,0,2.28936,-0,6.06834e-08,0,0,0,0,0,0,0.647466,0.02952,0.019614,0.648435,0.915744,-0.195544,2.63564e-05,1.86403e-05,-2.07513e-06,3.23485e-05,1.13385,0,0,0,0,1.43029
82,0.817941,0,2.35091,-0,6.07029e-08,0,0,0,0,0,0,0.668221,0.02952,0.0175559,0.669103,0.940365,-0.146302,2.49899e-05,1.8893e-05,-2.01622e-06,3.13928e-05,1.13434,0,0,0,0,1.41675
83,0.835662,0,2.40256,-0,6.07165e-08,0,0,0,0,0,0,0.687732,0.02952,0.0155321,0.688541,0.961023,-0.104987,2.30511e-05,1.92373e-05,-1.88922e-06,3.00832e-05,1.13468,0,0,0,0,1.40207
84,0.851381,0,2.44831,-0,6.0727e-08,0,0,0,0,0,0,0.705983,0.02952,0.0135493,0.70673,0.979325,-0.0683826,1.70418e-05,1.9628e-05,-1.29355e-06,2.60261e-05,1.13494,0,0,0,0,1.26392
85,0.865084,0,2.48819,-0,6.07356e-08,0,0,0,0,0,0,0.722981,0.02952,0.0116167,0.723677,0.995275,-0.036482,7.86739e-06,2.00651e-05,-2.68581e-07,2.1554e-05,1.13515,0,0,0,0,0.924213
86,0.877125,0,2.52322,-0,6.0743e-08,0,0,0,0,0,0,0.738765,0.02952,0.00974509,0.739419,1.00929,-0.00845324,-3.31617e-06,2.04962e-05,1.08778e-06,2.07912e-05,1.13533,0,0,0,0,1.14553
87,0.88752,0,2.55346,-0,6.0749e-08,0,0,0,0,0,0,0.753404,0.02952,0.00794586,0.754024,1.02138,0.0157379,-1.60703e-05,2.09536e-05,2.73045e-06,2.65473e-05,1.13548,0,0,0,0,1.49948
