"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,          11,      -5.045111221,      -4.000225956,      -4.037443814,      -2.996124745,      -10.48654853,               0.5,     0.07108571936,     0.09843835114,                 0,                 0,                 0,     -0.1393986352,     0.04318581217,      0.1134824837,                 0,        1.38478378,    0.002519401386
          0,           0,          12,      -5.010032234,      -4.029269231,        -4.0840379,      -2.961940709,      -10.43395476,               0.5,       0.204344827,      0.6325871367,                 0,                 0,                 0,     0.01536111972,     0.03365634718,      0.6639205857,                 0,       3.095684613,    0.002519401386
          0,           0,          13,       -4.98237119,      -4.056245236,      -4.136142883,       -2.93417359,      -10.38335695,               0.5,      0.2988151947,       1.063929898,                 0,                 0,                 0,      0.1232028025,     0.01326799353,       1.105016429,                 0,       3.560494637,    0.002519401386
          0,           0,          14,      -4.987884739,      -4.055156829,       -4.15263048,      -2.938665184,      -10.33483818,               0.5,      0.3465030337,        1.33369116,                 0,                 0,                 0,      0.1742150683,     -0.0104884433,        1.37792832,                 0,       3.849002837,    0.002519401386
          0,           0,          15,      -5.025440892,      -4.031122663,      -4.131379633,      -2.974466911,      -10.28844907,               0.5,      0.3492971401,       1.428447711,                 0,                 0,                 0,      0.1726173754,    -0.03231434392,       1.470179288,                 0,       4.089491574,    0.002096108356
          0,           0,          16,      -5.079923801,      -4.009184141,      -4.110284117,      -3.026841148,      -10.24484857,               0.5,      0.3164829778,       1.372438911,                 0,                 0,                 0,        0.13191524,    -0.04951424647,       1.407586011,                 0,       4.336533106,    0.002096108356
          0,           0,          17,      -5.126563112,      -4.004600979,      -4.112435901,      -3.071987584,       -10.2044959,               0.5,      0.2619920859,       1.215555307,                 0,                 0,                 0,     0.07039417033,    -0.06154394187,       1.241944806,                 0,       4.639664222,    0.002096108356
          0,           0,          18,      -5.149713972,      -4.018469283,      -4.137206356,      -3.094821187,      -10.16747256,               0.5,      0.2009042705,       1.016856591,                 0,                 0,                 0,    0.005991482036,    -0.06912322834,       1.034205894,                 0,       5.061398587,    0.002096108356
          0,           0,          19,      -5.160759255,      -4.043075888,      -4.168475409,      -3.105646403,      -10.13377745,               0.5,      0.1465654048,      0.8309523288,                 0,                 0,                 0,    -0.04701226284,    -0.07349497849,       0.840572233,                 0,       5.669498404,    0.002498671286
          0,           0,          20,      -5.179755594,       -4.06789027,      -4.186568368,      -3.123381213,      -10.10314647,               0.5,      0.1083442762,      0.6978398396,                 0,                 0,                 0,     -0.0798557333,    -0.07596170638,      0.7021030858,                 0,        6.44094791,    0.002498671286
          0,           0,          21,      -5.214243592,      -4.087132047,      -4.188890295,      -3.155414199,      -10.07526815,               0.5,     0.09041919405,       0.637415763,                 0,                 0,                 0,    -0.08987575195,    -0.07763710439,      0.6390985571,                 0,       7.049562537,    0.002498671286
          0,           0,          22,      -5.257659128,      -4.103766002,      -4.191227714,      -3.195957465,      -10.04997163,               0.5,     0.09191988484,      0.6496786705,                 0,                 0,                 0,    -0.07973655005,     -0.0793614224,      0.6513320234,                 0,       7.067879508,    0.002498671286
          0,           0,          23,      -5.296165756,      -4.124092166,      -4.207098841,      -3.232756031,      -10.02695086,               0.5,      0.1080985542,       0.719208351,                 0,                 0,                 0,    -0.05565965915,    -0.08172963336,      0.7226798853,                 0,       6.653265221,    0.003032964129
          0,           0,          24,      -5.322524772,      -4.148716474,      -4.237109584,      -3.259159046,      -10.00593444,               0.5,      0.1321331499,      0.8219297805,                 0,                 0,                 0,    -0.02536296211,    -0.08510025891,      0.8281217781,                 0,       6.220466105,    0.003032964129
          0,           0,          25,      -5.343315064,      -4.170342491,      -4.269698703,      -3.280507254,       -9.98669243,               0.5,      0.1570589867,      0.9322430602,                 0,                 0,                 0,    0.003892583172,    -0.08957492716,      0.9411275052,                 0,       5.935623806,    0.003032964129
          0,           0,          26,      -5.371114058,      -4.179039094,       -4.28891334,      -3.307693933,      -9.969135265,               0.5,      0.1772120394,       1.028363737,                 0,                 0,                 0,     0.02653231711,    -0.09498643481,       1.039188943,                 0,       5.803012822,    0.003032964129
          0,           0,          27,      -5.407215093,       -4.17377152,      -4.290178427,      -3.341786319,      -9.953215442,               0.5,      0.1891556704,       1.096114196,                 0,                 0,                 0,     0.03950094729,     -0.1009848823,         1.1077221,                 0,       5.794773128,    0.003670901391
          0,           0,          28,      -5.445908372,      -4.163366595,       -4.28478694,      -3.377807724,      -9.938935877,               0.5,      0.1919499423,       1.130403109,                 0,                 0,                 0,     0.04245838203,     -0.1071604466,       1.141565858,                 0,       5.889051569,    0.003670901391
          0,           0,          29,      -5.477237393,      -4.158089875,      -4.284420606,      -3.406888798,      -9.926128078,               0.5,      0.1868037285,       1.134216323,                 0,                 0,                 0,     0.03720010863,     -0.1131182399,       1.143917202,                 0,       6.071700669,    0.003670901391
          0,           0,          30,      -5.500934711,      -4.162347916,      -4.292554051,      -3.428567243,      -9.914674637,               0.5,      0.1763723049,       1.116319649,                 0,                 0,                 0,     0.02687079211,     -0.1185622213,       1.123930491,                 0,         6.3293364,    0.003670901391
          0,           0,          31,      -5.524775487,      -4.174572576,      -4.304706134,      -3.449104396,       -9.90451805,               0.5,      0.1638596629,       1.088116808,                 0,                 0,                 0,     0.01500024892,     -0.1233490728,       1.093450128,                 0,       6.640540987,    0.004393062881
          0,           0,          32,      -5.557775677,      -4.189388742,         -4.313889,      -3.475772801,      -9.895467811,               0.5,      0.1522019372,       1.060585537,                 0,                 0,                 0,    0.004655227314,     -0.1274839539,       1.063839721,                 0,       6.968278829,    0.004393062881
          0,           0,          33,      -5.603330033,      -4.201386519,      -4.316819599,      -3.511167041,      -9.887268521,               0.5,      0.1435013913,       1.042023883,                 0,                 0,                 0,    -0.00212433198,     -0.1310839263,       1.043658673,                 0,        7.26142007,    0.004108120622
          0,           0,          34,      -5.655368575,      -4.208677978,      -4.316075826,      -3.550611039,      -9.879909643,               0.5,      0.1387830452,       1.036972089,                 0,                 0,                 0,   -0.004479674052,     -0.1343339984,       1.037557817,                 0,       7.471893184,    0.004108120622
          0,           0,          35,      -5.698613784,      -4.213061459,       -4.31635208,      -3.583581033,      -9.873329578,               0.5,      0.1379926532,       1.045948196,                 0,                 0,                 0,   -0.002761323646,     -0.1374206457,       1.046023502,                 0,       7.579738281,    0.004108120622
          0,           0,          36,      -5.716762414,      -4.217478756,      -4.320451833,      -3.599812941,      -9.867513356,               0.5,      0.1402693293,       1.066403487,                 0,                 0,                 0,    0.001932272708,     -0.1405157645,       1.066371043,                 0,       7.602542143,    0.004904224265
          0,           0,          37,      -5.714069293,      -4.223188346,      -4.328009064,      -3.601948286,      -9.862498722,               0.5,      0.1442858846,       1.093862155,                 0,                 0,                 0,    0.008075666266,     -0.1437428963,       1.093933641,                 0,       7.581213912,    0.004904224265
          0,           0,          38,      -5.706703121,      -4.229523318,      -4.336874688,      -3.600217335,      -9.858338204,               0.5,      0.1486450842,       1.123368869,                 0,                 0,                 0,      0.0141876513,     -0.1471691322,       1.123563182,                 0,       7.557389974,    0.004904224265
          0,           0,          39,      -5.708663408,      -4.235012747,      -4.344911678,      -3.604453099,      -9.855092656,               0.5,      0.1521789728,       1.150572883,                 0,                 0,                 0,     0.01909432732,     -0.1507965749,       1.150754879,                 0,       7.560656127,    0.005189166523
          0,           0,          40,      -5.724248842,       -4.23909545,      -4.351268156,      -3.617971786,      -9.852836762,               0.5,       0.154138256,       1.172510486,                 0,                 0,                 0,     0.02212016341,     -0.1545819222,       1.172452077,                 0,       7.606875261,    0.006055542893
          0,           0,          41,      -5.751331586,      -4.242397185,      -4.356869406,      -3.639313799,      -9.851615544,               0.5,      0.1542604739,       1.187939286,                 0,                 0,                 0,     0.02313219335,      -0.158457136,       1.187386785,                 0,       7.700866307,    0.006055542893
          0,           0,          42,      -5.783711417,      -4.246266493,      -4.363050231,      -3.663953558,      -9.851396038,               0.5,      0.1527178698,       1.197185593,                 0,                 0,                 0,     0.02242686957,     -0.1623402973,       1.195918776,                 0,       7.839197825,    0.006055542893
          0,           0,          43,      -5.812267814,       -4.25171094,      -4.370644821,      -3.685583464,       -9.85210315,               0.5,      0.1499894148,       1.201779137,                 0,                 0,                 0,     0.02060324459,     -0.1661646791,       1.199649623,                 0,       8.012426331,    0.006055542893
          0,           0,          44,       -5.83422336,      -4.259178213,      -4.379701491,      -3.702975791,      -9.853485198,               0.5,       0.146694188,       1.203843051,                 0,                 0,                 0,     0.01835165521,     -0.1698818041,       1.200790343,                 0,       8.206480893,    0.006055542893
          0,           0,          45,      -5.849156181,      -4.268142652,      -4.389594111,      -3.715917535,      -9.855093776,               0.5,       0.143426466,       1.205512414,                 0,                 0,                 0,     0.01628941702,     -0.1734702441,       1.201557075,                 0,       8.405090407,    0.006992622106
          0,           0,          46,      -5.864823761,      -4.278062472,       -4.39970567,      -3.729571693,      -9.856320516,               0.5,      0.1406389688,       1.208488632,                 0,                 0,                 0,     0.01485259674,     -0.1769330617,       1.203710424,                 0,       8.592843382,    0.006992622106
          0,           0,          47,      -5.880880359,      -4.288363978,      -4.410080222,      -3.744090011,      -9.856341757,               0.5,      0.1385743434,       1.213756127,                 0,                 0,                 0,     0.01423165895,     -0.1802906646,       1.208264069,                 0,        8.75888059,    0.006992622106
          0,           0,          48,      -5.897463139,      -4.298701398,       -4.42080549,      -3.759738582,      -9.854199425,               0.5,      0.1372637419,       1.221553867,                 0,                 0,                 0,     0.01440067155,     -0.1835748122,       1.215456899,                 0,       8.899319299,    0.006992622106
          0,           0,          49,      -5.914211252,      -4.308918503,      -4.431846733,      -3.776211257,      -9.848874518,               0.5,      0.1365669159,       1.231478846,                 0,                 0,                 0,     0.01515972503,     -0.1868166677,        1.22486334,                 0,       9.017402472,    0.006992622106
          0,           0,          50,       -5.92489069,      -4.318847022,      -4.443360676,      -3.789370218,      -9.839367438,               0.5,      0.1362414979,       1.242735416,                 0,                 0,                 0,     0.01622928577,     -0.1900444122,       1.235652128,                 0,       9.121563068,    0.008003203485
          0,           0,          51,      -5.931131892,      -4.328397596,      -4.454864864,      -3.799750224,      -9.824821756,               0.5,      0.1360205443,       1.254388244,                 0,                 0,                 0,     0.01732558786,     -0.1932738108,       1.246850708,                 0,       9.222049879,    0.008003203485
          0,           0,          52,      -5.936380211,      -4.337587523,      -4.465922186,      -3.809146885,      -9.804660053,               0.5,      0.1356712675,       1.265581219,                 0,                 0,                 0,     0.01821462461,     -0.1965081415,       1.257571893,                 0,       9.328292148,    0.008003203485
          0,           0,          53,      -5.943281127,      -4.346369769,      -4.476395967,      -3.818973373,      -9.778671608,               0.5,      0.1350413317,       1.275715487,                 0,                 0,                 0,     0.01875985572,     -0.1997395543,       1.267197805,                 0,       9.446852095,    0.008003203485
          0,           0,          54,      -5.956292736,        -4.3549477,      -4.486254703,      -3.832450007,       -9.74713058,               0.5,      0.1340694658,       1.284502661,                 0,                 0,                 0,     0.01892121183,     -0.2029525926,       1.275434025,                 0,       9.580874016,    0.008003203485
          0,           0,          55,      -5.973097339,      -4.363465665,      -4.495586918,      -3.848076711,      -9.710639999,               0.5,       0.132778879,        1.29196669,                 0,                 0,                 0,     0.01874573813,     -0.2061310365,       1.282309695,                 0,       9.730212359,    0.009091504454
          0,           0,          56,      -5.992445101,      -4.372062873,      -4.504600009,      -3.865190943,      -9.670076869,               0.5,      0.1312568853,       1.298373906,                 0,                 0,                 0,     0.01833959108,     -0.2092594793,        1.28810467,                 0,       9.891853699,    0.009091504454
          0,           0,          57,      -6.012436434,      -4.380750104,      -4.513365275,      -3.882613653,      -9.626340386,               0.5,      0.1296194213,       1.304113622,                 0,                 0,                 0,     0.01782941746,     -0.2123266956,       1.293225002,                 0,       10.06109739,    0.009091504454
          0,           0,          58,      -6.031270744,      -4.389547801,      -4.521945213,      -3.899336681,      -9.580240199,               0.5,      0.1279822634,       1.309598755,                 0,                 0,                 0,     0.01733480751,     -0.2153277256,       1.298099507,                 0,       10.23265818,    0.009091504454
          0,           0,          59,      -6.047262037,      -4.398371511,      -4.530432931,      -3.914530054,      -9.532650081,               0.5,      0.1264336975,       1.315170015,                 0,                 0,                 0,      0.0169442707,     -0.2182654738,       1.303080133,                 0,       10.40205295,    0.009091504454
          0,           0,          60,      -6.061051215,      -4.407095069,      -4.538918575,       -3.92892872,      -9.484259697,               0.5,      0.1250257114,       1.321041904,                 0,                 0,                 0,     0.01670329795,     -0.2211452406,       1.308387528,                 0,       10.56616187,     0.01026269679
          0,           0,          61,      -6.073288659,      -4.415564765,      -4.547256921,      -3.942820026,      -9.435474617,               0.5,      0.1237694689,       1.327288385,                 0,                 0,                 0,     0.01661414833,     -0.2239753858,       1.314096025,                 0,       10.72387558,     0.01026269679
          0,           0,          62,      -6.084332213,      -4.423621825,      -4.555382389,      -3.956133949,      -9.386742642,               0.5,      0.1226428225,       1.333855057,                 0,                 0,                 0,     0.01664518584,     -0.2267632226,       1.320147347,                 0,       10.87593248,     0.01026269679
          0,           0,          63,       -6.09458801,      -4.431265439,      -4.563226804,         -3.969057,      -9.338490553,               0.5,      0.1216027619,       1.340606794,                 0,                 0,                 0,     0.01674671858,      -0.229515322,       1.326399836,                 0,       11.02447653,     0.01026269679
          0,           0,          64,      -6.104621198,      -4.438469409,      -4.570802164,       -3.98178131,      -9.290750126,               0.5,      0.1205968759,       1.347368068,                 0,                 0,                 0,     0.01686588298,     -0.2322368799,       1.332670383,                 0,       11.17249562,     0.01026269679
          0,           0,          65,      -6.115005038,      -4.445244588,      -4.578111092,      -3.994514255,      -9.243879824,               0.5,      0.1195801299,       1.353972107,                 0,                 0,                 0,     0.01695739166,      -0.234928232,       1.338786241,                 0,       11.32271814,     0.01152252087
          0,           0,          66,       -6.12580616,      -4.451573736,      -4.585160629,      -4.007147659,      -9.197923984,               0.5,      0.1185217817,       1.360295268,                 0,                 0,                 0,     0.01699279548,     -0.2375870724,       1.344620025,                 0,       11.47717532,     0.01123757861
          0,           0,          67,      -6.137452651,      -4.457533146,      -4.591909771,      -4.019982891,      -9.152685011,               0.5,      0.1174091648,       1.366273439,                 0,                 0,                 0,     0.01696156925,     -0.2402090424,       1.350106529,                 0,       11.63685511,     0.01123757861
          0,           0,          68,      -6.148737138,      -4.463118844,       -4.59840649,      -4.032176984,      -9.108072425,               0.5,      0.1162470861,        1.37190395,                 0,                 0,                 0,     0.01687000079,     -0.2427888075,       1.355244416,                 0,       11.80162011,     0.01123757861
          0,           0,          69,      -6.160871633,      -4.468419113,      -4.604645251,      -4.044717625,      -9.064221716,               0.5,      0.1150511361,       1.377229662,                 0,                 0,                 0,     0.01673693993,     -0.2453224023,       1.360079125,                 0,       11.97058724,     0.01123757861
          0,           0,          70,      -6.172771466,      -4.473465954,      -4.610674787,       -4.05694504,      -9.020772239,               0.5,      0.1138444771,       1.382321262,                 0,                 0,                 0,     0.01658662899,     -0.2478057484,       1.364684926,                 0,       12.14218991,     0.01123757861
          0,           0,          71,      -6.182951949,      -4.478243305,      -4.616557208,      -4.067992525,      -8.977648718,               0.5,      0.1126508371,       1.387263438,                 0,                 0,                 0,     0.01644363234,     -0.2502378455,       1.369149765,                 0,       12.31471931,     0.01259235268
          0,           0,          72,      -6.193133088,      -4.482798473,      -4.622275248,       -4.07918139,      -8.932998345,               0.5,       0.111490303,       1.392128327,                 0,                 0,                 0,     0.01632813576,     -0.2526179613,       1.373548519,                 0,       12.48654179,     0.01259235268
          0,           0,          73,      -6.201332774,      -4.487074413,      -4.627846014,      -4.089046472,      -8.886372979,               0.5,      0.1103750912,       1.396967216,                 0,                 0,                 0,     0.01625179554,     -0.2549475697,       1.377933888,                 0,       12.65654416,     0.01259235268
          0,           0,          74,      -6.206557809,      -4.491112941,      -4.633261273,      -4.096937053,      -8.838387768,               0.5,      0.1093098491,       1.401801974,                 0,                 0,                 0,     0.01621826151,      -0.257227842,       1.382328201,                 0,       12.82411407,     0.01259235268
          0,           0,          75,      -6.211575883,      -4.494940879,       -4.63856076,      -4.104742265,      -8.789094813,               0.5,      0.1082920556,       1.406631453,                 0,                 0,                 0,     0.01622353469,     -0.2594609162,       1.386729695,                 0,       12.98923957,     0.01259235268
          0,           0,          76,      -6.216595496,      -4.498559005,       -4.64377135,      -4.112470392,      -8.738588793,               0.5,      0.1073140512,       1.411433228,                 0,                 0,                 0,     0.01625929015,     -0.2616483868,       1.391114727,                 0,       13.15236181,     0.01259235268
          0,           0,          77,      -6.222458022,      -4.501968778,      -4.648888063,       -4.12076768,      -8.687100084,               0.5,      0.1063666372,       1.416177913,                 0,                 0,                 0,     0.01631600557,     -0.2637915332,       1.395452532,                 0,       13.31411756,     0.01404886252
          0,           0,          78,      -6.228525173,      -4.505175898,        -4.6539327,      -4.129164435,      -8.635587232,               0.5,      0.1054405507,       1.420834067,                 0,                 0,                 0,     0.01638529017,     -0.2658911654,       1.399710343,                 0,       13.47521478,     0.01404886252
          0,           0,          79,      -6.234476542,      -4.508144608,      -4.658907956,      -4.137336932,      -8.584413663,               0.5,      0.1045303181,        1.42537995,                 0,                 0,                 0,     0.01646255255,     -0.2679469438,       1.403865744,                 0,       13.63604336,     0.01404886252
          0,           0,          80,      -6.241209499,      -4.510855296,      -4.663795121,      -4.145920944,      -8.533850215,               0.5,      0.1036332302,        1.42980417,                 0,                 0,                 0,     0.01654832431,     -0.2699585364,       1.407907028,                 0,       13.79677317,     0.01404886252
          0,           0,          81,      -6.247772974,      -4.513309366,      -4.668600933,       -4.15411331,      -8.484225934,               0.5,      0.1027505915,          1.434109,                 0,                 0,                 0,      0.0166460483,      -0.271925272,       1.411836731,                 0,       13.95718486,     0.01404886252
          0,           0,          82,      -6.254764538,      -4.515476141,      -4.673309368,      -4.162512295,      -8.435903349,               0.5,      0.1018855537,        1.43830395,                 0,                 0,                 0,     0.01676054491,     -0.2738465673,       1.415664853,                 0,       14.11685855,     0.01404886252
          0,           0,          83,       -6.26091028,      -4.517323718,      -4.677892471,      -4.170076506,      -8.388806533,               0.5,      0.1010427367,       1.442405505,                 0,                 0,                 0,     0.01689790678,     -0.2757222266,       1.419408514,                 0,       14.27520228,     0.01404886252
          0,           0,          84,      -6.267143358,      -4.518830866,      -4.682333048,      -4.177462886,      -8.342915407,               0.5,       0.100227865,       1.446431861,                 0,                 0,                 0,     0.01706399093,     -0.2775514297,       1.423086771,                 0,       14.43143442,     0.01561439586
          0,           0,          85,       -6.27444883,      -4.519966514,      -4.686565016,       -4.18547657,      -8.298403694,               0.5,     0.09944503706,       1.450398282,                 0,                 0,                 0,     0.01726359287,     -0.2793341688,       1.426715429,                 0,       14.58492374,     0.01561439586
          0,           0,          86,      -6.279838782,      -4.520703316,      -4.690572115,      -4.191736264,      -8.255156859,               0.5,     0.09869661271,       1.454315486,                 0,                 0,                 0,     0.01749904011,     -0.2810709382,       1.430305451,                 0,       14.73521174,     0.01561439586
          0,           0,          87,      -6.285135691,      -4.521040115,      -4.694329884,      -4.197671241,      -8.212951817,               0.5,     0.09798307134,       1.458188167,                 0,                 0,                 0,     0.01777078141,     -0.2827624898,       1.433861495,                 0,       14.88204184,     0.01561439586
          0,           0,          88,      -6.290059278,      -4.520926331,      -4.697801949,      -4.202916636,      -8.171768196,               0.5,     0.09730426154,       1.462018269,                 0,                 0,                 0,     0.01807806958,     -0.2844094732,       1.437385401,                 0,       15.02522342,     0.01561439586
          0,           0,          89,      -6.294026431,      -4.520328782,      -4.700927756,      -4.206893138,      -8.131489735,               0.5,     0.09665855088,       1.465803256,                 0,                 0,                 0,     0.01841919175,     -0.2860128084,       1.440874295,                 0,       15.16475514,     0.01561439586
          0,           0,          90,      -6.298412056,      -4.519223012,      -4.703659617,      -4.210615287,      -8.092108915,               0.5,     0.09604313155,        1.46953658,                 0,                 0,                 0,     0.01879085601,     -0.2875735133,       1.444321127,                 0,       15.30079826,     0.01561439586
          0,           0,          91,      -6.302587213,      -4.517602787,      -4.705914972,      -4.213638914,      -8.053757418,               0.5,     0.09545609853,       1.473211836,                 0,                 0,                 0,     0.01919005655,     -0.2890917699,       1.447719217,                 0,        15.4333967,     0.01561439586
          0,           0,          92,      -6.306197821,      -4.515433132,      -4.707684163,      -4.215579564,      -8.016780814,               0.5,     0.09489362961,        1.47682599,                 0,                 0,                 0,     0.01961232488,     -0.2905704849,       1.451064643,                 0,        15.5629624,     0.01729671547
          0,           0,          93,       -6.30917623,      -4.512663512,      -4.708890271,      -4.216231339,      -7.981734578,               0.5,     0.09433460965,       1.480379372,                 0,                 0,                 0,     0.02004937807,     -0.2920301397,       1.454352262,                 0,       15.69285523,     0.01729671547
          0,           0,          94,      -6.279779377,      -4.508233988,      -4.709008071,      -4.181477849,      -7.949523803,               0.5,     0.09380267353,       1.483852102,                 0,                 0,                 0,     0.02050346536,     -0.2934427591,       1.457568986,                 0,        15.8188679,     0.01729671547
          0,           0,          95,       -6.27811854,      -4.505193117,      -4.708844206,      -4.183975976,      -7.921297807,               0.5,     0.09330014559,       1.487234822,                 0,                 0,                 0,      0.0209759953,     -0.2948036764,       1.460706379,                 0,       15.94032692,     0.01729671547
          0,           0,          96,      -6.305918672,      -4.500723128,      -4.708206146,      -4.203857583,       -7.89769434,               0.5,     0.09282139554,       1.490544524,                 0,                 0,                 0,     0.02146254692,     -0.2961227272,       1.463779396,                 0,       16.05819989,     0.01729671547
          0,           0,          97,      -6.310828684,      -4.495517466,      -4.706804927,      -4.203046399,      -7.875643939,               0.5,     0.09236125999,       1.493786638,                 0,                 0,                 0,     0.02195916726,     -0.2974063048,       1.466791946,                 0,       16.17330294,     0.01729671547
          0,           0,          98,      -6.313789566,      -4.489674637,      -4.704332993,       -4.19968575,       -7.85494219,               0.5,     0.09191567836,       1.496958361,                 0,                 0,                 0,      0.0224618882,     -0.2986576059,        1.46974027,                 0,       16.28621349,     0.01729671547
          0,           0,          99,      -6.312584927,      -4.483210672,      -4.700981801,      -4.192376888,      -7.817659792,               0.5,     0.09147942713,       1.500057611,                 0,                 0,                 0,     0.02296500208,     -0.2998811371,       1.472621005,                 0,       16.39775912,     0.01729671547
          0,           0,         100,      -6.309064035,      -4.476124029,      -4.696728051,      -4.182642669,      -7.779725916,               0.5,     0.09105109312,       1.503073849,                 0,                 0,                 0,     0.02346508746,     -0.3010755359,       1.475423606,                 0,        16.5080264,     0.01910405415
          0,           0,         101,      -6.303924363,      -4.468452171,      -4.691542055,      -4.171169976,      -7.752536602,               0.5,     0.09062964924,       1.505996504,                 0,                 0,                 0,     0.02395933704,     -0.3022390582,       1.478137596,                 0,       16.61703997,     0.01910405415
          0,           0,         102,      -6.296438882,      -4.460230168,      -4.685462774,      -4.157619582,      -7.730214834,               0.5,     0.09021179653,       1.508820353,                 0,                 0,                 0,     0.02444246437,     -0.3033735389,       1.480757077,                 0,         16.725311,     0.01910405415
          0,           0,         103,      -6.287492127,      -4.451489801,      -4.678497363,      -4.142734754,      -7.710526756,               0.5,     0.08979240222,       1.511540097,                 0,                 0,                 0,     0.02490829722,     -0.3044825644,       1.483275601,                 0,       16.83371934,     0.01910405415
          0,           0,         104,      -6.277326996,      -4.442277909,      -4.670688277,      -4.126796895,      -7.692783277,               0.5,      0.0893707029,       1.514146295,                 0,                 0,                 0,     0.02535292249,     -0.3055644281,       1.485683851,                 0,       16.94231158,     0.01910405415
          0,           0,         105,      -6.264701857,      -4.432643962,      -4.662096918,      -4.109201393,      -7.677360547,               0.5,     0.08894644678,       1.516631024,                 0,                 0,                 0,     0.02577397783,     -0.3066173233,        1.48797411,                 0,       17.05105801,     0.01910405415
          0,           0,         106,      -6.251690921,      -4.422636222,      -4.652781725,      -4.091343425,      -7.663889454,               0.5,     0.08851578548,       1.518991063,                 0,                 0,                 0,     0.02616609754,     -0.3076441333,       1.490142269,                 0,       17.16067993,     0.01910405415
          0,           0,         107,      -6.237550964,      -4.412304861,      -4.642808916,      -4.072855569,       -7.65133853,               0.5,     0.08807716741,       1.521220824,                 0,                 0,                 0,     0.02652564226,     -0.3086449104,        1.49218253,                 0,       17.27145489,     0.01910405415
          0,           0,         108,      -6.222509038,      -4.401694104,      -4.632244798,      -4.053947195,       -7.64152321,               0.5,     0.08762860814,       1.523316687,                 0,                 0,                 0,     0.02685023695,     -0.3096206346,       1.494090882,                 0,       17.38378276,     0.01910405415
