"PointID","x","y"
0, 9.997500181200000e-01, -3.633245108626179e-05
1, 9.990000128750000e-01, -1.454737970309961e-04
2, 9.977599978450000e-01, -3.275234816517557e-04
3, 9.960200190539999e-01, -5.900140480879866e-04
4, 9.937800168990000e-01, -9.474083992429588e-04
5, 9.910500049590000e-01, -1.422961512825934e-03
6, 9.878399968150000e-01, -2.047479697255553e-03
7, 9.841300249100000e-01, -2.857513047536214e-03
8, 9.799500107769999e-01, -3.865506408172291e-03
9, 9.752799868580000e-01, -5.068621926140495e-03
10, 9.701499938960000e-01, -6.419846171100066e-03
11, 9.645400047300000e-01, -7.860469248151262e-03
12, 9.584699869160000e-01, -9.314967195821235e-03
13, 9.519400000570000e-01, -1.072807850967413e-02
14, 9.449599981310000e-01, -1.207232392844792e-02
15, 9.375399947170000e-01, -1.335296377551813e-02
16, 9.296900033950000e-01, -1.459846891111002e-02
17, 9.214000105860000e-01, -1.584846987186502e-02
18, 9.126999974250000e-01, -1.713150575295347e-02
19, 9.035800099370001e-01, -1.846987690306002e-02
20, 8.940600156780000e-01, -1.986826288881025e-02
21, 8.841500282290000e-01, -2.132292012483490e-02
22, 8.738499879840000e-01, -2.282637831526449e-02
23, 8.631799817090000e-01, -2.436698999410906e-02
24, 8.521599769590000e-01, -2.593433467561705e-02
25, 8.407700061800000e-01, -2.752557574436505e-02
26, 8.290500044819999e-01, -2.913115918375134e-02
27, 8.170099854470000e-01, -3.074689989050139e-02
28, 8.046399950980000e-01, -3.237159301200902e-02
29, 7.919700145720000e-01, -3.399861599512820e-02
30, 7.790099978450000e-01, -3.562368697969941e-02
31, 7.657799720760000e-01, -3.724086850780241e-02
32, 7.522799968720000e-01, -3.884632086946168e-02
33, 7.385200262070000e-01, -4.043469349151486e-02
34, 7.245299816130000e-01, -4.199832957619731e-02
35, 7.103199958800001e-01, -4.353200831485950e-02
36, 6.958900094030001e-01, -4.503171727615041e-02
37, 6.812700033190000e-01, -4.649060908304387e-02
38, 6.664699912070000e-01, -4.790438983212564e-02
39, 6.514999866490000e-01, -4.926918797614003e-02
40, 6.363800168040000e-01, -5.058075483728557e-02
41, 6.211299896240000e-01, -5.183553121921691e-02
42, 6.057599782940000e-01, -5.303139516293288e-02
43, 5.902799963950000e-01, -5.416674417311967e-02
44, 5.747100114820000e-01, -5.523980776045004e-02
45, 5.590599775310000e-01, -5.625007753821129e-02
46, 5.433599948880000e-01, -5.719628872020076e-02
47, 5.276100039480000e-01, -5.807949891119996e-02
48, 5.118399858470000e-01, -5.889938457176270e-02
49, 4.960500001910000e-01, -5.965753058976248e-02
50, 4.802699983120000e-01, -6.035423395336409e-02
51, 4.645099937920000e-01, -6.099090979781564e-02
52, 4.487800002100000e-01, -6.156893589661143e-02
53, 4.331099987030000e-01, -6.208894845069966e-02
54, 4.174999892710000e-01, -6.255251096111489e-02
55, 4.019699990750000e-01, -6.296029646954311e-02
56, 3.865399956700000e-01, -6.331279545342057e-02
57, 3.712300062180000e-01, -6.361025869209616e-02
58, 3.560400009160000e-01, -6.385294352147859e-02
59, 3.409900069240000e-01, -6.404030131802056e-02
60, 3.261100053790000e-01, -6.417138139231512e-02
61, 3.113999962810000e-01, -6.424514175252843e-02
62, 2.968699932100000e-01, -6.425990826338702e-02
63, 2.825500071050000e-01, -6.421362526720216e-02
64, 2.684499919410000e-01, -6.410392413682747e-02
65, 2.545700073240000e-01, -6.392785230256179e-02
66, 2.409400045870000e-01, -6.368245094851760e-02
67, 2.275699973110000e-01, -6.336429705616793e-02
68, 2.144699990750000e-01, -6.296964795357159e-02
69, 2.016600072380000e-01, -6.249488613400073e-02
70, 1.891400069000000e-01, -6.193549459691744e-02
71, 1.769299954180000e-01, -6.128760009789400e-02
72, 1.650400012730000e-01, -6.054688526164360e-02
73, 1.534900069240000e-01, -5.970974672572649e-02
74, 1.422899961470000e-01, -5.877214070438919e-02
75, 1.314399987460000e-01, -5.772910753542874e-02
76, 1.209499984980000e-01, -5.657644957114660e-02
77, 1.108499988910000e-01, -5.531278170249244e-02
78, 1.011300012470000e-01, -5.393229572655815e-02
79, 9.181000292300000e-02, -5.243322068789724e-02
80, 8.290000259900000e-02, -5.081307751485847e-02
81, 7.440000027400000e-02, -4.906777782677889e-02
82, 6.633000075800000e-02, -4.719774012162963e-02
83, 5.869000032500000e-02, -4.519974410891095e-02
84, 5.149000138000000e-02, -4.307333526660281e-02
85, 4.473999887700000e-02, -4.081910477061056e-02
86, 3.844000026600000e-02, -3.843496419843938e-02
87, 3.260000050100000e-02, -3.592295842044828e-02
88, 2.723000012300000e-02, -3.328695443805034e-02
89, 2.232000045500000e-02, -3.052125149780088e-02
90, 1.789999939500000e-02, -2.764412840020265e-02
91, 1.394999958600000e-02, -2.464509641756538e-02
92, 1.049000024800000e-02, -2.154237900600379e-02
93, 7.519999985000000e-03, -1.834377734366641e-02
94, 5.040000193000000e-03, -1.505917339057466e-02
95, 3.049999941000000e-03, -1.170077126487312e-02
96, 1.560000004000000e-03, -8.309180487980664e-03
97, 5.600000150000000e-04, -4.893174126479055e-03
