"PointID","x","y"
0, 9.997500181200000e-01, -3.633204908770108e-05
1, 9.990000128750000e-01, -1.454484167485404e-04
2, 9.977599978450000e-01, -3.272451590466525e-04
3, 9.960200190539999e-01, -5.885116162162654e-04
4, 9.937800168990000e-01, -9.419822673546266e-04
5, 9.910500049590000e-01, -1.407974213221463e-03
6, 9.878399968150000e-01, -2.013442597857447e-03
7, 9.841300249100000e-01, -2.790847009942408e-03
8, 9.799500107769999e-01, -3.750402970854402e-03
9, 9.752799868580000e-01, -4.889499578827287e-03
10, 9.701499938960000e-01, -6.165525452256071e-03
11, 9.645400047300000e-01, -7.526236046521992e-03
12, 9.584699869160000e-01, -8.903865244323440e-03
13, 9.519400000570000e-01, -1.024892911469725e-02
14, 9.449599981310000e-01, -1.153646827282558e-02
15, 9.375399947170000e-01, -1.277059610162593e-02
16, 9.296900033950000e-01, -1.397604286259468e-02
17, 9.214000105860000e-01, -1.518769943540579e-02
18, 9.126999974250000e-01, -1.643011641867343e-02
19, 9.035800099370001e-01, -1.772278908047220e-02
20, 8.940600156780000e-01, -1.906921074581915e-02
21, 8.841500282290000e-01, -2.046552489567590e-02
22, 8.738499879840000e-01, -2.190469491522636e-02
23, 8.631799817090000e-01, -2.337582662723152e-02
24, 8.521599769590000e-01, -2.486923014603557e-02
25, 8.407700061800000e-01, -2.638244033240111e-02
26, 8.290500044819999e-01, -2.790664652540737e-02
27, 8.170099854470000e-01, -2.943826342843975e-02
28, 8.046399950980000e-01, -3.097668440970888e-02
29, 7.919700145720000e-01, -3.251635356404304e-02
30, 7.790099978450000e-01, -3.405411545326105e-02
31, 7.657799720760000e-01, -3.558540390112927e-02
32, 7.522799968720000e-01, -3.710775764422763e-02
33, 7.385200262070000e-01, -3.861736198090868e-02
34, 7.245299816130000e-01, -4.010822689045714e-02
35, 7.103199958800001e-01, -4.157663659319841e-02
36, 6.958900094030001e-01, -4.301995582879189e-02
37, 6.812700033190000e-01, -4.443268586106330e-02
38, 6.664699912070000e-01, -4.581159014684114e-02
39, 6.514999866490000e-01, -4.715362213209496e-02
40, 6.363800168040000e-01, -4.845509588913647e-02
41, 6.211299896240000e-01, -4.971269166742952e-02
42, 6.057599782940000e-01, -5.092420381680922e-02
43, 5.902799963950000e-01, -5.208763695900429e-02
44, 5.747100114820000e-01, -5.320049224896187e-02
45, 5.590599775310000e-01, -5.426124674579952e-02
46, 5.433599948880000e-01, -5.526726536100653e-02
47, 5.276100039480000e-01, -5.621808721484114e-02
48, 5.118399858470000e-01, -5.711153296584826e-02
49, 4.960500001910000e-01, -5.794728930332484e-02
50, 4.802699983120000e-01, -5.872348315647705e-02
51, 4.645099937920000e-01, -5.943937532719162e-02
52, 4.487800002100000e-01, -6.009415777712774e-02
53, 4.331099987030000e-01, -6.068620349377248e-02
54, 4.174999892710000e-01, -6.121502085102525e-02
55, 4.019699990750000e-01, -6.167924339421300e-02
56, 3.865399956700000e-01, -6.207748672364989e-02
57, 3.712300062180000e-01, -6.240833576073936e-02
58, 3.560400009160000e-01, -6.267064723716974e-02
59, 3.409900069240000e-01, -6.286267655352831e-02
60, 3.261100053790000e-01, -6.298259101960005e-02
61, 3.113999962810000e-01, -6.302876308222657e-02
62, 2.968699932100000e-01, -6.299921701410939e-02
63, 2.825500071050000e-01, -6.289199193907892e-02
64, 2.684499919410000e-01, -6.270509207872089e-02
65, 2.545700073240000e-01, -6.243616629723375e-02
66, 2.409400045870000e-01, -6.208335798271646e-02
67, 2.275699973110000e-01, -6.164453264576877e-02
68, 2.144699990750000e-01, -6.111750558930718e-02
69, 2.016600072380000e-01, -6.050058603931492e-02
70, 1.891400069000000e-01, -5.979120404140283e-02
71, 1.769299954180000e-01, -5.898787463472908e-02
72, 1.650400012730000e-01, -5.808874756069258e-02
73, 1.534900069240000e-01, -5.709298469644758e-02
74, 1.422899961470000e-01, -5.599930563048289e-02
75, 1.314399987460000e-01, -5.480546911536294e-02
76, 1.209499984980000e-01, -5.351020807502577e-02
77, 1.108499988910000e-01, -5.211536771110570e-02
78, 1.011300012470000e-01, -5.061783962196469e-02
79, 9.181000292300000e-02, -4.901890962827218e-02
80, 8.290000259900000e-02, -4.731894408903815e-02
