"PointID","x","y"
0, 9.997500181200000e-01, -3.632817663933777e-05
1, 9.990000128750000e-01, -1.452039888868886e-04
2, 9.977599978450000e-01, -3.245659550574068e-04
3, 9.960200190539999e-01, -5.740594454208254e-04
4, 9.937800168990000e-01, -8.898455356364303e-04
5, 9.910500049590000e-01, -1.264203675724766e-03
6, 9.878399968150000e-01, -1.687683557839425e-03
7, 9.841300249100000e-01, -2.154869903138765e-03
8, 9.799500107769999e-01, -2.657232688442589e-03
9, 9.752799868580000e-01, -3.198715154479884e-03
10, 9.701499938960000e-01, -3.784808744066336e-03
11, 9.645400047300000e-01, -4.432528692648421e-03
12, 9.584699869160000e-01, -5.155689674824594e-03
13, 9.519400000570000e-01, -5.966697250342187e-03
14, 9.449599981310000e-01, -6.869515370690969e-03
15, 9.375399947170000e-01, -7.860228107437257e-03
16, 9.296900033950000e-01, -8.929312677067699e-03
17, 9.214000105860000e-01, -1.006797246421973e-02
18, 9.126999974250000e-01, -1.126304470168761e-02
19, 9.035800099370001e-01, -1.250971928601892e-02
20, 8.940600156780000e-01, -1.380219822224244e-02
21, 8.841500282290000e-01, -1.513837679296646e-02
22, 8.738499879840000e-01, -1.651864074562083e-02
23, 8.631799817090000e-01, -1.794077051992207e-02
24, 8.521599769590000e-01, -1.940201359897993e-02
25, 8.407700061800000e-01, -2.090401275799348e-02
26, 8.290500044819999e-01, -2.243956049182237e-02
27, 8.170099854470000e-01, -2.400460360675024e-02
28, 8.046399950980000e-01, -2.559696837171600e-02
29, 7.919700145720000e-01, -2.720876550176241e-02
30, 7.790099978450000e-01, -2.883429834444365e-02
31, 7.657799720760000e-01, -3.046631719598888e-02
32, 7.522799968720000e-01, -3.209983418414929e-02
33, 7.385200262070000e-01, -3.372847511660326e-02
34, 7.245299816130000e-01, -3.534355460663392e-02
35, 7.103199958800001e-01, -3.693890812816553e-02
36, 6.958900094030001e-01, -3.850966985441021e-02
37, 6.812700033190000e-01, -4.004802729009026e-02
38, 6.664699912070000e-01, -4.154885821323889e-02
39, 6.514999866490000e-01, -4.300753701473391e-02
40, 6.363800168040000e-01, -4.441908610479277e-02
41, 6.211299896240000e-01, -4.577931629839709e-02
42, 6.057599782940000e-01, -4.708566115291472e-02
43, 5.902799963950000e-01, -4.833620631881182e-02
44, 5.747100114820000e-01, -4.952892593781345e-02
45, 5.590599775310000e-01, -5.066325891687873e-02
46, 5.433599948880000e-01, -5.173784528479846e-02
47, 5.276100039480000e-01, -5.275399848982922e-02
48, 5.118399858470000e-01, -5.371149411393868e-02
49, 4.960500001910000e-01, -5.461234840025248e-02
50, 4.802699983120000e-01, -5.545707920261923e-02
51, 4.645099937920000e-01, -5.624753301791401e-02
52, 4.487800002100000e-01, -5.698553795102047e-02
53, 4.331099987030000e-01, -5.767196233241439e-02
54, 4.174999892710000e-01, -5.830888080424979e-02
55, 4.019699990750000e-01, -5.889721617675815e-02
56, 3.865399956700000e-01, -5.943762631912278e-02
57, 3.712300062180000e-01, -5.993042648910596e-02
58, 3.560400009160000e-01, -6.037609379612087e-02
59, 3.409900069240000e-01, -6.077393034806451e-02
60, 3.261100053790000e-01, -6.112254524190543e-02
61, 3.113999962810000e-01, -6.142074704931078e-02
62, 2.968699932100000e-01, -6.166644488041909e-02
63, 2.825500071050000e-01, -6.185669628084994e-02
64, 2.684499919410000e-01, -6.198841285826442e-02
65, 2.545700073240000e-01, -6.205796958537538e-02
66, 2.409400045870000e-01, -6.206107609392509e-02
67, 2.275699973110000e-01, -6.199319390205252e-02
68, 2.144699990750000e-01, -6.184935296840138e-02
69, 2.016600072380000e-01, -6.162440889060538e-02
70, 1.891400069000000e-01, -6.131261281673045e-02
71, 1.769299954180000e-01, -6.090838704246723e-02
72, 1.650400012730000e-01, -6.040583705444601e-02
73, 1.534900069240000e-01, -5.979953168034294e-02
74, 1.422899961470000e-01, -5.908376721654098e-02
75, 1.314399987460000e-01, -5.825210055777368e-02
76, 1.209499984980000e-01, -5.729864268360373e-02
