"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    
          0,           0,          44,      -5.626123867,      -5.357290636,      -5.935323402,      -6.111898733
          0,           0,          45,      -5.657529854,      -5.392732145,      -5.950263249,      -6.134729621
          0,           0,          46,      -5.682742665,      -5.427856236,      -5.982273544,       -6.16876355
          0,           0,          47,      -5.704061288,      -5.465152858,       -6.01466787,      -6.205510523
          0,           0,          48,      -5.722900436,      -5.504041621,      -6.045171485,      -6.247154751
          0,           0,          49,      -5.740343339,      -5.541696661,      -6.080041042,      -6.285489115
          0,           0,          50,      -5.758176336,      -5.578150193,      -6.115912392,      -6.321554293
          0,           0,          51,      -5.778356937,      -5.613959461,      -6.150525306,      -6.356567142
          0,           0,          52,       -5.80191584,      -5.649316196,      -6.183947435,       -6.38951695
          0,           0,          53,      -5.829222607,      -5.684472832,      -6.216530893,      -6.419675199
          0,           0,          54,       -5.86000832,      -5.719611724,      -6.248532563,      -6.447295935
          0,           0,          55,      -5.893411073,      -5.754538947,      -6.280366751,      -6.473031743
          0,           0,          56,      -5.928088329,      -5.788584683,      -6.312504746,      -6.497434295
          0,           0,          57,      -5.962265355,      -5.820664885,      -6.345094722,      -6.520923132
          0,           0,          58,        -5.9938728,      -5.849466956,      -6.377802565,      -6.543818684
          0,           0,          59,        -6.0209703,      -5.873825146,      -6.409908649,      -6.566300652
          0,           0,          60,      -6.042414059,      -5.893244313,      -6.440505988,      -6.588537439
          0,           0,          61,        -6.0584889,      -5.908290815,      -6.468893211,      -6.611297108
          0,           0,          62,      -6.069802222,      -5.919165825,      -6.495501738,      -6.635260146
          0,           0,          63,      -6.076615126,      -5.926705197,      -6.517522151,      -6.654932208
          0,           0,          64,      -6.083118475,      -5.934966776,      -6.533008946,      -6.674183485
          0,           0,          65,      -6.089950129,      -5.944254853,      -6.544473313,      -6.693146937
          0,           0,          66,      -6.098477022,       -5.95600185,      -6.555919146,      -6.713553529
          0,           0,          67,       -6.11026564,      -5.971424757,      -6.566166403,       -6.73550492
          0,           0,          68,      -6.125654219,      -5.990506138,      -6.575655313,       -6.75776917
          0,           0,          69,      -6.144259666,       -6.01244221,      -6.586298205,      -6.779672436
          0,           0,          70,       -6.16551966,      -6.036078074,       -6.59827882,       -6.80048122
          0,           0,          71,       -6.18882828,      -6.059968857,      -6.611291634,      -6.819152712
          0,           0,          72,      -6.213492817,      -6.082445982,      -6.625273424,      -6.834729388
          0,           0,          73,      -6.238726981,      -6.101963805,      -6.640071798,      -6.846873078
          0,           0,          74,      -6.263751962,      -6.117577524,      -6.655546346,      -6.855996802
          0,           0,          75,       -6.28796682,      -6.129328928,      -6.671644809,      -6.863154438
          0,           0,          76,      -6.311078515,      -6.138292955,      -6.688244709,      -6.869900772
          0,           0,          77,      -6.333065307,      -6.146178391,      -6.705100585,      -6.878165968
          0,           0,          78,      -6.353548487,       -6.15431252,      -6.721283619,      -6.890418537
          0,           0,          79,      -6.366868352,      -6.158802768,      -6.720114509,      -6.894847388
          0,           0,          80,      -6.386344283,      -6.173561108,      -6.731926679,      -6.906786832
          0,           0,          81,      -6.405315945,       -6.19160213,       -6.74957695,      -6.927244483
          0,           0,          82,      -6.425339548,      -6.216243564,      -6.763250591,      -6.952526155
          0,           0,          83,      -6.443171626,      -6.244411138,      -6.776135344,      -6.983468553
          0,           0,          84,       -6.45722106,      -6.272038971,      -6.791029741,      -7.012218349
          0,           0,          85,      -6.467241754,      -6.296540525,      -6.804691501,      -7.038347518
          0,           0,          86,       -6.47387852,      -6.315102292,      -6.815399242,      -7.059680758
          0,           0,          87,       -6.47797701,      -6.325238955,      -6.823958456,      -7.072905997
          0,           0,          88,      -6.480858151,       -6.32652153,       -6.83146658,      -7.076852231
          0,           0,          89,      -6.484009155,      -6.320954402,      -6.838025642,      -7.073225377
          0,           0,          90,      -6.488765871,      -6.311854961,      -6.843756999,      -7.065266864
          0,           0,          91,      -6.496234536,      -6.302575329,      -6.849354017,      -7.056350542
          0,           0,          92,      -6.507274835,      -6.295807954,      -6.855599942,      -7.049313153
          0,           0,          93,      -6.522471798,      -6.293408155,      -6.863103548,      -7.046212163
          0,           0,          94,      -6.542105298,      -6.296498695,      -6.872451703,      -7.048369879
          0,           0,          95,      -6.566135873,      -6.305668911,      -6.884331377,      -7.056574162
          0,           0,          96,      -6.594193732,      -6.321153989,       -6.89950095,      -7.071338515
          0,           0,          97,      -6.625592636,      -6.342972997,      -6.918891078,      -7.093376337
          0,           0,          98,      -6.659398585,      -6.370996807,      -6.945697306,      -7.127161645
          0,           0,          99,      -6.686799812,      -6.399510374,      -6.962151417,      -7.151028166
          0,           0,         100,      -6.715485567,      -6.434841881,      -6.988003984,      -7.187985999
          0,           0,         101,      -6.738761764,      -6.469891033,      -7.021445695,      -7.225383108
          0,           0,         102,      -6.756760504,      -6.505494615,        -7.0534617,      -7.267382214
          0,           0,         103,       -6.76893635,      -6.538281924,      -7.085545881,      -7.310852227
          0,           0,         104,      -6.775689059,      -6.564448573,      -7.117173414,      -7.346536612
          0,           0,         105,      -6.779299519,      -6.582929213,      -7.145922899,      -7.372718445
          0,           0,         106,      -6.782344972,      -6.594574283,       -7.16952653,      -7.389812261
          0,           0,         107,      -6.786846965,       -6.60128745,      -7.187681008,       -7.39859324
          0,           0,         108,       -6.79442315,      -6.605677594,       -7.20137486,      -7.401393921
          0,           0,         109,      -6.806213253,       -6.61037899,      -7.211646506,       -7.40169969
          0,           0,         110,      -6.822853696,      -6.617434118,      -7.220034343,      -7.402651295
          0,           0,         111,      -6.844618237,      -6.628179167,      -7.228556669,      -7.406399705
          0,           0,         112,      -6.871529566,      -6.643404784,      -7.238983533,      -7.414288438
          0,           0,         113,      -6.903362854,      -6.663503805,       -7.25253105,      -7.427125374
          0,           0,         114,      -6.939562996,      -6.688542811,      -7.270003847,      -7.445353613
          0,           0,         115,      -6.979115271,      -6.718288888,      -7.291987963,      -7.469220918
          0,           0,         116,      -7.020371676,      -6.752184576,      -7.319063497,      -7.499164423
          0,           0,         117,      -7.060193855,      -6.788766946,      -7.351989518,      -7.537220356
          0,           0,         118,      -7.091067229,      -6.822842979,      -7.370986305,       -7.56375664
          0,           0,         119,      -7.121241895,      -6.860982748,      -7.401754409,      -7.599598558
          0,           0,         120,      -7.143081742,      -6.895830342,      -7.439427868,      -7.636854562
          0,           0,         121,      -7.157188828,      -6.928386946,      -7.471920679,      -7.676246014
          0,           0,         122,      -7.164135654,      -6.955807729,      -7.500840139,      -7.714017157
          0,           0,         123,      -7.165946933,      -6.976135602,       -7.52674532,      -7.743093602
          0,           0,         124,      -7.165888406,      -6.990348924,      -7.546844815,      -7.764448345
          0,           0,         125,      -7.166501391,      -7.000010086,      -7.560513409,      -7.779360047
          0,           0,         126,      -7.169327589,      -7.006625459,      -7.569374603,      -7.788097674
          0,           0,         127,       -7.17546149,       -7.01186777,      -7.575440437,      -7.791993794
          0,           0,         128,      -7.185480455,       -7.01723083,      -7.580193616,      -7.793367658
          0,           0,         129,      -7.199504182,      -7.023720102,      -7.585043998,       -7.79427532
          0,           0,         130,      -7.217387651,      -7.031902769,      -7.591346301,      -7.796124698
          0,           0,         131,      -7.238821931,      -7.042075798,      -7.599993488,      -7.799908248
          0,           0,         132,      -7.263331994,      -7.054358616,      -7.611381035,      -7.806344121
          0,           0,         133,      -7.290240144,       -7.06872997,      -7.625646395,      -7.815894871
          0,           0,         134,      -7.318654401,      -7.085072682,      -7.642835906,       -7.82881032
          0,           0,         135,      -7.347506394,      -7.103232109,      -7.662919246,      -7.845214888
          0,           0,         136,      -7.375652305,      -7.123069912,      -7.685767727,      -7.865214403
          0,           0,         137,      -7.402083707,      -7.144530021,      -7.711276545,      -7.889172433
          0,           0,         138,      -7.426349798,      -7.167731038,      -7.740580151,      -7.920029743
          0,           0,         139,      -7.441940134,      -7.187692002,      -7.765059644,      -7.947117657
          0,           0,         140,      -7.457269356,      -7.211500865,      -7.787204275,      -7.974989072
          0,           0,         141,      -7.468327102,      -7.233714059,      -7.814021686,      -8.003973867
          0,           0,         142,      -7.477414405,      -7.256271184,      -7.837344612,      -8.034756791
          0,           0,         143,      -7.485158316,      -7.278509715,      -7.859035201,      -8.067670679
          0,           0,         144,       -7.49256723,      -7.299127609,       -7.87887855,      -8.096392076
          0,           0,         145,      -7.500315152,      -7.317495441,      -7.896491078,      -8.119533787
          0,           0,         146,      -7.509293598,      -7.333453841,      -7.912051156,      -8.137341659
          0,           0,         147,       -7.52016562,      -7.347065042,      -7.925465305,      -8.149712607
          0,           0,         148,      -7.533509905,      -7.358739218,      -7.937587558,      -8.157107174
          0,           0,         149,      -7.549786519,      -7.369271866,      -7.949124646,      -8.161110249
          0,           0,         150,       -7.56923019,       -7.37962752,      -7.960526884,      -8.163808579
          0,           0,         151,      -7.591885817,      -7.390747138,      -7.972519119,      -8.167059022
          0,           0,         152,      -7.617662542,      -7.403487928,      -7.985837903,      -8.172347095
          0,           0,         153,      -7.646325198,      -7.418593242,      -8.000956462,      -8.180849976
          0,           0,         154,      -7.677430985,       -7.43664431,      -8.018195919,      -8.193477717
          0,           0,         155,      -7.710259222,      -7.458026102,       -8.03794425,      -8.210995139
          0,           0,         156,      -7.743735636,      -7.482894369,      -8.060958657,      -8.234571437
          0,           0,         157,      -7.774814764,      -7.510004936,      -8.088273375,      -8.268361771
          0,           0,         158,      -7.799719765,      -7.536559778,      -8.095774571,      -8.280742099
          0,           0,         159,      -7.824640899,      -7.568337705,       -8.12210568,      -8.315725264
          0,           0,         160,      -7.845389837,      -7.600346375,      -8.150817083,      -8.349688427
          0,           0,         161,      -7.861015934,      -7.633017484,      -8.175978392,      -8.388045104
          0,           0,         162,      -7.872060984,      -7.663149689,      -8.200324435,      -8.425089951
          0,           0,         163,      -7.878646226,      -7.687826781,      -8.223508074,      -8.455435892
          0,           0,         164,      -7.883035654,      -7.706162807,       -8.24369093,      -8.478494161
          0,           0,         165,      -7.887159205,      -7.718205165,      -8.259513573,      -8.493711504
          0,           0,         166,      -7.892511624,       -7.72487852,      -8.272055809,      -8.500986867
          0,           0,         167,      -7.900306634,      -7.728072927,      -8.282419941,      -8.502201347
          0,           0,         168,      -7.911331555,      -7.729995548,      -8.291198991,       -8.50039134
          0,           0,         169,      -7.925996381,       -7.73255914,      -8.299437555,      -8.498305374
          0,           0,         170,      -7.944463259,      -7.737217837,      -8.308391347,      -8.498016327
          0,           0,         171,      -7.966699757,      -7.745003396,      -8.319004674,      -8.501019467
          0,           0,         172,      -7.992450651,      -7.756570424,      -8.331903928,      -8.508317552
          0,           0,         173,      -8.021188346,      -7.772249225,      -8.347589258,      -8.520510643
          0,           0,         174,      -8.052084618,      -7.792114791,      -8.366514846,      -8.537947029
          0,           0,         175,      -8.084038346,      -7.816059925,      -8.389151686,      -8.561016418
          0,           0,         176,      -8.115827447,      -7.843869136,      -8.416843518,      -8.591667777
          0,           0,         177,      -8.140125041,      -7.870495921,      -8.444494186,      -8.628038413
          0,           0,         178,      -8.164562922,      -7.902079673,      -8.462824556,      -8.652296377
          0,           0,         179,      -8.182495142,      -7.932142267,      -8.496062921,       -8.68641958
          0,           0,         180,      -8.197100707,        -7.9626459,      -8.524039025,      -8.722775065
          0,           0,         181,      -8.206729003,      -7.991096031,      -8.552189996,       -8.76220308
          0,           0,         182,      -8.213690077,      -8.015433243,      -8.579338588,      -8.795905489
          0,           0,         183,      -8.219094368,      -8.034824374,      -8.602752738,      -8.822067459
          0,           0,         184,      -8.224837967,      -8.049561139,      -8.622745463,      -8.841216408
          0,           0,         185,      -8.232140798,      -8.060430382,       -8.63853426,      -8.853603278
          0,           0,         186,      -8.242030042,      -8.068720735,      -8.651239593,      -8.860020321
          0,           0,         187,      -8.255335764,      -8.076098314,      -8.662092692,      -8.862719921
          0,           0,         188,      -8.272473603,      -8.084113592,      -8.671881614,      -8.864439237
          0,           0,         189,      -8.293540681,      -8.093929838,      -8.681902935,      -8.867278595
          0,           0,         190,      -8.318437295,      -8.106364682,      -8.693445891,      -8.872678062
          0,           0,         191,      -8.346889089,      -8.121987085,      -8.707275542,      -8.881676294
          0,           0,         192,      -8.378383087,      -8.141141057,      -8.723803931,       -8.89501198
          0,           0,         193,      -8.412086851,      -8.163947725,      -8.743396446,      -8.913223788
          0,           0,         194,       -8.44678688,      -8.190309388,      -8.766593862,      -8.937007437
          0,           0,         195,        -8.4803523,      -8.219523254,      -8.794627439,      -8.968981025
          0,           0,         196,      -8.505255383,      -8.246250829,      -8.807246116,      -8.989987847
          0,           0,         197,      -8.532035006,      -8.279215869,      -8.831588441,      -9.020721122
          0,           0,         198,      -8.553040374,      -8.310967914,      -8.863248224,      -9.054519152
          0,           0,         199,      -8.569539988,      -8.343592334,      -8.890047445,      -9.091986452
          0,           0,         200,      -8.580768633,       -8.37392132,      -8.915004063,      -9.130274493
          0,           0,         201,      -8.587349488,       -8.39884331,      -8.939072525,       -9.16155223
          0,           0,         202,      -8.591378383,      -8.417692151,      -8.959364232,      -9.185802528
          0,           0,         203,      -8.594909263,       -8.43057288,      -8.974770382,      -9.202941145
          0,           0,         204,      -8.599400876,      -8.438133479,      -8.986265905,      -9.212355463
          0,           0,         205,      -8.606050642,      -8.441896452,      -8.995204177,      -9.215133894
          0,           0,         206,      -8.615658916,      -8.443808415,      -9.002432424,       -9.21391862
          0,           0,         207,      -8.628612851,      -8.445637832,      -9.008966632,      -9.211431451
          0,           0,         208,      -8.645040625,      -8.448769931,      -9.016084881,      -9.209791809
          0,           0,         209,       -8.66490505,      -8.454236989,      -9.024793804,      -9.210570833
          0,           0,         210,       -8.68800089,      -8.462759805,      -9.035686941,      -9.214892623
          0,           0,         211,      -8.713915132,      -8.474779465,      -9.049153523,      -9.223489924
          0,           0,         212,      -8.742002605,      -8.490509031,      -9.065532512,      -9.236805141
          0,           0,         213,      -8.771400304,       -8.50999744,      -9.085140084,      -9.255166066
          0,           0,         214,       -8.80111967,      -8.533200869,      -9.108457558,      -9.279256507
          0,           0,         215,      -8.829951338,      -8.559796623,       -9.13834203,      -9.313946331
          0,           0,         216,      -8.850617829,       -8.58475717,      -9.154304331,       -9.33423845
          0,           0,         217,      -8.871523662,      -8.614692212,      -9.180378448,      -9.368103697
          0,           0,         218,      -8.887971648,      -8.643713544,      -9.209537285,      -9.401386593
          0,           0,         219,      -8.900718468,      -8.673065797,      -9.236795623,      -9.438347367
          0,           0,         220,      -8.910822145,      -8.701019238,      -9.262266319,      -9.476104562
          0,           0,         221,      -8.918479452,      -8.725085558,      -9.286014466,      -9.507721963
          0,           0,         222,      -8.925068827,      -8.744412965,      -9.307289941,      -9.532248934
          0,           0,         223,      -8.931998313,      -8.759036259,      -9.324658315,      -9.549752646
          0,           0,         224,      -8.940378055,      -8.769500535,      -9.338656954,      -9.560075239
          0,           0,         225,      -8.951161939,      -8.777031114,      -9.350480484,      -9.564437707
          0,           0,         226,      -8.965022068,      -8.783253145,      -9.360772703,      -9.565400301
          0,           0,         227,      -8.982303441,        -8.7897094,      -9.370390891,      -9.565573521
          0,           0,         228,      -9.003114879,      -8.797657721,      -9.380495354,      -9.566998667
          0,           0,         229,      -9.027395316,      -8.808072768,      -9.392039184,      -9.571189179
          0,           0,         230,      -9.054897172,      -8.821661729,       -9.40563842,      -9.579237156
          0,           0,         231,      -9.085127871,      -8.838872781,      -9.421759241,      -9.591900196
          0,           0,         232,      -9.117299987,      -8.859921634,      -9.440889272,      -9.609778154
          0,           0,         233,      -9.150288915,      -8.884807905,      -9.463813801,      -9.633899685
          0,           0,         234,      -9.181209205,      -8.912299611,       -9.49214677,      -9.668703407
          0,           0,         235,      -9.205771991,        -8.9392887,      -9.500704986,      -9.682285494
          0,           0,         236,      -9.230228951,      -8.971347939,      -9.528076608,      -9.717704662
          0,           0,         237,      -9.250593529,      -9.003576365,      -9.557573872,      -9.752238776
          0,           0,         238,      -9.265896092,      -9.036429426,       -9.58401353,       -9.79125315
          0,           0,         239,      -9.276993737,      -9.067050323,      -9.609345532,      -9.829366876
          0,           0,         240,      -9.283904786,      -9.092573731,      -9.633285701,      -9.860980144
          0,           0,         241,      -9.288745873,      -9.112067762,      -9.654096678,      -9.885467096
          0,           0,         242,      -9.293333871,      -9.125479845,       -9.67017538,      -9.902289829
          0,           0,         243,      -9.299065275,      -9.133502325,      -9.682637547,      -9.911033986
          0,           0,         244,         -9.307089,       -9.13777072,      -9.692737823,      -9.913254278
          0,           0,         245,      -9.318142702,      -9.140315394,      -9.701106696,      -9.911875459
          0,           0,         246,      -9.332587552,       -9.14295249,      -9.708807876,      -9.909647676
          0,           0,         247,      -9.350542793,      -9.147101605,      -9.717123579,      -9.908677566
          0,           0,         248,      -9.371950912,      -9.153809365,      -9.726994888,      -9.910518115
          0,           0,         249,      -9.396557668,      -9.163778346,      -9.739009579,      -9.916241543
          0,           0,         250,      -9.423870586,      -9.177406834,      -9.753617127,      -9.926513597
          0,           0,         251,       -9.45314191,      -9.194854404,       -9.77122495,      -9.941733802
          0,           0,         252,      -9.483401127,      -9.216115848,      -9.792235225,      -9.962285527
          0,           0,         253,      -9.513591286,      -9.241101401,      -9.817576143,      -9.989529108
          0,           0,         254,      -9.539154769,      -9.266953019,      -9.849610197,      -10.03017285
          0,           0,         255,       -9.56170855,      -9.295152828,      -9.861156849,      -10.04519379
          0,           0,         256,      -9.579954037,      -9.324386234,       -9.89163375,      -10.07963125
          0,           0,         257,      -9.595529797,      -9.354289184,      -9.918273404,      -10.11425048
          0,           0,         258,      -9.606202236,      -9.383339805,      -9.945648195,      -10.15313567
          0,           0,         259,      -9.614889106,      -9.410028537,        -9.9716747,      -10.18914995
          0,           0,         260,      -9.621710643,      -9.432647039,      -9.994687798,      -10.21858906
          0,           0,         261,      -9.628307147,      -9.450684473,      -10.01544995,      -10.24110667
          0,           0,         262,      -9.635891737,      -9.464396036,      -10.03206258,      -10.25672266
          0,           0,         263,      -9.645464377,      -9.474542467,      -10.04546778,      -10.26550467
          0,           0,         264,      -9.657888827,      -9.482479937,      -10.05705698,      -10.26910725
          0,           0,         265,      -9.673657026,      -9.489767229,      -10.06734318,      -10.27029431
          0,           0,         266,      -9.692937376,      -9.497740356,      -10.07736493,      -10.27146043
          0,           0,         267,      -9.715696878,      -9.507436902,      -10.08836394,      -10.27434175
          0,           0,         268,      -9.741746942,      -9.519656125,      -10.10113525,      -10.28023854
          0,           0,         269,      -9.770697616,      -9.534964342,      -10.11611482,      -10.29009737
          0,           0,         270,      -9.801890724,      -9.553689673,      -10.13368162,      -10.30457091
          0,           0,         271,      -9.834370632,      -9.575948963,      -10.15431524,      -10.32423084
          0,           0,         272,      -9.866857633,      -9.601647105,      -10.17899394,      -10.35045899
          0,           0,         273,      -9.894172216,      -9.627773804,      -10.20667224,       -10.3871549
          0,           0,         274,      -9.918919231,      -9.656161368,      -10.21621063,       -10.3998493
          0,           0,         275,      -9.940137865,      -9.686545966,      -10.24557155,      -10.43477718
          0,           0,         276,      -9.958297762,      -9.717909959,      -10.27298812,      -10.46949287
          0,           0,         277,      -9.970955497,      -9.748859111,      -10.29855979,      -10.50843238
          0,           0,         278,      -9.980121587,      -9.776880147,      -10.32327646,      -10.54398722
          0,           0,         279,      -9.986126544,      -9.800045809,      -10.34559757,      -10.57312815
          0,           0,         280,      -9.991055903,       -9.81776655,      -10.36486612,      -10.59545818
          0,           0,         281,      -9.996448139,      -9.830171491,      -10.37974658,      -10.61043219
          0,           0,         282,      -10.00350711,      -9.838076906,      -10.39145791,      -10.61796379
          0,           0,         283,      -10.01319837,      -9.843047312,      -10.40127822,       -10.6198465
          0,           0,         284,      -10.02607416,      -9.846879371,      -10.40980881,       -10.6189444
          0,           0,         285,      -10.04235739,      -9.851126812,      -10.41812664,      -10.61774704
          0,           0,         286,      -10.06207098,      -9.857004718,      -10.42742934,       -10.6181149
          0,           0,         287,      -10.08507904,      -9.865427525,      -10.43849552,      -10.62144174
          0,           0,         288,      -10.11104833,      -9.877018137,      -10.45177883,       -10.6287049
          0,           0,         289,      -10.13940128,       -9.89212833,       -10.4676584,      -10.64051816
          0,           0,         290,      -10.16930716,      -9.910893423,      -10.48651835,      -10.65727761
          0,           0,         291,      -10.19974074,      -9.933303737,      -10.50882332,      -10.67950714
          0,           0,         292,      -10.22959976,      -9.959233328,      -10.53627492,      -10.70988557
          0,           0,         293,      -10.25072028,      -9.982963572,      -10.55697784,      -10.73832836
          0,           0,         294,      -10.27356834,        -10.012876,      -10.57718437,      -10.76533036
          0,           0,         295,      -10.29055018,      -10.04131283,      -10.60814696,      -10.79773076
          0,           0,         296,      -10.30483677,      -10.07110082,      -10.63433406,      -10.83362871
          0,           0,         297,      -10.31524877,      -10.09976176,      -10.66001592,      -10.87248395
          0,           0,         298,      -10.32303593,      -10.12485502,      -10.68513876,       -10.9055842
          0,           0,         299,      -10.32937163,      -10.14550755,      -10.70720091,      -10.93194861
          0,           0,         300,      -10.33586848,      -10.16160314,      -10.72580217,      -10.95169318
          0,           0,         301,      -10.34367535,      -10.17349842,      -10.74081845,       -10.9644281
          0,           0,         302,      -10.35378589,      -10.18221547,      -10.75330844,      -10.97077748
          0,           0,         303,      -10.36696626,      -10.18928152,      -10.76414041,      -10.97295279
          0,           0,         304,       -10.3836078,      -10.19623698,      -10.77402603,      -10.97365062
          0,           0,         305,      -10.40382341,       -10.2043507,       -10.7841214,      -10.97504969
          0,           0,         306,      -10.42754681,        -10.214603,      -10.79552318,      -10.97874429
          0,           0,         307,      -10.45453744,       -10.2277199,      -10.80890557,      -10.98590401
          0,           0,         308,      -10.48432232,       -10.2441774,      -10.82468997,      -10.99734748
          0,           0,         309,      -10.51613923,       -10.2642154,      -10.84327952,      -11.01364965
          0,           0,         310,      -10.54892167,      -10.28787223,      -10.86522672,      -11.03546702
          0,           0,         311,      -10.58113774,      -10.31486869,      -10.89208278,      -11.06524643
          0,           0,         312,      -10.60437496,      -10.33942732,      -10.90880602,      -11.09161824
          0,           0,         313,      -10.63009098,      -10.37062909,      -10.92816285,      -11.11688486
          0,           0,         314,      -10.64984025,      -10.40071874,      -10.95938416,      -11.14998231
          0,           0,         315,      -10.66643377,      -10.43252868,       -10.9857032,      -11.18657164
          0,           0,         316,      -10.67802201,      -10.46301136,      -11.01080164,      -11.22590388
          0,           0,         317,      -10.68564566,      -10.48912068,      -11.03572785,      -11.25890509
          0,           0,         318,      -10.69081382,      -10.50990882,      -11.05739169,      -11.28515489
          0,           0,         319,      -10.69551622,      -10.52521552,      -11.07494345,      -11.30458692
          0,           0,         320,      -10.70114946,      -10.53540891,      -11.08861542,      -11.31646645
          0,           0,         321,       -10.7088891,      -10.54171092,      -11.09960273,      -11.32143099
          0,           0,         322,      -10.71959228,      -10.54591435,      -11.10877616,      -11.32188652
          0,           0,         323,      -10.73369196,      -10.54977734,      -11.11695918,      -11.32066183
          0,           0,         324,      -10.75133414,      -10.55472191,      -11.12539103,      -11.32001597
          0,           0,         325,      -10.77248644,      -10.56182507,      -11.13518082,      -11.32160878
          0,           0,         326,      -10.79694367,       -10.5718581,      -11.14700032,       -11.3266438
          0,           0,         327,      -10.82427885,      -10.58530586,       -11.1612712,      -11.33592743
          0,           0,         328,      -10.85380334,      -10.60240364,      -11.17836781,       -11.3499577
          0,           0,         329,      -10.88457262,      -10.62319659,      -11.19867612,      -11.36911546
          0,           0,         330,      -10.91547657,      -10.64761068,        -11.222857,      -11.39427512
          0,           0,         331,      -10.94447517,      -10.67478267,      -11.25449605,      -11.43169492
          0,           0,         332,      -10.96620456,      -10.70102912,      -11.26754871,      -11.44809328
          0,           0,         333,      -10.98657843,      -10.73105455,      -11.29557817,      -11.48320445
          0,           0,         334,      -11.00289192,      -10.76048313,      -11.32402196,      -11.51692103
          0,           0,         335,      -11.01460903,         -10.78959,      -11.35145898,       -11.5543875
          0,           0,         336,      -11.02378838,      -10.81682314,      -11.37676572,      -11.59124421
