"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
10, 9.701499938960000e-01, -6.386997149175387e-03, -3.507935531340391e-02, 3.055669498722767e-02, -2.290460760954335e-01, -7.666673273539194e-03, 0.000000000000000e+00, 0.000000000000000e+00, 8.479833085236950e-03
11, 9.645400047300000e-01, -7.813934950894521e-03, 6.151433272024836e-03, -2.320280021598759e-02, -2.305409375517180e-01, 2.709827174058664e-03, 0.000000000000000e+00, 0.000000000000000e+00, 3.037334952171216e-03
12, 9.584699869160000e-01, -9.252258747463759e-03, 4.393016172972610e-02, -7.292292585785318e-02, -2.206114748197363e-01, 1.232203584498761e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.627281684675257e-03
13, 9.519400000570000e-01, -1.064670120736112e-02, 7.101815203093995e-02, -1.095136216043310e-01, -2.020449828314404e-01, 1.924171694117815e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.056488232964950e-03
14, 9.449599981310000e-01, -1.196959151442288e-02, 8.352019108187086e-02, -1.279947701191231e-01, -1.803699749842408e-01, 2.240777638856175e-02, 0.000000000000000e+00, 0.000000000000000e+00, -8.176361759580652e-04
15, 9.375399947170000e-01, -1.322577515025417e-02, 8.337490554960007e-02, -1.303562474291103e-01, -1.611758978199598e-01, 2.228240037312944e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.562083138484048e-03
16, 9.296900033950000e-01, -1.444315867776441e-02, 7.676288223622235e-02, -1.238097311014010e-01, -1.476673451605653e-01, 2.045053967929477e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.506921121815432e-03
17, 9.214000105860000e-01, -1.566068707091493e-02, 6.972658320242450e-02, -1.158037557604763e-01, -1.400060436168478e-01, 1.853250415572895e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.799749405821921e-03
18, 9.126999974250000e-01, -1.690641413061563e-02, 6.599459411894359e-02, -1.111130889603543e-01, -1.368133874909035e-01, 1.746057167772915e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.261874247380628e-03
19, 9.035800099370001e-01, -1.820208654636767e-02, 6.640064605360133e-02, -1.110688885450580e-01, -1.361073186640933e-01, 1.749230072681555e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.561502436379300e-03
20, 8.940600156780000e-01, -1.955205726297159e-02, 7.053479053632715e-02, -1.153771551727639e-01, -1.363140323412883e-01, 1.848394791266125e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.820728785828005e-03
21, 8.841500282290000e-01, -2.095230426421349e-02, 7.727647100413647e-02, -1.227938367041438e-01, -1.364029438135254e-01, 2.015750352981109e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.192131064497426e-03
22, 8.738499879840000e-01, -2.239510217248257e-02, 8.541837174485745e-02, -1.319272899735361e-01, -1.358505819973055e-01, 2.220375790912558e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.763940596340239e-03
23, 8.631799817090000e-01, -2.386876400771253e-02, 9.413742891181159e-02, -1.417679073295821e-01, -1.346440549825732e-01, 2.438404626824310e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.459843061881914e-03
24, 8.521599769590000e-01, -2.536298041727458e-02, 1.027639486821750e-01, -1.515305868389418e-01, -1.328465970481551e-01, 2.655610754850228e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.329243095758404e-03
25, 8.407700061800000e-01, -2.687493514949155e-02, 1.111562105423275e-01, -1.610027148978715e-01, -1.307283242229280e-01, 2.864992823174424e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.252260205152533e-03
26, 8.290500044819999e-01, -2.839572562229372e-02, 1.191968680119754e-01, -1.700535783405893e-01, -1.284003004347959e-01, 3.067211856286902e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.229239191489283e-03
27, 8.170099854470000e-01, -2.992187560231070e-02, 1.270397074329908e-01, -1.788396728808702e-01, -1.259983750537194e-01, 3.263912916732112e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.182417785915077e-03
28, 8.046399950980000e-01, -3.145299976490429e-02, 1.348206203293469e-01, -1.875082415546603e-01, -1.235669445440119e-01, 3.458986744594288e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.060068744249876e-03
29, 7.919700145720000e-01, -3.298385485806462e-02, 1.426381509631376e-01, -1.961939477111905e-01, -1.210885739661379e-01, 3.655786033909329e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.837041692626654e-04
30, 7.790099978450000e-01, -3.451162363843185e-02, 1.506290620356552e-01, -2.050260035592105e-01, -1.185932978615451e-01, 3.855522366502502e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.996641765202905e-04
31, 7.657799720760000e-01, -3.603209993135355e-02, 1.587459538883937e-01, -2.139762434285980e-01, -1.160089902834628e-01, 4.059609845992058e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.451080405062409e-04
32, 7.522799968720000e-01, -3.754316987167962e-02, 1.670349594279369e-01, -2.230823599444053e-01, -1.133530375553952e-01, 4.267322378641733e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.750841009794078e-04
33, 7.385200262070000e-01, -3.904137211940337e-02, 1.753708003170704e-01, -2.322176168592793e-01, -1.105567943872921e-01, 4.478056386144746e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.322214228315676e-04
34, 7.245299816130000e-01, -4.052107942487668e-02, 1.837735210323901e-01, -2.413940586300879e-01, -1.076423008037388e-01, 4.689613707289145e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.095383527759921e-04
35, 7.103199958800001e-01, -4.197890767955640e-02, 1.921521012155003e-01, -2.505168983230820e-01, -1.045671886598989e-01, 4.901497209827168e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.395208107310373e-04
36, 6.958900094030001e-01, -4.341252518473616e-02, 2.005735627315337e-01, -2.596533664027408e-01, -1.013717384618196e-01, 5.113580586424624e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.715978945886392e-04
37, 6.812700033190000e-01, -4.481672704372607e-02, 2.090149616541378e-01, -2.687843074942421e-01, -9.802455072599882e-02, 5.326767152618021e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.674154971375948e-04
38, 6.664699912070000e-01, -4.618851622675638e-02, 2.174920852332219e-01, -2.779226513822395e-01, -9.456215383924890e-02, 5.540174378537019e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.784026352424234e-05
39, 6.514999866490000e-01, -4.752503935877244e-02, 2.258997116325189e-01, -2.869566978590289e-01, -9.095678355562205e-02, 5.752496802983397e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.938466091380648e-05
40, 6.363800168040000e-01, -4.882275281010487e-02, 2.342401818975316e-01, -2.958899300667297e-01, -8.724187182247112e-02, 5.962561782267964e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.029409899900820e-04
41, 6.211299896240000e-01, -5.007841644905744e-02, 2.424514468075261e-01, -3.046569844130013e-01, -8.339521656563348e-02, 6.170046963568610e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.217073580726935e-04
42, 6.057599782940000e-01, -5.128983905542431e-02, 2.505679054986966e-01, -3.132921131108481e-01, -7.945073199036097e-02, 6.374564287331450e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.960009360371557e-04
43, 5.902799963950000e-01, -5.245497773810036e-02, 2.585276203666637e-01, -3.217323753904578e-01, -7.538082782990925e-02, 6.575768485309628e-02, 0.000000000000000e+00, 0.000000000000000e+00, -8.486777879258670e-04
44, 5.747100114820000e-01, -5.357122224556889e-02, 2.663362714916990e-01, -3.299884709190777e-01, -7.121384224912264e-02, 6.772568649390874e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.114607563064608e-03
45, 5.590599775310000e-01, -5.463687928287374e-02, 2.739030394462974e-01, -3.379629419328921e-01, -6.692617888966407e-02, 6.963575415966951e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.003923773299142e-03
46, 5.433599948880000e-01, -5.564908043760421e-02, 2.812231918664143e-01, -3.456613377955780e-01, -6.254605613576708e-02, 7.147877157647362e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.643567416212407e-04
47, 5.276100039480000e-01, -5.660709254406358e-02, 2.881894794752232e-01, -3.529636115020178e-01, -5.803898486643487e-02, 7.323506554133750e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.988867340897585e-03
48, 5.118399858470000e-01, -5.750840932397809e-02, 2.945849309897793e-01, -3.596541221327576e-01, -5.339763791758354e-02, 7.484110319741864e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.358322527235554e-02
49, 4.960500001910000e-01, -5.835237083978357e-02, 2.998341524645507e-01, -3.651678133107075e-01, -4.857772875433421e-02, 7.616097408580820e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.549018945616386e-02
50, 4.802699983120000e-01, -5.913671758907411e-02, 3.034823228496366e-01, -3.690493695105918e-01, -4.359789633116757e-02, 7.708209850695931e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.671090907701995e-02
51, 4.645099937920000e-01, -5.986031909738145e-02, 3.060325118526830e-01, -3.717916036852057e-01, -3.851624030301780e-02, 7.772294447239241e-02, 0.000000000000000e+00, 0.000000000000000e+00, -6.095789549778191e-03
52, 4.487800002100000e-01, -6.052196992803537e-02, 3.093156710453913e-01, -3.753141702222797e-01, -3.341491158954846e-02, 7.852630912067764e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.094128785885117e-01
53, 4.331099987030000e-01, -6.111964147617834e-02, 3.152366128801234e-01, -3.814309501727572e-01, -2.848325831638971e-02, 8.001493392234163e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.077430139631562e-01
54, 4.174999892710000e-01, -6.165246547913143e-02, 3.236795090417080e-01, -3.897221097145175e-01, -2.347023369070662e-02, 8.225012722606678e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.480876780658507e-01
55, 4.019699990750000e-01, -6.211871228138813e-02, 3.323823378469380e-01, -3.980645065147991e-01, -1.758887616269134e-02, 8.453148649404439e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.577442705009228e-02
56, 3.865399956700000e-01, -6.251666619406458e-02, 3.395220873968903e-01, -4.048347141556706e-01, -1.133338432522356e-02, 8.632524619913116e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.651667631430753e-02
57, 3.712300062180000e-01, -6.284462096354061e-02, 3.457443903687271e-01, -4.107254827448147e-01, -5.223990440428859e-03, 8.786021362493597e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.752962412296598e-02
58, 3.560400009160000e-01, -6.310117981824638e-02, 3.529790813932115e-01, -4.175924140578459e-01, 9.176933506362729e-04, 8.969802390622041e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.966306377342067e-02
59, 3.409900069240000e-01, -6.328439461876526e-02, 3.625482923681020e-01, -4.266914894754442e-01, 7.490306640692394e-03, 9.216715076723327e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.083948901884485e-02
60, 3.261100053790000e-01, -6.339229465695892e-02, 3.749390490176076e-01, -4.384445201460958e-01, 1.458411131851432e-02, 9.534772465337532e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.800154207423604e-02
61, 3.113999962810000e-01, -6.342314929978174e-02, 3.902205108345458e-01, -4.529238768644447e-01, 2.220246516876307e-02, 9.925754814406887e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.594395469106258e-02
62, 2.968699932100000e-01, -6.337493739988401e-02, 4.087501555212243e-01, -4.704647655356055e-01, 3.032896932200412e-02, 1.039792317780059e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.375550808424104e-02
63, 2.825500071050000e-01, -6.324573953687231e-02, 4.311108577382877e-01, -4.916496953177871e-01, 3.910361063815520e-02, 1.096909019082277e-01, 0.000000000000000e+00, 0.000000000000000e+00, -5.253766168727809e-02
64, 2.684499919410000e-01, -6.303363707584266e-02, 4.582899270621391e-01, -5.174043220453730e-01, 4.868736041639646e-02, 1.166218136460627e-01, 0.000000000000000e+00, 0.000000000000000e+00, -6.323796886730704e-02
65, 2.545700073240000e-01, -6.273638766731270e-02, 4.912321751818741e-01, -5.486488224868141e-01, 5.930559465825317e-02, 1.250326264483404e-01, 0.000000000000000e+00, 0.000000000000000e+00, -7.597344489163352e-02
66, 2.409400045870000e-01, -6.235235725903471e-02, 5.310184860035895e-01, -5.864006773382973e-01, 7.121821230145448e-02, 1.351573524202562e-01, 0.000000000000000e+00, 0.000000000000000e+00, -9.015220491957832e-02
67, 2.275699973110000e-01, -6.187964986114607e-02, 5.783496805213704e-01, -6.313403529541092e-01, 8.477153757442249e-02, 1.471692130418582e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.037313248380998e-01
68, 2.144699990750000e-01, -6.131636538453781e-02, 6.323753207422720e-01, -6.825795626856040e-01, 1.005209451888512e-01, 1.607504107032848e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.106192909088224e-01
69, 2.016600072380000e-01, -6.066117133808165e-02, 6.869023974938645e-01, -7.341018442886145e-01, 1.187731204670034e-01, 1.742575479197363e-01, 0.000000000000000e+00, 0.000000000000000e+00, -9.861300008088171e-02
70, 1.891400069000000e-01, -5.991183718688842e-02, 7.265756695679099e-01, -7.710269192519555e-01, 1.387344711054555e-01, 1.837190096491325e-01, 0.000000000000000e+00, 0.000000000000000e+00, -5.389508610423552e-02
71, 1.769299954180000e-01, -5.906731369878837e-02, 7.283900160082400e-01, -7.712312783087195e-01, 1.576047422175572e-01, 1.835254763191107e-01, 0.000000000000000e+00, 0.000000000000000e+00, 2.558187551453850e-02
72, 1.650400012730000e-01, -5.812618735123439e-02, 6.747097999587450e-01, -7.176610842313021e-01, 1.713393854587706e-01, 1.694878951314170e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.150382002869067e-01
73, 1.534900069240000e-01, -5.708811891599709e-02, 5.715423230254286e-01, -6.160308589788749e-01, 1.778938219680547e-01, 1.435327978176858e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.674344712531232e-01
74, 1.422899961470000e-01, -5.595231257146492e-02, 4.553673382746220e-01, -5.013892686360663e-01, 1.807621762906907e-01, 1.148200787908992e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.466849063185413e-01
75, 1.314399987460000e-01, -5.471698677839625e-02, 3.727931966328892e-01, -4.187530427018522e-01, 1.876936284581540e-01, 9.467078606791572e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.544393537974016e-02
76, 1.209499984980000e-01, -5.338138045180487e-02, 3.452373163661150e-01, -3.890048334891778e-01, 2.045194353772173e-01, 8.804099722315906e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.774628961375421e-02
77, 1.108499988910000e-01, -5.194792620039936e-02, 3.541196947145438e-01, -3.942804797660625e-01, 2.295933091014221e-01, 9.012228803257132e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.979008658772588e-02
78, 1.011300012470000e-01, -5.041394754446563e-02, 3.620791399229055e-01, -3.982240460014789e-01, 2.556542597791981e-01, 9.179083473081051e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.913666931738654e-02
79, 9.181000292300000e-02, -4.878126904522111e-02, 3.478097407009328e-01, -3.797267459477436e-01, 2.775130263032292e-01, 8.797520447511202e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.503919794581615e-03
80, 8.290000259900000e-02, -4.705074281641837e-02, 3.164518057417785e-01, -3.433670435200326e-01, 2.963152503411617e-01, 8.004012702803384e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.925989752794698e-02
81, 7.440000027400000e-02, -4.522138515740212e-02, 2.821152382890797e-01, -3.027331722707137e-01, 3.159688277848848e-01, 7.142639376025131e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.641559851694147e-02
82, 6.633000075800000e-02, -4.329675897482485e-02, 2.502230445220456e-01, -2.630682125398717e-01, 3.380470088879086e-01, 6.343542042477067e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.238803171172226e-02
83, 5.869000032500000e-02, -4.127638771133627e-02, 2.178012180110341e-01, -2.212502511745829e-01, 3.612709604102575e-01, 5.530505364367655e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.447016404149738e-02
84, 5.149000138000000e-02, -3.916238673914113e-02, 1.818588275977039e-01, -1.739617899952626e-01, 3.843483960418593e-01, 4.631201528852261e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.915558441103040e-02
85, 4.473999887700000e-02, -3.695755186762525e-02, 1.422729304916693e-01, -1.205840135552425e-01, 4.070672031494801e-01, 3.641987571355932e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.326836821485870e-02
86, 3.844000026600000e-02, -3.466171390011579e-02, 9.939823858092058e-02, -6.095851513181025e-02, 4.292363835707320e-01, 2.575077709715954e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.739846771307679e-02
87, 3.260000050100000e-02, -3.227833124565154e-02, 5.308971466391543e-02, 5.662471980903435e-03, 4.501076837204930e-01, 1.427217193832857e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.240756249173234e-02
88, 2.723000012300000e-02, -2.981202950957930e-02, 2.890530176040103e-03, 8.048012986263028e-02, 4.684182504550020e-01, 1.897554463621571e-03, 0.000000000000000e+00, 0.000000000000000e+00, 3.807298804206108e-02
89, 2.232000045500000e-02, -2.725801277506245e-02, -5.117771889046836e-02, 1.642995627502063e-01, 4.825701420433706e-01, -1.140799012582973e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.399407156169876e-02
90, 1.789999939500000e-02, -2.463296607601572e-02, -1.091248319190435e-01, 2.580851107010588e-01, 4.902918702418526e-01, -2.550370845465796e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.955793841429634e-02
91, 1.394999958600000e-02, -2.192638375394867e-02, -1.702073297322828e-01, 3.616498659637322e-01, 4.881745768842872e-01, -4.038776774611979e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.357343533506120e-02
92, 1.049000024800000e-02, -1.915291526812863e-02, -2.338057172372992e-01, 4.753909892382571e-01, 4.720583288982759e-01, -5.560265436912415e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.474324854631699e-02
93, 7.519999985000000e-03, -1.631640972526882e-02, -2.968163773713208e-01, 5.948420627691691e-01, 4.370050899647026e-01, -7.069399620367116e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.987181084863952e-02
94, 5.040000193000000e-03, -1.342094336950546e-02, -3.571577830991795e-01, 7.169805466335775e-01, 3.772398107135512e-01, -8.464033396599320e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.762468647453317e-02
95, 3.049999941000000e-03, -1.047027589634703e-02, -4.073601121060729e-01, 8.305430602803411e-01, 2.879732847752701e-01, -9.658891853973836e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.098972906503226e-02
96, 1.560000004000000e-03, -7.489289174262391e-03, -4.454603364264963e-01, 9.258540788833978e-01, 1.664561499965919e-01, -1.042293349561947e-01, 0.000000000000000e+00, 0.000000000000000e+00, 3.579855698320431e-03
97, 5.600000150000000e-04, -4.467669297178184e-03, -4.684625541775189e-01, 9.866659110206939e-01, 3.345366743762725e-02, -1.047370868481992e-01, 0.000000000000000e+00, 0.000000000000000e+00, -4.521716368976871e-04
98, 5.999999800000000e-05, -1.440071153282363e-03, -4.615389135108898e-01, 1.008249215247204e+00, -9.557940798443205e-02, -1.015653627848297e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.473967769528781e-02
99, 0.000000000000000e+00, 0.000000000000000e+00, -4.367945439978352e-01, 9.939252969344121e-01, -1.741932829412453e-01, -9.857822322641678e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.010020444000245e-02
100, 5.999999800000000e-05, 1.343161239657894e-03, -4.069990356801406e-01, 9.494222146132552e-01, -2.523311616688262e-01, -9.296029703254446e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.236319077334806e-02
101, 5.600000150000000e-04, 3.961526921275429e-03, -3.381192365767190e-01, 8.563978544014166e-01, -3.985943136976882e-01, -7.425198820223802e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.153308796949386e-01
102, 1.560000004000000e-03, 6.401931360600794e-03, -2.208721556196183e-01, 6.763504675041776e-01, -5.447672217705877e-01, -4.436202386452651e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.989586856937333e-01
103, 3.049999941000000e-03, 8.676384503114429e-03, -7.265276843321669e-02, 4.616122064735019e-01, -6.377315150044032e-01, -7.091431184587897e-03, 0.000000000000000e+00, 0.000000000000000e+00, 2.273884062441763e-01
104, 5.040000193000000e-03, 1.081389069701675e-02, 5.428039090785126e-02, 2.609008510801293e-01, -6.429230614070532e-01, 2.173921397099914e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.374314488993414e-01
105, 7.519999985000000e-03, 1.281095237073767e-02, 1.322017124463480e-01, 1.094607840862743e-01, -5.783056823469640e-01, 3.904321297863165e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.469217732974722e-01
106, 1.049000024800000e-02, 1.467731355501207e-02, 3.177744185277280e-01, -1.097056773939802e-01, -5.805391981719151e-01, 8.520140046898238e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.849767931132647e-01
107, 1.394999958600000e-02, 1.642081565513794e-02, 6.715441165773631e-01, -4.471376932097149e-01, -6.491436875867106e-01, 1.701087965249859e-01, 0.000000000000000e+00, 0.000000000000000e+00, 4.767362783239166e-01
108, 1.789999939500000e-02, 1.804853535917848e-02, 9.380826853025513e-01, -7.068207251910360e-01, -6.409751689584084e-01, 2.346378111946299e-01, 0.000000000000000e+00, 0.000000000000000e+00, 1.770977510307520e-01
109, 2.232000045500000e-02, 1.956094507709304e-02, 9.236786314493320e-01, -7.282035522049527e-01, -5.241248229426710e-01, 2.331971940188804e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.988958948311204e-01
110, 2.723000012300000e-02, 2.097283138505351e-02, 7.370939949901839e-01, -5.924870341188929e-01, -3.882823614380245e-01, 1.887082007396055e-01, 0.000000000000000e+00, 0.000000000000000e+00, -3.304372586038720e-01
111, 3.260000050100000e-02, 2.228335964557799e-02, 5.582109123182605e-01, -4.509686271680627e-01, -2.932806992628517e-01, 1.436574036862303e-01, 0.000000000000000e+00, 0.000000000000000e+00, -2.618056103022056e-01
112, 3.844000026600000e-02, 2.350340592170805e-02, 4.438995018037292e-01, -3.586457523312762e-01, -2.338437965065960e-01, 1.138592036220598e-01, 0.000000000000000e+00, 0.000000000000000e+00, -1.669007547010543e-01
113, 4.473999887700000e-02, 2.463853065097591e-02, 3.701073022172283e-01, -2.990247122519407e-01, -1.914147534070313e-01, 9.445234555494142e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.119321676146727e-01
114, 5.149000138000000e-02, 2.569482647475551e-02, 3.147830920338590e-01, -2.541344088913940e-01, -1.583094928398265e-01, 8.006230460207824e-02, 0.000000000000000e+00, 0.000000000000000e+00, -8.138131951587495e-02
115, 5.869000032500000e-02, 2.667993773763570e-02, 2.719545780029273e-01, -2.190845853539854e-01, -1.322783005060310e-01, 6.894357612226384e-02, 0.000000000000000e+00, 0.000000000000000e+00, -5.924653897551468e-02
116, 6.633000075800000e-02, 2.759987999164941e-02, 2.383229266205484e-01, -1.913414583154747e-01, -1.116003295242287e-01, 6.026639073230053e-02, 0.000000000000000e+00, 0.000000000000000e+00, -4.294633805717072e-02
117, 7.440000027400000e-02, 2.846079811009553e-02, 2.106092659300396e-01, -1.682722081119891e-01, -9.473592310343575e-02, 5.315084693894070e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.143395673434680e-02
118, 8.290000259900000e-02, 2.926974378069049e-02, 1.867220359302875e-01, -1.481709156745899e-01, -8.086401706857259e-02, 4.705597289906045e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.260494906392113e-02
119, 9.181000292300000e-02, 3.003170153781005e-02, 1.660487778944562e-01, -1.305855769177064e-01, -6.943883702990927e-02, 4.179173822494906e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.593616901518069e-02
120, 1.011300012470000e-01, 3.075335635533298e-02, 1.484310284429974e-01, -1.154538091323973e-01, -6.006436325753221e-02, 3.729946973808641e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.163531167068134e-02
121, 1.108499988910000e-01, 3.144024256429958e-02, 1.337018747556902e-01, -1.027012554765003e-01, -5.240274459853533e-02, 3.355031209802564e-02, 0.000000000000000e+00, 0.000000000000000e+00, -8.459031668667875e-03
122, 1.209499984980000e-01, 3.209705668759817e-02, 1.218097630685750e-01, -9.233948952044015e-02, -4.615790743992179e-02, 3.051037319573788e-02, 0.000000000000000e+00, 0.000000000000000e+00, -3.273524109278040e-03
123, 1.314399987460000e-01, 3.273014412894724e-02, 1.126331249577353e-01, -8.431350517109111e-02, -4.109733476062093e-02, 2.817310372087577e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.820678843982615e-03
124, 1.422899961470000e-01, 3.334301168775428e-02, 1.061493331314174e-01, -7.862100195004290e-02, -3.692054303158424e-02, 2.650779326216003e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.614995063020627e-02
