"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,       -12.1914553,      -12.19414995,      -12.79704556,      -11.59600644,             0.448,    0.001081491319,     0.08126786158,                 0,                 0,                 0,    -0.03312121727,  -0.0006916151035,     0.08127211464,                 0,       75.14425693
          0,           0,           1,      -12.46470753,      -12.37771718,      -12.34403756,      -11.87055219,             0.448,    0.001081491064,      0.0812678615,                 0,                 0,                 0,    -0.03312121729,  -0.0006916153572,     0.08127211456,                 0,       75.14427461
          0,           0,           2,      -12.38298805,      -12.36125737,      -12.40877545,      -11.79470823,             0.448,    0.001081491019,      0.0812678616,                 0,                 0,                 0,    -0.03312121731,  -0.0006916154044,     0.08127211466,                 0,       75.14427783
          0,           0,           3,      -12.35262474,      -12.38447597,      -12.36950059,      -11.76521904,             0.448,    0.001081491021,      0.0812678615,                 0,                 0,                 0,    -0.03312121735,  -0.0006916154006,     0.08127211455,                 0,       75.14427762
          0,           0,           4,      -12.30692688,      -12.32811667,       -12.3355532,      -11.72222574,             0.448,    0.001081490992,     0.08126786135,                 0,                 0,                 0,    -0.03312121739,  -0.0006916154259,      0.0812721144,                 0,       75.14427947
          0,           0,           5,      -12.28858369,      -12.29247667,      -12.34769422,      -11.70695403,             0.448,    0.001081490971,     0.08126786128,                 0,                 0,                 0,    -0.03312121741,  -0.0006916154456,     0.08127211433,                 0,       75.14428088
          0,           0,           6,      -12.28475937,      -12.35072767,      -12.37322064,      -11.70805162,             0.448,     0.00108149096,     0.08126786121,                 0,                 0,                 0,    -0.03312121744,  -0.0006916154554,     0.08127211426,                 0,        75.1442816
          0,           0,           7,       -12.2765045,      -12.33323682,      -12.36506861,      -11.70097699,             0.448,    0.001081490951,     0.08126786112,                 0,                 0,                 0,    -0.03312121746,  -0.0006916154621,     0.08127211417,                 0,       75.14428212
          0,           0,           8,      -12.26746399,      -12.31080731,      -12.37701973,      -11.69337198,             0.448,    0.001081490941,     0.08126786104,                 0,                 0,                 0,    -0.03312121748,  -0.0006916154698,     0.08127211409,                 0,       75.14428271
          0,           0,           9,      -12.27482709,      -12.35643568,      -12.40150121,      -11.70460778,             0.448,    0.001081490931,     0.08126786097,                 0,                 0,                 0,    -0.03312121749,  -0.0006916154787,     0.08127211402,                 0,       75.14428336
          0,           0,          10,      -12.27870833,      -12.40512718,      -12.43402403,      -11.71126592,             0.448,    0.001081490922,     0.08126786092,                 0,                 0,                 0,     -0.0331212175,  -0.0006916154866,     0.08127211397,                 0,       75.14428395
          0,           0,          11,      -12.28451834,      -12.42960249,      -12.45115032,       -11.7193165,             0.448,    0.001081490914,     0.08126786087,                 0,                 0,                 0,     -0.0331212175,  -0.0006916154937,     0.08127211392,                 0,       75.14428447
          0,           0,          12,      -12.28941627,      -12.44456125,      -12.46488535,      -11.72593934,             0.448,    0.001081490906,     0.08126786082,                 0,                 0,                 0,    -0.03312121751,  -0.0006916155006,     0.08127211387,                 0,       75.14428498
          0,           0,          13,      -12.29607787,      -12.46470105,      -12.48095278,      -11.73288254,             0.448,    0.001081490898,     0.08126786077,                 0,                 0,                 0,    -0.03312121751,  -0.0006916155074,     0.08127211382,                 0,       75.14428547
          0,           0,          14,      -12.30640003,      -12.49080201,      -12.49535252,      -11.74211233,             0.448,    0.001081490891,     0.08126786073,                 0,                 0,                 0,    -0.03312121751,  -0.0006916155137,     0.08127211378,                 0,       75.14428594
          0,           0,          15,      -12.31581451,      -12.51433206,      -12.51082518,      -11.75022012,             0.448,    0.001081490884,      0.0812678607,                 0,                 0,                 0,    -0.03312121751,  -0.0006916155193,     0.08127211375,                 0,       75.14428635
          0,           0,          16,      -12.32351791,      -12.52866146,      -12.52961678,      -11.75774405,             0.448,    0.001081490879,     0.08126786067,                 0,                 0,                 0,    -0.03312121751,  -0.0006916155243,     0.08127211372,                 0,       75.14428671
          0,           0,          17,      -12.33188836,      -12.53321378,      -12.55065928,      -11.76718557,             0.448,    0.001081490874,     0.08126786064,                 0,                 0,                 0,     -0.0331212175,  -0.0006916155288,     0.08127211369,                 0,       75.14428704
          0,           0,          18,      -12.34260575,      -12.53178326,      -12.57348281,      -11.77937356,             0.448,    0.001081490869,     0.08126786061,                 0,                 0,                 0,     -0.0331212175,  -0.0006916155328,     0.08127211366,                 0,       75.14428734
          0,           0,          19,      -12.35612192,      -12.52977424,      -12.59930594,      -11.79407998,             0.448,    0.001081490865,     0.08126786059,                 0,                 0,                 0,     -0.0331212175,  -0.0006916155363,     0.08127211364,                 0,        75.1442876
          0,           0,          20,      -12.37189268,      -12.53163896,      -12.62920745,      -11.81060377,             0.448,    0.001081490862,     0.08126786057,                 0,                 0,                 0,     -0.0331212175,  -0.0006916155392,     0.08127211361,                 0,       75.14428781
          0,           0,          21,      -12.38899832,      -12.53959988,      -12.66254966,      -11.82824559,             0.448,    0.001081490859,     0.08126786054,                 0,                 0,                 0,     -0.0331212175,  -0.0006916155415,     0.08127211359,                 0,       75.14428798
          0,           0,          22,      -12.40655816,      -12.55314903,      -12.69675277,      -11.84631386,             0.448,    0.001081490857,     0.08126786053,                 0,                 0,                 0,     -0.0331212175,  -0.0006916155429,     0.08127211357,                 0,       75.14428809
          0,           0,          23,      -12.42398512,      -12.57036974,       -12.7284489,      -11.86417708,             0.448,    0.001081490856,     0.08126786051,                 0,                 0,                 0,     -0.0331212175,  -0.0006916155435,     0.08127211356,                 0,       75.14428814
          0,           0,          24,      -12.44098068,      -12.58926263,      -12.75517543,      -11.88141712,             0.448,    0.001081490856,     0.08126786049,                 0,                 0,                 0,    -0.03312121749,  -0.0006916155433,     0.08127211354,                 0,       75.14428814
          0,           0,          25,      -12.45756505,        -12.608853,      -12.77671367,      -11.89794243,             0.448,    0.001081490857,     0.08126786047,                 0,                 0,                 0,    -0.03312121749,  -0.0006916155422,     0.08127211352,                 0,       75.14428807
          0,           0,          26,      -12.47385403,      -12.62934314,      -12.79471426,      -11.91396691,             0.448,    0.001081490858,     0.08126786046,                 0,                 0,                 0,    -0.03312121749,  -0.0006916155404,      0.0812721135,                 0,       75.14428795
          0,           0,          27,        -12.490005,      -12.65182868,      -12.81177755,      -11.92985304,             0.448,     0.00108149086,     0.08126786044,                 0,                 0,                 0,     -0.0331212175,  -0.0006916155378,     0.08127211349,                 0,       75.14428779
          0,           0,          28,      -12.50615911,      -12.67756651,      -12.83067561,      -11.94593303,             0.448,    0.001081490863,     0.08126786042,                 0,                 0,                 0,     -0.0331212175,  -0.0006916155347,     0.08127211347,                 0,       75.14428758
          0,           0,          29,       -12.5224283,      -12.70754872,      -12.85356783,        -11.962466,             0.448,    0.001081490866,     0.08126786041,                 0,                 0,                 0,     -0.0331212175,  -0.0006916155312,     0.08127211346,                 0,       75.14428734
          0,           0,          30,      -12.53894379,      -12.74207602,      -12.88100419,      -11.97960844,             0.448,     0.00108149087,     0.08126786039,                 0,                 0,                 0,     -0.0331212175,  -0.0006916155274,     0.08127211344,                 0,       75.14428709
          0,           0,          31,      -12.55579398,      -12.78049174,       -12.9120379,      -11.99731782,             0.448,    0.001081490873,     0.08126786037,                 0,                 0,                 0,     -0.0331212175,  -0.0006916155235,     0.08127211342,                 0,       75.14428683
          0,           0,          32,      -12.57298692,      -12.82134851,      -12.94439646,       -12.0154575,             0.448,    0.001081490877,     0.08126786036,                 0,                 0,                 0,     -0.0331212175,  -0.0006916155197,     0.08127211341,                 0,       75.14428658
          0,           0,          33,      -12.59042167,      -12.86232363,      -12.97530459,      -12.03371109,             0.448,     0.00108149088,     0.08126786034,                 0,                 0,                 0,    -0.03312121751,  -0.0006916155161,     0.08127211339,                 0,       75.14428634
          0,           0,          34,      -12.60795349,      -12.90090913,      -13.00253376,       -12.0518422,             0.448,    0.001081490883,     0.08126786032,                 0,                 0,                 0,    -0.03312121751,  -0.0006916155128,     0.08127211337,                 0,       75.14428611
          0,           0,          35,      -12.62542267,      -12.93537504,      -13.02542477,      -12.06963292,             0.448,    0.001081490885,     0.08126786031,                 0,                 0,                 0,    -0.03312121751,  -0.0006916155098,     0.08127211336,                 0,       75.14428592
          0,           0,          36,      -12.64273163,      -12.96577144,      -13.04504447,      -12.08708188,             0.448,    0.001081490888,     0.08126786029,                 0,                 0,                 0,    -0.03312121752,  -0.0006916155072,     0.08127211334,                 0,       75.14428575
          0,           0,          37,      -12.65980358,      -12.99344163,      -13.06344032,      -12.10423065,             0.448,    0.001081490889,     0.08126786027,                 0,                 0,                 0,    -0.03312121752,  -0.0006916155051,     0.08127211332,                 0,       75.14428561
          0,           0,          38,      -12.67669347,      -13.02037899,      -13.08242473,       -12.1212471,             0.448,     0.00108149089,     0.08126786026,                 0,                 0,                 0,    -0.03312121752,  -0.0006916155036,     0.08127211331,                 0,       75.14428552
          0,           0,          39,      -12.69351031,      -13.04850073,      -13.10305291,      -12.13829981,             0.448,    0.001081490891,     0.08126786024,                 0,                 0,                 0,    -0.03312121752,  -0.0006916155025,     0.08127211329,                 0,       75.14428545
          0,           0,          40,      -12.71039306,      -13.07884867,      -13.12564829,      -12.15554307,             0.448,    0.001081490891,     0.08126786022,                 0,                 0,                 0,    -0.03312121753,  -0.0006916155019,     0.08127211327,                 0,       75.14428542
          0,           0,          41,      -12.72745887,      -13.11182598,      -13.14939714,      -12.17308904,             0.448,    0.001081490891,     0.08126786021,                 0,                 0,                 0,    -0.03312121753,  -0.0006916155018,     0.08127211326,                 0,       75.14428542
          0,           0,          42,      -12.74479063,      -13.14734712,      -13.17338957,      -12.19094874,             0.448,    0.001081490891,     0.08126786019,                 0,                 0,                 0,    -0.03312121753,   -0.000691615502,     0.08127211324,                 0,       75.14428544
          0,           0,          43,      -12.76246283,      -13.18458867,      -13.19638644,       -12.2091332,             0.448,     0.00108149089,     0.08126786018,                 0,                 0,                 0,    -0.03312121753,  -0.0006916155025,     0.08127211323,                 0,       75.14428549
          0,           0,          44,       -12.7803827,      -13.22239144,      -13.21779954,      -12.22752006,             0.448,    0.001081490889,     0.08126786016,                 0,                 0,                 0,    -0.03312121753,  -0.0006916155033,     0.08127211321,                 0,       75.14428555
          0,           0,          45,      -12.79843515,      -13.25962728,      -13.23759484,      -12.24593148,             0.448,    0.001081490888,     0.08126786015,                 0,                 0,                 0,    -0.03312121753,  -0.0006916155042,      0.0812721132,                 0,       75.14428562
          0,           0,          46,      -12.81644076,      -13.29497322,      -13.25594948,      -12.26415773,             0.448,    0.001081490886,     0.08126786014,                 0,                 0,                 0,    -0.03312121753,  -0.0006916155052,     0.08127211319,                 0,        75.1442857
