"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -10.19620109,      -10.19415221,      -10.80418126,      -9.599821227,             0.448,     0.00108153524,     0.08126783448,                 0,                 0,                 0,    -0.03312122701,  -0.0006915706022,     0.08127208851,                 0,        75.1411803
          0,           0,           1,       -10.4792744,      -10.37823378,      -10.34506487,      -9.881950955,             0.448,    0.001081509704,     0.08126782695,                 0,                 0,                 0,    -0.03312122913,  -0.0006915959677,     0.08127208042,                 0,       75.14294752
          0,           0,           2,      -10.39461586,      -10.36133523,      -10.41022809,      -9.804495132,             0.448,    0.001081505198,     0.08126783684,                 0,                 0,                 0,    -0.03312123093,   -0.000691600689,     0.08127209021,                 0,       75.14326979
          0,           0,           3,      -10.36057977,      -10.38466138,      -10.37021584,      -9.771802477,             0.448,    0.001081505355,     0.08126782656,                 0,                 0,                 0,    -0.03312123516,   -0.000691600307,     0.08127207993,                 0,       75.14324932
          0,           0,           4,       -10.3133462,       -10.3279553,      -10.33561293,      -9.727589962,             0.448,    0.001081502504,     0.08126781163,                 0,                 0,                 0,     -0.0331212389,  -0.0006916028322,     0.08127206494,                 0,       75.14343364
          0,           0,           5,      -10.29440934,      -10.29239844,      -10.34758186,       -9.71185871,             0.448,    0.001081500386,     0.08126780456,                 0,                 0,                 0,    -0.03312124106,  -0.0006916047949,     0.08127205783,                 0,       75.14357423
          0,           0,           6,      -10.29059465,      -10.35074346,      -10.37337014,       -9.71311094,             0.448,    0.001081499253,     0.08126779743,                 0,                 0,                 0,    -0.03312124399,  -0.0006916057727,     0.08127205068,                 0,        75.1436464
          0,           0,           7,      -10.28187645,      -10.33311867,      -10.36556413,      -9.705706492,             0.448,    0.001081498386,     0.08126778834,                 0,                 0,                 0,    -0.03312124666,  -0.0006916064412,     0.08127204157,                 0,       75.14369824
          0,           0,           8,      -10.27245418,      -10.31066136,      -10.37769686,      -9.697859213,             0.448,    0.001081497433,     0.08126777987,                 0,                 0,                 0,    -0.03312124844,   -0.000691607209,     0.08127203308,                 0,        75.1437566
          0,           0,           9,      -10.27983554,      -10.35618096,      -10.40218921,      -9.709212695,             0.448,    0.001081496408,     0.08126777319,                 0,                 0,                 0,    -0.03312124948,  -0.0006916080886,     0.08127202638,                 0,       75.14382168
          0,           0,          10,      -10.28371128,      -10.40465072,      -10.43467356,      -9.715909587,             0.448,     0.00108149549,     0.08126776763,                 0,                 0,                 0,    -0.03312125011,  -0.0006916088849,      0.0812720208,                 0,       75.14388032
          0,           0,          11,      -10.28959639,      -10.42905115,      -10.45181099,      -9.724082088,             0.448,    0.001081494674,     0.08126776246,                 0,                 0,                 0,    -0.03312125056,  -0.0006916095879,     0.08127201561,                 0,       75.14393223
