Time_Iter,Outer_Iter,Inner_Iter,"    ""rms[Rho]""    ","    ""rms[RhoU]""   ","    ""rms[RhoV]""   ","    ""rms[RhoE]""   ","    ""RefForce""    ","       ""CD""       ","       ""CL""       ","       ""CSF""      ","       ""CMx""      ","       ""CMy""      ","       ""CMz""      ","       ""CFx""      ","       ""CFy""      ","       ""CFz""      ","      ""CEff""      "
0,0,74,-4.070832349,-0.797531211,-1.038999479,1.097329793,1595.86875,0.098633509,1.176730603,0,0,0,0.007982499,-0.209287638,1.162162711,0,11.93033299
0,0,75,-4.076634563,-0.794669127,-1.040284545,1.093472243,1595.86875,0.098093763,1.18135055,0,0,0,0.008122597,-0.211004722,1.16648554,0,12.04307505
0,0,76,-4.082159719,-0.791851809,-1.041545122,1.092643141,1595.86875,0.097826053,1.186978182,0,0,0,0.008515538,-0.212719849,1.171852126,0,12.13355901
0,0,77,-4.087297723,-0.789079917,-1.042783362,1.094976434,1595.86875,0.09774519,1.19332594,0,0,0,0.009072924,-0.214440877,1.177962662,0,12.20853878
0,0,78,-4.092178709,-0.786351494,-1.043985597,1.099731863,1595.86875,0.09775999,1.200075094,0,0,0,0.009703405,-0.21617339,1.184485674,0,12.27572845
0,0,79,-4.097119677,-0.783663328,-1.045131019,1.105626349,1595.86875,0.097782546,1.206909207,0,0,0,0.01032149,-0.217920401,1.191092758,0,12.34278765
0,0,80,-4.102513698,-0.781013041,-1.046199567,1.111313399,1595.86875,0.097735902,1.213542874,0,0,0,0.010854596,-0.219682376,1.197488316,0,12.41655167
0,0,81,-4.108704546,-0.778400998,-1.047177329,1.11575353,1595.86875,0.097559604,1.219743462,0,0,0,0.011247863,-0.221457497,1.203431995,0,12.50254624
0,0,82,-4.115885105,-0.775831104,-1.048058698,1.118376194,1595.86875,0.09721288,1.22534462,0,0,0,0.011466588,-0.223242093,1.20875256,0,12.60475584
0,0,83,-4.12404477,-0.773310465,-1.048845845,1.119070775,1595.86875,0.09667551,1.230251601,0,0,0,0.011496411,-0.225031173,1.213353257,0,12.72557651
0,0,84,-4.132975397,-0.770848133,-1.049546538,1.118081559,1595.86875,0.095946713,1.234439331,0,0,0,0.011341648,-0.226819,1.217209668,0,12.86588448
0,0,85,-4.142327081,-0.768453545,-1.050171619,1.115863597,1595.86875,0.095042506,1.237944652,0,0,0,0.011022244,-0.228599642,1.220361521,0,13.02516848
0,0,86,-4.151692623,-0.766135196,-1.050733051,1.112935601,1595.86875,0.093992012,1.240854445,0,0,0,0.010569854,-0.230367451,1.222900278,0,13.20170104
0,0,87,-4.160696313,-0.763899947,-1.051243028,1.109755956,1595.86875,0.092833188,1.243291227,0,0,0,0.010023499,-0.232117474,1.224954102,0,13.39274515
0,0,88,-4.169064571,-0.761752905,-1.051714023,1.106646854,1595.86875,0.091608366,1.245397711,0,0,0,0.009425191,-0.233845759,1.226671803,0,13.59480317
0,0,89,-4.17666452,-0.759698039,-1.052159092,1.103774054,1595.86875,0.090359978,1.247321647,0,0,0,0.008815868,-0.235549561,1.228207076,0,13.8039171
0,0,90,-4.183505555,-0.757738809,-1.052591823,1.101175095,1595.86875,0.089126782,1.249202086,0,0,0,0.008231907,-0.237227431,1.229704266,0,14.01601247
0,0,91,-4.189708271,-0.75587867,-1.053027088,1.098820536,1595.86875,0.087940874,1.251158099,0,0,0,0.007702472,-0.238879183,1.231286693,0,14.22726483
0,0,92,-4.195457076,-0.75412113,-1.05347987,1.096674152,1595.86875,0.086825678,1.253280681,0,0,0,0.007247842,-0.240505745,1.233048316,0,14.43444745
0,0,93,-4.20095226,-0.752470121,-1.053964416,1.094730298,1595.86875,0.085795001,1.255628234,0,0,0,0.00687875,-0.242108894,1.23504912,0,14.63521445
0,0,94,-4.206371698,-0.750929285,-1.054493313,1.093024026,1595.86875,0.084853115,1.258225623,0,0,0,0.006596699,-0.243690939,1.237314227,0,14.82827848
0,0,95,-4.211857889,-0.749502067,-1.055077804,1.091603102,1595.86875,0.083995722,1.261066416,0,0,0,0.006395066,-0.245254369,1.239836313,0,15.01346007
0,0,96,-4.217507052,-0.748190834,-1.05572663,1.090513858,1595.86875,0.083211568,1.264117682,0,0,0,0.006260801,-0.246801528,1.242580655,0,15.19160984
0,0,97,-4.22337769,-0.746996503,-1.056445983,1.089774113,1595.86875,0.082484494,1.267326549,0,0,0,0.006176471,-0.248334344,1.245492002,0,15.3644217
0,0,98,-4.229505876,-0.745918645,-1.057240229,1.089355624,1595.86875,0.081795628,1.270627694,0,0,0,0.006122421,-0.249854137,1.248502372,0,15.53417621
0,0,99,-4.235914356,-0.74495565,-1.058112411,1.089189405,1595.86875,0.081125521,1.273950926,0,0,0,0.006078837,-0.251361526,1.251538931,0,15.70345447
0,0,100,-4.242616565,-0.744104987,-1.0590646,1.089182156,1595.86875,0.080456027,1.277228186,0,0,0,0.006027535,-0.252856425,1.254531243,0,15.87486029
0,0,101,-4.249615324,-0.743363546,-1.060098106,1.089237924,1595.86875,0.079771786,1.280399376,0,0,0,0.005953356,-0.254338116,1.257417282,0,16.05077994
0,0,102,-4.256899311,-0.742728177,-1.061213918,1.089277113,1595.86875,0.079061242,1.28341666,0,0,0,0.00584509,-0.255805379,1.260147853,0,16.23319619
0,0,103,-4.264441279,-0.742195923,-1.062412621,1.089246253,1595.86875,0.078317175,1.286247086,0,0,0,0.005695924,-0.25725666,1.262689256,0,16.42356329
0,0,104,-4.272200106,-0.741764253,-1.063694578,1.089118287,1595.86875,0.077536757,1.288873507,0,0,0,0.005503427,-0.258690254,1.265024197,0,16.62274199
0,0,105,-4.280126476,-0.741431142,-1.065059904,1.088886216,1595.86875,0.076721217,1.291293997,0,0,0,0.005269163,-0.260104474,1.267151133,0,16.83098942
0,0,106,-4.288172746,-0.741195167,-1.066508526,1.088552016,1595.86875,0.075875192,1.293520005,0,0,0,0.004997999,-0.261497805,1.269082324,0,17.04799638
0,0,107,-4.296302309,-0.741055479,-1.068040211,1.088117565,1595.86875,0.075005861,1.295573595,0,0,0,0.004697218,-0.262869023,1.27084094,0,17.27296485
0,0,108,-4.304498865,-0.741011651,-1.069654672,1.087577656,1595.86875,0.074121971,1.297484126,0,0,0,0.004375549,-0.264217276,1.272457604,0,17.50471693
0,0,109,-4.312771958,-0.741063574,-1.071351475,1.086916733,1595.86875,0.073232863,1.299284736,0,0,0,0.004042189,-0.265542121,1.273966741,0,17.74182642
0,0,110,-4.321156408,-0.741211466,-1.073130446,1.086114149,1595.86875,0.072347556,1.301008942,0,0,0,0.003705919,-0.266843519,1.275403063,0,17.98276278
0,0,111,-4.329708872,-0.741455664,-1.074991578,1.085147718,1595.86875,0.071473999,1.302687659,0,0,0,0.003374372,-0.268121794,1.276798486,0,18.22603564
0,0,112,-4.338500121,-0.741796524,-1.076935079,1.083998835,1595.86875,0.070618502,1.30434683,0,0,0,0.003053498,-0.269377566,1.278179703,0,18.47032711
0,0,113,-4.347605157,-0.742234267,-1.07896134,1.082657058,1595.86875,0.069785393,1.306005801,0,0,0,0.002747245,-0.270611661,1.279566521,0,18.71460131
0,0,114,-4.357092813,-0.742768878,-1.081070912,1.081122232,1595.86875,0.0689769,1.307676498,0,0,0,0.002457462,-0.271825014,1.280971037,0,18.95818023
0,0,115,-4.367016588,-0.74339997,-1.083264449,1.079404507,1595.86875,0.068193236,1.309363377,0,0,0,0.002184,-0.273018571,1.28239761,0,19.20078069
0,0,116,-4.37740811,-0.74412674,-1.085542679,1.077522246,1595.86875,0.067432854,1.311064048,0,0,0,0.001924978,-0.27419321,1.283843531,0,19.44251154
0,0,117,-4.388273888,-0.744947969,-1.087906417,1.075499069,1595.86875,0.066692822,1.312770432,0,0,0,0.001677169,-0.27534967,1.285300236,0,19.6838339
0,0,118,-4.399595386,-0.745861987,-1.090356493,1.073360392,1595.86875,0.065969276,1.314470274,0,0,0,0.001436451,-0.276488513,1.28675489,0,19.92549181
0,0,119,-4.411331207,-0.746866568,-1.092893589,1.071130815,1595.86875,0.065257892,1.316148831,0,0,0,0.001198283,-0.2776101,1.288192132,0,20.16842395
0,0,120,-4.423420661,-0.747959273,-1.095518498,1.068832873,1595.86875,0.064554329,1.317790548,0,0,0,0.000958146,-0.278714598,1.289595813,0,20.41366655
0,0,121,-4.435789221,-0.749137469,-1.098232086,1.06648551,1595.86875,0.063854618,1.319380587,0,0,0,0.000711928,-0.279801999,1.290950575,0,20.6622578
0,0,122,-4.448353629,-0.750398437,-1.101035163,1.064103809,1595.86875,0.063155458,1.320906077,0,0,0,0.000456212,-0.280872161,1.29224313,0,20.91515304
0,0,123,-4.461026969,-0.751739503,-1.103928408,1.061699109,1595.86875,0.062454408,1.322357005,0,0,0,0.000188466,-0.281924852,1.293463173,0,21.17315738
0,0,124,-4.473723558,-0.753158145,-1.106912372,1.059278799,1595.86875,0.061749974,1.323726731,0,0,0,-9.29E-05,-0.282959794,1.294603905,0,21.43687928
0,0,125,-4.486362929,-0.75465208,-1.109987393,1.056846723,1595.86875,0.061041599,1.325012115,0,0,0,-0.000388459,-0.283976714,1.29566215,0,21.70670727
0,0,126,-4.4988733,-0.756219337,-1.113153518,1.054403305,1595.86875,0.060329565,1.326213308,0,0,0,-0.000698066,-0.284975378,1.296638126,0,21.98280921
0,0,127,-4.511193567,-0.757858325,-1.116410581,1.051945892,1595.86875,0.059614831,1.327333264,0,0,0,-0.001020835,-0.285955623,1.297534934,0,22.26515169
0,0,128,-4.523274765,-0.759567857,-1.119758002,1.049469625,1595.86875,0.058898835,1.328377064,0,0,0,-0.00135545,-0.286917377,1.298357854,0,22.55353707
0,0,129,-4.535080271,-0.761346895,-1.123194674,1.046967663,1595.86875,0.058183268,1.32935113,0,0,0,-0.00170037,-0.287860669,1.299113526,0,22.84765339
0,0,130,-4.546582749,-0.763194765,-1.126719249,1.044433093,1595.86875,0.057469883,1.330262458,0,0,0,-0.002054027,-0.288785615,1.299809164,0,23.14712319
0,0,131,-4.557762696,-0.765111028,-1.130330098,1.041859789,1595.86875,0.056760298,1.331117859,0,0,0,-0.002415025,-0.289692416,1.300451764,0,23.4515658
0,0,132,-4.568606185,-0.767095382,-1.134025327,1.039243201,1595.86875,0.05605584,1.331923335,0,0,0,-0.002782294,-0.290581342,1.301047467,0,23.76065242
0,0,133,-4.57910229,-0.769147598,-1.137802942,1.036580986,1595.86875,0.055357446,1.332683616,0,0,0,-0.003155191,-0.291452715,1.301601084,0,24.07415304
0,0,134,-4.58924105,-0.77126739,-1.141660781,1.033873308,1595.86875,0.054665602,1.33340187,0,0,0,-0.003533552,-0.292306882,1.302115802,0,24.39197279
0,0,135,-4.599011818,-0.77345437,-1.145596646,1.031123086,1595.86875,0.05398034,1.334079595,0,0,0,-0.003917687,-0.293144203,1.302593075,0,24.71417558
0,0,136,-4.608402003,-0.775707918,-1.149608207,1.02833588,1595.86875,0.053301266,1.334716672,0,0,0,-0.00430835,-0.293965025,1.303032687,0,25.04099368
0,0,137,-4.617398112,-0.778027189,-1.153693281,1.025518732,1595.86875,0.052627628,1.335311558,0,0,0,-0.004706656,-0.294769677,1.303432952,0,25.37282422
0,0,138,-4.625985639,-0.78041094,-1.157849524,1.022680164,1595.86875,0.051958399,1.335861573,0,0,0,-0.005113995,-0.295558458,1.303791017,0,25.71021453
0,0,139,-4.63414926,-0.782857668,-1.162074849,1.019829411,1595.86875,0.051292376,1.336363258,0,0,0,-0.005531922,-0.296331631,1.304103228,0,26.05383792
0,0,140,-4.641874437,-0.785365342,-1.166366829,1.016976005,1595.86875,0.050628286,1.336812743,0,0,0,-0.005962053,-0.297089429,1.304365518,0,26.40446398
0,0,141,-4.649147748,-0.787931421,-1.170722779,1.014129073,1595.86875,0.049964869,1.337206116,0,0,0,-0.006405966,-0.297832052,1.304573782,0,26.76292629
0,0,142,-4.655957455,-0.790552989,-1.175139951,1.011297106,1595.86875,0.049300969,1.337539736,0,0,0,-0.00686512,-0.298559678,1.304724204,0,27.13009019
0,0,143,-4.66229539,-0.793226632,-1.179615206,1.008487676,1595.86875,0.048635584,1.337810488,0,0,0,-0.007340796,-0.299272466,1.304813516,0,27.50682482
0,0,144,-4.668155859,-0.795948533,-1.184145178,1.00570737,1595.86875,0.047967909,1.338015956,0,0,0,-0.007834062,-0.29997057,1.304839177,0,27.89398137
0,0,145,-4.673537551,-0.798714414,-1.188726047,1.002961359,1595.86875,0.04729735,1.338154512,0,0,0,-0.008345758,-0.300654141,1.304799457,0,28.29237835
0,0,146,-4.678444551,-0.801519558,-1.193353412,1.000253074,1595.86875,0.046623519,1.338225326,0,0,0,-0.008876507,-0.30132334,1.304693458,0,28.70279522
0,0,147,-4.682885127,-0.804358903,-1.198022393,0.997584723,1595.86875,0.045946216,1.338228311,0,0,0,-0.009426735,-0.301978337,1.304521043,0,29.12597458
0,0,148,-4.686871497,-0.807227095,-1.202727637,0.99495738,1595.86875,0.045265386,1.338164009,0,0,0,-0.009996714,-0.302619325,1.30428272,0,29.56263309
0,0,149,-4.690419062,-0.810118523,-1.207463179,0.992371605,1595.86875,0.044581087,1.338033439,0,0,0,-0.0105866,-0.303246514,1.303979489,0,30.0134774
0,0,150,-4.693545518,-0.813027417,-1.212222503,0.989827536,1595.86875,0.04389343,1.337837923,0,0,0,-0.01119649,-0.303860136,1.303612656,0,30.47922966
0,0,151,-4.696270238,-0.815947938,-1.216998531,0.987325076,1595.86875,0.043202542,1.337578917,0,0,0,-0.011826461,-0.304460446,1.303183661,0,30.96065281
0,0,152,-4.698613229,-0.818874401,-1.221783784,0.984864458,1595.86875,0.042508528,1.337257858,0,0,0,-0.012476607,-0.305047717,1.302693918,0,31.45857836
0,0,153,-4.700594342,-0.821800801,-1.22656964,0.982446428,1595.86875,0.041811434,1.336876038,0,0,0,-0.013147066,-0.305622236,1.302144687,0,31.97393444
0,0,154,-4.702233336,-0.824721478,-1.231347152,0.980072005,1595.86875,0.041111235,1.336434519,0,0,0,-0.013838028,-0.306184303,1.301536988,0,32.50776894
0,0,155,-4.703549096,-0.827630951,-1.23610675,0.977743285,1595.86875,0.040407821,1.335934075,0,0,0,-0.014549753,-0.306734224,1.300871539,0,33.06127513
0,0,156,-4.704560026,-0.830523995,-1.240838206,0.975463036,1595.86875,0.039700997,1.335375185,0,0,0,-0.015282556,-0.307272312,1.300148753,0,33.63580994
0,0,157,-4.705284705,-0.833395704,-1.245530648,0.973234285,1595.86875,0.038990497,1.334758061,0,0,0,-0.016036794,-0.307798879,1.299368767,0,34.23290687
0,0,158,-4.705740481,-0.836241629,-1.250172453,0.97106093,1595.86875,0.038276004,1.334082708,0,0,0,-0.016812842,-0.308314232,1.298531501,0,34.85428357
0,0,159,-4.705948289,-0.839057402,-1.254751639,0.968945108,1595.86875,0.037557176,1.333349008,0,0,0,-0.017611058,-0.308818671,1.297636755,0,35.50184417
0,0,160,-4.705931158,-0.841839195,-1.259255603,0.96688878,1595.86875,0.036833674,1.332556819,0,0,0,-0.018431751,-0.309312486,1.296684303,0,36.17767851
