"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -4.993029997,      -4.916905383,       -5.84331728,      -4.396649577,             0.448,    0.001198985604,     0.05616290028,                 0,                 0,                 0,     -0.0347731422,  -2.648693514e-05,     0.05617569077,                 0,       46.84201387
          0,           0,           1,      -5.275677496,       -5.14779032,      -5.127560658,      -4.675830259,             0.448,    0.002643896419,     0.05547876772,                 0,                 0,                 0,    -0.03267245534,    0.001433004304,     0.05552324157,                 0,       20.98371454
          0,           0,           2,      -5.191382629,      -5.185003626,      -5.269996658,      -4.608259635,             0.448,    0.002493101983,     0.05182442147,                 0,                 0,                 0,    -0.03352780658,    0.001361964896,     0.05186647539,                 0,       20.78712456
          0,           0,           3,      -5.171458485,      -5.279059137,      -5.224237281,      -4.592206379,             0.448,    0.002333276753,     0.05303033352,                 0,                 0,                 0,    -0.03377692777,    0.001175870867,      0.0530686139,                 0,       22.72783692
          0,           0,           4,      -5.118600789,      -5.293614358,      -5.207571252,      -4.548247083,             0.448,    0.002328763717,     0.05385803339,                 0,                 0,                 0,    -0.03386287829,    0.001153302727,     0.05389601834,                 0,       23.12730699
          0,           0,           5,      -5.093548871,      -5.352693143,      -5.244682464,      -4.529590138,             0.448,    0.002255531056,      0.0531289373,                 0,                 0,                 0,    -0.03444568613,    0.001095992642,      0.0531654982,                 0,       23.55495711
          0,           0,           6,      -5.062103034,      -5.410674005,      -5.285973907,      -4.500484376,             0.448,    0.002212905378,     0.05281581314,                 0,                 0,                 0,    -0.03470497833,    0.001060207875,     0.05285151869,                 0,       23.86718098
          0,           0,           7,      -5.035534451,      -5.427004677,      -5.275908488,      -4.477188958,             0.448,    0.002166448095,     0.05275936095,                 0,                 0,                 0,    -0.03488257736,    0.001014993145,     0.05279406647,                 0,       24.35293099
          0,           0,           8,       -5.01697765,       -5.42374226,      -5.291097465,      -4.461767901,             0.448,    0.002116768631,     0.05263158826,                 0,                 0,                 0,    -0.03512460155,   0.0009681128506,     0.05266524043,                 0,       24.86411953
          0,           0,           9,      -5.003686881,      -5.453607803,      -5.324284511,      -4.449175572,             0.448,    0.002072916085,     0.05237561497,                 0,                 0,                 0,    -0.03540875211,   0.0009298547674,     0.05240837142,                 0,       25.26663542
          0,           0,          10,      -4.991687937,      -5.464240905,      -5.350643273,      -4.436629729,             0.448,    0.002025442882,     0.05203957437,                 0,                 0,                 0,    -0.03571132784,   0.0008897235497,     0.05207137517,                 0,       25.69293601
