"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633271447797082e-05, 1.321692460585858e+00, 6.869484662638896e-01, 9.994571099977806e-02, 3.779283342132270e+00
1, 9.990000128750000e-01, -1.454904248382860e-04, 1.191479397045695e+00, 6.927239814397068e-01, 1.014266648230185e-01, 3.418763446994847e+00
2, 9.977599978450000e-01, -3.277057935562005e-04, 1.184199691879835e+00, 7.433616722792998e-01, 1.111321791213082e-01, 3.407617344629146e+00
3, 9.960200190539999e-01, -5.909979340972953e-04, 1.172608862106869e+00, 7.609313824721146e-01, 1.191598490244778e-01, 3.379049791915546e+00
4, 9.937800168990000e-01, -9.509603202717598e-04, 1.166015451192372e+00, 7.671678675448824e-01, 1.299347716364206e-01, 3.362361333011239e+00
5, 9.910500049590000e-01, -1.432766305510260e-03, 1.161541985709802e+00, 7.729626442302976e-01, 1.455829817515884e-01, 3.351659643503721e+00
6, 9.878399968150000e-01, -2.069728273610782e-03, 1.154515129986191e+00, 7.787184109103403e-01, 1.652274308686472e-01, 3.334167509335445e+00
7, 9.841300249100000e-01, -2.901038416634369e-03, 1.143526943935857e+00, 7.885784057117522e-01, 1.869809745879063e-01, 3.306821811069801e+00
8, 9.799500107769999e-01, -3.940534357298367e-03, 1.127156297232752e+00, 8.041459325887371e-01, 2.075398581978020e-01, 3.266018524800994e+00
9, 9.752799868580000e-01, -5.185120904553380e-03, 1.105424579822063e+00, 8.254815075545496e-01, 2.227300521916623e-01, 3.211791153714366e+00
10, 9.701499938960000e-01, -6.584758669300964e-03, 1.079528457770494e+00, 8.508531068419000e-01, 2.290499724358890e-01, 3.147035975896015e+00
11, 9.645400047300000e-01, -8.076328083088686e-03, 1.052148230738147e+00, 8.767838903808717e-01, 2.247728241294930e-01, 3.078316075775206e+00
12, 9.584699869160000e-01, -9.579051999218741e-03, 1.028076649777537e+00, 8.993321109320694e-01, 2.110860660210254e-01, 3.017774305600130e+00
13, 9.519400000570000e-01, -1.103372878738867e-02, 1.011528780705860e+00, 9.157243030196756e-01, 1.919607445990192e-01, 2.976162161390005e+00
14, 9.449599981310000e-01, -1.241111345935593e-02, 1.003651900816497e+00, 9.252671871393301e-01, 1.724219192037472e-01, 2.956406748759828e+00
15, 9.375399947170000e-01, -1.371714455288595e-02, 1.002444848654880e+00, 9.290574144555761e-01, 1.564606961644275e-01, 2.953408178896040e+00
16, 9.296900033950000e-01, -1.498270265249717e-02, 1.004534191874341e+00, 9.293415995991292e-01, 1.458696474498840e-01, 2.958656811838712e+00
17, 9.214000105860000e-01, -1.625047976143708e-02, 1.006892049018104e+00, 9.284100601551010e-01, 1.403770383430542e-01, 2.964542705012955e+00
18, 9.126999974250000e-01, -1.755161785695004e-02, 1.007645431150734e+00, 9.278741485424549e-01, 1.384895303461284e-01, 2.966358072102242e+00
19, 9.035800099370001e-01, -1.891019770327689e-02, 1.006203288037159e+00, 9.284412612623099e-01, 1.384702770210942e-01, 2.962618747909246e+00
20, 8.940600156780000e-01, -2.033163587625476e-02, 1.002804295525156e+00, 9.301801794294595e-01, 1.389292402150096e-01, 2.953936129995678e+00
21, 8.841500282290000e-01, -2.181220814789818e-02, 9.980266717426964e-01, 9.327780609801216e-01, 1.390378668001138e-01, 2.941763435379438e+00
22, 8.738499879840000e-01, -2.334409860033768e-02, 9.924689770816711e-01, 9.358292777826532e-01, 1.384749492989808e-01, 2.927601744401972e+00
23, 8.631799817090000e-01, -2.491515245365293e-02, 9.866059408898238e-01, 9.390213138536559e-01, 1.372553989609780e-01, 2.912651261167065e+00
24, 8.521599769590000e-01, -2.651449641003890e-02, 9.807027770246816e-01, 9.421382833783294e-01, 1.355365441627912e-01, 2.897574994514882e+00
25, 8.407700061800000e-01, -2.813906415701983e-02, 9.748638103614239e-01, 9.451043554958162e-01, 1.335040719754907e-01, 2.882639621133491e+00
26, 8.290500044819999e-01, -2.977897764005338e-02, 9.690753038350475e-01, 9.479071399181666e-01, 1.312856493565877e-01, 2.867808930409770e+00
27, 8.170099854470000e-01, -3.142983982406161e-02, 9.632779611057364e-01, 9.505820658712155e-01, 1.289490862052274e-01, 2.852935734145718e+00
28, 8.046399950980000e-01, -3.309026292234299e-02, 9.574067284326080e-01, 9.531388050993431e-01, 1.265049739385026e-01, 2.837848764871462e+00
29, 7.919700145720000e-01, -3.475326013390052e-02, 9.514373864437399e-01, 9.556024166937174e-01, 1.239300914441516e-01, 2.822489806009224e+00
30, 7.790099978450000e-01, -3.641416400064644e-02, 9.453629604599478e-01, 9.579944961448958e-01, 1.211953360989741e-01, 2.806846059791473e+00
31, 7.657799720760000e-01, -3.806654743933097e-02, 9.391498222439290e-01, 9.602920263237279e-01, 1.182638545992863e-01, 2.790820708273781e+00
32, 7.522799968720000e-01, -3.970607194307890e-02, 9.327701611412219e-01, 9.624945830727677e-01, 1.151136231853200e-01, 2.774339902602800e+00
