"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    
          0,           0,          60,      -5.441408843,       -5.19388182,      -5.713051581,      -5.955341985
          0,           0,          61,      -5.467629104,      -5.199991758,      -5.732815323,      -5.964497883
          0,           0,          62,      -5.497910115,       -5.21112278,      -5.750510346,      -5.977220029
          0,           0,          63,      -5.530584207,      -5.226662769,      -5.767817992,       -5.99180914
          0,           0,          64,      -5.563991312,      -5.246524696,      -5.785871605,      -6.008613438
          0,           0,          65,       -5.59785921,      -5.270718454,      -5.807850343,      -6.031897538
          0,           0,          66,      -5.631259005,      -5.298283204,      -5.832954729,      -6.058552111
          0,           0,          67,      -5.663298688,      -5.328838043,      -5.859701288,      -6.088827241
          0,           0,          68,      -5.692469436,      -5.361227316,      -5.887408923,      -6.122017819
          0,           0,          69,      -5.716813748,      -5.393353364,       -5.91566841,      -6.154925171
          0,           0,          70,      -5.734800713,      -5.423028253,      -5.944324985,      -6.185107025
          0,           0,          71,      -5.746608068,      -5.448802338,      -5.973125015,      -6.212429426
          0,           0,          72,      -5.754337283,      -5.470494361,      -6.000850317,      -6.238257596
          0,           0,          73,      -5.760436215,      -5.488616211,      -6.026021792,      -6.262896056
          0,           0,          74,      -5.767016588,      -5.504070109,      -6.047920076,      -6.286087643
          0,           0,          75,      -5.775558372,      -5.517872346,      -6.066931697,      -6.307411013
          0,           0,          76,      -5.786884452,      -5.530923654,      -6.084118448,       -6.32649859
          0,           0,          77,      -5.801407581,      -5.544034329,      -6.100715618,      -6.343685791
          0,           0,          78,      -5.819347638,      -5.557998155,      -6.117619635,      -6.360041014
          0,           0,          79,      -5.840769456,      -5.573552301,      -6.135179544,      -6.376834595
          0,           0,          80,      -5.865444262,      -5.591208678,      -6.153416165,      -6.394879079
          0,           0,          81,      -5.892602523,      -5.611068783,      -6.172071858,      -6.413881403
          0,           0,          82,      -5.921168283,      -5.633087044,      -6.190741855,      -6.433597204
          0,           0,          83,      -5.950503311,      -5.657409469,      -6.209971795,       -6.45546101
          0,           0,          84,      -5.980371481,      -5.684104561,      -6.230518666,      -6.480084288
          0,           0,          85,      -6.010786291,      -5.713304254,      -6.252313419,      -6.507462778
          0,           0,          86,      -6.041683022,       -5.74503233,      -6.275361024,      -6.537771144
          0,           0,          87,      -6.072716164,       -5.77892021,      -6.299960781,      -6.570541051
          0,           0,          88,      -6.103414947,      -5.814319511,       -6.32622266,      -6.604766887
          0,           0,          89,      -6.133355061,      -5.850506042,      -6.353698442,      -6.639428009
          0,           0,          90,      -6.162161908,      -5.886728053,      -6.381549804,      -6.673634676
          0,           0,          91,      -6.189458534,      -5.922173216,      -6.408968759,      -6.706541825
          0,           0,          92,      -6.214880452,      -5.955987154,      -6.435384555,      -6.737309927
          0,           0,          93,      -6.238163438,      -5.987383526,      -6.460466185,      -6.765266501
          0,           0,          94,      -6.259255595,      -6.015796044,      -6.484086835,      -6.790138554
          0,           0,          95,      -6.278396784,      -6.041003071,      -6.506266087,       -6.81213147
          0,           0,          96,      -6.296098384,      -6.063159497,      -6.527092407,      -6.831759326
          0,           0,          97,      -6.313021593,      -6.082719795,      -6.546706969,      -6.849582274
          0,           0,          98,      -6.329836863,       -6.10031608,      -6.565359286,       -6.86608461
          0,           0,          99,      -6.347126459,      -6.116652526,      -6.583418015,      -6.881705191
          0,           0,         100,      -6.365331939,      -6.132422955,       -6.60128308,      -6.896900632
          0,           0,         101,      -6.384729976,      -6.148245705,      -6.619281998,      -6.912158777
          0,           0,         102,      -6.405430824,      -6.164621772,      -6.637619896,      -6.927947738
          0,           0,         103,      -6.427393325,      -6.181914469,      -6.656389206,      -6.944643797
          0,           0,         104,      -6.450444315,      -6.200339217,      -6.675619724,      -6.962483386
          0,           0,         105,      -6.474298981,      -6.219959175,      -6.695330387,      -6.981548491
          0,           0,         106,      -6.498588738,      -6.240690979,      -6.715548347,      -7.001776091
          0,           0,         107,      -6.522900938,      -6.262323771,      -6.736293271,      -7.022983348
          0,           0,         108,      -6.546824442,      -6.284548922,      -6.757546748,      -7.044898203
          0,           0,         109,      -6.569989075,       -6.30699502,      -6.779226399,      -7.067186103
          0,           0,         110,      -6.592091728,      -6.329263873,      -6.801177831,       -7.08947532
          0,           0,         111,      -6.612910705,      -6.350965302,      -6.823188593,      -7.111387518
          0,           0,         112,      -6.632314416,      -6.371750526,      -6.845017355,      -7.132576156
          0,           0,         113,      -6.650269104,      -6.391344286,      -6.866428354,      -7.152770645
          0,           0,         114,       -6.66684544,      -6.409572827,      -6.887224564,      -7.171815101
          0,           0,         115,      -6.682218562,      -6.426381415,      -6.907275049,      -7.189683735
          0,           0,         116,      -6.696654954,       -6.44183559,      -6.926533062,      -7.206464098
          0,           0,         117,      -6.710485059,       -6.45610605,      -6.945042806,      -7.222320016
          0,           0,         118,       -6.72406803,      -6.469443442,      -6.962932301,      -7.237457223
          0,           0,         119,      -6.737757478,      -6.482150921,      -6.980390261,      -7.252105767
          0,           0,         120,       -6.75187411,      -6.494559137,      -6.997630776,      -7.266516578
          0,           0,         121,      -6.766687005,      -6.507004767,      -7.014856699,       -7.28096044
          0,           0,         122,      -6.782402615,       -6.51981198,      -7.032233642,      -7.295719566
          0,           0,         123,      -6.799158994,      -6.533275669,       -7.04988099,      -7.311069578
          0,           0,         124,      -6.817022224,      -6.547645337,      -7.067878589,      -7.327254748
          0,           0,         125,      -6.835982754,      -6.563109321,      -7.086280988,      -7.344459686
          0,           0,         126,      -6.855951795,      -6.579780691,      -7.105128243,      -7.362781217
          0,           0,         127,      -6.876762367,      -6.597688984,      -7.124445695,      -7.382211079
          0,           0,         128,       -6.89818401,      -6.616783593,      -7.144234756,      -7.402647263
          0,           0,         129,      -6.919956475,       -6.63695056,      -7.164465242,      -7.423936764
          0,           0,         130,      -6.941832962,      -6.658035762,      -7.185074943,      -7.445917365
          0,           0,         131,      -6.963613099,      -6.679864666,      -7.205971803,      -7.468427018
          0,           0,         132,      -6.985153268,      -6.702253313,       -7.22704003,      -7.491292174
          0,           0,         133,      -7.006356633,      -6.725009873,      -7.248156547,      -7.514318667
          0,           0,         134,      -7.027155526,      -6.747932123,      -7.269210961,      -7.537292758
          0,           0,         135,      -7.047501037,       -6.77081057,      -7.290116536,      -7.559997258
          0,           0,         136,      -7.067367535,      -6.793443201,      -7.310810215,      -7.582243397
          0,           0,         137,      -7.086768667,      -6.815659608,       -7.33124851,      -7.603905671
          0,           0,         138,      -7.105773716,      -6.837346697,      -7.351405629,      -7.624941833
          0,           0,         139,      -7.124513328,      -6.858467359,      -7.371275922,      -7.645389992
          0,           0,         140,      -7.143169983,      -6.879066255,       -7.39087892,      -7.665349294
          0,           0,         141,      -7.161955759,      -6.899261469,      -7.410263205,      -7.684957322
          0,           0,         142,      -7.181083759,      -6.919224837,      -7.429505502,      -7.704372945
          0,           0,         143,      -7.200740185,       -6.93915623,      -7.448703279,      -7.723765009
          0,           0,         144,      -7.221062559,      -6.959257468,      -7.467961662,      -7.743302293
          0,           0,         145,      -7.242126728,       -6.97970991,      -7.487378223,      -7.763140779
          0,           0,         146,      -7.263942191,       -7.00065734,      -7.507030939,      -7.783408158
          0,           0,         147,      -7.286453759,      -7.022194136,      -7.526973133,      -7.804189024
          0,           0,         148,      -7.309548234,      -7.044358462,      -7.547234712,      -7.825515204
          0,           0,         149,      -7.333065833,      -7.067130558,      -7.567825461,      -7.847363896
          0,           0,         150,      -7.356815664,       -7.09043577,      -7.588736318,      -7.869662653
          0,           0,         151,      -7.380592682,      -7.114150975,      -7.609937446,      -7.892297152
          0,           0,         152,      -7.404192609,      -7.138112658,      -7.631375148,      -7.915118349
          0,           0,         153,      -7.427422911,      -7.162125736,      -7.652971323,      -7.937949633
          0,           0,         154,      -7.450111137,      -7.185973838,      -7.674627968,      -7.960597479
          0,           0,         155,      -7.472113983,      -7.209432946,       -7.69623611,      -7.982868464
          0,           0,         156,      -7.493329669,      -7.232289925,      -7.717686406,      -8.004592096
          0,           0,         157,      -7.513712607,      -7.254365034,      -7.738879038,       -8.02564419
          0,           0,         158,      -7.533285345,      -7.275534161,      -7.759732326,      -8.045962384
          0,           0,         159,      -7.552141376,      -7.295744721,      -7.780190892,      -8.065547756
          0,           0,         160,      -7.570435492,      -7.315020657,      -7.800233584,      -8.084454165
          0,           0,         161,      -7.588363615,      -7.333455998,       -7.81987898,      -8.102773273
          0,           0,         162,       -7.60613775,      -7.351200067,      -7.839184817,      -8.120622739
          0,           0,         163,      -7.623962039,      -7.368438782,      -7.858239448,      -8.138139551
          0,           0,         164,      -7.642013883,      -7.385375781,        -7.8771473,        -8.1554756
          0,           0,         165,      -7.660431601,      -7.402215548,      -7.896013122,      -8.172791558
          0,           0,         166,      -7.679307908,      -7.419149097,      -7.914929909,      -8.190247213
          0,           0,         167,      -7.698687534,      -7.436341987,      -7.933973009,      -8.207989068
          0,           0,         168,      -7.718567434,      -7.453924397,      -7.953199672,      -8.226137342
          0,           0,         169,      -7.738899054,      -7.471983542,      -7.972650972,      -8.244774588
          0,           0,         170,      -7.759592992,      -7.490559194,      -7.992352966,      -8.263937802
          0,           0,         171,      -7.780526849,       -7.50964318,      -8.012315593,      -8.283615746
          0,           0,         172,      -7.801556643,      -7.529183299,      -8.032529904,      -8.303752365
          0,           0,         173,      -7.822531037,      -7.549091223,      -8.052965528,      -8.324255517
          0,           0,         174,      -7.843306424,      -7.569253141,      -8.073570477,      -8.345008615
          0,           0,         175,      -7.863760507,      -7.589541588,      -8.094274601,      -8.365882712
          0,           0,         176,       -7.88380268,      -7.609827229,       -8.11499676,      -8.386747991
          0,           0,         177,      -7.903380737,      -7.629989944,      -8.135654345,      -8.407484656
          0,           0,         178,      -7.922484215,      -7.649928898,      -8.156172988,      -8.427993212
          0,           0,         179,      -7.941144755,      -7.669571273,      -8.176494463,       -8.44820331
          0,           0,         180,      -7.959433442,      -7.688878919,      -8.196581829,      -8.468079741
          0,           0,         181,      -7.977454854,      -7.707851943,      -8.216421839,      -8.487624278
          0,           0,         182,      -7.995337851,      -7.726528482,      -8.236025047,      -8.506873233
          0,           0,         183,       -8.01322386,      -7.744980546,      -8.255423829,       -8.52589182
          0,           0,         184,      -8.031254112,      -7.763306589,      -8.274668442,      -8.544766949
          0,           0,         185,      -8.049557429,      -7.781621931,      -8.293821359,      -8.563599593
          0,           0,         186,      -8.068239947,       -7.80004826,      -8.312950618,      -8.582497002
          0,           0,         187,      -8.087377564,      -7.818703295,      -8.332123154,      -8.601564632
          0,           0,         188,       -8.10701147,      -7.837691441,      -8.351399092,      -8.620897782
          0,           0,         189,      -8.127146718,      -7.857096041,      -8.370827616,      -8.640573585
          0,           0,         190,      -8.147753719,      -7.876973685,      -8.390444586,      -8.660644441
          0,           0,         191,      -8.168772475,      -7.897350915,      -8.410271625,      -8.681134019
          0,           0,         192,      -8.190119237,      -7.918223451,      -8.430316197,       -8.70203637
          0,           0,         193,      -8.211694877,      -7.939557742,      -8.450572189,      -8.723317769
          0,           0,         194,      -8.233393788,       -7.96129431,      -8.471020733,      -8.744920217
          0,           0,         195,      -8.255111976,      -7.983352201,      -8.491631324,      -8.766765609
          0,           0,         196,      -8.276753362,      -8.005633992,      -8.512363469,      -8.788760253
          0,           0,         197,      -8.298234106,      -8.028031149,      -8.533169121,      -8.810800114
          0,           0,         198,      -8.319485499,      -8.050429868,      -8.553995917,      -8.832777324
          0,           0,         199,      -8.340456281,      -8.072717667,       -8.57479096,      -8.854588118
          0,           0,         200,      -8.361115035,      -8.094790759,      -8.595504798,      -8.876141603
          0,           0,         201,      -8.381452628,      -8.116561823,       -8.61609522,      -8.897368091
          0,           0,         202,      -8.401484002,      -8.137967267,      -8.636530515,      -8.918225384
          0,           0,         203,      -8.421248282,      -8.158972759,      -8.656791927,      -8.938701717
          0,           0,         204,      -8.440806271,      -8.179575914,      -8.676875049,      -8.958814906
          0,           0,         205,      -8.460235073,       -8.19980546,      -8.696790009,      -8.978608243
          0,           0,         206,      -8.479620347,      -8.219716927,      -8.716560277,      -8.998144312
          0,           0,         207,      -8.499047352,      -8.239385591,      -8.736220099,      -9.017497965
          0,           0,         208,      -8.518592156,      -8.258897839,      -8.755810727,      -9.036749341
          0,           0,         209,      -8.538314241,      -8.278342161,      -8.775375976,      -9.055977293
          0,           0,         210,      -8.558251291,      -8.297800846,      -8.794957801,        -9.0752534
          0,           0,         211,      -8.578416509,      -8.317343056,      -8.814592588,      -9.094636728
          0,           0,         212,      -8.598798433,      -8.337019709,      -8.834308558,      -9.114169649
          0,           0,         213,      -8.619363005,      -8.356860336,      -8.854124286,      -9.133875107
          0,           0,         214,      -8.640057518,      -8.376871925,      -8.874048108,      -9.153755616
          0,           0,         215,      -8.660815954,      -8.397039654,      -8.894078096,      -9.173794034
          0,           0,         216,      -8.681565173,      -8.417329276,      -8.914202488,      -9.193955937
          0,           0,         217,      -8.702231316,      -8.437690861,      -8.934400603,       -9.21419326
          0,           0,         218,      -8.722745923,       -8.45806357,      -8.954644379,       -9.23444889
          0,           0,         219,      -8.743051366,      -8.478381148,      -8.974900618,       -9.25466194
          0,           0,         220,      -8.763105357,      -8.498577817,      -8.995133823,      -9.274773389
          0,           0,         221,      -8.782884343,      -8.518594233,      -9.015309402,      -9.294731661
          0,           0,         222,      -8.802385578,      -8.538383052,      -9.035396871,      -9.314497538
          0,           0,         223,      -8.821627597,      -8.557913556,      -9.055372749,      -9.334047782
          0,           0,         224,      -8.840648865,      -8.577174809,       -9.07522283,      -9.353377022
          0,           0,         225,      -8.859504555,      -8.596176915,       -9.09494362,      -9.372497772
          0,           0,         226,      -8.878261718,      -8.614950232,      -9.114542714,      -9.391438856
          0,           0,         227,      -8.896993379,      -8.633542688,      -9.134038045,      -9.410242692
          0,           0,         228,      -8.915772259,      -8.652015613,      -9.153456026,      -9.428961861
          0,           0,         229,       -8.93466486,      -8.670438612,      -9.172828874,      -9.447655272
          0,           0,         230,       -8.95372645,      -8.688884046,       -9.19219149,      -9.466384051
          0,           0,         231,      -8.972997336,      -8.707421618,      -9.211578386,      -9.485207291
          0,           0,         232,      -8.992500589,      -8.726113444,       -9.23102102,      -9.504177846
          0,           0,         233,      -9.012241226,      -8.745009945,      -9.250545735,      -9.523338493
          0,           0,         234,      -9.032206819,      -8.764146775,      -9.270172329,      -9.542718824
          0,           0,         235,      -9.052369387,      -8.783542971,      -9.289913151,       -9.56233323
          0,           0,         236,      -9.072688416,      -8.803200395,      -9.309772643,      -9.582180205
          0,           0,         237,      -9.093114746,      -8.823104471,       -9.32974728,      -9.602243014
          0,           0,         238,       -9.11359497,      -8.843226088,      -9.349825954,       -9.62249159
          0,           0,         239,      -9.134075956,      -8.863524459,      -9.369990858,       -9.64288542
          0,           0,         240,      -9.154509107,      -8.883950703,      -9.390218919,      -9.663377118
          0,           0,         241,      -9.174854025,      -8.904451861,      -9.410483709,      -9.683916397
          0,           0,         242,      -9.195081385,      -8.924975091,      -9.430757696,      -9.704454167
          0,           0,         243,      -9.215174873,      -8.945471782,      -9.451014602,       -9.72494646
          0,           0,         244,      -9.235132096,      -8.965901293,      -9.471231632,      -9.745357837
          0,           0,         245,      -9.254964412,      -8.986234004,      -9.491391344,      -9.765663973
          0,           0,         246,      -9.274695642,      -9.006453404,      -9.511483002,      -9.785853152
          0,           0,         247,      -9.294359726,      -9.026556975,      -9.531503294,      -9.805926559
          0,           0,         248,      -9.313997489,      -9.046555773,      -9.551456352,       -9.82589743
          0,           0,         249,      -9.333652814,      -9.066472758,      -9.571353076,      -9.845789228
          0,           0,         250,      -9.353368593,      -9.086340078,       -9.59120985,      -9.865633076
          0,           0,         251,      -9.373182868,      -9.106195608,      -9.611046775,       -9.88546471
          0,           0,         252,       -9.39312552,      -9.126079127,      -9.630885648,      -9.905321162
          0,           0,         253,      -9.413215786,      -9.146028489,      -9.650747927,      -9.925237434
          0,           0,         254,      -9.433460782,       -9.16607613,      -9.670652863,      -9.945243385
          0,           0,         255,      -9.453855098,      -9.186246187,      -9.690615972,      -9.965361095
          0,           0,         256,      -9.474381445,      -9.206552433,      -9.710647909,      -9.985602928
          0,           0,         257,       -9.49501225,      -9.226997137,      -9.730753756,      -10.00597047
          0,           0,         258,       -9.51571204,      -9.247570909,       -9.75093274,       -10.0264544
          0,           0,         259,      -9.536440355,      -9.268253484,      -9.771178339,      -10.04703536
          0,           0,         260,      -9.557154959,      -9.289015337,       -9.79147879,      -10.06768553
          0,           0,         261,      -9.577815054,      -9.309819987,      -9.811817972,      -10.08837096
          0,           0,         262,      -9.598384267,      -9.330626787,      -9.832176639,      -10.10905433
          0,           0,         263,        -9.6188332,      -9.351394017,      -9.852533911,      -10.12969797
          0,           0,         264,      -9.639141415,      -9.372082047,      -9.872868927,      -10.15026685
          0,           0,         265,      -9.659298724,      -9.392656346,      -9.893162505,      -10.17073137
          0,           0,         266,      -9.679305714,      -9.413090097,      -9.913398658,      -10.19106965
          0,           0,         267,      -9.699173447,      -9.433366191,      -9.933565831,      -10.21126911
          0,           0,         268,      -9.718922324,      -9.453478402,       -9.95365773,      -10.23132718
          0,           0,         269,      -9.738580195,       -9.47343162,       -9.97367369,      -10.25125114
          0,           0,         270,      -9.758179854,      -9.493241132,      -9.993618544,      -10.27105712
          0,           0,         271,      -9.777756149,      -9.512931021,        -10.013502,      -10.29076847
          0,           0,         272,      -9.797342999,      -9.532531881,      -10.03333758,      -10.31041356
          0,           0,         273,      -9.816970595,      -9.552078084,      -10.05314136,      -10.33002344
          0,           0,         274,      -9.836663046,      -9.571604881,      -10.07293042,      -10.34962929
          0,           0,         275,       -9.85643667,      -9.591145594,      -10.09272142,      -10.36926004
          0,           0,         276,      -9.876299042,       -9.61072914,      -10.11252928,      -10.38894024
          0,           0,         277,      -9.896248834,      -9.630378057,      -10.13236611,      -10.40868836
          0,           0,         278,      -9.916276429,       -9.65010716,      -10.15224044,      -10.42851562
          0,           0,         279,      -9.936365199,      -9.669922895,      -10.17215677,      -10.44842548
          0,           0,         280,      -9.956493301,      -9.689823376,      -10.19211545,      -10.46841375
          0,           0,         281,      -9.976635821,      -9.709799086,      -10.21211282,      -10.48846937
          0,           0,         282,      -9.996767063,       -9.72983412,      -10.23214174,      -10.50857559
          0,           0,         283,      -10.01686278,      -9.749907872,      -10.25219224,      -10.52871169
          0,           0,         284,      -10.03690221,      -9.769997009,      -10.27225249,      -10.54885492
          0,           0,         285,       -10.0568697,      -9.790077595,      -10.29230981,      -10.56898245
          0,           0,         286,      -10.07675595,      -9.810127194,      -10.31235187,      -10.58907344
          0,           0,         287,      -10.09655868,      -9.830126818,      -10.33236765,      -10.60911078
          0,           0,         288,      -10.11628273,      -9.850062538,      -10.35234847,      -10.62908247
          0,           0,         289,      -10.13593962,      -9.869926655,      -10.37228869,      -10.64898253
          0,           0,         290,      -10.15554656,      -9.889718314,      -10.39218612,      -10.66881143
          0,           0,         291,      -10.17512499,      -9.909443502,      -10.41204221,      -10.68857579
          0,           0,         292,      -10.19469875,      -9.929114461,      -10.43186186,      -10.70828774
          0,           0,         293,      -10.21429217,      -9.948748537,      -10.45165291,      -10.72796372
          0,           0,         294,      -10.23392803,      -9.968366646,      -10.47142546,      -10.74762305
          0,           0,         295,      -10.25362576,      -9.987991441,      -10.49119095,      -10.76728626
          0,           0,         296,          -10.2734,      -10.00764541,      -10.51096118,      -10.78697342
          0,           0,         297,      -10.29325954,      -10.02734902,      -10.53074742,      -10.80670258
          0,           0,         298,      -10.31320678,      -10.04711913,      -10.55055947,      -10.82648831
          0,           0,         299,      -10.33323782,      -10.06696772,      -10.57040498,      -10.84634064
          0,           0,         300,      -10.35334291,      -10.08690099,      -10.59028902,      -10.86626437
          0,           0,         301,      -10.37350747,      -10.10691909,      -10.61021369,      -10.88625874
          0,           0,         302,      -10.39371337,      -10.12701614,      -10.63017809,      -10.90631764
          0,           0,         303,      -10.41394046,      -10.14718085,      -10.65017851,       -10.9264302
          0,           0,         304,       -10.4341682,      -10.16739746,      -10.67020879,      -10.94658176
          0,           0,         305,      -10.45437722,      -10.18764702,       -10.6902608,      -10.96675503
          0,           0,         306,       -10.4745508,      -10.20790889,      -10.71032514,      -10.98693163
          0,           0,         307,      -10.49467601,      -10.22816235,      -10.73039196,      -11.00709349
          0,           0,         308,      -10.51474462,      -10.24838812,      -10.75045165,      -11.02722431
          0,           0,         309,      -10.53475353,      -10.26856988,      -10.77049574,      -11.04731082
          0,           0,         310,      -10.55470489,      -10.28869537,      -10.79051744,      -11.06734372
          0,           0,         311,      -10.57460567,      -10.30875724,      -10.81051224,      -11.08731832
          0,           0,         312,      -10.59446697,      -10.32875349,      -10.83047818,      -11.10723472
          0,           0,         313,       -10.6143029,      -10.34868732,      -10.85041598,      -11.12709764
          0,           0,         314,      -10.63412931,      -10.36856675,      -10.87032881,       -11.1469158
          0,           0,         315,      -10.65396229,      -10.38840361,        -10.890222,      -11.16670113
          0,           0,         316,      -10.67381681,      -10.40821247,      -10.91010251,      -11.18646763
          0,           0,         317,      -10.69370546,      -10.42800926,      -10.92997821,      -11.20623021
          0,           0,         318,      -10.71363741,      -10.44780981,      -10.94985721,      -11.22600335
          0,           0,         319,      -10.73361771,      -10.46762859,      -10.96974717,       -11.2458001
          0,           0,         320,        -10.753647,      -10.48747753,      -10.98965474,      -11.26563101
          0,           0,         321,      -10.77372156,       -10.5073651,      -11.00958487,      -11.28550325
          0,           0,         322,      -10.79383376,      -10.52729577,      -11.02954069,       -11.3054204
          0,           0,         323,      -10.81397276,      -10.54726978,      -11.04952311,      -11.32538199
          0,           0,         324,      -10.83412558,       -10.5672833,      -11.06953097,      -11.34538393
          0,           0,         325,      -10.85427813,       -10.5873289,      -11.08956106,      -11.36541884
          0,           0,         326,      -10.87441646,      -10.60739628,      -11.10960851,      -11.38547688
          0,           0,         327,      -10.89452791,       -10.6274733,      -11.12966716,      -11.40554658
          0,           0,         328,      -10.91460209,      -10.64754705,      -11.14973013,      -11.42561602
          0,           0,         329,      -10.93463169,      -10.66760497,       -11.1697904,      -11.44567367
          0,           0,         330,      -10.95461301,      -10.68763597,       -11.1898414,      -11.46570968
          0,           0,         331,       -10.9745462,      -10.70763139,      -11.20987749,      -11.48571629
          0,           0,         332,       -10.9944352,      -10.72758565,      -11.22989453,      -11.50568887
          0,           0,         333,      -11.01428728,      -10.74749676,      -11.24989011,      -11.52562597
          0,           0,         334,      -11.03411244,      -10.76736646,      -11.26986368,      -11.54552948
          0,           0,         335,      -11.05392252,      -10.78719997,      -11.28981665,      -11.56540438
          0,           0,         336,      -11.07373017,      -10.80700562,       -11.3097521,      -11.58525826
