"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633181114040432e-05, 1.320480560016619e+00, 6.969713351579323e-01, 1.013642144358349e-01, 3.777443862021545e+00
1, 9.990000128750000e-01, -1.454333977000629e-04, 1.187938708244459e+00, 7.014590189372895e-01, 1.024855463614778e-01, 3.410443177642652e+00
2, 9.977599978450000e-01, -3.270805357954221e-04, 1.179197059900828e+00, 7.538356714052586e-01, 1.118588787630257e-01, 3.395717292897400e+00
3, 9.960200190539999e-01, -5.876236258653270e-04, 1.165989260736275e+00, 7.737703534441952e-01, 1.189237046541953e-01, 3.363198856483092e+00
4, 9.937800168990000e-01, -9.387789246580090e-04, 1.157727156630548e+00, 7.822446568168347e-01, 1.277270663151738e-01, 3.342330469628177e+00
5, 9.910500049590000e-01, -1.399141242978370e-03, 1.152025420617406e+00, 7.901131222712672e-01, 1.402846676007064e-01, 3.328586684682364e+00
6, 9.878399968150000e-01, -1.993430112617104e-03, 1.144423037192979e+00, 7.971942921766101e-01, 1.558265463800634e-01, 3.309655851610852e+00
7, 9.841300249100000e-01, -2.751780872535198e-03, 1.133793651254255e+00, 8.072390972566076e-01, 1.728898947231381e-01, 3.283190304244924e+00
8, 9.799500107769999e-01, -3.683262604765611e-03, 1.118928864248931e+00, 8.214756307335103e-01, 1.887895992458739e-01, 3.246106714250120e+00
9, 9.752799868580000e-01, -4.785675822840579e-03, 1.099934055065516e+00, 8.399171767163910e-01, 2.002182292297148e-01, 3.198664133734545e+00
10, 9.701499938960000e-01, -6.019376308269108e-03, 1.077931990747848e+00, 8.611281580833842e-01, 2.045153601019951e-01, 3.143606600458648e+00
11, 9.645400047300000e-01, -7.336389432398614e-03, 1.055312456535830e+00, 8.823661605897961e-01, 2.005417509783975e-01, 3.086838983278150e+00
12, 9.584699869160000e-01, -8.673976128420243e-03, 1.035734913824252e+00, 9.006960973210156e-01, 1.894377158185401e-01, 3.037635734153053e+00
13, 9.519400000570000e-01, -9.986468756218888e-03, 1.022005839389365e+00, 9.141164293605650e-01, 1.743466938322652e-01, 3.003126165770763e+00
14, 9.449599981310000e-01, -1.125069590144016e-02, 1.014749365413654e+00, 9.222009945864588e-01, 1.590678787035865e-01, 2.984901259905338e+00
15, 9.375399947170000e-01, -1.247028553390659e-02, 1.012445353986168e+00, 9.258729852454031e-01, 1.465616303027764e-01, 2.979102675176914e+00
16, 9.296900033950000e-01, -1.366786905465598e-02, 1.012630165722018e+00, 9.268815119661298e-01, 1.381349941364952e-01, 2.979526380898904e+00
17, 9.214000105860000e-01, -1.487565945119352e-02, 1.013081689999963e+00, 9.269655462257724e-01, 1.335629153216643e-01, 2.980591268815226e+00
18, 9.126999974250000e-01, -1.611589394395753e-02, 1.012416475006524e+00, 9.273389284463660e-01, 1.317072529074275e-01, 2.978824853914295e+00
19, 9.035800099370001e-01, -1.740658235358961e-02, 1.010165967427622e+00, 9.285314618413171e-01, 1.312478333724585e-01, 2.973050076743359e+00
20, 8.940600156780000e-01, -1.875065358209030e-02, 1.006494837197660e+00, 9.305887152000919e-01, 1.311247192869729e-01, 2.963689305390231e+00
21, 8.841500282290000e-01, -2.014436635590766e-02, 1.001836262233732e+00, 9.332565148365022e-01, 1.307062843827470e-01, 2.951828361800608e+00
22, 8.738499879840000e-01, -2.158114829084452e-02, 9.966476071490820e-01, 9.362189187479995e-01, 1.297522342467635e-01, 2.938613727014420e+00
23, 8.631799817090000e-01, -2.305064215715641e-02, 9.913013985400254e-01, 9.392387979583490e-01, 1.282818768774479e-01, 2.924989426136259e+00
24, 8.521599769590000e-01, -2.454358481904990e-02, 9.860030324406560e-01, 9.421471512981096e-01, 1.264237333606092e-01, 2.911468026972171e+00
25, 8.407700061800000e-01, -2.605776558473619e-02, 9.808359412673394e-01, 9.448910292963300e-01, 1.243314616241795e-01, 2.898264162658778e+00
26, 8.290500044819999e-01, -2.758446103342116e-02, 9.757944733368432e-01, 9.474616582156832e-01, 1.221123537917561e-01, 2.885362715087132e+00
27, 8.170099854470000e-01, -2.912004470990062e-02, 9.708368168684818e-01, 9.498923470493343e-01, 1.198295316143271e-01, 2.872661656506052e+00
28, 8.046399950980000e-01, -3.066379944505500e-02, 9.659116334741396e-01, 9.521936357644166e-01, 1.175015788373487e-01, 2.860026001873917e+00
29, 7.919700145720000e-01, -3.221000036738799e-02, 9.609968318038554e-01, 9.543915361344893e-01, 1.151194312811792e-01, 2.847402980108964e+00
30, 7.790099978450000e-01, -3.375530916176289e-02, 9.560810400754020e-01, 9.565129612823030e-01, 1.126690292146149e-01, 2.834769005474919e+00
31, 7.657799720760000e-01, -3.529496291630939e-02, 9.511340679446136e-01, 9.585478463086463e-01, 1.101273879546338e-01, 2.822039602103624e+00
32, 7.522799968720000e-01, -3.682631411839336e-02, 9.461281844382342e-01, 9.605015314302444e-01, 1.074803281305773e-01, 2.809141844368769e+00
33, 7.385200262070000e-01, -3.834535672719598e-02, 9.410799098795748e-01, 9.623800825545901e-01, 1.047202067229399e-01, 2.796121654927656e+00
34, 7.245299816130000e-01, -3.984589794724134e-02, 9.360346863195081e-01, 9.641688529675289e-01, 1.018421758347307e-01, 2.783096029753104e+00
35, 7.103199958800001e-01, -4.132403876848753e-02, 9.310227693557980e-01, 9.658462171942970e-01, 9.884689083415753e-02, 2.770139123929973e+00
36, 6.958900094030001e-01, -4.277697761203406e-02, 9.260838110806817e-01, 9.674376508685619e-01, 9.574488919684229e-02, 2.757364045619652e+00
37, 6.812700033190000e-01, -4.419904401190028e-02, 9.212062876787509e-01, 9.688994317562372e-01, 9.253891609901822e-02, 2.744726597256383e+00
