"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -5.213528002,      -5.204222074,      -5.862526944,      -4.617148031,             0.448,    0.004893840717,     0.09468912074,                 0,                 0,                 0,    -0.03094979318,    0.002827043833,     0.09477334587,                 0,       19.34863152
          0,           0,           1,      -5.503154354,      -5.399305733,      -5.365222569,      -4.905595995,             0.448,    0.002576864266,     0.09401623404,                 0,                 0,                 0,    -0.03123981255,    0.000525297705,     0.09405007472,                 0,       36.48474438
          0,           0,           2,      -5.421079509,       -5.39287215,      -5.444059581,      -4.831342852,             0.448,    0.002200649162,      0.0951152801,                 0,                 0,                 0,    -0.03134200658,   0.0001251965663,     0.09514065215,                 0,       43.22146472
          0,           0,           3,      -5.390904168,      -5.422144888,      -5.403630455,      -4.802722745,             0.448,    0.002219914354,     0.09416413816,                 0,                 0,                 0,    -0.03172050356,   0.0001652062259,     0.09419015682,                 0,       42.41791491
          0,           0,           4,      -5.347899359,      -5.372828622,       -5.37382354,       -4.76303512,             0.448,    0.001973124327,      0.0928081572,                 0,                 0,                 0,    -0.03203512341,  -5.194450247e-05,     0.09282911486,                 0,       47.03614259
          0,           0,           5,      -5.332837977,      -5.343036511,      -5.390480208,      -4.751015876,             0.448,    0.001795269529,     0.09220224803,                 0,                 0,                 0,    -0.03219491491,   -0.000216539137,     0.09221946999,                 0,       51.35844314
          0,           0,           6,      -5.327988908,      -5.399119548,      -5.417679549,       -4.75098175,             0.448,    0.001703516967,     0.09159957492,                 0,                 0,                 0,    -0.03244056009,  -0.0002951226196,     0.09161493873,                 0,        53.7708615
          0,           0,           7,      -5.320605806,      -5.387047653,      -5.407551075,      -4.745354496,             0.448,    0.001633045117,     0.09081467791,                 0,                 0,                 0,     -0.0326654467,   -0.000348455262,     0.09082869117,                 0,       55.61063622
          0,           0,           8,      -5.312319953,      -5.368814727,      -5.420604012,      -4.738832174,             0.448,     0.00155325002,     0.09007329278,                 0,                 0,                 0,    -0.03281729644,  -0.0004120581378,     0.09008574175,                 0,       57.99020866
          0,           0,           9,      -5.318300667,      -5.416384156,      -5.446923911,      -4.748489982,             0.448,    0.001466939668,     0.08949898624,                 0,                 0,                 0,    -0.03290153892,   -0.000485819519,     0.08950968902,                 0,       61.01067969
          0,           0,          10,      -5.320467406,      -5.465541092,      -5.478953071,      -4.753167109,             0.448,    0.001390402245,     0.08903140869,                 0,                 0,                 0,    -0.03294629656,  -0.0005521385785,     0.08904055309,                 0,       64.03284304
          0,           0,          11,      -5.325165759,      -5.490724704,      -5.494811865,      -4.760143143,             0.448,    0.001322768686,     0.08859515546,                 0,                 0,                 0,    -0.03297786472,  -0.0006102392281,     0.08860292826,                 0,       66.97705835
          0,           0,          12,      -5.329162636,      -5.507480679,      -5.509814528,      -4.766183595,             0.448,     0.00125674097,     0.08817542793,                 0,                 0,                 0,    -0.03300315081,  -0.0006670949238,     0.08818186023,                 0,       70.16197455
          0,           0,          13,      -5.334450864,      -5.529476444,      -5.528538214,      -4.772221242,             0.448,    0.001192167748,     0.08779186485,                 0,                 0,                 0,    -0.03301623407,  -0.0007232853947,     0.08779697976,                 0,       73.64053006
          0,           0,          14,      -5.342572438,      -5.555438592,      -5.544346107,      -4.779687536,             0.448,    0.001132607608,      0.0874560513,                 0,                 0,                 0,    -0.03301466881,  -0.0007755056269,     0.08745994683,                 0,       77.21654941
          0,           0,          15,      -5.349449226,       -5.57625511,      -5.559240266,      -4.785542327,             0.448,    0.001079950501,     0.08716048089,                 0,                 0,                 0,    -0.03300473995,  -0.0008217023685,     0.08716329805,                 0,       80.70784803
          0,           0,          16,      -5.354764732,      -5.587519309,      -5.576520487,      -4.790809295,             0.448,    0.001033431935,     0.08689250196,                 0,                 0,                 0,    -0.03299343853,  -0.0008623639342,     0.08689436809,                 0,       84.08149487
