"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -4.256533111,      -4.163406613,      -4.762404201,      -3.660151279,             0.448,     0.04618512837,      0.1762252203,                 0,                 0,                 0,     0.01684675271,     0.04232980464,      0.1771908068,                 0,       3.815626946
          0,           0,           1,      -4.513100637,      -4.368465706,      -4.377787151,       -3.91160082,             0.448,     0.03514829136,      0.1910182636,                 0,                 0,                 0,    0.003498101342,     0.03097288556,      0.1917395623,                 0,       5.434638674
          0,           0,           2,      -4.460519345,      -4.385882516,      -4.496843176,      -3.876657105,             0.448,     0.03386511203,      0.2056829946,                 0,                 0,                 0,    0.007775880172,     0.02937010217,      0.2063728111,                 0,       6.073595576
          0,           0,           3,      -4.445277289,      -4.439927672,      -4.502640029,      -3.862441129,             0.448,     0.03531516434,      0.1993336604,                 0,                 0,                 0,     0.01355635121,      0.0309583194,      0.2000566206,                 0,       5.644421148
          0,           0,           4,      -4.389706754,      -4.389105122,      -4.476011398,      -3.811062162,             0.448,      0.0355730028,      0.1989348213,                 0,                 0,                 0,     0.01460768424,     0.03122479714,      0.1996635011,                 0,       5.592297686
          0,           0,           5,      -4.360591408,      -4.398229751,      -4.482068039,      -3.792709132,             0.448,     0.03613480967,      0.2093315373,                 0,                 0,                 0,     0.01847540824,     0.03155966714,      0.2100699988,                 0,       5.793071534
          0,           0,           6,       -4.32156698,       -4.43624967,      -4.529775851,      -3.759981164,             0.448,     0.03616339616,      0.2134556485,                 0,                 0,                 0,     0.02024294644,     0.03149827982,      0.2141937522,                 0,       5.902533256
          0,           0,           7,      -4.269284603,      -4.349961019,       -4.52972104,      -3.707433768,             0.448,     0.03628567733,      0.2150796417,                 0,                 0,                 0,     0.02145342653,     0.03158510467,      0.2158200265,                 0,       5.927397738
          0,           0,           8,      -4.229476858,      -4.294432835,      -4.520690285,      -3.667639957,             0.448,     0.03671139972,       0.218057551,                 0,                 0,                 0,     0.02332180156,     0.03194576299,      0.2188065142,                 0,       5.939777636
          0,           0,           9,      -4.203759787,      -4.287627862,      -4.526484872,       -3.64144374,             0.448,     0.03711307939,      0.2210443668,                 0,                 0,                 0,     0.02484788198,     0.03228219003,      0.2218013818,                 0,       5.955969443
          0,           0,          10,      -4.183701254,      -4.271728007,      -4.549824658,       -3.61900413,             0.448,     0.03740956134,      0.2232058163,                 0,                 0,                 0,     0.02576087896,     0.03253144966,      0.2239687847,                 0,       5.966544604
          0,           0,          11,      -4.174441834,      -4.253736911,      -4.567634637,      -3.607848915,             0.448,     0.03764754449,      0.2246511389,                 0,                 0,                 0,     0.02627071282,     0.03273784662,      0.2254189549,                 0,       5.967218898
          0,           0,          12,       -4.17168447,      -4.247306668,      -4.584283522,      -3.604031352,             0.448,     0.03785450275,      0.2256573359,                 0,                 0,                 0,     0.02657493007,     0.03292280556,      0.2264294272,                 0,        5.96117554
          0,           0,          13,         -4.174835,      -4.244230135,      -4.603388486,      -3.606434336,             0.448,      0.0380570966,      0.2265315467,                 0,                 0,                 0,     0.02682232767,      0.0331062804,      0.2273078495,                 0,       5.952412741
          0,           0,          14,       -4.18875562,      -4.242555516,      -4.628158312,      -3.619561424,             0.448,     0.03824328403,      0.2272465902,                 0,                 0,                 0,     0.02698488258,     0.03327682492,      0.2280267845,                 0,       5.942130651
          0,           0,          15,      -4.209357667,      -4.250110379,      -4.659299714,      -3.639262022,             0.448,     0.03841641403,      0.2278555698,                 0,                 0,                 0,     0.02710053218,     0.03343662891,       0.228639396,                 0,        5.93120351
          0,           0,          16,      -4.231574426,      -4.266262595,       -4.68844481,      -3.659933192,             0.448,     0.03855895331,      0.2282941474,                 0,                 0,                 0,     0.02715360822,     0.03356956674,      0.2290809787,                 0,       5.920652086
          0,           0,          17,      -4.260510908,      -4.288337486,      -4.708247939,      -3.687210834,             0.448,     0.03867678361,      0.2287182477,                 0,                 0,                 0,     0.02724489731,     0.03367811731,      0.2295075485,                 0,       5.913579836
          0,           0,          18,      -4.293630823,      -4.315592585,       -4.72534015,      -3.719067488,             0.448,     0.03875223894,      0.2291018995,                 0,                 0,                 0,      0.0273716556,     0.03374518536,      0.2298927551,                 0,       5.911965497
          0,           0,          19,      -4.328561985,      -4.345336272,      -4.744482866,      -3.753306641,             0.448,     0.03877181389,      0.2293912797,                 0,                 0,                 0,     0.02750417811,     0.03375844285,      0.2301824934,                 0,       5.916444361
          0,           0,          20,      -4.366338923,      -4.373897112,      -4.767388769,      -3.790875567,             0.448,     0.03874906312,      0.2296665151,                 0,                 0,                 0,     0.02766673011,     0.03372969327,       0.230457167,                 0,       5.927021109
          0,           0,          21,      -4.406582884,      -4.402923237,      -4.797413903,      -3.830911124,             0.448,     0.03872267787,      0.2301557879,                 0,                 0,                 0,     0.02791714197,     0.03369264087,      0.2309457478,                 0,       5.943695027
          0,           0,          22,      -4.451421465,      -4.436194492,      -4.834534984,      -3.875753083,             0.448,     0.03865483157,       0.230540585,                 0,                 0,                 0,     0.02811355324,     0.03361641641,      0.2313289733,                 0,       5.964081995
          0,           0,          23,       -4.49655848,      -4.474112054,       -4.87605272,       -3.92114143,             0.448,     0.03856306375,       0.230887871,                 0,                 0,                 0,     0.02826233741,     0.03351709442,      0.2316741748,                 0,       5.987280278
          0,           0,          24,      -4.543377989,      -4.516077913,      -4.918517104,      -3.967944865,             0.448,     0.03845957271,       0.231231298,                 0,                 0,                 0,     0.02837621075,     0.03340613619,      0.2320152624,                 0,       6.012321035
          0,           0,          25,      -4.598520444,      -4.562150422,      -4.960638862,      -4.022978941,             0.448,     0.03836155334,      0.2316429854,                 0,                 0,                 0,     0.02849319044,     0.03329915923,      0.2324247135,                 0,       6.038415164
          0,           0,          26,      -4.662102988,      -4.613237507,      -5.000550515,      -4.086509973,             0.448,     0.03827397992,      0.2321052234,                 0,                 0,                 0,     0.02860716792,     0.03320152298,      0.2328849311,                 0,       6.064308543
          0,           0,          27,      -4.729828776,      -4.667832808,      -5.037390926,      -4.154023199,             0.448,     0.03820420734,      0.2326174932,                 0,                 0,                 0,     0.02871824113,      0.0331205919,      0.2333955569,                 0,       6.088792554
          0,           0,          28,       -4.80008121,      -4.723610769,      -5.072621101,      -4.224019331,             0.448,     0.03815515177,      0.2331559497,                 0,                 0,                 0,      0.0288190379,     0.03305980164,      0.2339328151,                 0,       6.110733122
          0,           0,          29,      -4.869318948,       -4.77896419,      -5.108153463,      -4.293223777,             0.448,     0.03812822425,      0.2336984031,                 0,                 0,                 0,     0.02890180336,     0.03302104697,       0.234474552,                 0,       6.129275824
          0,           0,          30,      -4.931862363,      -4.833051983,       -5.14595727,      -4.356530582,             0.448,     0.03812506756,       0.234237434,                 0,                 0,                 0,     0.02896742761,     0.03300613213,      0.2350133858,                 0,       6.143921808
          0,           0,          31,      -4.983021195,      -4.886285025,      -5.188340567,      -4.409720215,             0.448,     0.03814508947,      0.2347631409,                 0,                 0,                 0,     0.02901530298,     0.03301468104,      0.2355394044,                 0,       6.154478707
