"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    
          0,           0,          42,      -5.354725596,      -5.041052509,      -5.697681273,      -5.862265114
          0,           0,          43,      -5.379706792,      -5.067770355,         -5.714376,      -5.891424316
          0,           0,          44,      -5.408412172,      -5.099012067,      -5.734075083,      -5.924621891
          0,           0,          45,      -5.440232836,       -5.13445279,      -5.757130297,      -5.961583552
          0,           0,          46,      -5.474440944,      -5.173545102,      -5.783310511,      -6.001754505
          0,           0,          47,      -5.510305358,      -5.215504155,      -5.812135567,      -6.044286869
          0,           0,          48,      -5.547158548,      -5.259274322,      -5.842991259,      -6.087907798
          0,           0,          49,      -5.584424155,      -5.303514225,      -5.875098967,      -6.130830486
          0,           0,          50,      -5.621627974,      -5.346658104,      -5.907540136,      -6.170879174
          0,           0,          51,      -5.658393207,      -5.387104227,      -5.939310729,      -6.205954151
          0,           0,          52,      -5.694381458,      -5.423484992,      -5.969411619,      -6.234709894
          0,           0,          53,      -5.729120914,      -5.454854165,      -5.996947455,      -6.256961151
          0,           0,          54,       -5.76160436,      -5.480554985,      -6.020913287,      -6.273181918
          0,           0,          55,      -5.789665892,      -5.499803921,      -6.039424381,      -6.282713129
          0,           0,          56,      -5.811530078,      -5.513030645,       -6.05143325,      -6.284422771
          0,           0,          57,      -5.831297025,      -5.525083314,      -6.060705985,      -6.285434703
          0,           0,          58,      -5.853930182,      -5.539899289,       -6.07430989,      -6.293525606
          0,           0,          59,      -5.879574864,      -5.557717452,       -6.09441281,      -6.306178232
          0,           0,          60,      -5.907514207,      -5.578291275,      -6.117496467,      -6.322916551
          0,           0,          61,      -5.934246559,      -5.599393784,      -6.144839428,      -6.341841171
          0,           0,          62,      -5.957697177,      -5.619759162,      -6.175819587,      -6.361464146
          0,           0,          63,      -5.978345936,      -5.639704695,      -6.207868062,      -6.382687887
          0,           0,          64,      -5.997318702,      -5.659818397,       -6.23970565,      -6.405995584
          0,           0,          65,       -6.01573545,      -5.680629037,      -6.271058117,      -6.431098767
          0,           0,          66,      -6.034594801,       -5.70266815,      -6.302006778,      -6.457776488
          0,           0,          67,      -6.054696492,      -5.726441634,      -6.332716641,      -6.486054482
          0,           0,          68,      -6.076690744,      -5.752402193,      -6.363244568,      -6.516047778
          0,           0,          69,      -6.101085573,      -5.780937331,      -6.393583482,      -6.547884798
          0,           0,          70,      -6.128198033,      -5.812348424,      -6.423805115,      -6.581692351
          0,           0,          71,      -6.158127283,      -5.846818596,       -6.45406202,      -6.617546462
          0,           0,          72,       -6.19074493,      -5.884362434,      -6.484459467,        -6.6553857
          0,           0,          73,      -6.225667112,      -5.924742812,      -6.514960313,      -6.694916419
          0,           0,          74,      -6.262207154,      -5.967349849,      -6.545401014,      -6.735530039
          0,           0,          75,      -6.299351077,       -6.01106206,      -6.575572297,      -6.776222614
          0,           0,          76,      -6.335796556,      -6.054139185,      -6.605221018,      -6.815540475
          0,           0,          77,      -6.370074796,       -6.09424621,      -6.633979893,      -6.851668973
          0,           0,          78,      -6.400783263,      -6.128769584,       -6.66139631,      -6.882741352
          0,           0,          79,      -6.426900955,      -6.155512338,       -6.68701947,      -6.907349239
          0,           0,          80,      -6.448053067,      -6.173518576,      -6.710471321,      -6.925051215
          0,           0,          81,      -6.464575795,      -6.183474263,      -6.731519363,      -6.936548748
          0,           0,          82,      -6.477350596,      -6.187364465,      -6.750150938,       -6.94340595
          0,           0,          83,      -6.487518219,      -6.187678438,      -6.766613928,      -6.947524397
          0,           0,          84,      -6.496214759,      -6.186704525,      -6.781392629,      -6.950680809
          0,           0,          85,      -6.504405829,      -6.186183247,      -6.795118981,      -6.954279102
          0,           0,          86,      -6.512822022,      -6.187263546,      -6.808453535,      -6.959294062
          0,           0,          87,       -6.52196545,      -6.190606924,      -6.821977594,      -6.966323516
          0,           0,          88,       -6.53215556,        -6.1965278,      -6.836120336,      -6.975685119
          0,           0,          89,       -6.54359395,      -6.205121519,      -6.851127599,      -6.987531852
          0,           0,          90,      -6.556441073,      -6.216368998,      -6.867085766,      -7.001992608
          0,           0,          91,      -6.570898533,      -6.230213632,      -6.884070648,      -7.019347716
          0,           0,          92,      -6.587228178,      -6.246569028,      -6.902574953,      -7.040089709
          0,           0,          93,      -6.605487993,      -6.265177518,      -6.923940007,      -7.064246497
          0,           0,          94,      -6.625134408,       -6.28551948,      -6.949115414,      -7.090282959
          0,           0,          95,      -6.645362968,      -6.307061214,      -6.976930309,       -7.11648214
          0,           0,          96,      -6.665469743,      -6.329278407,      -7.005489586,      -7.142303586
          0,           0,          97,       -6.68494941,      -6.351726995,      -7.033151209,      -7.167696048
          0,           0,          98,      -6.703806258,        -6.3742682,      -7.058899754,      -7.192895482
          0,           0,          99,      -6.722540568,      -6.397026438,      -7.082284744,      -7.218097745
          0,           0,         100,      -6.741791845,      -6.420218593,      -7.103225998,      -7.243358167
          0,           0,         101,      -6.762023168,      -6.444013742,      -7.122304744,      -7.268659054
          0,           0,         102,      -6.783507197,       -6.46851825,      -7.140493344,      -7.293927694
          0,           0,         103,      -6.806437766,      -6.493831424,      -7.158521375,      -7.319178447
          0,           0,         104,      -6.830954627,      -6.520056571,      -7.176698425,      -7.344563363
          0,           0,         105,      -6.857123612,      -6.547286844,      -7.195107738,      -7.370306789
          0,           0,         106,      -6.884934804,      -6.575600158,       -7.21383006,      -7.396638168
          0,           0,         107,      -6.914311786,      -6.605058015,      -7.233035801,      -7.423753676
          0,           0,         108,      -6.945113291,      -6.635697463,      -7.252958586,      -7.451805523
          0,           0,         109,      -6.977127303,      -6.667514967,      -7.273827358,      -7.480896306
          0,           0,         110,      -7.010070521,      -6.700450807,      -7.295806502,      -7.511069203
          0,           0,         111,      -7.043600162,      -6.734381114,      -7.318959952,      -7.542300149
          0,           0,         112,      -7.077334565,      -6.769117816,      -7.343245432,      -7.574493709
          0,           0,         113,      -7.110877543,      -6.804414697,      -7.368535975,      -7.607482488
          0,           0,         114,      -7.143845384,      -6.839979809,      -7.394651945,      -7.641033182
          0,           0,         115,       -7.17589622,      -6.875495048,      -7.421385447,      -7.674862267
          0,           0,         116,      -7.206757934,      -6.910641524,      -7.448511628,      -7.708659776
          0,           0,         117,      -7.236247535,      -6.945126431,      -7.475792653,      -7.742115137
          0,           0,         118,      -7.264275651,      -6.978705686,      -7.502982416,      -7.774937868
          0,           0,         119,      -7.290834279,      -7.011197301,      -7.529836774,      -7.806867972
          0,           0,         120,      -7.315972363,      -7.042483598,      -7.556130491,      -7.837675201
          0,           0,         121,      -7.339769745,      -7.072505377,      -7.581678865,      -7.867152109
          0,           0,         122,      -7.362323132,      -7.101256232,      -7.606358053,      -7.895111202
          0,           0,         123,      -7.383755305,      -7.128786566,      -7.630115503,      -7.921399121
          0,           0,         124,      -7.404249916,      -7.155222283,      -7.652966549,      -7.945938626
          0,           0,         125,       -7.42410091,      -7.180793519,      -7.674985824,       -7.96879919
          0,           0,         126,      -7.443752657,       -7.20585819,      -7.696309716,      -7.990273258
          0,           0,         127,      -7.463800014,       -7.23089815,      -7.717153515,      -8.010902261
          0,           0,         128,      -7.484925646,      -7.256468679,      -7.737820575,      -8.031390858
          0,           0,         129,      -7.507781505,       -7.28310144,      -7.758674348,      -8.052412441
          0,           0,         130,      -7.532856909,      -7.311189464,      -7.780077839,      -8.074405523
          0,           0,         131,      -7.560384417,      -7.340896231,      -7.802338423,      -8.097477715
          0,           0,         132,      -7.590309881,      -7.372117497,      -7.825677751,      -8.121449808
          0,           0,         133,      -7.622320764,      -7.404499022,      -7.850210756,      -8.145984493
          0,           0,         134,      -7.655909375,      -7.437496302,       -7.87592408,      -8.170717858
          0,           0,         135,       -7.69044958,      -7.470460558,      -7.902672947,      -8.195341545
          0,           0,         136,      -7.725275437,       -7.50273856,      -7.930215643,      -8.219633346
          0,           0,         137,      -7.759755427,      -7.533772559,      -7.958275329,      -8.243460985
          0,           0,         138,      -7.793355856,      -7.563182395,      -7.986597255,      -8.266777845
          0,           0,         139,      -7.825685506,      -7.590811574,       -8.01497832,       -8.28961516
          0,           0,         140,      -7.856513972,      -7.616726284,      -8.043270256,      -8.312069238
          0,           0,         141,      -7.885761598,      -7.641169988,      -8.071370659,      -8.334282523
          0,           0,         142,      -7.913467571,      -7.664489989,      -8.099211631,      -8.356418808
          0,           0,         143,      -7.939748181,      -7.687058089,      -8.126747245,      -8.378634588
          0,           0,         144,      -7.964756671,      -7.709203508,      -8.153939444,      -8.401050495
          0,           0,         145,      -7.988652084,      -7.731167703,      -8.180745098,      -8.423727957
          0,           0,         146,      -8.011580459,      -7.753083296,      -8.207107474,      -8.446655749
          0,           0,         147,      -8.033668619,      -7.774975197,      -8.232952002,       -8.46974914
          0,           0,         148,        -8.0550282,      -7.796779699,       -8.25818488,      -8.492861528
          0,           0,         149,      -8.075765074,      -7.818375164,      -8.282695381,      -8.515806294
          0,           0,         150,      -8.095987886,      -7.839616237,       -8.30636422,       -8.53838499
          0,           0,         151,      -8.115809986,      -7.860363162,      -8.329079035,      -8.560416174
          0,           0,         152,      -8.135341571,       -7.88049926,      -8.350755205,      -8.581758001
          0,           0,         153,      -8.154672266,      -7.899932974,      -8.371356913,      -8.602319009
          0,           0,         154,      -8.173847639,       -7.91858558,      -8.390911461,       -8.62205523
          0,           0,         155,      -8.192845177,      -7.936370243,      -8.409510883,       -8.64095609
          0,           0,         156,      -8.211555779,      -7.953170752,      -8.427298854,      -8.659024257
          0,           0,         157,      -8.229776148,      -7.968828316,      -8.444445861,       -8.67625518
          0,           0,         158,      -8.247216376,      -7.983142798,      -8.461118993,      -8.692621275
          0,           0,         159,      -8.263525354,      -7.995891325,      -8.477453371,      -8.708064434
          0,           0,         160,      -8.278333754,      -8.006862715,      -8.493530704,      -8.722499153
          0,           0,         161,      -8.291309865,      -8.015901126,      -8.509368016,      -8.735826682
          0,           0,         162,      -8.302218256,      -8.022948322,      -8.524917168,      -8.747958357
          0,           0,         163,       -8.31096787,      -8.028073095,      -8.540073812,      -8.758844162
          0,           0,         164,      -8.317637725,      -8.031480087,      -8.554693605,      -8.768501809
          0,           0,         165,      -8.322475914,      -8.033497423,      -8.568614891,      -8.777043105
          0,           0,         166,      -8.325878095,      -8.034549771,      -8.581692227,      -8.784698248
          0,           0,         167,      -8.328359136,       -8.03512658,      -8.593855714,      -8.791841668
          0,           0,         168,      -8.330528973,      -8.035750986,      -8.605223187,      -8.799015321
          0,           0,         169,      -8.333062831,      -8.036942442,      -8.616276595,       -8.80690785
          0,           0,         170,      -8.336619902,      -8.039154686,      -8.627988503,      -8.816185359
          0,           0,         171,      -8.341672778,      -8.042692231,      -8.641560174,      -8.827131211
          0,           0,         172,      -8.348339382,      -8.047662709,      -8.657637892,      -8.839417904
          0,           0,         173,      -8.356377508,      -8.054001017,      -8.675780793,      -8.852414059
          0,           0,         174,      -8.365334108,      -8.061534078,      -8.694864847,      -8.865683261
          0,           0,         175,      -8.374771063,      -8.070083984,      -8.713806967,      -8.879140426
          0,           0,         176,      -8.384489076,      -8.079579728,      -8.731889553,      -8.892924299
          0,           0,         177,      -8.394604829,      -8.090095696,      -8.748738402,      -8.907248831
          0,           0,         178,      -8.405440018,      -8.101797058,      -8.764319578,      -8.922330694
          0,           0,         179,      -8.417353135,      -8.114854427,      -8.778986498,      -8.938333467
          0,           0,         180,      -8.430642861,      -8.129396452,      -8.793339159,      -8.955335658
          0,           0,         181,      -8.445527219,      -8.145507254,      -8.807936826,      -8.973366004
          0,           0,         182,      -8.462146817,      -8.163236878,      -8.823114634,      -8.992458514
          0,           0,         183,      -8.480570165,      -8.182607541,      -8.838989463,      -9.012669979
          0,           0,         184,      -8.500803512,      -8.203617446,      -8.855565433,      -9.034062866
          0,           0,         185,       -8.52280496,      -8.226245337,       -8.87283075,      -9.056682828
          0,           0,         186,      -8.546496341,      -8.250454047,      -8.890796693,      -9.080546498
          0,           0,         187,      -8.571767746,      -8.276189799,      -8.909488253,      -9.105635635
          0,           0,         188,      -8.598475128,      -8.303376823,      -8.928918106,      -9.131889889
          0,           0,         189,      -8.626435497,      -8.331910007,      -8.949066252,      -9.159197537
          0,           0,         190,      -8.655424481,      -8.361649029,      -8.969873078,       -9.18738926
          0,           0,         191,      -8.685179666,      -8.392416794,       -8.99124606,      -9.216241312
          0,           0,         192,      -8.715412225,      -8.424004477,      -9.013075034,      -9.245492402
          0,           0,         193,      -8.745828183,      -8.456184568,      -9.035247435,      -9.274872959
          0,           0,         194,      -8.776157807,      -8.488731236,      -9.057658662,      -9.304139256
          0,           0,         195,      -8.806188268,       -8.52144488,        -9.0802202,      -9.333104529
          0,           0,         196,       -8.83579265,      -8.554176279,      -9.102869147,      -9.361662815
          0,           0,         197,      -8.864947857,      -8.586845133,        -9.1255773,      -9.389801212
          0,           0,         198,      -8.893735034,      -8.619447894,      -9.148355137,      -9.417593122
          0,           0,         199,      -8.922319522,      -8.652051112,      -9.171248802,      -9.445168278
          0,           0,         200,       -8.95091323,      -8.684769721,      -9.194332538,      -9.472667983
          0,           0,         201,      -8.979728568,      -8.717734376,      -9.217700078,      -9.500205122
          0,           0,         202,      -9.008936069,      -8.751055792,      -9.241455395,      -9.527843875
          0,           0,         203,      -9.038635502,      -8.784794526,      -9.265700381,      -9.555598409
          0,           0,         204,      -9.068844675,      -8.818941991,      -9.290519452,      -9.583440666
          0,           0,         205,      -9.099504679,        -8.8534146,      -9.315965709,      -9.611309188
          0,           0,         206,      -9.130496892,      -8.888059667,      -9.342053824,      -9.639116563
          0,           0,         207,      -9.161666006,      -8.922670148,       -9.36876083,      -9.666757187
          0,           0,         208,      -9.192843939,       -8.95700544,      -9.396031913,      -9.694117759
          0,           0,         209,       -9.22387095,      -8.990816139,      -9.423787611,      -9.721091064
          0,           0,         210,      -9.254611992,      -9.023870928,      -9.451930773,      -9.747591308
          0,           0,         211,      -9.284967679,      -9.055983172,      -9.480353541,      -9.773568084
          0,           0,         212,      -9.314879998,      -9.087033828,      -9.508944797,      -9.799016241
          0,           0,         213,      -9.344333203,      -9.116986698,      -9.537597814,      -9.823979705
          0,           0,         214,      -9.373350366,      -9.145892779,      -9.566217384,      -9.848548618
          0,           0,         215,      -9.401986227,      -9.173882546,      -9.594725724,       -9.87285045
          0,           0,         216,       -9.43031725,      -9.201147734,      -9.623066627,      -9.897036815
          0,           0,         217,      -9.458430011,       -9.22791639,       -9.65120731,      -9.921268236
          0,           0,         218,      -9.486409127,      -9.254425659,      -9.679137515,      -9.945698959
          0,           0,         219,      -9.514325674,      -9.280896109,      -9.706865656,      -9.970463308
          0,           0,         220,      -9.542226783,      -9.307509773,      -9.734412263,       -9.99566428
          0,           0,         221,      -9.570126714,      -9.334392542,      -9.761801439,      -10.02136442
          0,           0,         222,      -9.597999597,      -9.361600388,      -9.789051331,      -10.04757858
          0,           0,         223,      -9.625773998,       -9.38910855,      -9.816164714,      -10.07426813
          0,           0,         224,      -9.653329622,      -9.416803096,      -9.843120756,      -10.10133638
          0,           0,         225,      -9.680496742,        -9.4444751,       -9.86986889,       -10.1286253
          0,           0,         226,      -9.707059223,      -9.471818985,      -9.896325554,      -10.15591432
          0,           0,         227,      -9.732762145,      -9.498437917,      -9.922374339,      -10.18292261
          0,           0,         228,      -9.757324907,      -9.523860262,      -9.947869781,      -10.20931648
          0,           0,         229,      -9.780460076,      -9.547570929,      -9.972644711,      -10.23472412
          0,           0,         230,      -9.801897097,      -9.569059088,       -9.99652075,      -10.25875873
          0,           0,         231,      -9.821408455,      -9.587878653,      -10.01932113,      -10.28104976
          0,           0,         232,       -9.83883443,      -9.603711219,      -10.04088468,      -10.30127932
          0,           0,         233,      -9.854101958,      -9.616416136,      -10.06107953,      -10.31921793
          0,           0,         234,      -9.867233778,      -9.626053046,      -10.07981495,       -10.3347526
          0,           0,         235,      -9.878346045,      -9.632869999,      -10.09704978,      -10.34790052
          0,           0,         236,      -9.887635262,      -9.637261717,      -10.11279664,      -10.35880529
          0,           0,         237,      -9.895357676,      -9.639711613,      -10.12712108,      -10.36771702
          0,           0,         238,      -9.901805473,      -9.640733375,      -10.14013613,      -10.37496173
          0,           0,         239,      -9.907283967,      -9.640823869,        -10.151993,      -10.38090734
          0,           0,         240,      -9.912092859,      -9.640432429,      -10.16286959,      -10.38593285
          0,           0,         241,       -9.91651313,      -9.639945933,      -10.17295875,      -10.39040503
          0,           0,         242,      -9.920799765,      -9.639686018,      -10.18245835,      -10.39466437
          0,           0,         243,      -9.925179561,      -9.639913976,      -10.19156483,      -10.39901984
          0,           0,         244,      -9.929852727,      -9.640839466,      -10.20047156,      -10.40375035
          0,           0,         245,      -9.934996577,      -9.642629993,      -10.20937282,      -10.40911012
          0,           0,         246,      -9.940769029,      -9.645418723,      -10.21847296,      -10.41533342
          0,           0,         247,      -9.947308645,      -9.649308508,      -10.22799748,      -10.42263235
          0,           0,         248,       -9.95472727,      -9.654370527,      -10.23819631,      -10.43118032
          0,           0,         249,      -9.963093078,       -9.66063799,      -10.24932289,       -10.4410786
          0,           0,         250,      -9.972408558,      -9.668099221,      -10.26157634,      -10.45231965
          0,           0,         251,      -9.982597509,      -9.676697726,      -10.27502292,      -10.46477936
          0,           0,         252,      -9.993516937,      -9.686344806,      -10.28955119,       -10.4782621
          0,           0,         253,      -10.00499745,      -9.696943502,      -10.30490701,      -10.49257856
          0,           0,         254,      -10.01689902,      -9.708416966,      -10.32078931,      -10.50760623
          0,           0,         255,      -10.02915992,      -9.720731672,      -10.33694392,      -10.52330411
          0,           0,         256,      -10.04181793,      -9.733906349,      -10.35321563,       -10.5396926
          0,           0,         257,      -10.05499677,      -9.748003897,       -10.3695609,      -10.55682347
          0,           0,         258,      -10.06886965,      -9.763112686,      -10.38603446,      -10.57475649
          0,           0,         259,      -10.08362045,      -9.779327505,      -10.40275669,      -10.59354731
          0,           0,         260,      -10.09941609,       -9.79673678,      -10.41986871,      -10.61324553
          0,           0,         261,      -10.11639239,       -9.81541667,      -10.43749168,      -10.63389792
          0,           0,         262,      -10.13464949,      -9.835429437,      -10.45570518,      -10.65555083
          0,           0,         263,      -10.15425258,      -9.856823535,      -10.47454782,      -10.67824815
          0,           0,         264,      -10.17523463,      -9.879633841,      -10.49403069,       -10.7020252
          0,           0,         265,      -10.19759883,      -9.903880968,      -10.51415152,      -10.72690058
          0,           0,         266,      -10.22131916,      -9.929568971,      -10.53490216,      -10.75286748
          0,           0,         267,      -10.24633893,      -9.956681496,       -10.5562685,      -10.77988555
          0,           0,         268,      -10.27256854,      -9.985177105,      -10.57822628,       -10.8078741
          0,           0,         269,      -10.29988459,      -10.01498526,      -10.60073659,      -10.83670836
          0,           0,         270,      -10.32813239,      -10.04600439,      -10.62374412,      -10.86622068
          0,           0,         271,      -10.35713358,      -10.07810342,      -10.64717892,      -10.89620895
          0,           0,         272,      -10.38669981,      -10.11112767,      -10.67096263,      -10.92645389
          0,           0,         273,      -10.41665274,      -10.14490986,       -10.6950181,       -10.9567464
          0,           0,         274,      -10.44684893,      -10.17928635,      -10.71928067,      -10.98692269
          0,           0,         275,      -10.47720509,      -10.21411648,      -10.74370728,      -11.01689626
          0,           0,         276,      -10.50771377,      -10.24929905,      -10.76827895,      -11.04666575
          0,           0,         277,      -10.53843778,      -10.28477649,      -10.79299542,      -11.07628127
          0,           0,         278,      -10.56947814,      -10.32051957,      -10.81786805,      -11.10578037
          0,           0,         279,        -10.600925,      -10.35649567,      -10.84291902,      -11.13513521
          0,           0,         280,      -10.63281067,      -10.39263337,       -10.8681852,      -11.16424417
          0,           0,         281,      -10.66508193,       -10.4287983,      -10.89371421,      -11.19296313
          0,           0,         282,      -10.69759861,      -10.46478938,      -10.91954746,      -11.22114845
          0,           0,         283,      -10.73015487,      -10.50035618,      -10.94570022,      -11.24868901
          0,           0,         284,       -10.7625143,       -10.5352316,      -10.97215278,         -11.27552
          0,           0,         285,      -10.79444835,       -10.5691706,      -10.99885663,      -11.30162415
          0,           0,         286,      -10.82576935,       -10.6019855,      -11.02574822,      -11.32702828
          0,           0,         287,       -10.8563521,      -10.63357101,      -11.05276091,      -11.35179869
          0,           0,         288,      -10.88614197,      -10.66391469,      -11.07983143,      -11.37603524
          0,           0,         289,      -10.91515041,      -10.69309249,      -11.10690302,      -11.39986331
          0,           0,         290,      -10.94344111,      -10.72125168,      -11.13392766,      -11.42342341
          0,           0,         291,      -10.97111124,      -10.74858571,      -11.16086763,      -11.44685951
          0,           0,         292,      -10.99827156,      -10.77530582,      -11.18769554,      -11.47030713
          0,           0,         293,      -11.02502822,      -10.80161387,      -11.21439257,      -11.49388241
          0,           0,         294,       -11.0514678,      -10.82767901,      -11.24094546,      -11.51767298
          0,           0,         295,      -11.07764608,      -10.85361955,      -11.26734287,      -11.54173099
          0,           0,         296,      -11.10358058,      -10.87949002,      -11.29357159,      -11.56606847
          0,           0,         297,      -11.12924652,      -10.90527288,      -11.31961308,      -11.59065448
          0,           0,         298,      -11.15457563,      -10.93087439,       -11.3454403,      -11.61541415
          0,           0,         299,      -11.17945767,      -10.95612463,      -11.37101536,      -11.64022939
          0,           0,         300,      -11.20374487,      -10.98078248,      -11.39628794,      -11.66494149
          0,           0,         301,      -11.22725964,       -11.0045472,      -11.42119482,      -11.68935607
          0,           0,         302,      -11.24980596,      -11.02707808,      -11.44566077,      -11.71325088
          0,           0,         303,      -11.27118447,      -11.04802317,      -11.46960073,      -11.73638679
          0,           0,         304,      -11.29121035,      -11.06705558,      -11.49292326,      -11.75852223
          0,           0,         305,       -11.3097323,      -11.08391324,      -11.51553517,      -11.77943028
          0,           0,         306,      -11.32664998,      -11.09843503,       -11.5373467,      -11.79891726
          0,           0,         307,      -11.34192695,      -11.11058526,      -11.55827698,      -11.81684025
          0,           0,         308,      -11.35559679,      -11.12046042,      -11.57825943,       -11.8331213
          0,           0,         309,      -11.36776122,      -11.12827673,       -11.5972465,      -11.84775549
          0,           0,         310,      -11.37858077,      -11.13434226,      -11.61521346,      -11.86081164
          0,           0,         311,      -11.38826023,      -11.13902112,      -11.63216102,      -11.87242544
          0,           0,         312,      -11.39703147,       -11.1426975,      -11.64811658,      -11.88278664
          0,           0,         313,      -11.40513672,      -11.14574586,       -11.6631338,      -11.89212277
          0,           0,         314,      -11.41281425,      -11.14850991,       -11.6772909,      -11.90068204
          0,           0,         315,      -11.42028752,      -11.15129055,      -11.69068761,      -11.90871794
          0,           0,         316,      -11.42775839,      -11.15434142,      -11.70344127,      -11.91647694
          0,           0,         317,      -11.43540335,      -11.15786946,      -11.71568242,       -11.9241896
          0,           0,         318,      -11.44337255,      -11.16203869,      -11.72755047,      -11.93206527
          0,           0,         319,      -11.45179037,      -11.16697539,      -11.73918924,      -11.94028924
          0,           0,         320,      -11.46075688,      -11.17277345,      -11.75074293,      -11.94902163
          0,           0,         321,      -11.47034931,      -11.17949931,      -11.76235216,      -11.95839665
          0,           0,         322,      -11.48062336,      -11.18719614,      -11.77414953,       -11.9685227
          0,           0,         323,      -11.49161395,      -11.19588709,      -11.78625479,      -11.97948101
          0,           0,         324,      -11.50333583,       -11.2055781,      -11.79876916,      -11.99132554
          0,           0,         325,      -11.51578428,      -11.21626025,      -11.81176993,      -12.00408234
          0,           0,         326,      -11.52893736,      -11.22791286,       -11.8253058,      -12.01775215
          0,           0,         327,      -11.54275926,      -11.24050655,      -11.83939573,      -12.03231418
          0,           0,         328,      -11.55720659,      -11.25400793,      -11.85403174,      -12.04773379
          0,           0,         329,      -11.57223553,        -11.268384,      -11.86918636,      -12.06397029
          0,           0,         330,      -11.58781013,      -11.28360713,      -11.88482333,      -12.08098593
          0,           0,         331,      -11.60390858,       -11.2996586,      -11.90090771,      -12.09875023
          0,           0,         332,      -11.62052809,      -11.31653125,      -11.91741611,      -12.11724534
          0,           0,         333,      -11.63768457,      -11.33422956,      -11.93433913,      -12.13646332
          0,           0,         334,      -11.65541069,      -11.35276859,        -11.951684,      -12.15640675
          0,           0,         335,      -11.67375029,      -11.37217135,      -11.96947012,      -12.17708447
          0,           0,         336,       -11.6927526,      -11.39246561,      -11.98772533,       -12.1985097
