"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,         704,      -7.589195957,      -5.652932278,      -5.839934438,      -5.448516396,      -8.327877536,               0.5,     0.01511513434,       1.118891588,                 0,                 0,                 0,   0.0006285597082,     -0.1794079837,       1.104517826,                 0,       74.02458771,     0.03570629881
          0,           0,         705,      -7.592468526,        -5.6562217,      -5.839849883,      -5.453300468,      -8.327478453,               0.5,     0.01511116213,       1.118847603,                 0,                 0,                 0,   0.0006198802024,     -0.1794042578,        1.10447382,                 0,       74.04113553,     0.03467905379
          0,           0,         706,      -7.595858293,      -5.659483863,      -5.839785309,      -5.458086625,      -8.327077871,               0.5,     0.01510718907,       1.118803494,                 0,                 0,                 0,   0.0006112118014,      -0.179400511,       1.104429691,                 0,       74.05768798,     0.03467905379
          0,           0,         707,      -7.598100993,      -5.656764895,      -5.837336969,      -5.458824885,      -8.326676603,               0.5,      0.0151031193,        1.11875896,                 0,                 0,                 0,   0.0006023126083,     -0.1793967856,       1.104385126,                 0,       74.07469525,     0.03467905379
          0,           0,         708,      -7.452527004,      -5.660243179,      -5.833533855,      -5.344274334,      -8.326252527,               0.5,     0.01509912302,       1.118714527,                 0,                 0,                 0,   0.0005936051069,     -0.1793930056,       1.104340675,                 0,       74.09135788,     0.03467905379
          0,           0,         709,      -7.434835881,      -5.668403083,      -5.839049705,       -5.34031931,      -8.325835444,               0.5,     0.01509513078,       1.118670087,                 0,                 0,                 0,    0.000584918268,     -0.1793892201,       1.104296216,                 0,       74.10800894,     0.03467905379
          0,           0,         710,      -7.592464943,      -5.672011473,      -5.838314528,      -5.463958694,      -8.325427325,               0.5,     0.01509129063,       1.118626034,                 0,                 0,                 0,   0.0005764809001,     -0.1793853523,       1.104252166,                 0,       74.12394748,     0.03467905379
          0,           0,         711,      -7.592461696,      -5.675031709,      -5.839295634,       -5.46693693,       -8.32502636,               0.5,     0.01508739289,       1.118581897,                 0,                 0,                 0,   0.0005679415441,     -0.1793815266,       1.104208023,                 0,       74.14017158,     0.03570629881
          0,           0,         712,      -7.602673188,      -5.678097549,      -5.839349767,      -5.475689531,      -8.324634874,               0.5,     0.01508360682,       1.118537391,                 0,                 0,                 0,   0.0005592581417,     -0.1793775267,       1.104163536,                 0,       74.15583051,     0.03467905379
          0,           0,         713,      -7.608276408,      -5.679886455,      -5.835265585,      -5.481256301,      -8.324259894,               0.5,      0.0150800343,       1.118492301,                 0,                 0,                 0,   0.0005507637293,     -0.1793732151,        1.10411851,                 0,       74.17040829,     0.03467905379
          0,           0,         714,      -7.548939161,      -5.682372439,        -5.8351815,      -5.440501312,      -8.323911592,               0.5,     0.01507537563,        1.11844441,                 0,                 0,                 0,   0.0005403762518,     -0.1793694869,       1.104070538,                 0,       74.19015206,     0.03467905379
          0,           0,         715,      -7.505144899,      -5.686679048,       -5.83915283,      -5.408339742,      -8.323585123,               0.5,     0.01507083376,       1.118397009,                 0,                 0,                 0,   0.0005302153211,     -0.1793657286,       1.104023068,                 0,        74.2093654,     0.03467905379
          0,           0,         716,      -7.604408894,      -5.689390732,      -5.839252753,       -5.48280921,      -8.323229499,               0.5,     0.01506703495,        1.11835123,                 0,                 0,                 0,    0.000521160683,     -0.1793615202,       1.103977325,                 0,        74.2250372,     0.03467905379
          0,           0,         717,      -7.607222855,      -5.692155391,      -5.839317297,      -5.486283041,      -8.322852765,               0.5,     0.01506347145,       1.118306037,                 0,                 0,                 0,   0.0005125929722,     -0.1793571819,         1.1039322,                 0,       74.23959612,     0.03467905379
          0,           0,         718,      -7.629395731,      -5.694789543,      -5.839289153,      -5.503287575,      -8.322467483,               0.5,      0.0150600206,       1.118261365,                 0,                 0,                 0,   0.0005045698552,     -0.1793528231,       1.103887607,                 0,       74.25364112,     0.03570629881
          0,           0,         719,      -7.621960086,      -5.697289521,      -5.839180728,      -5.499138527,      -8.322077441,               0.5,     0.01505615456,       1.118215718,                 0,                 0,                 0,    0.000495961459,     -0.1793487039,       1.103841982,                 0,       74.26967581,     0.03570629881
          0,           0,         720,      -7.629028734,      -5.699399782,      -5.838071156,      -5.505279644,      -8.321686707,               0.5,     0.01505218949,        1.11816927,                 0,                 0,                 0,   0.0004866020623,     -0.1793445432,       1.103795552,                 0,       74.28615424,     0.03467905379
          0,           0,         721,      -7.604797912,      -5.702071967,      -5.838902847,      -5.489745532,      -8.321298759,               0.5,      0.0150489307,       1.118124329,                 0,                 0,                 0,   0.0004783494914,     -0.1793399486,       1.103750728,                 0,       74.29925432,     0.03467905379
          0,           0,         722,       -7.62452816,       -5.70440303,      -5.838942707,      -5.503981286,      -8.320917423,               0.5,     0.01504571859,       1.118079584,                 0,                 0,                 0,   0.0004704078115,     -0.1793353419,       1.103706104,                 0,        74.3121425,     0.03467905379
          0,           0,         723,      -7.626154826,      -5.706655758,      -5.838893458,      -5.505993928,      -8.320546323,               0.5,     0.01504170375,       1.118031538,                 0,                 0,                 0,   0.0004602744239,     -0.1793309526,       1.103658091,                 0,       74.32878324,     0.03467905379
          0,           0,         724,      -7.640421531,      -5.708828955,      -5.838742313,      -5.517036514,      -8.320188227,               0.5,     0.01503735329,       1.117981698,                 0,                 0,                 0,   0.0004491626943,     -0.1793265825,       1.103608253,                 0,       74.34697294,     0.03570629881
          0,           0,         725,      -7.647513901,      -5.710929076,       -5.83874407,      -5.522854913,      -8.319835032,               0.5,     0.01503356432,       1.117933672,                 0,                 0,                 0,   0.0004397752505,     -0.1793219742,       1.103560299,                 0,       74.36251633,     0.03570629881
          0,           0,         726,      -7.635990773,      -5.712863791,      -5.838638223,      -5.515224603,      -8.319460266,               0.5,     0.01502955596,       1.117884836,                 0,                 0,                 0,   0.0004299921809,     -0.1793174414,       1.103511509,                 0,       74.37909934,     0.03570629881
          0,           0,         727,      -7.640434824,      -5.714922137,      -5.838563174,       -5.51921916,      -8.319079258,               0.5,     0.01502586389,       1.117835565,                 0,                 0,                 0,   0.0004200844514,     -0.1793125215,       1.103462345,                 0,       74.39409628,     0.03467905379
          0,           0,         728,      -7.657042244,      -5.716848261,      -5.838493097,      -5.531869597,      -8.318696438,               0.5,     0.01502243239,       1.117787538,                 0,                 0,                 0,   0.0004112071232,     -0.1793075612,       1.103414452,                 0,       74.40789276,     0.03494988985
          0,           0,         729,      -7.644943439,      -5.718659128,      -5.838395657,      -5.523855071,      -8.318313228,               0.5,     0.01501915702,       1.117740274,                 0,                 0,                 0,   0.0004028995456,     -0.1793025793,       1.103367337,                 0,       74.42097261,     0.03494988985
          0,           0,         730,      -7.647996364,      -5.720469689,      -5.838358452,      -5.526770241,      -8.317930421,               0.5,     0.01501521363,       1.117690936,                 0,                 0,                 0,   0.0003929169949,     -0.1792978954,       1.103318063,                 0,       74.43723166,     0.03467905379
          0,           0,         731,      -7.661935424,      -5.722237999,      -5.838342039,      -5.537482237,      -8.317548662,               0.5,     0.01501158836,       1.117642414,                 0,                 0,                 0,   0.0003835152196,     -0.1792930398,       1.103269649,                 0,       74.45197583,     0.03570629881
          0,           0,         732,      -7.655863197,      -5.723900293,      -5.838304565,      -5.533742843,      -8.317168672,               0.5,     0.01500833258,       1.117595165,                 0,                 0,                 0,   0.0003750780228,     -0.1792880415,       1.103222553,                 0,       74.46497863,     0.03570629881
          0,           0,         733,      -7.647839762,      -5.725554541,      -5.838316842,       -5.52869438,      -8.316791704,               0.5,     0.01500488268,       1.117546147,                 0,                 0,                 0,   0.0003653695582,     -0.1792829271,       1.103173681,                 0,       74.47883275,     0.03570629881
          0,           0,         734,      -7.658460995,      -5.727184279,      -5.838366932,      -5.537160085,      -8.316419894,               0.5,     0.01500152943,       1.117496705,                 0,                 0,                 0,   0.0003555105104,     -0.1792776439,       1.103124407,                 0,       74.49218494,     0.03467905379
          0,           0,         735,       -7.66200914,      -5.728780661,      -5.838412364,      -5.540473137,      -8.316056986,               0.5,      0.0149987547,       1.117448594,                 0,                 0,                 0,   0.0003469031995,     -0.1792720221,       1.103076546,                 0,       74.50275818,     0.03494988985
          0,           0,         736,       -7.65584069,      -5.730339576,      -5.838522224,      -5.536780817,      -8.315691488,               0.5,     0.01499546214,       1.117399725,                 0,                 0,                 0,   0.0003378527006,     -0.1792667786,       1.103027847,                 0,       74.51585782,     0.03494988985
          0,           0,         737,      -7.665107532,      -5.731904605,      -5.838700092,      -5.544395825,      -8.315271322,               0.5,     0.01499171598,       1.117349376,                 0,                 0,                 0,   0.0003278011993,     -0.1792617248,       1.102977612,                 0,       74.53111957,     0.03467905379
          0,           0,         738,      -7.671931245,      -5.733440534,      -5.838894504,      -5.550196942,      -8.314888635,               0.5,     0.01498866388,       1.117300808,                 0,                 0,                 0,   0.0003192432437,     -0.1792562969,       1.102929253,                 0,       74.54305584,     0.03570629881
          0,           0,         739,      -7.650641202,      -5.734898924,      -5.839115061,      -5.535462628,      -8.314514453,               0.5,     0.01498526486,       1.117251699,                 0,                 0,                 0,   0.0003102916088,     -0.1792511165,       1.102880299,                 0,       74.55668681,     0.03570629881
          0,           0,         740,      -7.654944215,       -5.73643748,      -5.839426375,      -5.539642693,      -8.314141392,               0.5,     0.01498197261,       1.117200752,                 0,                 0,                 0,   0.0003000374234,     -0.1792455118,       1.102829554,                 0,       74.56966988,     0.03570629881
          0,           0,         741,      -7.671288718,       -5.73797606,      -5.839801788,      -5.552650537,      -8.313774544,               0.5,     0.01497908755,       1.117151095,                 0,                 0,                 0,   0.0002908285449,     -0.1792397302,        1.10278015,                 0,       74.58071732,     0.03467905379
          0,           0,         742,      -7.657502923,      -5.739445218,      -5.840182588,      -5.543409901,      -8.313414622,               0.5,     0.01497656795,       1.117102869,                 0,                 0,                 0,   0.0002827504175,     -0.1792338373,        1.10273222,                 0,       74.59004448,     0.03494988985
          0,           0,         743,      -7.663101576,       -5.74098753,      -5.840680955,       -5.54861064,      -8.313059506,               0.5,     0.01497346787,       1.117052978,                 0,                 0,                 0,   0.0002733872916,     -0.1792282268,       1.102682549,                 0,       74.60215552,     0.03494988985
          0,           0,         744,      -7.671731726,      -5.742535332,      -5.841240782,      -5.556096065,      -8.312710272,               0.5,     0.01497045352,       1.117003608,                 0,                 0,                 0,   0.0002644248355,     -0.1792226222,       1.102633405,                 0,       74.61387902,     0.03467905379
          0,           0,         745,       -7.66331799,      -5.744023209,       -5.84183777,      -5.550746733,      -8.312357959,               0.5,     0.01496767628,        1.11695545,                 0,                 0,                 0,    0.000256374385,     -0.1792169948,       1.102585497,                 0,       74.62450613,     0.03570629881
          0,           0,         746,      -7.656243455,      -5.745568472,      -5.842512762,      -5.546431006,      -8.311998769,               0.5,     0.01496452445,       1.116905467,                 0,                 0,                 0,   0.0002469394243,     -0.1792114192,       1.102535725,                 0,       74.63688339,     0.03570629881
          0,           0,         747,        -7.6660296,      -5.747158007,      -5.843299735,      -5.554913231,      -8.311633832,               0.5,     0.01496160889,       1.116854924,                 0,                 0,                 0,   0.0002371646532,     -0.1792055138,       1.102485444,                 0,       74.64804967,     0.03570629881
          0,           0,         748,      -7.670767967,      -5.748746554,      -5.844124414,      -5.559479805,      -8.311266118,               0.5,     0.01495922763,       1.116806141,                 0,                 0,                 0,   0.0002288161949,     -0.1791993878,       1.102436989,                 0,       74.65667134,     0.03570629881
          0,           0,         749,      -7.659252971,      -5.750341379,      -5.845020631,      -5.551718427,      -8.310898369,               0.5,     0.01495671006,       1.116756858,                 0,                 0,                 0,   0.0002201426394,     -0.1791933092,       1.102388017,                 0,       74.66594281,     0.03494988985
          0,           0,         750,      -7.671548336,      -5.751985596,      -5.846026648,      -5.562113439,      -8.310532362,               0.5,     0.01495385432,       1.116706647,                 0,                 0,                 0,   0.0002107965047,     -0.1791874026,       1.102338073,                 0,       74.67684405,     0.03494988985
          0,           0,         751,      -7.675237765,       -5.75365248,      -5.847070346,      -5.565897841,      -8.310168768,               0.5,     0.01495161729,       1.116658317,                 0,                 0,                 0,   0.0002029364852,     -0.1791812131,       1.102290089,                 0,       74.68478458,     0.03494988985
          0,           0,         752,      -7.656063143,      -5.755278106,      -5.848176637,      -5.551962907,      -8.309807548,               0.5,     0.01494889362,       1.116609452,                 0,                 0,                 0,    0.000194596797,     -0.1791754102,       1.102241494,                 0,       74.69512332,     0.03467905379
          0,           0,         753,      -7.665970261,       -5.75698397,      -5.849320435,      -5.560571282,      -8.309448242,               0.5,     0.01494607656,       1.116559334,                 0,                 0,                 0,   0.0001852972871,     -0.1791694815,       1.102191648,                 0,       74.70584869,     0.03570629881
          0,           0,         754,      -7.673405269,      -5.757862312,      -5.848450305,      -5.567092462,      -8.309090316,               0.5,     0.01494293106,       1.116507899,                 0,                 0,                 0,   0.0001748049164,     -0.1791636477,       1.102140448,                 0,       74.71813225,     0.03570629881
          0,           0,         755,      -7.589238049,      -5.760186263,       -5.85153547,      -5.502028142,      -8.308733353,               0.5,     0.01494034492,       1.116458971,                 0,                 0,                 0,   0.0001658724687,     -0.1791576983,       1.102091815,                 0,        74.7277909,     0.03570629881
          0,           0,         756,      -7.650815898,      -5.563206913,      -5.505583137,      -5.521892603,      -8.308366747,               0.5,     0.01480564998,        1.11601457,                 0,                 0,                 0,  -0.0001372872118,     -0.1792131774,       1.101630775,                 0,       75.37761406,     0.03570629881
          0,           0,         757,       -6.39777788,      -5.303295012,      -5.182070645,      -4.330961116,      -8.308011331,               0.5,     0.01480968577,       1.115990459,                 0,                 0,                 0,  -0.0001362972151,     -0.1792050161,       1.101607731,                 0,       75.35544484,     0.03494988985
          0,           0,         758,      -6.389498494,      -5.678000721,      -5.738518642,      -4.348085386,      -8.307652544,               0.5,     0.01491223807,       1.116284684,                 0,                 0,                 0,   8.810168408e-05,     -0.1791551134,       1.101915294,                 0,       74.85695158,     0.03494988985
          0,           0,         759,      -6.957651564,      -5.729153782,      -5.768786964,       -4.91459292,      -8.307278517,               0.5,     0.01498552087,        1.11648802,                 0,                 0,                 0,   0.0002520988872,     -0.1791182529,       1.102128266,                 0,       74.50445198,     0.03467905379
          0,           0,         760,      -7.097685651,       -5.75672598,       -5.83234154,      -5.044967693,      -8.306898599,               0.5,     0.01499884546,        1.11650352,                 0,                 0,                 0,   0.0002847667377,     -0.1791078223,       1.102145845,                 0,       74.43929755,     0.03467905379
          0,           0,         761,      -7.342296691,      -5.762695974,      -5.851393034,      -5.285632983,      -8.306523305,               0.5,     0.01498082675,       1.116417157,                 0,                 0,                 0,    0.000242839022,     -0.1791105706,       1.102057666,                 0,        74.5230671,     0.03570629881
          0,           0,         762,       -7.53580123,      -5.769992039,      -5.857154401,      -5.455983106,      -8.306151557,               0.5,     0.01495921624,        1.11631384,                 0,                 0,                 0,   0.0001866218504,     -0.1791139119,       1.101952165,                 0,       74.62381867,     0.03570629881
          0,           0,         763,      -7.607879604,      -5.768756811,      -5.860947982,      -5.516127938,       -8.30578007,               0.5,     0.01494153841,        1.11621537,                 0,                 0,                 0,   0.0001360960899,     -0.1791142221,       1.101852122,                 0,       74.70551827,     0.03570629881
          0,           0,         764,      -7.627265736,      -5.775229513,      -5.864177193,      -5.535745149,      -8.305408075,               0.5,     0.01492412748,        1.11610763,                 0,                 0,                 0,    8.64400277e-05,     -0.1791126595,       1.101742994,                 0,       74.78545269,     0.03467905379
          0,           0,         765,       -7.66204138,      -5.777482609,      -5.866519786,      -5.563409337,      -8.305037703,               0.5,     0.01490882452,       1.116000332,                 0,                 0,                 0,   4.645004276e-05,      -0.179109098,        1.10163467,                 0,       74.85501828,     0.03494988985
          0,           0,         766,      -7.668120094,      -5.779449213,       -5.86891307,      -5.567962403,       -8.30467361,               0.5,      0.0148988464,       1.115908502,                 0,                 0,                 0,   2.456428693e-05,     -0.1791029784,       1.101542502,                 0,       74.89898697,     0.03494988985
          0,           0,         767,      -7.656364421,      -5.781270972,      -5.871373274,      -5.558404721,      -8.304323488,               0.5,     0.01489340256,       1.115835129,                 0,                 0,                 0,   1.757430144e-05,     -0.1790955984,       1.101469298,                 0,       74.92143752,     0.03467905379
          0,           0,         768,      -7.675793192,      -5.783120766,      -5.873324975,      -5.573559147,      -8.303989852,               0.5,     0.01489141144,       1.115778779,                 0,                 0,                 0,    1.89934493e-05,     -0.1790877742,       1.101413459,                 0,       74.92767115,     0.03570629881
          0,           0,         769,      -7.666984128,      -5.785065722,      -5.875700372,      -5.561913315,      -8.303674097,               0.5,     0.01489237236,       1.115738921,                 0,                 0,                 0,    2.49405098e-05,     -0.1790799067,       1.101374373,                 0,       74.92016011,     0.03570629881
          0,           0,         770,      -7.669085663,      -5.787087575,      -5.877945395,      -5.569771759,      -8.303371484,               0.5,     0.01489453355,       1.115709991,                 0,                 0,                 0,   3.033292596e-05,     -0.1790727547,       1.101346258,                 0,       74.90734688,     0.03570629881
          0,           0,         771,       -7.68453703,      -5.788971627,      -5.880143307,       -5.57962054,      -8.303075862,               0.5,     0.01489745929,       1.115686252,                 0,                 0,                 0,   3.251583023e-05,     -0.1790657511,       1.101323388,                 0,       74.89104217,     0.03467905379
          0,           0,         772,      -7.702150376,      -5.790822289,      -5.882319455,      -5.592491474,      -8.302780268,               0.5,     0.01490080484,       1.115665328,                 0,                 0,                 0,   3.292303238e-05,     -0.1790588229,       1.101303362,                 0,        74.8728233,     0.03494988985
          0,           0,         773,      -7.686954439,      -5.792539728,      -5.884464734,      -5.579966005,      -8.302478312,               0.5,     0.01490302163,       1.115641328,                 0,                 0,                 0,   3.070433871e-05,     -0.1790524723,       1.101280112,                 0,       74.86007572,     0.03494988985
          0,           0,         774,      -7.697597937,      -5.792328816,      -5.881801806,      -5.587333263,      -8.302166701,               0.5,     0.01490314462,        1.11560732,                 0,                 0,                 0,   2.417668191e-05,     -0.1790464457,       1.101246642,                 0,       74.85717602,     0.03467905379
          0,           0,         775,      -7.617895754,      -5.794141178,      -5.885046575,      -5.525878546,      -8.301845329,               0.5,     0.01490228218,       1.115565911,                 0,                 0,                 0,   1.643732079e-05,     -0.1790401044,       1.101205712,                 0,        74.8587295,     0.03570629881
          0,           0,         776,      -7.585758708,       -5.79753844,      -5.890811875,      -5.499011843,      -8.301517778,               0.5,     0.01490031555,       1.115519208,                 0,                 0,                 0,   8.676620433e-06,     -0.1790339313,       1.101159377,                 0,        74.8654754,     0.03570629881
          0,           0,         777,      -7.690531194,      -5.799209865,       -5.89322853,      -5.580138417,       -8.30117054,               0.5,     0.01489777861,       1.115466687,                 0,                 0,                 0,  -4.284755211e-07,     -0.1790273095,       1.101107214,                 0,       74.87469884,     0.03570629881
          0,           0,         778,      -7.711254873,      -5.799080158,       -5.89089378,      -5.595065244,      -8.300822589,               0.5,     0.01489472433,       1.115410576,                 0,                 0,                 0,  -1.009483892e-05,     -0.1790205739,       1.101051425,                 0,       74.88628533,     0.03467905379
          0,           0,         779,      -7.607446025,      -5.722498471,      -5.740865383,      -5.506100688,       -8.30048089,               0.5,     0.01488784198,       1.115386363,                 0,                 0,                 0,  -2.583195402e-05,     -0.1790231472,       1.101026385,                 0,       74.91927742,     0.03467905379
          0,           0,         780,      -7.117572464,      -5.721327422,      -5.889581643,      -5.037146731,      -8.300137663,               0.5,     0.01488674148,        1.11533894,                 0,                 0,                 0,  -2.864784455e-05,      -0.179015996,       1.100979491,                 0,       74.92163019,     0.03494988985
          0,           0,         781,      -7.202148901,      -5.796475703,      -5.897969811,       -5.13018328,      -8.299815808,               0.5,     0.01488709809,       1.115296698,                 0,                 0,                 0,  -2.863153687e-05,     -0.1790083096,       1.100937953,                 0,       74.91699802,     0.03494988985
          0,           0,         782,      -7.541964371,      -5.804278913,       -5.89950914,      -5.487077416,      -8.299518323,               0.5,     0.01488642609,       1.115253528,                 0,                 0,                 0,  -3.228149079e-05,     -0.1790014749,       1.100895321,                 0,       74.91747993,     0.03467905379
          0,           0,         783,      -7.663430859,      -5.806712399,      -5.903971873,      -5.556876011,      -8.299240258,               0.5,     0.01488543938,       1.115211307,                 0,                 0,                 0,  -3.839617786e-05,     -0.1789951151,       1.100853571,                 0,       74.91960961,     0.03570629881
          0,           0,         784,      -7.689168408,      -5.808046528,      -5.906402301,      -5.581688328,      -8.298971903,               0.5,     0.01488425973,       1.115169623,                 0,                 0,                 0,  -4.626189401e-05,     -0.1789890385,       1.100812315,                 0,       74.92274682,     0.03570629881
          0,           0,         785,      -7.704326498,       -5.80933847,      -5.908441936,      -5.590124748,      -8.298704689,               0.5,     0.01488358196,       1.115128535,                 0,                 0,                 0,  -5.455452308e-05,     -0.1789825711,       1.100771734,                 0,       74.92339805,     0.03570629881
          0,           0,         786,      -7.699320543,      -5.810739731,      -5.911106772,      -5.585032919,      -8.298432217,               0.5,     0.01488328335,        1.11508884,                 0,                 0,                 0,  -6.141262148e-05,     -0.1789759721,        1.10073259,                 0,       74.92223414,     0.03570629881
          0,           0,         787,      -7.706221588,      -5.807423497,      -5.902318076,      -5.588781673,       -8.29815197,               0.5,     0.01488401873,       1.115053255,                 0,                 0,                 0,  -6.568111777e-05,     -0.1789690687,       1.100697673,                 0,        74.9161416,     0.03467905379
          0,           0,         788,        -7.4471408,      -5.805049445,      -5.899347822,      -5.345252402,      -8.297860992,               0.5,     0.01488417082,       1.115016183,                 0,                 0,                 0,  -7.022032003e-05,     -0.1789624814,       1.100661191,                 0,       74.91288538,     0.03494988985
          0,           0,         789,      -7.467248469,      -5.813390833,      -5.916739317,      -5.387984293,      -8.297562226,               0.5,     0.01488313193,        1.11497596,                 0,                 0,                 0,    -7.6008642e-05,     -0.1789565199,       1.100621399,                 0,       74.91541196,     0.03494988985
          0,           0,         790,      -7.675392396,      -5.814991672,      -5.919444181,      -5.559147596,      -8.297257494,               0.5,     0.01487981045,       1.114930076,                 0,                 0,                 0,  -8.487765564e-05,     -0.1789518232,       1.100575634,                 0,       74.92905097,     0.03467905379
          0,           0,         791,      -7.707701461,      -5.816290127,      -5.922549548,      -5.590081797,      -8.296950012,               0.5,     0.01487568581,       1.114880196,                 0,                 0,                 0,  -9.591176354e-05,     -0.1789472237,       1.100525797,                 0,       74.94647376,     0.03570629881
          0,           0,         792,      -7.738972886,      -5.817333518,      -5.924906825,      -5.609460277,      -8.296642824,               0.5,     0.01487272428,       1.114832134,                 0,                 0,                 0,   -0.000105279511,     -0.1789417944,       1.100477951,                 0,       74.95816593,     0.03570629881
          0,           0,         793,      -7.723813226,      -5.817734459,      -5.925729077,      -5.598066282,      -8.296338634,               0.5,     0.01487073862,       1.114787302,                 0,                 0,                 0,  -0.0001124600975,     -0.1789359649,       1.100433455,                 0,       74.96516018,     0.03570629881
          0,           0,         794,      -7.707522792,      -5.818667476,      -5.928119263,      -5.586276718,      -8.296024978,               0.5,       0.014869776,       1.114743474,                 0,                 0,                 0,  -0.0001192940332,     -0.1789293021,       1.100390125,                 0,       74.96706562,     0.03467905379
          0,           0,         795,      -7.723163464,      -5.819959463,      -5.931670037,      -5.596643183,      -8.295695074,               0.5,     0.01486956426,       1.114701844,                 0,                 0,                 0,  -0.0001250236177,     -0.1789222816,       1.100349091,                 0,       74.96533352,     0.03494988985
          0,           0,         796,      -7.728819172,      -5.820708579,      -5.933990598,      -5.599682084,       -8.29535251,               0.5,     0.01486910999,       1.114662205,                 0,                 0,                 0,  -0.0001299719191,     -0.1789158458,       1.100309975,                 0,       74.96495791,     0.03494988985
          0,           0,         797,      -7.737043786,      -5.821504373,      -5.936341211,      -5.605015346,      -8.294999391,               0.5,     0.01486788417,       1.114620837,                 0,                 0,                 0,   -0.000136882919,     -0.1789098696,       1.100269023,                 0,       74.96835626,     0.03467905379
          0,           0,         798,      -7.752623685,      -5.822298693,      -5.938697409,      -5.615292428,      -8.294647184,               0.5,     0.01486672052,       1.114580356,                 0,                 0,                 0,    -0.00014356192,     -0.1789039861,       1.100228955,                 0,       74.97150127,     0.03570629881
          0,           0,         799,      -7.737770142,      -5.822964897,      -5.941028504,      -5.604917594,       -8.29428923,               0.5,     0.01486521647,       1.114540865,                 0,                 0,                 0,  -0.0001497593397,     -0.1788986097,       1.100189802,                 0,       74.97643016,     0.03570629881
          0,           0,         800,      -7.734841722,      -5.823662852,      -5.943369232,      -5.602708501,      -8.293922441,               0.5,     0.01486349149,       1.114499807,                 0,                 0,                 0,  -0.0001570849696,     -0.1788931788,       1.100149069,                 0,       74.98236926,     0.03570629881
          0,           0,         801,      -7.751428372,      -5.824419769,      -5.945783643,      -5.613864424,      -8.293548122,               0.5,     0.01486195606,       1.114458032,                 0,                 0,                 0,  -0.0001646602056,     -0.1788874369,       1.100107662,                 0,       74.98730502,     0.03467905379
          0,           0,         802,      -7.741094463,      -5.825002554,      -5.948132357,      -5.606674099,       -8.29317166,               0.5,     0.01486051503,       1.114417775,                 0,                 0,                 0,   -0.000170775284,     -0.1788818653,       1.100067766,                 0,       74.99186751,     0.03494988985
          0,           0,         803,      -7.741118412,      -5.825714766,      -5.950549082,      -5.606543379,      -8.292798174,               0.5,     0.01485867075,       1.114375143,                 0,                 0,                 0,  -0.0001783889591,     -0.1788762787,       1.100025462,                 0,       74.99830652,     0.03494988985
          0,           0,         804,      -7.751229594,      -5.826398563,      -5.953026708,      -5.613256208,      -8.292430167,               0.5,      0.0148568328,       1.114332317,                 0,                 0,                 0,  -0.0001859558529,      -0.178870652,       1.099982967,                 0,         75.004702,     0.03467905379
          0,           0,         805,      -7.757543896,      -5.827080268,      -5.955484061,      -5.617290434,      -8.292068476,               0.5,     0.01485540584,       1.114291008,                 0,                 0,                 0,  -0.0001923332299,      -0.178864884,       1.099942038,                 0,       75.00912597,     0.03570629881
          0,           0,         806,      -7.736005508,      -5.827706516,      -5.957950452,        -5.6026652,      -8.291713231,               0.5,     0.01485364345,       1.114249063,                 0,                 0,                 0,  -0.0001993579514,     -0.1788593361,       1.099900425,                 0,       75.01520198,     0.03570629881
          0,           0,         807,      -7.749652951,      -5.828398353,      -5.960481063,      -5.611736438,      -8.291364435,               0.5,     0.01485182957,       1.114206163,                 0,                 0,                 0,  -0.0002073234253,     -0.1788536729,       1.099857861,                 0,       75.02147519,     0.03570629881
          0,           0,         808,       -7.75482965,      -5.829096901,      -5.963001111,      -5.615050245,      -8.291022005,               0.5,     0.01485045891,       1.114165335,                 0,                 0,                 0,  -0.0002139558635,      -0.178847933,       1.099817415,                 0,       75.02565019,     0.03570629881
          0,           0,         809,      -7.739694202,      -5.829475096,      -5.965456577,       -5.60450646,      -8.290685707,               0.5,     0.01484907277,       1.114124747,                 0,                 0,                 0,  -0.0002206208943,     -0.1788422501,       1.099777204,                 0,       75.02992037,     0.03467905379
          0,           0,         810,      -7.745623587,      -5.830399423,      -5.968041223,      -5.608473537,      -8.290354712,               0.5,     0.01484740395,       1.114083002,                 0,                 0,                 0,  -0.0002282957495,     -0.1788366445,       1.099735802,                 0,       75.03554194,     0.03494988985
          0,           0,         811,      -7.767571598,      -5.831193101,      -5.970667971,      -5.622894362,      -8.290028962,               0.5,     0.01484613056,       1.114043013,                 0,                 0,                 0,  -0.0002346813569,     -0.1788309545,         1.0996962,                 0,       75.03928437,     0.03494988985
          0,           0,         812,      -7.744087876,      -5.831850885,      -5.973253406,      -5.607051817,      -8.289707657,               0.5,     0.01484438074,       1.114003111,                 0,                 0,                 0,  -0.0002410862241,     -0.1788257488,         1.0996566,                 0,       75.04544177,     0.03467905379
          0,           0,         813,      -7.753630726,      -5.832609575,      -5.975891166,      -5.613161083,      -8.289389983,               0.5,     0.01484239649,       1.113961681,                 0,                 0,                 0,  -0.0002486317384,     -0.1788205087,       1.099615455,                 0,       75.05268316,     0.03570629881
