"PointID","x","y"
0, 9.997500181200000e-01, -3.633534839506112e-05
1, 9.990000128750000e-01, -1.456567029111851e-04
2, 9.977599978450000e-01, -3.295289126006483e-04
3, 9.960200190539999e-01, -6.008367941903819e-04
4, 9.937800168990000e-01, -9.864795305597693e-04
5, 9.910500049590000e-01, -1.530814232353520e-03
6, 9.878399968150000e-01, -2.292214037163072e-03
7, 9.841300249100000e-01, -3.336292107615913e-03
8, 9.799500107769999e-01, -4.690813848559131e-03
9, 9.752799868580000e-01, -6.350110688682228e-03
10, 9.701499938960000e-01, -8.233883651309944e-03
11, 9.645400047300000e-01, -1.023491643246291e-02
12, 9.584699869160000e-01, -1.221990003319378e-02
13, 9.519400000570000e-01, -1.409023156453406e-02
14, 9.449599981310000e-01, -1.579900876843613e-02
15, 9.375399947170000e-01, -1.735895232656408e-02
16, 9.296900033950000e-01, -1.882504006636861e-02
17, 9.214000105860000e-01, -2.027057865715765e-02
18, 9.126999974250000e-01, -2.175273889691570e-02
19, 9.035800099370001e-01, -2.331340570544561e-02
20, 8.940600156780000e-01, -2.496536575069989e-02
21, 8.841500282290000e-01, -2.670508837853093e-02
22, 8.738499879840000e-01, -2.852130145106953e-02
23, 8.631799817090000e-01, -3.039677704909155e-02
24, 8.521599769590000e-01, -3.231611375425741e-02
25, 8.407700061800000e-01, -3.427394828356768e-02
26, 8.290500044819999e-01, -3.625716220307385e-02
27, 8.170099854470000e-01, -3.825923915966386e-02
28, 8.046399950980000e-01, -4.027696202568265e-02
29, 7.919700145720000e-01, -4.229970152162369e-02
30, 7.790099978450000e-01, -4.431893421011680e-02
31, 7.657799720760000e-01, -4.632333675461658e-02
32, 7.522799968720000e-01, -4.830358267925111e-02
33, 7.385200262070000e-01, -5.024804460269887e-02
34, 7.245299816130000e-01, -5.214210657389608e-02
35, 7.103199958800001e-01, -5.397421664042344e-02
36, 6.958900094030001e-01, -5.573450092287312e-02
37, 6.812700033190000e-01, -5.741024085730272e-02
38, 6.664699912070000e-01, -5.899245174679008e-02
39, 6.514999866490000e-01, -6.047347215143206e-02
40, 6.363800168040000e-01, -6.184628205533470e-02
41, 6.211299896240000e-01, -6.310585037924968e-02
42, 6.057599782940000e-01, -6.424990056813178e-02
43, 5.902799963950000e-01, -6.527793035157961e-02
44, 5.747100114820000e-01, -6.619064324376403e-02
45, 5.590599775310000e-01, -6.699119944464241e-02
46, 5.433599948880000e-01, -6.768349985848235e-02
47, 5.276100039480000e-01, -6.827440829122289e-02
48, 5.118399858470000e-01, -6.877086899641612e-02
49, 4.960500001910000e-01, -6.918193931601728e-02
50, 4.802699983120000e-01, -6.951662644669925e-02
51, 4.645099937920000e-01, -6.978504161933599e-02
52, 4.487800002100000e-01, -6.999746613879343e-02
53, 4.331099987030000e-01, -7.016391773248475e-02
54, 4.174999892710000e-01, -7.029447692966234e-02
55, 4.019699990750000e-01, -7.039843205580118e-02
56, 3.865399956700000e-01, -7.048431374890668e-02
57, 3.712300062180000e-01, -7.055965200906876e-02
58, 3.560400009160000e-01, -7.063086106542921e-02
59, 3.409900069240000e-01, -7.070289262731864e-02
60, 3.261100053790000e-01, -7.077915335348202e-02
61, 3.113999962810000e-01, -7.086160332416155e-02
62, 2.968699932100000e-01, -7.095051011643395e-02
63, 2.825500071050000e-01, -7.104432372465580e-02
64, 2.684499919410000e-01, -7.113992180221378e-02
65, 2.545700073240000e-01, -7.123259099890644e-02
66, 2.409400045870000e-01, -7.131580257648140e-02
67, 2.275699973110000e-01, -7.138163477227112e-02
68, 2.144699990750000e-01, -7.142072326845182e-02
69, 2.016600072380000e-01, -7.142237357136305e-02
70, 1.891400069000000e-01, -7.137470725915596e-02
71, 1.769299954180000e-01, -7.126480400312854e-02
72, 1.650400012730000e-01, -7.107884356682760e-02
73, 1.534900069240000e-01, -7.080251828423489e-02
74, 1.422899961470000e-01, -7.042094296004323e-02
75, 1.314399987460000e-01, -6.991836440054720e-02
76, 1.209499984980000e-01, -6.927893277207899e-02
77, 1.108499988910000e-01, -6.848843571055899e-02
78, 1.011300012470000e-01, -6.753007461694549e-02
79, 9.181000292300000e-02, -6.638974293600231e-02
80, 8.290000259900000e-02, -6.505334950227412e-02
