"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633116828231889e-05, 1.316228745489396e+00, 7.195191886663170e-01, 1.046142717885183e-01, 3.769182368378375e+00
1, 9.990000128750000e-01, -1.453928213834987e-04, 1.180507520068890e+00, 7.141139818359630e-01, 1.041751134614286e-01, 3.392092144197216e+00
2, 9.977599978450000e-01, -3.266357880093585e-04, 1.171690541242578e+00, 7.656276510853618e-01, 1.130027311035210e-01, 3.377229896064626e+00
3, 9.960200190539999e-01, -5.852246900042821e-04, 1.158075895876648e+00, 7.861549576229931e-01, 1.192056752567499e-01, 3.343801802356543e+00
4, 9.937800168990000e-01, -9.301253565435895e-04, 1.149037190706637e+00, 7.951294226800185e-01, 1.263974623426573e-01, 3.320909855033598e+00
5, 9.910500049590000e-01, -1.375281190866579e-03, 1.142882828519677e+00, 8.037188705778078e-01, 1.365574490811263e-01, 3.306038899387376e+00
6, 9.878399968150000e-01, -1.939376252417859e-03, 1.135269315198987e+00, 8.110347697078233e-01, 1.489630517576629e-01, 3.287057945750682e+00
7, 9.841300249100000e-01, -2.646276448656227e-03, 1.125371927845281e+00, 8.205177888884191e-01, 1.625018637685413e-01, 3.262398881421980e+00
8, 9.799500107769999e-01, -3.501971791046834e-03, 1.112170358400193e+00, 8.330997280077612e-01, 1.750093291087595e-01, 3.229439016399827e+00
9, 9.752799868580000e-01, -4.505404677843565e-03, 1.095816456049765e+00, 8.487853306978353e-01, 1.838758325225942e-01, 3.188563773512020e+00
10, 9.701499938960000e-01, -5.624989470025601e-03, 1.077332225145238e+00, 8.664177466133199e-01, 1.870738791929077e-01, 3.142292371286221e+00
11, 9.645400047300000e-01, -6.824343927415702e-03, 1.058739184020460e+00, 8.838549175101724e-01, 1.838375562393722e-01, 3.095645145441849e+00
12, 9.584699869160000e-01, -8.054374539365684e-03, 1.042787682823701e+00, 8.988876045341505e-01, 1.751725123856525e-01, 3.055588839817150e+00
13, 9.519400000570000e-01, -9.279794935424895e-03, 1.031368074003017e+00, 9.100348590996671e-01, 1.635478378802100e-01, 3.026904996971718e+00
14, 9.449599981310000e-01, -1.048233587895506e-02, 1.024793126580126e+00, 9.170216986382960e-01, 1.518555006700154e-01, 3.010388605411471e+00
15, 9.375399947170000e-01, -1.166438411559773e-02, 1.021887046965631e+00, 9.206000072658004e-01, 1.423181517816606e-01, 3.003062914736391e+00
16, 9.296900033950000e-01, -1.284296743597367e-02, 1.020823572850183e+00, 9.221340512485496e-01, 1.359062727776132e-01, 3.000336210005417e+00
17, 9.214000105860000e-01, -1.404313271832425e-02, 1.019955260104438e+00, 9.229615509895408e-01, 1.324385247158192e-01, 2.998074562100056e+00
18, 9.126999974250000e-01, -1.528091441563639e-02, 1.018253286187972e+00, 9.240142980596455e-01, 1.310432572655908e-01, 2.993699692881725e+00
19, 9.035800099370001e-01, -1.657035652257015e-02, 1.015349746328025e+00, 9.256994872233618e-01, 1.307086135199079e-01, 2.986287301653617e+00
20, 8.940600156780000e-01, -1.791287673582170e-02, 1.011353960035468e+00, 9.280558571572496e-01, 1.306193287766595e-01, 2.976118627038977e+00
21, 8.841500282290000e-01, -1.930503154161021e-02, 1.006580473097892e+00, 9.308839924423384e-01, 1.302857441255347e-01, 2.963979408103164e+00
22, 8.738499879840000e-01, -2.074145528942006e-02, 1.001362995815573e+00, 9.339373217197665e-01, 1.295173683160072e-01, 2.950703132562758e+00
