"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -4.924102598,      -4.839483906,      -5.584719884,      -4.327722727,             0.448,    0.004174739138,     0.04787536032,                 0,                 0,                 0,    -0.02728779732,    0.003129350182,     0.04795503873,                 0,       11.46786871
          0,           0,           1,      -5.201004113,      -5.043903091,      -5.044250881,      -4.599832782,             0.448,    0.002933710777,     0.04911533878,                 0,                 0,                 0,    -0.03104639973,    0.001861567164,     0.04916764922,                 0,       16.74171127
          0,           0,           2,      -5.129779374,      -5.073962201,      -5.208326706,      -4.545589979,             0.448,    0.002766451067,     0.05382836619,                 0,                 0,                 0,     -0.0305066071,    0.001591533107,     0.05387590631,                 0,       19.45755225
          0,           0,           3,      -5.142450361,      -5.165210568,       -5.15332694,       -4.55521569,             0.448,    0.002923464095,     0.05313932292,                 0,                 0,                 0,    -0.02930246781,     0.00176354017,     0.05319045223,                 0,       18.17683446
          0,           0,           4,      -5.122927932,      -5.175813796,      -5.154657936,      -4.539660991,             0.448,     0.00276384613,     0.05369449698,                 0,                 0,                 0,    -0.02915867645,    0.001591849131,     0.05374201213,                 0,       19.42745524
          0,           0,           5,      -5.133596849,      -5.265583068,       -5.21992318,      -4.560780561,             0.448,    0.002698984341,     0.05636009682,                 0,                 0,                 0,    -0.02858892033,    0.001468853023,     0.05640556268,                 0,        20.8819651
          0,           0,           6,      -5.121602448,      -5.334604858,      -5.269595952,      -4.551677685,             0.448,    0.002604892033,     0.05782340116,                 0,                 0,                 0,    -0.02839631694,    0.001342861291,     0.05786646617,                 0,         22.198003
          0,           0,           7,      -5.113691027,      -5.337839668,      -5.249217033,      -4.543548686,             0.448,    0.002521996129,     0.05904134275,                 0,                 0,                 0,    -0.02828109698,    0.001233415857,     0.05908230956,                 0,       23.41056042
          0,           0,           8,      -5.107152348,      -5.344010459,      -5.258102662,      -4.539703482,             0.448,    0.002456397454,     0.06059599751,                 0,                 0,                 0,    -0.02805740567,    0.001133918179,     0.06063516333,                 0,        24.6686453
          0,           0,           9,      -5.101843862,      -5.390117312,       -5.29649418,      -4.537635003,             0.448,    0.002375314269,     0.06207907857,                 0,                 0,                 0,    -0.02792220392,    0.001020501046,     0.06211612263,                 0,        26.1351011
          0,           0,          10,      -5.096758644,      -5.432505296,      -5.329486028,      -4.534080643,             0.448,    0.002295752616,     0.06339407351,                 0,                 0,                 0,    -0.02788589406,   0.0009122718635,     0.06342906902,                 0,       27.61363444
          0,           0,          11,        -5.0937676,      -5.450626296,      -5.347899401,      -4.532400381,             0.448,    0.002221142234,     0.06458126688,                 0,                 0,                 0,    -0.02792765394,   0.0008117807498,     0.06461435225,                 0,       29.07570073
          0,           0,          12,      -5.093180756,      -5.468833798,      -5.365873384,       -4.53349617,             0.448,     0.00214642687,     0.06568474045,                 0,                 0,                 0,    -0.02802318203,   0.0007130110174,     0.06571593331,                 0,           30.6019
          0,           0,          13,      -5.092918434,      -5.483389895,      -5.385128419,      -4.534133307,             0.448,    0.002073417675,     0.06673533813,                 0,                 0,                 0,    -0.02814557061,    0.000617100529,     0.06676468829,                 0,       32.18615281
          0,           0,          14,      -5.092125584,      -5.494783047,      -5.401804736,      -4.533171246,             0.448,     0.00200446473,     0.06772367165,                 0,                 0,                 0,    -0.02829341363,   0.0005266036101,     0.06775128242,                 0,       33.78641223
          0,           0,          15,      -5.090977602,      -5.508358213,      -5.417344597,      -4.531545361,             0.448,     0.00193896196,      0.0686191215,                 0,                 0,                 0,    -0.02847533439,   0.0004415822927,     0.06864509024,                 0,       35.38961719
          0,           0,          16,      -5.090238603,      -5.524318878,      -5.432562918,      -4.530826875,             0.448,    0.001875933162,     0.06941137115,                 0,                 0,                 0,    -0.02868769502,   0.0003612856595,     0.06943577639,                 0,       37.00098305
          0,           0,          17,       -5.09052979,      -5.539019362,      -5.447247929,      -4.531761963,             0.448,    0.001815885959,     0.07011425008,                 0,                 0,                 0,    -0.02891675825,   0.0002859195228,     0.07013717813,                 0,       38.61159327
          0,           0,          18,      -5.091985506,      -5.547764927,      -5.462722209,      -4.534118534,             0.448,    0.001759629705,     0.07073938127,                 0,                 0,                 0,    -0.02915281798,    0.000216039491,     0.07076093333,                 0,       40.20128841
          0,           0,          19,      -5.094174234,      -5.549358658,      -5.479841439,      -4.537055047,             0.448,    0.001707442409,     0.07129039623,                 0,                 0,                 0,     -0.0293925283,   0.0001518442857,     0.07131067871,                 0,       41.75273841
          0,           0,          20,      -5.096478897,      -5.546997513,      -5.497235006,      -4.539848294,             0.448,    0.001659406817,     0.07177081992,                 0,                 0,                 0,    -0.02963395934,   9.333973777e-05,     0.07178994018,                 0,       43.25088892
