"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633204908770108e-05, 1.320446871624718e+00, 6.970679962996379e-01, 1.013887418079179e-01, 3.777364738304251e+00
1, 9.990000128750000e-01, -1.454484167485404e-04, 1.188045859384188e+00, 7.010883701287779e-01, 1.024893066027827e-01, 3.410676931428564e+00
2, 9.977599978450000e-01, -3.272451590466525e-04, 1.179627027729807e+00, 7.529372939419327e-01, 1.119461403247263e-01, 3.396742054444020e+00
3, 9.960200190539999e-01, -5.885116162162654e-04, 1.166826500335290e+00, 7.722817858659012e-01, 1.192845589673581e-01, 3.365234230424448e+00
4, 9.937800168990000e-01, -9.419822673546266e-04, 1.158959819009892e+00, 7.801410020958155e-01, 1.286306958869252e-01, 3.345347040489524e+00
5, 9.910500049590000e-01, -1.407974213221463e-03, 1.153550228751300e+00, 7.874799488938229e-01, 1.420455679230510e-01, 3.332327708371238e+00
6, 9.878399968150000e-01, -2.013442597857447e-03, 1.146031674117730e+00, 7.942342435400037e-01, 1.587179329764765e-01, 3.313602262881006e+00
7, 9.841300249100000e-01, -2.790847009942408e-03, 1.135188362498595e+00, 8.042759530247935e-01, 1.770593069024695e-01, 3.286600080690162e+00
8, 9.799500107769999e-01, -3.750402970854402e-03, 1.119739416853149e+00, 8.189263972499755e-01, 1.941959997480351e-01, 3.248056963827377e+00
9, 9.752799868580000e-01, -4.889499578827287e-03, 1.099767688606174e+00, 8.382002276932168e-01, 2.065666047721462e-01, 3.198170303509636e+00
10, 9.701499938960000e-01, -6.165525452256071e-03, 1.076422961149849e+00, 8.605660833419271e-01, 2.112746509040420e-01, 3.139740714311301e+00
11, 9.645400047300000e-01, -7.526236046521992e-03, 1.052207708639375e+00, 8.830692223972660e-01, 2.070327179582228e-01, 3.078937807832352e+00
12, 9.584699869160000e-01, -8.903865244323440e-03, 1.031150333419983e+00, 9.025053777888893e-01, 1.950193829183441e-01, 3.025975450356591e+00
13, 9.519400000570000e-01, -1.024892911469725e-02, 1.016479146584019e+00, 9.166816761261374e-01, 1.786277542599801e-01, 2.989070908551201e+00
14, 9.449599981310000e-01, -1.153646827282558e-02, 1.008971259534678e+00, 9.251160789781153e-01, 1.620023479405191e-01, 2.970208336692685e+00
15, 9.375399947170000e-01, -1.277059610162593e-02, 1.006959827692331e+00, 9.287860681516810e-01, 1.483853092530888e-01, 2.965151170653680e+00
16, 9.296900033950000e-01, -1.397604286259468e-02, 1.007702915823781e+00, 9.295730404376100e-01, 1.392116669258732e-01, 2.966987450223268e+00
17, 9.214000105860000e-01, -1.518769943540579e-02, 1.008730138866911e+00, 9.293586516288774e-01, 1.342385926822260e-01, 2.969507664465968e+00
18, 9.126999974250000e-01, -1.643011641867343e-02, 1.008505800910349e+00, 9.294581357659952e-01, 1.322255673225997e-01, 2.968853017089987e+00
19, 9.035800099370001e-01, -1.772278908047220e-02, 1.006521609248667e+00, 9.304455699610731e-01, 1.317347655556221e-01, 2.963745955120627e+00
20, 8.940600156780000e-01, -1.906921074581915e-02, 1.002967054059553e+00, 9.323694346302719e-01, 1.316132500685134e-01, 2.954672146817321e+00
21, 8.841500282290000e-01, -2.046552489567590e-02, 9.983250616476093e-01, 9.349574325785254e-01, 1.311753273813223e-01, 2.942843922740924e+00
22, 8.738499879840000e-01, -2.190469491522636e-02, 9.931037530299752e-01, 9.378693590994197e-01, 1.301610283580813e-01, 2.929536697275987e+00
23, 8.631799817090000e-01, -2.337582662723152e-02, 9.877145629650020e-01, 9.408451474291465e-01, 1.285923083706493e-01, 2.915792647796820e+00
24, 8.521599769590000e-01, -2.486923014603557e-02, 9.823897690490598e-01, 9.437052996767612e-01, 1.266113514482672e-01, 2.902193846851902e+00
25, 8.407700061800000e-01, -2.638244033240111e-02, 9.772223549918004e-01, 9.463892938729399e-01, 1.243869219373866e-01, 2.888978772518590e+00
26, 8.290500044819999e-01, -2.790664652540737e-02, 9.722084486184501e-01, 9.488898738289773e-01, 1.220385968778444e-01, 2.876137747368312e+00
27, 8.170099854470000e-01, -2.943826342843975e-02, 9.673015539783664e-01, 9.512407201594092e-01, 1.196371948096767e-01, 2.863556459474018e+00
28, 8.046399950980000e-01, -3.097668440970888e-02, 9.624456315335986e-01, 9.534557331437009e-01, 1.172055151970703e-01, 2.851088316821533e+00
29, 7.919700145720000e-01, -3.251635356404304e-02, 9.576140907680993e-01, 9.555632002097187e-01, 1.147358631127927e-01, 2.838669107007880e+00
30, 7.790099978450000e-01, -3.405411545326105e-02, 9.527917252434629e-01, 9.575921523283764e-01, 1.122143470497768e-01, 2.826265526929314e+00
31, 7.657799720760000e-01, -3.558540390112927e-02, 9.479435166329453e-01, 9.595338910019149e-01, 1.096173986744501e-01, 2.813780505506226e+00
32, 7.522799968720000e-01, -3.710775764422763e-02, 9.430390374842262e-01, 9.613969509387451e-01, 1.069303390139464e-01, 2.801134810167297e+00
33, 7.385200262070000e-01, -3.861736198090868e-02, 9.380919979786532e-01, 9.631857282758489e-01, 1.041444168273588e-01, 2.788366296266027e+00
34, 7.245299816130000e-01, -4.010822689045714e-02, 9.331486379862146e-01, 9.648886405203527e-01, 1.012541626540305e-01, 2.775594876870313e+00
35, 7.103199958800001e-01, -4.157663659319841e-02, 9.282380741209157e-01, 9.664831731677300e-01, 9.825906963497136e-02, 2.762891309167716e+00
36, 6.958900094030001e-01, -4.301995582879189e-02, 9.233974471442840e-01, 9.679956181960769e-01, 9.516846418600786e-02, 2.750362209191117e+00
37, 6.812700033190000e-01, -4.443268586106330e-02, 9.186134542413414e-01, 9.693843357646843e-01, 9.198385130393948e-02, 2.737959230150266e+00
38, 6.664699912070000e-01, -4.581159014684114e-02, 9.139124719081990e-01, 9.706762842978149e-01, 8.871840209742662e-02, 2.725760403972184e+00
39, 6.514999866490000e-01, -4.715362213209496e-02, 9.093089500246526e-01, 9.718712720721316e-01, 8.538216929285264e-02, 2.713803691309099e+00
40, 6.363800168040000e-01, -4.845509588913647e-02, 9.048144907653239e-01, 9.729551909607944e-01, 8.198420257940059e-02, 2.702115063138304e+00
41, 6.211299896240000e-01, -4.971269166742952e-02, 9.004434503185142e-01, 9.739579308745325e-01, 7.853704192947608e-02, 2.690741274599768e+00
42, 6.057599782940000e-01, -5.092420381680922e-02, 8.961493532243499e-01, 9.748550051654500e-01, 7.504790316483523e-02, 2.679550934188299e+00
43, 5.902799963950000e-01, -5.208763695900429e-02, 8.919172667043469e-01, 9.756823889324046e-01, 7.152775875185621e-02, 2.668515320101004e+00
44, 5.747100114820000e-01, -5.320049224896187e-02, 8.877759223705226e-01, 9.764104566139868e-01, 6.797995009774442e-02, 2.657700803048547e+00
45, 5.590599775310000e-01, -5.426124674579952e-02, 8.838929532326436e-01, 9.770735940549328e-01, 6.441430187530002e-02, 2.647561051873923e+00
46, 5.433599948880000e-01, -5.526726536100653e-02, 8.803784866445713e-01, 9.776556285809417e-01, 6.083045169321260e-02, 2.638380603392358e+00
47, 5.276100039480000e-01, -5.621808721484114e-02, 8.770836822530533e-01, 9.781834206052754e-01, 5.723450116619527e-02, 2.629773066830246e+00
48, 5.118399858470000e-01, -5.711153296584826e-02, 8.735246611358061e-01, 9.786053244431161e-01, 5.361869991707427e-02, 2.620443178633436e+00
49, 4.960500001910000e-01, -5.794728930332484e-02, 8.696690394261672e-01, 9.789209265887330e-01, 4.998328784500825e-02, 2.610306313388934e+00
50, 4.802699983120000e-01, -5.872348315647705e-02, 8.669177369128491e-01, 9.790967919112030e-01, 4.631884409731163e-02, 2.603047064412978e+00
