"Time_Iter","Outer_Iter","Inner_Iter",   "rms[A_Rho]"   ,   "rms[A_RhoU]"  ,   "rms[A_RhoV]"  ,    "rms[A_E]"    
          0,           0,          27,      -4.049930492,      -3.814484863,      -4.371164033,      -4.590960691
          0,           0,          28,      -4.078035983,      -3.827863086,      -4.393699944,      -4.603492255
          0,           0,          29,      -4.110904996,      -3.846874587,      -4.415925543,      -4.623446242
          0,           0,          30,      -4.145026748,      -3.870691921,      -4.437240796,      -4.654424557
          0,           0,          31,      -4.175596653,      -3.896294823,      -4.435236271,       -4.66076136
          0,           0,          32,      -4.210446006,      -3.931275264,      -4.455815913,      -4.698187143
          0,           0,          33,      -4.244701518,      -3.971082184,      -4.482153442,      -4.735817296
          0,           0,          34,      -4.276394851,      -4.016159035,      -4.504812807,      -4.780047143
          0,           0,          35,       -4.30186487,      -4.060246961,      -4.534339008,      -4.823608399
          0,           0,          36,      -4.321535744,      -4.099016405,      -4.570090917,      -4.862740351
          0,           0,          37,      -4.337589499,      -4.129499483,      -4.607936896,      -4.895499965
          0,           0,          38,      -4.352912157,      -4.150479847,      -4.648042327,      -4.919752297
          0,           0,          39,       -4.37039816,      -4.164150296,      -4.689130387,      -4.936974014
          0,           0,          40,      -4.392080985,      -4.174491737,      -4.728299553,      -4.950009619
          0,           0,          41,      -4.419191639,      -4.185456339,      -4.763235814,      -4.961698565
          0,           0,          42,      -4.452358656,      -4.200264294,      -4.792683823,      -4.975131658
          0,           0,          43,      -4.491613189,       -4.22117329,      -4.817220147,      -4.993255212
          0,           0,          44,      -4.536429444,      -4.249605739,      -4.840358284,      -5.019326014
          0,           0,          45,      -4.581902214,      -4.284123151,      -4.873621211,      -5.067313056
          0,           0,          46,      -4.626787585,      -4.324165452,      -4.868453709,      -5.075559741
          0,           0,          47,      -4.667389212,       -4.36899223,      -4.900830044,      -5.116711049
          0,           0,          48,      -4.707282075,      -4.420050948,      -4.937528263,      -5.164196324
          0,           0,          49,      -4.740431867,      -4.473529919,      -4.976144638,       -5.21762548
          0,           0,          50,      -4.768026744,      -4.523684007,      -5.025539049,      -5.267051346
          0,           0,          51,      -4.792053573,      -4.567664372,      -5.079510098,      -5.313033055
          0,           0,          52,       -4.81469383,      -4.603417189,      -5.134164103,      -5.353066214
          0,           0,          53,      -4.839337882,      -4.631852793,      -5.188344335,      -5.385137573
          0,           0,          54,      -4.868251144,        -4.6565465,      -5.235734559,      -5.412517874
          0,           0,          55,      -4.899666513,      -4.678913467,      -5.260987736,      -5.436496021
          0,           0,          56,       -4.92387955,      -4.693494213,      -5.254044568,      -5.435382669
          0,           0,          57,      -4.958212779,      -4.719322889,      -5.270719934,      -5.457700637
          0,           0,          58,      -4.996494131,      -4.752958898,      -5.296755833,      -5.486364979
          0,           0,          59,      -5.037040342,      -4.796922232,      -5.316397203,      -5.520216176
          0,           0,          60,      -5.074860182,      -4.847366701,      -5.335923338,      -5.561357681
          0,           0,          61,      -5.104599377,      -4.897659455,      -5.365529914,      -5.601455048
          0,           0,          62,      -5.126933501,      -4.944925948,       -5.40040961,      -5.640324131
          0,           0,          63,      -5.144569137,      -4.986601305,      -5.436654665,      -5.677554989
          0,           0,          64,      -5.160315666,      -5.020275372,      -5.474399964,      -5.710951736
          0,           0,          65,      -5.177194867,      -5.046273181,      -5.512374301,      -5.739413874
          0,           0,          66,      -5.197382541,      -5.067163979,      -5.548475801,      -5.763470299
          0,           0,          67,        -5.2219405,      -5.086057631,      -5.582174335,      -5.784580147
          0,           0,          68,      -5.250881849,      -5.105433973,      -5.614276091,      -5.804661589
          0,           0,          69,      -5.283141899,      -5.126556931,      -5.645617805,      -5.825447047
          0,           0,          70,      -5.316528214,      -5.149354632,      -5.676626608,      -5.847992026
          0,           0,          71,      -5.347996822,      -5.172749461,       -5.70743707,      -5.872700679
          0,           0,          72,      -5.375067394,      -5.195595352,      -5.738466904,      -5.901319064
          0,           0,          73,      -5.392320579,      -5.212097913,       -5.76834118,      -5.930366678
          0,           0,          74,      -5.402923598,      -5.226701648,      -5.795529167,      -5.956712789
          0,           0,          75,       -5.40777743,      -5.236732398,      -5.818415776,      -5.979560229
          0,           0,          76,      -5.409538955,      -5.244514144,      -5.836532922,      -6.001710093
          0,           0,          77,      -5.411868674,      -5.252679613,      -5.854675227,      -6.025763034
          0,           0,          78,      -5.418280578,      -5.263473197,      -5.872310543,      -6.049722697
          0,           0,          79,      -5.430404896,      -5.278528165,       -5.89022316,      -6.073611984
          0,           0,          80,      -5.449019229,      -5.298833966,      -5.910634138,      -6.098897103
          0,           0,          81,       -5.47428046,      -5.324849702,      -5.934519761,      -6.126235881
          0,           0,          82,      -5.506089542,       -5.35675034,      -5.962271699,      -6.155601042
          0,           0,          83,      -5.543887925,      -5.394264071,      -5.993209343,      -6.186578045
          0,           0,          84,      -5.586268751,      -5.436414422,      -6.025726575,      -6.218702244
          0,           0,          85,      -5.630677855,      -5.481313847,      -6.056826736,      -6.251855004
          0,           0,          86,      -5.672022017,      -5.524477241,      -6.075086482,      -6.279612677
          0,           0,          87,      -5.708191505,      -5.562488118,      -6.091279285,      -6.293535635
          0,           0,          88,      -5.737531555,      -5.594553615,      -6.108695838,      -6.314343636
          0,           0,          89,      -5.754305705,       -5.61456007,       -6.12318451,      -6.329741754
          0,           0,          90,      -5.762291406,      -5.625499659,      -6.127670265,      -6.341459912
          0,           0,          91,      -5.766547908,      -5.631923167,      -6.129592381,      -6.352128119
          0,           0,          92,       -5.77154919,       -5.63811861,      -6.134082794,      -6.363177302
          0,           0,          93,      -5.780377844,      -5.647225086,      -6.142649994,      -6.376291548
          0,           0,          94,      -5.794532674,      -5.660882364,      -6.155957408,      -6.392334218
          0,           0,          95,      -5.814664131,      -5.679925755,      -6.174260523,      -6.411608687
          0,           0,          96,      -5.840639123,      -5.704435746,      -6.197670941,      -6.434022385
          0,           0,          97,      -5.871460137,      -5.733625246,      -6.225936735,      -6.459005469
          0,           0,          98,      -5.905271768,      -5.765863261,      -6.258174048,      -6.485634798
          0,           0,          99,      -5.939386174,       -5.79874679,      -6.292767968,      -6.512824206
          0,           0,         100,      -5.970550268,      -5.829348642,      -6.327504762,       -6.53949582
          0,           0,         101,      -5.995877573,      -5.855003433,      -6.360021955,      -6.564995721
          0,           0,         102,      -6.014671178,      -5.874490177,      -6.388939794,      -6.593010444
          0,           0,         103,      -6.022157838,      -5.883150574,      -6.412569828,       -6.61278081
          0,           0,         104,      -6.026768189,      -5.889382092,      -6.428311463,      -6.629146077
          0,           0,         105,      -6.029232692,      -5.893089453,      -6.437377339,      -6.644615211
          0,           0,         106,      -6.031771761,      -5.896595544,       -6.44802974,      -6.660681798
          0,           0,         107,      -6.037705841,      -5.902962981,       -6.45855111,      -6.678010972
          0,           0,         108,      -6.048454974,      -5.913488192,      -6.468884697,      -6.695718864
          0,           0,         109,      -6.064315912,      -5.928337226,      -6.482067611,      -6.714029448
          0,           0,         110,      -6.085133019,        -5.9471813,      -6.498558483,      -6.732637902
          0,           0,         111,      -6.110515057,      -5.969413149,       -6.51758003,      -6.750869955
          0,           0,         112,       -6.13968749,      -5.994081473,      -6.538337916,      -6.768236401
          0,           0,         113,      -6.171313755,      -6.019908714,      -6.559659708,      -6.784642444
          0,           0,         114,       -6.20348325,       -6.04543605,      -6.580255715,       -6.80044018
          0,           0,         115,       -6.23365217,      -6.069075881,      -6.598243346,      -6.816621082
          0,           0,         116,      -6.255667805,      -6.086194244,      -6.602128177,      -6.830576194
          0,           0,         117,      -6.271811177,      -6.099151164,       -6.60268902,      -6.826902929
          0,           0,         118,      -6.291460059,      -6.117998917,      -6.615511325,      -6.844981355
          0,           0,         119,      -6.307919568,      -6.137045452,      -6.630858048,      -6.862946375
          0,           0,         120,      -6.323470453,      -6.159761415,      -6.639652239,       -6.88477754
          0,           0,         121,       -6.33799005,      -6.184261499,      -6.650543177,      -6.908933738
          0,           0,         122,      -6.351981743,      -6.209319924,      -6.665983145,       -6.93308119
          0,           0,         123,      -6.366936489,      -6.234753121,      -6.683438999,      -6.957878405
          0,           0,         124,      -6.383366097,      -6.259180307,      -6.701948897,      -6.981635018
          0,           0,         125,      -6.401037998,      -6.280223459,      -6.722378734,      -7.001851631
          0,           0,         126,      -6.419398491,      -6.295693387,      -6.744685261,      -7.017014958
          0,           0,         127,      -6.437595893,       -6.30442725,      -6.767695389,      -7.026925873
          0,           0,         128,      -6.454729395,      -6.306802302,      -6.790328123,       -7.03243263
          0,           0,         129,      -6.470188931,      -6.304724481,      -6.811801458,      -7.035358023
          0,           0,         130,      -6.483888845,      -6.300944256,      -6.831349006,      -7.038026698
          0,           0,         131,      -6.496294572,      -6.298199551,      -6.848512138,      -7.042708154
          0,           0,         132,      -6.508541172,      -6.298889794,      -6.863828664,      -7.051871598
          0,           0,         133,      -6.522856074,      -6.304721032,      -6.881724118,      -7.076625314
          0,           0,         134,      -6.530823886,      -6.310951577,      -6.886628669,      -7.077711799
          0,           0,         135,      -6.543408076,      -6.325414394,      -6.897456501,      -7.098238961
          0,           0,         136,      -6.558537848,      -6.344733099,      -6.910256437,      -7.121945383
          0,           0,         137,      -6.576270552,      -6.369821225,      -6.927377365,      -7.151872157
          0,           0,         138,      -6.598199044,      -6.400567183,      -6.948369054,       -7.18647383
          0,           0,         139,      -6.623388599,      -6.435353769,      -6.971623345,      -7.222264379
          0,           0,         140,      -6.650722403,       -6.47185286,      -6.999119617,      -7.256837505
          0,           0,         141,      -6.679738828,      -6.508121917,      -7.029829217,       -7.28823187
          0,           0,         142,      -6.710014556,       -6.54237461,      -7.061851466,      -7.315237524
          0,           0,         143,      -6.740823755,      -6.572998207,      -7.093806485,      -7.337319426
          0,           0,         144,      -6.771206383,      -6.599215141,      -7.124119182,      -7.355318239
          0,           0,         145,       -6.80008374,      -6.621376118,      -7.151302285,      -7.371556173
          0,           0,         146,      -6.824547392,      -6.639061968,       -7.16986778,      -7.388808039
          0,           0,         147,      -6.839694983,      -6.649227722,       -7.16781865,      -7.385368299
          0,           0,         148,      -6.861253075,      -6.668584601,      -7.180383464,      -7.403956983
          0,           0,         149,      -6.880387985,      -6.689578099,      -7.196641249,      -7.424503832
          0,           0,         150,      -6.899241104,      -6.716196404,       -7.20725717,      -7.449051924
          0,           0,         151,      -6.916673645,      -6.745800857,      -7.218784921,      -7.477705904
          0,           0,         152,       -6.93218497,       -6.77530989,      -7.235456222,      -7.505448666
          0,           0,         153,      -6.947193718,      -6.803380507,      -7.254924364,      -7.531933839
          0,           0,         154,      -6.962582193,      -6.827918672,      -7.276148034,      -7.555423233
          0,           0,         155,      -6.978689343,        -6.8467168,      -7.299878183,      -7.573940335
          0,           0,         156,      -6.995749852,      -6.859000534,      -7.325541298,      -7.587015732
          0,           0,         157,      -7.013708865,      -6.865606699,      -7.351606353,      -7.595589992
          0,           0,         158,      -7.032287649,      -6.868563275,      -7.376891972,       -7.60153624
          0,           0,         159,      -7.051176959,      -6.870452397,       -7.40053015,      -7.607251303
          0,           0,         160,      -7.070145784,      -6.873717075,      -7.421833089,      -7.615119525
          0,           0,         161,      -7.089272362,      -6.880381253,      -7.441039629,      -7.627768913
          0,           0,         162,       -7.10783851,      -6.890256491,      -7.461561985,      -7.656513907
          0,           0,         163,        -7.1220864,      -6.902808975,      -7.465670106,      -7.659443914
          0,           0,         164,      -7.136196768,      -6.920260486,      -7.480351877,      -7.682307033
          0,           0,         165,      -7.151473335,      -6.942123477,      -7.493359294,      -7.708201243
          0,           0,         166,      -7.166379971,      -6.967605001,      -7.510430696,      -7.740343411
          0,           0,         167,      -7.183371842,      -6.996051042,      -7.531716022,      -7.773981023
          0,           0,         168,      -7.202200921,      -7.025957417,      -7.554516963,      -7.806688657
          0,           0,         169,      -7.222839841,      -7.055383926,      -7.581081988,      -7.836531388
          0,           0,         170,      -7.245747338,      -7.083280577,        -7.6103365,      -7.862143856
          0,           0,         171,      -7.271320521,      -7.109235277,      -7.640625324,      -7.883377985
          0,           0,         172,      -7.299543315,      -7.133243203,      -7.670862917,      -7.900902605
          0,           0,         173,      -7.329901999,      -7.155813004,      -7.699631387,      -7.916436393
          0,           0,         174,      -7.361353067,      -7.177759347,      -7.725701271,      -7.932457294
          0,           0,         175,      -7.390856363,      -7.198606417,      -7.744305744,      -7.951598469
          0,           0,         176,      -7.410688398,      -7.212860949,      -7.738854797,      -7.951313673
          0,           0,         177,      -7.437094173,      -7.237015282,       -7.75263633,      -7.971420666
          0,           0,         178,       -7.45980017,      -7.262508662,      -7.771325405,      -7.995528257
          0,           0,         179,       -7.48012794,      -7.292500069,      -7.783437503,      -8.022757301
          0,           0,         180,      -7.496855258,      -7.323849684,      -7.795477741,      -8.053606117
          0,           0,         181,      -7.509876429,      -7.352848595,      -7.812875697,      -8.081831928
          0,           0,         182,      -7.521596888,      -7.378540797,      -7.832963482,      -8.107564657
          0,           0,         183,      -7.533889714,      -7.399849885,      -7.854433571,      -8.129842924
          0,           0,         184,      -7.547856951,      -7.415906821,      -7.878134976,      -8.147277745
          0,           0,         185,      -7.564262769,      -7.427174614,      -7.903692911,      -8.159950214
          0,           0,         186,      -7.583290336,       -7.43506544,      -7.929783217,      -8.169165234
          0,           0,         187,      -7.604585278,      -7.441353007,      -7.955446235,      -8.176775686
          0,           0,         188,      -7.627448442,      -7.447827279,      -7.980020661,      -8.184835037
          0,           0,         189,      -7.650977429,      -7.456017174,      -8.002884153,      -8.195269479
          0,           0,         190,      -7.674315432,      -7.467109211,      -8.024030825,      -8.210056862
          0,           0,         191,       -7.69721368,      -7.481800302,      -8.047036208,      -8.237782332
          0,           0,         192,      -7.712028122,      -7.495608738,      -8.054211755,       -8.24519849
          0,           0,         193,      -7.726763187,      -7.514555435,      -8.069672088,      -8.270435258
          0,           0,         194,      -7.740260404,       -7.53553358,      -8.084637541,      -8.296584579
          0,           0,         195,      -7.752442906,       -7.55885505,      -8.102750137,      -8.327335454
          0,           0,         196,      -7.766133482,      -7.584457689,      -8.123229433,      -8.360330729
          0,           0,         197,      -7.781643872,      -7.611061918,      -8.145367348,      -8.391883658
          0,           0,         198,      -7.799675175,      -7.637663715,      -8.171159623,      -8.420725916
          0,           0,         199,      -7.821021377,      -7.663997693,      -8.199385005,      -8.446430913
          0,           0,         200,      -7.846199814,      -7.690048553,      -8.229052108,       -8.46884284
          0,           0,         201,      -7.875260324,      -7.715917121,      -8.259484133,      -8.488376233
          0,           0,         202,      -7.907645348,      -7.741848269,       -8.28928806,       -8.50633495
          0,           0,         203,      -7.942119001,      -7.768082338,      -8.317213182,       -8.52453108
          0,           0,         204,      -7.976290693,      -7.794314826,        -8.3411587,      -8.545369048
          0,           0,         205,      -8.000638133,       -7.81359377,      -8.340132965,       -8.55689439
          0,           0,         206,      -8.027900542,      -7.838636952,      -8.352387474,      -8.567963163
          0,           0,         207,       -8.05135632,      -7.864752419,      -8.371144388,      -8.594018889
          0,           0,         208,      -8.069807779,      -7.892026254,      -8.386176573,      -8.618853511
          0,           0,         209,      -8.083505793,       -7.91958168,      -8.396174172,      -8.647514174
          0,           0,         210,      -8.093200599,      -7.943889314,      -8.410437141,      -8.673098699
          0,           0,         211,      -8.101561944,      -7.964663912,      -8.427761849,      -8.695732693
          0,           0,         212,      -8.111185215,      -7.982232329,       -8.44644982,      -8.715799317
          0,           0,         213,      -8.123489241,      -7.996633626,      -8.467171935,      -8.732360497
          0,           0,         214,      -8.139332422,      -8.008507383,      -8.490174873,      -8.745363603
          0,           0,         215,      -8.158911511,      -8.018884587,      -8.514610929,      -8.755826843
          0,           0,         216,      -8.181759651,      -8.028777389,       -8.53961576,       -8.76517224
          0,           0,         217,      -8.206929259,      -8.039093572,      -8.564589347,      -8.774897339
          0,           0,         218,      -8.233139182,      -8.050614446,      -8.588839754,      -8.786443232
          0,           0,         219,      -8.258956443,      -8.063957321,       -8.61178123,      -8.801172359
          0,           0,         220,      -8.283425905,      -8.079781509,       -8.63420692,      -8.821870686
          0,           0,         221,      -8.298823795,      -8.092101094,      -8.646925163,      -8.841092622
          0,           0,         222,      -8.315605943,      -8.111207602,      -8.661177226,       -8.86176008
          0,           0,         223,      -8.327863784,      -8.129566111,      -8.679062686,      -8.885741489
          0,           0,         224,       -8.33914443,       -8.15043989,      -8.695310561,      -8.913350037
          0,           0,         225,      -8.350258182,      -8.172948034,      -8.712926328,      -8.944893143
          0,           0,         226,      -8.362774828,      -8.196001065,      -8.733424384,       -8.97427227
          0,           0,         227,      -8.377776252,      -8.219392501,      -8.756030009,      -9.001317769
          0,           0,         228,      -8.396137414,       -8.24294059,      -8.780907668,      -9.025960344
          0,           0,         229,      -8.418399806,      -8.266565672,      -8.807706674,      -9.047600108
          0,           0,         230,      -8.444763575,      -8.290373771,      -8.835752633,      -9.066359195
          0,           0,         231,      -8.474898529,      -8.314543792,      -8.863918804,      -9.083193097
          0,           0,         232,      -8.507835112,      -8.339230824,      -8.891003551,      -9.099585354
          0,           0,         233,      -8.541954815,      -8.364485602,      -8.916098125,      -9.117384596
          0,           0,         234,      -8.573631182,      -8.388935436,       -8.93473715,      -9.138797839
          0,           0,         235,      -8.595711433,      -8.407085302,      -8.931297236,      -9.141226558
          0,           0,         236,      -8.622012454,      -8.433204837,      -8.946523341,      -9.163161605
          0,           0,         237,      -8.642793955,      -8.458601475,      -8.965208326,       -9.18713776
          0,           0,         238,       -8.65951383,      -8.486040865,      -8.977084959,      -9.213497549
          0,           0,         239,      -8.672405063,      -8.513060719,      -8.988693914,      -9.241965787
          0,           0,         240,      -8.682489864,      -8.537185352,      -9.004753271,      -9.267389663
          0,           0,         241,      -8.692479501,      -8.558421666,      -9.023172181,      -9.290389148
          0,           0,         242,      -8.704221076,      -8.576614734,      -9.042888567,      -9.310513643
          0,           0,         243,      -8.718644408,      -8.591504017,      -9.064696763,      -9.326741801
          0,           0,         244,      -8.736195495,      -8.603471818,      -9.088460779,      -9.339158834
          0,           0,         245,      -8.756704564,      -8.613321133,      -9.113102512,      -9.348840174
          0,           0,         246,      -8.779457606,      -8.622000661,      -9.137734668,      -9.357245744
          0,           0,         247,      -8.803407177,      -8.630540801,      -9.161684652,       -9.36598381
          0,           0,         248,       -8.82737283,      -8.639966475,      -9.184247224,      -9.376644305
          0,           0,         249,      -8.850332347,      -8.651235638,      -9.205180443,      -9.390937575
          0,           0,         250,      -8.872166024,      -8.665312727,      -9.227187663,      -9.415366097
          0,           0,         251,      -8.885125938,       -8.67701145,      -9.234821741,      -9.423846838
          0,           0,         252,      -8.899057675,      -8.694429211,      -9.248914173,      -9.447616706
          0,           0,         253,      -8.911595739,      -8.713457555,      -9.263471494,       -9.47222006
          0,           0,         254,      -8.923575563,      -8.735298707,       -9.28030435,      -9.501138146
          0,           0,         255,      -8.937341701,      -8.759993489,      -9.298922611,      -9.533044259
          0,           0,         256,      -8.953158862,      -8.786285604,      -9.319649968,      -9.564023128
          0,           0,         257,      -8.971574252,      -8.813197471,      -9.343893661,       -9.59291758
          0,           0,         258,      -8.993154536,      -8.840172248,      -9.370546889,       -9.61908992
          0,           0,         259,      -9.018150236,      -8.866685387,      -9.398881597,      -9.641851037
          0,           0,         260,      -9.046378264,      -8.892297362,       -9.42823328,      -9.661125181
          0,           0,         261,      -9.077123646,       -8.91681052,      -9.457155481,       -9.67784974
          0,           0,         262,      -9.109133238,      -8.940260462,      -9.484326446,      -9.693608782
          0,           0,         263,      -9.140624948,       -8.96280139,      -9.508642401,       -9.71062331
          0,           0,         264,      -9.166095821,       -8.98148128,      -9.520419412,      -9.729498371
          0,           0,         265,      -9.186289622,      -8.997840356,      -9.521702241,      -9.728481665
          0,           0,         266,       -9.20807298,      -9.020089427,      -9.536099535,       -9.75247376
          0,           0,         267,      -9.225846612,      -9.043051448,      -9.552096834,      -9.774568128
          0,           0,         268,      -9.240843378,      -9.068932703,      -9.561897665,      -9.801260069
          0,           0,         269,      -9.253587009,      -9.095010474,      -9.574520935,      -9.828730005
          0,           0,         270,      -9.265152739,      -9.119823319,      -9.591558603,      -9.854543744
          0,           0,         271,      -9.277672021,      -9.143085657,      -9.610966688,      -9.878880532
          0,           0,         272,      -9.292338935,      -9.164001902,      -9.632273182,      -9.900448272
          0,           0,         273,      -9.309690847,      -9.181829158,      -9.656031473,      -9.918108473
          0,           0,         274,      -9.329790642,      -9.196422056,      -9.681703065,      -9.931878462
          0,           0,         275,       -9.35214399,      -9.208166323,      -9.708025671,      -9.942693401
          0,           0,         276,      -9.375823333,       -9.21787129,      -9.733968065,      -9.951973841
          0,           0,         277,      -9.399694544,      -9.226679816,      -9.758637361,      -9.961410708
          0,           0,         278,       -9.42266084,      -9.235872212,       -9.78124504,      -9.972780636
          0,           0,         279,      -9.444130297,      -9.246797938,      -9.802061386,      -9.988653397
          0,           0,         280,      -9.458558984,      -9.255087979,      -9.816619224,      -10.01288213
          0,           0,         281,      -9.474008668,       -9.27017243,       -9.82483281,      -10.02146532
          0,           0,         282,      -9.485439567,      -9.285586572,      -9.840699439,      -10.04266168
          0,           0,         283,      -9.497818292,      -9.305382208,      -9.853235784,      -10.06742182
          0,           0,         284,      -9.509896549,      -9.328081526,      -9.868580439,      -10.09846022
          0,           0,         285,      -9.524047736,      -9.352827498,      -9.888323403,        -10.128675
          0,           0,         286,      -9.540712274,      -9.379145507,      -9.910011385,      -10.15794045
          0,           0,         287,      -9.560311305,      -9.406019207,      -9.934934404,      -10.18552276
          0,           0,         288,      -9.583224469,      -9.432746108,      -9.962397327,        -10.210114
          0,           0,         289,      -9.609609656,      -9.458908359,      -9.991402644,      -10.23127699
          0,           0,         290,      -9.639113512,      -9.484188216,      -10.02091735,      -10.24937726
          0,           0,         291,      -9.670770645,      -9.508470757,      -10.04947999,       -10.2656683
          0,           0,         292,       -9.70309837,      -9.531859812,      -10.07603538,      -10.28196046
          0,           0,         293,      -9.733795836,      -9.554222138,      -10.09895959,      -10.30095697
          0,           0,         294,      -9.753636869,      -9.568757641,      -10.09748681,      -10.30937653
          0,           0,         295,      -9.777488537,      -9.590468787,       -10.1095735,      -10.32165835
          0,           0,         296,      -9.797049888,      -9.612373996,      -10.12652118,      -10.34508361
          0,           0,         297,      -9.813533819,      -9.636848456,      -10.13954954,      -10.36901677
          0,           0,         298,      -9.827061912,       -9.66284051,      -10.14972779,      -10.39737877
          0,           0,         299,      -9.838311817,      -9.687436907,      -10.16452887,      -10.42349077
          0,           0,         300,       -9.84935421,      -9.710297037,      -10.18254368,      -10.44774632
          0,           0,         301,      -9.862019706,      -9.731108808,      -10.20220814,      -10.46994143
          0,           0,         302,       -9.87720188,      -9.749132804,      -10.22415002,      -10.48861488
          0,           0,         303,        -9.8953636,      -9.764181442,      -10.24846263,      -10.50330297
          0,           0,         304,      -9.916410845,       -9.77664296,      -10.27406699,      -10.51473857
          0,           0,         305,      -9.939694988,      -9.787250697,       -10.2998442,      -10.52425422
          0,           0,         306,      -9.964215453,      -9.797004678,      -10.32496152,       -10.5334701
          0,           0,         307,      -9.988823991,      -9.807047769,      -10.34859596,      -10.54410167
          0,           0,         308,      -10.01248439,      -9.818516517,       -10.3703379,       -10.5580404
          0,           0,         309,      -10.03483457,      -9.832447182,      -10.39266339,      -10.58177991
          0,           0,         310,      -10.04857321,      -9.844030512,      -10.39941778,      -10.58899513
          0,           0,         311,      -10.06292861,      -9.861208397,      -10.41326097,      -10.61259226
          0,           0,         312,      -10.07568493,      -9.880027154,      -10.42716513,      -10.63673977
          0,           0,         313,      -10.08743233,      -9.901515058,      -10.44301089,      -10.66515961
          0,           0,         314,      -10.10051686,      -9.925552954,       -10.4605968,      -10.69622383
          0,           0,         315,      -10.11527083,      -9.950828517,      -10.48031781,       -10.7261599
          0,           0,         316,      -10.13241807,      -9.976374986,      -10.50356148,      -10.75381872
          0,           0,         317,      -10.15265896,      -10.00168504,      -10.52926088,      -10.77856962
          0,           0,         318,      -10.17636206,      -10.02635593,      -10.55678313,      -10.79986182
          0,           0,         319,      -10.20346622,      -10.05014852,      -10.58552422,      -10.81783346
          0,           0,         320,      -10.23338973,      -10.07309793,      -10.61409894,      -10.83358163
          0,           0,         321,      -10.26502027,      -10.09545136,      -10.64124521,      -10.84874603
          0,           0,         322,      -10.29675467,      -10.11756076,      -10.66603805,       -10.8654786
          0,           0,         323,      -10.32431087,      -10.13765568,       -10.6823643,      -10.88615506
          0,           0,         324,      -10.34484224,      -10.15410848,      -10.68193665,      -10.88596465
          0,           0,         325,      -10.36762409,       -10.1773348,      -10.69678357,       -10.9105665
          0,           0,         326,      -10.38599711,      -10.20085715,      -10.71338887,       -10.9335347
          0,           0,         327,      -10.40113765,      -10.22701046,      -10.72405262,      -10.96071255
          0,           0,         328,      -10.41365196,      -10.25315433,      -10.73672346,      -10.98899153
          0,           0,         329,      -10.42454942,      -10.27747977,      -10.75355564,      -11.01502013
          0,           0,         330,      -10.43608407,      -10.29965346,      -10.77278256,      -11.03888789
          0,           0,         331,      -10.44966442,      -10.31910243,      -10.79375912,      -11.05956051
          0,           0,         332,      -10.46601994,      -10.33541419,       -10.8170364,      -11.07613053
          0,           0,         333,      -10.48541182,       -10.3488328,        -10.842175,      -11.08886901
          0,           0,         334,      -10.50753872,      -10.36008374,      -10.86796209,      -11.09896271
          0,           0,         335,      -10.53162142,      -10.37015281,      -10.89341831,       -11.1079963
          0,           0,         336,      -10.55659281,       -10.3801699,      -10.91775107,      -11.11770478
