"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -5.977694156,      -5.918461834,      -6.722109761,      -5.381314222,             0.448,    0.001731956573,       0.111228926,                 0,                 0,                 0,    -0.02763287497,   -0.000694901818,      0.1112402389,                 0,        64.2215444
          0,           0,           1,      -6.250026306,       -6.11820431,      -6.111202918,      -5.649360157,             0.448,    0.001463344371,      0.1112581364,                 0,                 0,                 0,     -0.0278688353,  -0.0009640873199,      0.1112635827,                 0,       76.03004364
          0,           0,           2,      -6.179044489,      -6.141412569,       -6.23570314,       -5.59255578,             0.448,    0.001434821631,      0.1116515807,                 0,                 0,                 0,    -0.02781888005,   -0.001001186213,      0.1116563111,                 0,       77.81565194
          0,           0,           3,      -6.158667908,      -6.214816829,      -6.188077126,      -5.573208934,             0.448,     0.00144599135,      0.1115192165,                 0,                 0,                 0,    -0.02779650859,  -0.0009871316432,       0.111524222,                 0,       77.12301769
          0,           0,           4,      -6.129659477,      -6.227711965,      -6.170782012,      -5.549352231,             0.448,    0.001420561399,      0.1114260859,                 0,                 0,                 0,    -0.02780446297,    -0.00101052391,      0.1114305589,                 0,       78.43806397
          0,           0,           5,      -6.125018239,      -6.264177491,      -6.207021818,      -5.550882776,             0.448,    0.001405824705,      0.1115230574,                 0,                 0,                 0,    -0.02777220217,    -0.00102737252,      0.1115271859,                 0,       79.32927701
          0,           0,           6,      -6.106433386,      -6.348630338,      -6.246265221,      -5.537414751,             0.448,     0.00139528032,      0.1115621565,                 0,                 0,                 0,    -0.02777460635,   -0.001038767337,      0.1115660456,                 0,       79.95680502
          0,           0,           7,      -6.093385161,      -6.366757207,      -6.224492904,      -5.527231066,             0.448,    0.001387208847,      0.1115662897,                 0,                 0,                 0,     -0.0277807501,   -0.001046927055,      0.1115700018,                 0,       80.42501313
          0,           0,           8,       -6.07809217,      -6.343407039,      -6.234652126,      -5.514589007,             0.448,    0.001379190849,      0.1115865692,                 0,                 0,                 0,     -0.0277760583,   -0.001055385541,      0.1115901015,                 0,       80.90727208
          0,           0,           9,      -6.065964002,      -6.379409732,      -6.262067569,      -5.504791245,             0.448,     0.00136989325,      0.1116230801,                 0,                 0,                 0,    -0.02776823832,   -0.001065477408,      0.1116264009,                 0,       81.48304995
          0,           0,          10,      -6.053042476,      -6.408990637,      -6.286621937,      -5.492758954,             0.448,    0.001361582018,      0.1116654992,                 0,                 0,                 0,    -0.02776056499,   -0.001074712029,      0.1116686286,                 0,       82.01158486
          0,           0,          11,      -6.043282547,      -6.423422036,      -6.297711839,       -5.48481536,             0.448,    0.001354263594,      0.1117045384,                 0,                 0,                 0,    -0.02775620134,   -0.001082880348,      0.1117074989,                 0,       82.48360136
          0,           0,          12,      -6.035209196,      -6.448730468,      -6.313363142,      -5.479510216,             0.448,    0.001346920012,      0.1117391535,                 0,                 0,                 0,    -0.02775526158,   -0.001090977305,      0.1117419455,                 0,       82.95901203
          0,           0,          13,      -6.027917247,      -6.476732303,      -6.333944216,       -5.47420218,             0.448,    0.001339648775,        0.11177387,                 0,                 0,                 0,    -0.02775516661,   -0.001099004149,      0.1117764952,                 0,       83.43520486
          0,           0,          14,       -6.02069378,      -6.491201944,      -6.349982844,      -5.467496302,             0.448,    0.001332956748,      0.1118105425,                 0,                 0,                 0,    -0.02775490416,    -0.00110649459,      0.1118130129,                 0,       83.88159829
          0,           0,          15,       -6.01266384,      -6.492220808,       -6.36005292,      -5.459248934,             0.448,    0.001326965175,      0.1118469411,                 0,                 0,                 0,    -0.02775557244,   -0.001113278769,      0.1118492722,                 0,       84.28777428
          0,           0,          16,      -6.004623934,      -6.490862988,      -6.367366655,      -5.451231154,             0.448,    0.001321504605,      0.1118807281,                 0,                 0,                 0,    -0.02775798822,   -0.001119475097,      0.1118829319,                 0,       84.66162557
          0,           0,          17,      -5.997545614,      -6.492251786,      -6.375221059,      -5.444669823,             0.448,    0.001316423647,      0.1119114532,                 0,                 0,                 0,    -0.02776177769,   -0.001125225111,      0.1119135389,                 0,       85.01173117
          0,           0,          18,        -5.9916979,      -6.495185085,      -6.385668704,      -5.439592908,             0.448,    0.001311706707,      0.1119396002,                 0,                 0,                 0,    -0.02776622104,   -0.001130554952,      0.1119415763,                 0,       85.33889441
          0,           0,          19,       -5.98694804,      -6.498288493,      -6.398918872,      -5.435618782,             0.448,    0.001307430176,      0.1119655136,                 0,                 0,                 0,    -0.02777094136,   -0.001135395765,      0.1119673903,                 0,       85.63785332
          0,           0,          20,      -5.983073837,      -6.501980952,      -6.413727207,      -5.432409356,             0.448,    0.001303685015,      0.1119892128,                 0,                 0,                 0,    -0.02777588653,   -0.001139657028,      0.1119910021,                 0,       85.90204799
          0,           0,          21,      -5.979918035,      -6.507350345,      -6.428394339,      -5.429777221,             0.448,     0.00130054922,      0.1120107009,                 0,                 0,                 0,    -0.02778104908,   -0.001143260839,      0.1120124167,                 0,       86.12569151
          0,           0,          22,      -5.977512579,       -6.51493515,      -6.441378233,       -5.42775886,             0.448,    0.001298079241,      0.1120300602,                 0,                 0,                 0,    -0.02778637279,   -0.001146152551,      0.1120317176,                 0,       86.30448485
          0,           0,          23,      -5.975894295,      -6.524438412,      -6.451691838,      -5.426385772,             0.448,    0.001296310337,      0.1120474019,                 0,                 0,                 0,    -0.02779178476,   -0.001148299341,      0.1120490165,                 0,       86.43563097
          0,           0,          24,      -5.975088843,      -6.535191691,      -6.459140835,      -5.425687112,             0.448,    0.001295256388,      0.1120628106,                 0,                 0,                 0,    -0.02779722891,   -0.001149689177,      0.1120643985,                 0,       86.51785975
          0,           0,          25,      -5.975111447,      -6.546827444,      -6.464375315,      -5.425698861,             0.448,    0.001294909519,      0.1120763779,                 0,                 0,                 0,    -0.02780265562,   -0.001150331935,      0.1120779551,                 0,       86.55151292
          0,           0,          26,      -5.975979269,      -6.559554496,      -6.468596193,      -5.426474276,             0.448,    0.001295241573,      0.1120881149,                 0,                 0,                 0,    -0.02780801209,      -0.001150256,      0.1120896965,                 0,       86.53838579
          0,           0,          27,       -5.97771182,      -6.574089582,      -6.473062838,      -5.428101443,             0.448,    0.001296201553,      0.1120978838,                 0,                 0,                 0,    -0.02781325148,   -0.001149509356,       0.112099484,                 0,       86.48183112
          0,           0,          28,      -5.980349931,      -6.590750965,      -6.478507215,      -5.430640148,             0.448,    0.001297686353,      0.1121059182,                 0,                 0,                 0,    -0.02781839361,   -0.001148200179,      0.1121075489,                 0,       86.38907078
          0,           0,          29,      -5.983950289,      -6.610024486,       -6.48579674,      -5.434107276,             0.448,     0.00129960369,       0.112112355,                 0,                 0,                 0,    -0.02782339304,   -0.001146423715,       0.112114026,                 0,       86.26657173
          0,           0,          30,      -5.988469531,      -6.632014827,      -6.494912274,      -5.438493397,             0.448,    0.001301848983,      0.1121172781,                 0,                 0,                 0,    -0.02782821268,   -0.001144286354,      0.1121189969,                 0,       86.12156982
          0,           0,          31,      -5.993877698,      -6.655887021,      -6.505274409,      -5.443793727,             0.448,    0.001304305229,      0.1121208105,                 0,                 0,                 0,    -0.02783283158,   -0.001141907751,       0.112122582,                 0,       85.96209535
          0,           0,          32,      -6.000181969,      -6.680422724,      -6.516405169,      -5.449991368,             0.448,     0.00130685098,      0.1121230257,                 0,                 0,                 0,    -0.02783724748,    -0.00113941093,      0.1121248522,                 0,        85.7963359
          0,           0,          33,      -6.007376284,      -6.704397922,      -6.527991697,      -5.457058572,             0.448,    0.001309369783,      0.1121239567,                 0,                 0,                 0,     -0.0278414695,   -0.001136913037,       0.112125838,                 0,       85.63200264
          0,           0,          34,      -6.015439677,      -6.726873483,      -6.539826528,      -5.464968925,             0.448,    0.001311761184,      0.1121236831,                 0,                 0,                 0,    -0.02784548941,   -0.001134516237,      0.1121256167,                 0,       85.47568302
          0,           0,          35,      -6.024280044,       -6.74743672,      -6.551873191,      -5.473633212,             0.448,    0.001313957563,      0.1121223117,                 0,                 0,                 0,    -0.02784923033,   -0.001132290462,      0.1121242934,                 0,       85.33176017
          0,           0,          36,      -6.033854687,      -6.766235021,      -6.563836161,      -5.483026304,             0.448,    0.001315876839,      0.1121200742,                 0,                 0,                 0,    -0.02785269423,   -0.001130322833,      0.1121220984,                 0,       85.20559896
          0,           0,          37,      -6.044287778,      -6.783740135,      -6.576197358,      -5.493256602,             0.448,    0.001317458881,      0.1121170741,                 0,                 0,                 0,    -0.02785587857,   -0.001128675721,      0.1121191335,                 0,        85.1010045
          0,           0,          38,      -6.055548033,      -6.801542063,      -6.589429865,      -5.504286868,             0.448,    0.001318656991,      0.1121133091,                 0,                 0,                 0,    -0.02785879723,   -0.001127395763,      0.1121153955,                 0,       85.02082791
          0,           0,          39,      -6.067596505,      -6.820078985,      -6.603726575,      -5.516116621,             0.448,    0.001319447861,      0.1121088823,                 0,                 0,                 0,     -0.0278614502,   -0.001126508511,       0.112110987,                 0,       84.96651184
