"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -4.593029395,      -4.492692768,       -5.20290952,        -3.9966458,             0.448,     0.01312678827,      0.3246879375,                 0,                 0,                 0,      0.0166750806,    0.006040634424,      0.3248970299,                 0,       24.73475847
          0,           0,           1,        -4.8537471,      -4.704009229,      -4.712282257,      -4.252487964,             0.448,     0.01416068362,      0.3149858619,                 0,                 0,                 0,       0.024673974,    0.007285933392,      0.3152198175,                 0,       22.24369038
          0,           0,           2,      -4.795956703,      -4.701534129,      -4.831776479,       -4.21337135,             0.448,      0.0139905043,      0.3060084574,                 0,                 0,                 0,     0.02187354173,    0.007311635622,      0.3062408369,                 0,       21.87258235
          0,           0,           3,      -4.778428547,      -4.754290921,      -4.822248668,      -4.195144705,             0.448,      0.0135622862,      0.3088372282,                 0,                 0,                 0,     0.01820175585,     0.00682181012,       0.309059593,                 0,        22.7717675
          0,           0,           4,      -4.720379126,      -4.707083798,      -4.786131259,       -4.14082806,             0.448,     0.01331334047,      0.3068500181,                 0,                 0,                 0,     0.01693238131,    0.006616274391,      0.3070674251,                 0,       23.04831148
          0,           0,           5,      -4.698353544,      -4.756992698,      -4.804698568,      -4.131099323,             0.448,     0.01285385385,      0.2992427237,                 0,                 0,                 0,     0.01441200772,    0.006322849366,      0.2994519174,                 0,       23.28038946
          0,           0,           6,      -4.654725139,      -4.786827842,      -4.854812012,       -4.09181859,             0.448,      0.0126852219,      0.2949780279,                 0,                 0,                 0,     0.01298614128,    0.006247291391,      0.2951845577,                 0,       23.25367505
          0,           0,           7,      -4.608532914,      -4.713551832,      -4.849352982,      -4.045813015,             0.448,     0.01252170638,      0.2919964774,                 0,                 0,                 0,     0.01193616499,    0.006148856969,      0.2922001497,                 0,       23.31922412
          0,           0,           8,      -4.580424569,      -4.684967651,      -4.845655428,      -4.021076442,             0.448,      0.0122343966,      0.2884245964,                 0,                 0,                 0,     0.01067513516,     0.00593953573,      0.2886228511,                 0,       23.57489346
          0,           0,           9,      -4.561674908,      -4.702840822,      -4.866248278,      -4.006315703,             0.448,     0.01193861353,      0.2848467734,                 0,                 0,                 0,    0.009569750893,    0.005721872845,      0.2850394271,                 0,       23.85928423
          0,           0,          10,      -4.540600458,      -4.702259712,       -4.89709383,      -3.986272479,             0.448,     0.01165378329,      0.2814547611,                 0,                 0,                 0,    0.008632680462,    0.005511106746,      0.2816420084,                 0,       24.15136391
          0,           0,          11,      -4.522705578,      -4.689165891,      -4.905778386,      -3.968232517,             0.448,      0.0113857756,      0.2783787028,                 0,                 0,                 0,    0.007878098831,      0.0053102667,      0.2785608356,                 0,       24.44969166
          0,           0,          12,      -4.509625123,      -4.682460422,      -4.911384106,      -3.955236043,             0.448,     0.01114006395,       0.275626642,                 0,                 0,                 0,    0.007287482137,    0.005124649411,      0.2758040696,                 0,       24.74192637
          0,           0,          13,      -4.501636166,      -4.681194088,      -4.927464973,      -3.947505851,             0.448,     0.01091071669,      0.2730627419,                 0,                 0,                 0,    0.006784035279,    0.004951287912,      0.2732357764,                 0,       25.02702157
          0,           0,          14,      -4.498488647,      -4.684687392,      -4.948582061,      -3.944382182,             0.448,     0.01069952202,      0.2706675584,                 0,                 0,                 0,    0.006351920084,    0.004792394157,      0.2708365557,                 0,       25.29716354
          0,           0,          15,      -4.497819881,      -4.694174642,      -4.970778061,      -3.943296018,             0.448,     0.01051257922,      0.2685031948,                 0,                 0,                 0,    0.006004651162,    0.004652711187,      0.2686686291,                 0,       25.54113402
          0,           0,          16,      -4.497479803,      -4.709351845,      -4.989871575,      -3.942222723,             0.448,     0.01035089602,      0.2665900902,                 0,                 0,                 0,    0.005729435821,     0.00453280062,      0.2667524526,                 0,       25.75526695
          0,           0,          17,      -4.496197491,      -4.729057299,      -5.000774717,      -3.940077466,             0.448,     0.01020747571,      0.2648181517,                 0,                 0,                 0,    0.005480102151,    0.004428069073,      0.2649778071,                 0,       25.94354953
          0,           0,          18,      -4.494257015,      -4.751943839,      -5.005842456,      -3.937245789,             0.448,      0.0100822133,      0.2631482783,                 0,                 0,                 0,    0.005242160772,    0.004339264565,      0.2633055985,                 0,       26.10024908
          0,           0,          19,      -4.492431147,      -4.777320801,      -5.011997167,       -3.93471999,             0.448,    0.009977670568,      0.2615978753,                 0,                 0,                 0,    0.005019693633,    0.004268568578,      0.2617532838,                 0,       26.21833157
          0,           0,          20,      -4.493424408,      -4.804540984,      -5.023182441,       -3.93552744,             0.448,    0.009890941841,      0.2601326013,                 0,                 0,                 0,    0.004800961925,    0.004213825273,      0.2602864666,                 0,       26.30008401
          0,           0,          21,      -4.498010533,      -4.833346203,      -5.038562469,      -3.940627747,             0.448,    0.009822522445,      0.2587873833,                 0,                 0,                 0,    0.004591608732,    0.004174767935,      0.2589400761,                 0,       26.34632649
          0,           0,          22,      -4.505251463,      -4.864443711,      -5.055052701,      -3.948806934,             0.448,    0.009772563053,      0.2575913179,                 0,                 0,                 0,    0.004400830965,    0.004150912461,      0.2577432055,                 0,        26.3586243
          0,           0,          23,      -4.515466794,      -4.897773637,      -5.073860051,       -3.95986833,             0.448,     0.00973012971,      0.2564376924,                 0,                 0,                 0,    0.004194841415,    0.004133655425,      0.2565889288,                 0,       26.35501273
          0,           0,          24,      -4.529353878,       -4.93300721,      -5.095517963,      -3.974086009,             0.448,    0.009697401061,      0.2553514656,                 0,                 0,                 0,    0.003989583288,    0.004124630477,      0.2555022466,                 0,       26.33194853
          0,           0,          25,       -4.54647692,      -4.970180007,      -5.119688591,      -3.990992894,             0.448,     0.00967240952,      0.2543230245,                 0,                 0,                 0,    0.003785622551,    0.004122080208,       0.254473505,                 0,       26.29365764
          0,           0,          26,      -4.567528929,       -5.00897403,      -5.144939988,      -4.011749227,             0.448,    0.009659315398,      0.2534034385,                 0,                 0,                 0,    0.003609269521,    0.004129049864,      0.2535538522,                 0,       26.23409922
          0,           0,          27,      -4.593120071,      -5.049062491,      -5.172044338,      -4.037250357,             0.448,    0.009653331413,      0.2525437923,                 0,                 0,                 0,    0.003452362829,    0.004141820387,        0.25269428,                 0,       26.16130965
          0,           0,          28,      -4.620830627,      -5.089669066,      -5.200502652,      -4.064935397,             0.448,    0.009652446129,      0.2517659233,                 0,                 0,                 0,    0.003316488995,    0.004157904437,      0.2519165768,                 0,        26.0831213
