"PointID","x","y"
0, 9.997500181200000e-01, -3.633214858845617e-05
1, 9.990000128750000e-01, -1.454547005935436e-04
2, 9.977599978450000e-01, -3.273141054461319e-04
3, 9.960200190539999e-01, -5.888841250333482e-04
4, 9.937800168990000e-01, -9.433293878972610e-04
5, 9.910500049590000e-01, -1.411702200974749e-03
6, 9.878399968150000e-01, -2.021932110551110e-03
7, 9.841300249100000e-01, -2.807537917425455e-03
8, 9.799500107769999e-01, -3.779370407502561e-03
9, 9.752799868580000e-01, -4.934896118284455e-03
10, 9.701499938960000e-01, -6.230588464162477e-03
11, 9.645400047300000e-01, -7.612816324300714e-03
12, 9.584699869160000e-01, -9.012103326198459e-03
13, 9.519400000570000e-01, -1.037772681362138e-02
14, 9.449599981310000e-01, -1.168424665619169e-02
15, 9.375399947170000e-01, -1.293615315433331e-02
16, 9.296900033950000e-01, -1.415915720211933e-02
17, 9.214000105860000e-01, -1.538938271340091e-02
18, 9.126999974250000e-01, -1.665238766564387e-02
19, 9.035800099370001e-01, -1.796844186687772e-02
20, 8.940600156780000e-01, -1.934139304703883e-02
21, 8.841500282290000e-01, -2.076749320808187e-02
22, 8.738499879840000e-01, -2.223968954141739e-02
23, 8.631799817090000e-01, -2.374693506375404e-02
24, 8.521599769590000e-01, -2.527934492903685e-02
25, 8.407700061800000e-01, -2.683436563911343e-02
26, 8.290500044819999e-01, -2.840281985795677e-02
27, 8.170099854470000e-01, -2.998076963000066e-02
28, 8.046399950980000e-01, -3.156722241541219e-02
29, 7.919700145720000e-01, -3.315596081489415e-02
30, 7.790099978450000e-01, -3.474312994252193e-02
31, 7.657799720760000e-01, -3.632332943299444e-02
32, 7.522799968720000e-01, -3.789326598648859e-02
33, 7.385200262070000e-01, -3.944820965194598e-02
34, 7.245299816130000e-01, -4.098118486712185e-02
35, 7.103199958800001e-01, -4.248758777687914e-02
36, 6.958900094030001e-01, -4.396397363128526e-02
37, 6.812700033190000e-01, -4.540405381047197e-02
38, 6.664699912070000e-01, -4.680397485497290e-02
39, 6.514999866490000e-01, -4.816021219340343e-02
40, 6.363800168040000e-01, -4.946875734309195e-02
41, 6.211299896240000e-01, -5.072615920052879e-02
42, 6.057599782940000e-01, -5.193027280216236e-02
43, 5.902799963950000e-01, -5.307934649385131e-02
44, 5.747100114820000e-01, -5.417132147649092e-02
45, 5.590599775310000e-01, -5.520528446494277e-02
46, 5.433599948880000e-01, -5.617941448471575e-02
47, 5.276100039480000e-01, -5.709415650116049e-02
48, 5.118399858470000e-01, -5.794842681644006e-02
49, 4.960500001910000e-01, -5.874303763051449e-02
50, 4.802699983120000e-01, -5.947739021390457e-02
51, 4.645099937920000e-01, -6.015201254911887e-02
52, 4.487800002100000e-01, -6.076737914602213e-02
53, 4.331099987030000e-01, -6.132317959873763e-02
54, 4.174999892710000e-01, -6.182012371595146e-02
