"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -11.19615567,      -11.19415767,      -11.80412209,      -10.59978566,             0.448,    0.001081495312,     0.08126785912,                 0,                 0,                 0,    -0.03312121815,  -0.0006916110579,     0.08127211226,                 0,       75.14397722
          0,           0,           1,      -11.47928455,      -11.37821717,      -11.34503331,      -10.88199617,             0.448,    0.001081492759,     0.08126785836,                 0,                 0,                 0,    -0.03312121837,  -0.0006916135945,     0.08127211145,                 0,       75.14415396
          0,           0,           2,      -11.39440516,       -11.3613454,      -11.41018544,      -10.80431252,             0.448,    0.001081492308,     0.08126785935,                 0,                 0,                 0,    -0.03312121855,  -0.0006916140667,     0.08127211243,                 0,       75.14418619
          0,           0,           3,      -11.36054607,      -11.38465644,      -11.37021985,      -10.77178253,             0.448,    0.001081492324,     0.08126785833,                 0,                 0,                 0,    -0.03312121897,  -0.0006916140285,     0.08127211141,                 0,       75.14418414
          0,           0,           4,      -11.31328881,      -11.32797091,      -11.33566116,      -10.72755078,             0.448,    0.001081492039,     0.08126785683,                 0,                 0,                 0,    -0.03312121934,  -0.0006916142811,     0.08127210991,                 0,       75.14420258
          0,           0,           5,      -11.29433981,      -11.29241877,      -11.34764764,      -10.71181241,             0.448,    0.001081491827,     0.08126785613,                 0,                 0,                 0,    -0.03312121956,  -0.0006916144774,      0.0812721092,                 0,       75.14421664
          0,           0,           6,      -11.29049218,      -11.35075151,      -11.37341562,      -10.71303039,             0.448,    0.001081491713,     0.08126785541,                 0,                 0,                 0,    -0.03312121985,  -0.0006916145752,     0.08127210848,                 0,       75.14422386
          0,           0,           7,      -11.28177492,      -11.33313054,      -11.36556915,      -10.70562127,             0.448,    0.001081491627,     0.08126785451,                 0,                 0,                 0,    -0.03312122012,  -0.0006916146421,     0.08127210757,                 0,       75.14422904
          0,           0,           8,      -11.27235385,      -11.31068341,      -11.37768612,      -10.69776902,             0.448,    0.001081491531,     0.08126785366,                 0,                 0,                 0,     -0.0331212203,  -0.0006916147189,     0.08127210672,                 0,       75.14423488
          0,           0,           9,      -11.27972658,      -11.35621973,      -11.40218168,      -10.70911102,             0.448,    0.001081491429,     0.08126785299,                 0,                 0,                 0,     -0.0331212204,  -0.0006916148068,     0.08127210606,                 0,       75.14424139
          0,           0,          10,       -11.2835893,        -11.404706,      -11.43467354,      -10.71579551,             0.448,    0.001081491337,     0.08126785244,                 0,                 0,                 0,    -0.03312122046,  -0.0006916148865,      0.0812721055,                 0,       75.14424726
          0,           0,          11,      -11.28945838,      -11.42911419,      -11.45180963,      -10.72395112,             0.448,    0.001081491255,     0.08126785192,                 0,                 0,                 0,    -0.03312122051,  -0.0006916149568,     0.08127210498,                 0,       75.14425245
          0,           0,          12,        -11.294318,      -11.44413477,      -11.46562068,      -10.73058998,             0.448,    0.001081491176,     0.08126785143,                 0,                 0,                 0,    -0.03312122054,  -0.0006916150254,     0.08127210449,                 0,        75.1442575
          0,           0,          13,       -11.3009048,       -11.4643606,      -11.48176314,      -10.73748225,             0.448,    0.001081491099,     0.08126785098,                 0,                 0,                 0,    -0.03312122056,   -0.000691615093,     0.08127210404,                 0,       75.14426246
          0,           0,          14,      -11.31117492,      -11.49050174,      -11.49617646,      -10.74665233,             0.448,    0.001081491027,     0.08126785059,                 0,                 0,                 0,    -0.03312122056,   -0.000691615156,     0.08127210364,                 0,       75.14426708
          0,           0,          15,       -11.3205013,      -11.51397328,      -11.51165679,      -10.75465155,             0.448,    0.001081490963,     0.08126785024,                 0,                 0,                 0,    -0.03312122055,  -0.0006916152122,     0.08127210329,                 0,       75.14427119
          0,           0,          16,      -11.32809356,      -11.52829151,      -11.53043521,      -10.76208055,             0.448,    0.001081490907,     0.08126784992,                 0,                 0,                 0,    -0.03312122054,   -0.000691615262,     0.08127210297,                 0,       75.14427484
          0,           0,          17,      -11.33637739,      -11.53291371,       -11.5514659,      -10.77146339,             0.448,    0.001081490856,     0.08126784963,                 0,                 0,                 0,    -0.03312122052,  -0.0006916153066,     0.08127210268,                 0,       75.14427811
          0,           0,          18,      -11.34706804,      -11.53156897,      -11.57432338,      -10.78366246,             0.448,     0.00108149081,     0.08126784936,                 0,                 0,                 0,    -0.03312122051,  -0.0006916153466,     0.08127210241,                 0,       75.14428105
          0,           0,          19,      -11.36058542,      -11.52965024,      -11.60022453,      -10.79838926,             0.448,    0.001081490769,     0.08126784912,                 0,                 0,                 0,    -0.03312122049,  -0.0006916153817,     0.08127210217,                 0,       75.14428363
          0,           0,          20,      -11.37638657,      -11.53170367,      -11.63023796,      -10.81496109,             0.448,    0.001081490735,     0.08126784889,                 0,                 0,                 0,    -0.03312122047,  -0.0006916154107,     0.08127210194,                 0,       75.14428578
          0,           0,          21,      -11.39352226,      -11.53980506,      -11.66373438,      -10.83264454,             0.448,    0.001081490709,     0.08126784868,                 0,                 0,                 0,    -0.03312122045,  -0.0006916154328,     0.08127210173,                 0,       75.14428744
          0,           0,          22,      -11.41110267,       -11.5534775,      -11.69810374,      -10.85073496,             0.448,     0.00108149069,     0.08126784849,                 0,                 0,                 0,    -0.03312122044,  -0.0006916154472,     0.08127210154,                 0,       75.14428856
          0,           0,          23,      -11.42851183,      -11.57078053,      -11.72991846,      -10.86858239,             0.448,     0.00108149068,      0.0812678483,                 0,                 0,                 0,    -0.03312122043,  -0.0006916154533,     0.08127210135,                 0,       75.14428909
          0,           0,          24,      -11.44547326,      -11.58974215,      -11.75678602,      -10.88576489,             0.448,    0.001081490679,     0.08126784813,                 0,                 0,                 0,    -0.03312122042,  -0.0006916154508,     0.08127210118,                 0,       75.14428903
          0,           0,          25,      -11.46199056,      -11.60936137,      -11.77842232,      -10.90220758,             0.448,    0.001081490686,     0.08126784796,                 0,                 0,                 0,    -0.03312122042,    -0.00069161544,     0.08127210101,                 0,       75.14428837
