"PointID","x","y"
0, 9.997500181200000e-01, -3.633192551942940e-05
1, 9.990000128750000e-01, -1.454406184598998e-04
2, 9.977599978450000e-01, -3.271597074334680e-04
3, 9.960200190539999e-01, -5.880509035533382e-04
4, 9.937800168990000e-01, -9.403214957581870e-04
5, 9.910500049590000e-01, -1.403399622003661e-03
6, 9.878399968150000e-01, -2.003093784949933e-03
7, 9.841300249100000e-01, -2.770688206071912e-03
8, 9.799500107769999e-01, -3.715859544847604e-03
9, 9.752799868580000e-01, -4.836300992892366e-03
10, 9.701499938960000e-01, -6.091060100011817e-03
11, 9.645400047300000e-01, -7.430254456429064e-03
12, 9.584699869160000e-01, -8.788870799724166e-03
13, 9.519400000570000e-01, -1.011953679835141e-02
14, 9.449599981310000e-01, -1.139831872162997e-02
15, 9.375399947170000e-01, -1.262914130480792e-02
16, 9.296900033950000e-01, -1.383568242534737e-02
17, 9.214000105860000e-01, -1.505148333901388e-02
18, 9.126999974250000e-01, -1.629990729529808e-02
19, 9.035800099370001e-01, -1.759973270916560e-02
20, 8.940600156780000e-01, -1.895420094451598e-02
21, 8.841500282290000e-01, -2.035956963975605e-02
22, 8.738499879840000e-01, -2.180910450738484e-02
23, 8.631799817090000e-01, -2.329221225857808e-02
24, 8.521599769590000e-01, -2.479941411388849e-02
25, 8.407700061800000e-01, -2.632837844040065e-02
26, 8.290500044819999e-01, -2.787021488138413e-02
27, 8.170099854470000e-01, -2.942117713831363e-02
28, 8.046399950980000e-01, -3.098043869668328e-02
29, 7.919700145720000e-01, -3.254208524852829e-02
30, 7.790099978450000e-01, -3.410258005712836e-02
31, 7.657799720760000e-01, -3.565691829020576e-02
32, 7.522799968720000e-01, -3.720220817007197e-02
33, 7.385200262070000e-01, -3.873417196921779e-02
34, 7.245299816130000e-01, -4.024632525652858e-02
35, 7.103199958800001e-01, -4.173450700864240e-02
36, 6.958900094030001e-01, -4.319567741362804e-02
37, 6.812700033190000e-01, -4.462393925924565e-02
38, 6.664699912070000e-01, -4.601574339710211e-02
39, 6.514999866490000e-01, -4.736779852044144e-02
40, 6.363800168040000e-01, -4.867624754293496e-02
41, 6.211299896240000e-01, -4.993769222247300e-02
42, 6.057599782940000e-01, -5.114994456803321e-02
43, 5.902799963950000e-01, -5.231111676038981e-02
44, 5.747100114820000e-01, -5.341891045306629e-02
45, 5.590599775310000e-01, -5.447208916812309e-02
46, 5.433599948880000e-01, -5.546839667832498e-02
47, 5.276100039480000e-01, -5.640780642706657e-02
48, 5.118399858470000e-01, -5.728865414840325e-02
49, 4.960500001910000e-01, -5.811116769835228e-02
50, 4.802699983120000e-01, -5.887407443771859e-02
51, 4.645099937920000e-01, -5.957723966442907e-02
52, 4.487800002100000e-01, -6.022046666569675e-02
53, 4.331099987030000e-01, -6.080274527481026e-02
54, 4.174999892710000e-01, -6.132415811066306e-02
55, 4.019699990750000e-01, -6.178389139583177e-02
56, 3.865399956700000e-01, -6.218106212531156e-02
57, 3.712300062180000e-01, -6.251469255227603e-02
58, 3.560400009160000e-01, -6.278401364869804e-02
59, 3.409900069240000e-01, -6.298757706261408e-02
60, 3.261100053790000e-01, -6.312374381028897e-02
61, 3.113999962810000e-01, -6.319101811446227e-02
62, 2.968699932100000e-01, -6.318746387001413e-02
63, 2.825500071050000e-01, -6.311102539254136e-02
64, 2.684499919410000e-01, -6.295954866466683e-02
65, 2.545700073240000e-01, -6.273046704325269e-02
66, 2.409400045870000e-01, -6.242153541278943e-02
67, 2.275699973110000e-01, -6.203019565433900e-02
68, 2.144699990750000e-01, -6.155376215842758e-02
69, 2.016600072380000e-01, -6.098992824475165e-02
70, 1.891400069000000e-01, -6.033552225379521e-02
71, 1.769299954180000e-01, -5.958831294555948e-02
72, 1.650400012730000e-01, -5.874569234621527e-02
73, 1.534900069240000e-01, -5.780597202845476e-02
74, 1.422899961470000e-01, -5.676703378891301e-02
75, 1.314399987460000e-01, -5.562582272997996e-02
76, 1.209499984980000e-01, -5.438019092252246e-02
77, 1.108499988910000e-01, -5.303100435501523e-02
78, 1.011300012470000e-01, -5.157436378543018e-02
79, 9.181000292300000e-02, -5.001064178620063e-02
80, 8.290000259900000e-02, -4.833936464186810e-02
81, 7.440000027400000e-02, -4.655833469531566e-02
82, 6.633000075800000e-02, -4.466985397139607e-02
83, 5.869000032500000e-02, -4.267238280306387e-02
84, 5.149000138000000e-02, -4.056702744863198e-02
