"PointID","x","y"
0, 9.997500181200000e-01, -3.633001813508614e-05
1, 9.990000128750000e-01, -1.453202247713140e-04
2, 9.977599978450000e-01, -3.258400548933808e-04
3, 9.960200190539999e-01, -5.809324080784714e-04
4, 9.937800168990000e-01, -9.146411462430895e-04
5, 9.910500049590000e-01, -1.332583859165233e-03
6, 9.878399968150000e-01, -1.842636059055630e-03
7, 9.841300249100000e-01, -2.457423575482637e-03
8, 9.799500107769999e-01, -3.177384635383548e-03
9, 9.752799868580000e-01, -4.003432617151474e-03
10, 9.701499938960000e-01, -4.918298516123516e-03
11, 9.645400047300000e-01, -5.906203567136833e-03
12, 9.584699869160000e-01, -6.942309886546367e-03
13, 9.519400000570000e-01, -8.009726397705577e-03
14, 9.449599981310000e-01, -9.098770320163513e-03
15, 9.375399947170000e-01, -1.020942354390952e-02
16, 9.296900033950000e-01, -1.134851049990516e-02
17, 9.214000105860000e-01, -1.252807502068986e-02
18, 9.126999974250000e-01, -1.375292812604311e-02
19, 9.035800099370001e-01, -1.502989809314714e-02
20, 8.940600156780000e-01, -1.635767023565262e-02
21, 8.841500282290000e-01, -1.773338282723733e-02
22, 8.738499879840000e-01, -1.915397354667239e-02
23, 8.631799817090000e-01, -2.061313697613821e-02
24, 8.521599769590000e-01, -2.210482636541393e-02
25, 8.407700061800000e-01, -2.362875133744862e-02
26, 8.290500044819999e-01, -2.517682934856791e-02
27, 8.170099854470000e-01, -2.674510562700053e-02
28, 8.046399950980000e-01, -2.833200920658945e-02
29, 7.919700145720000e-01, -2.993050452309777e-02
30, 7.790099978450000e-01, -3.153583607807309e-02
31, 7.657799720760000e-01, -3.314171185639312e-02
32, 7.522799968720000e-01, -3.474403549729188e-02
33, 7.385200262070000e-01, -3.633730926156920e-02
34, 7.245299816130000e-01, -3.791375796384324e-02
35, 7.103199958800001e-01, -3.946805390794257e-02
36, 6.958900094030001e-01, -4.099609939890780e-02
37, 6.812700033190000e-01, -4.249088664082069e-02
38, 6.664699912070000e-01, -4.394796702712644e-02
39, 6.514999866490000e-01, -4.536329510685122e-02
40, 6.363800168040000e-01, -4.673238989987612e-02
41, 6.211299896240000e-01, -4.805142796816819e-02
42, 6.057599782940000e-01, -4.931804166766483e-02
43, 5.902799963950000e-01, -5.053037204896635e-02
44, 5.747100114820000e-01, -5.168632751055006e-02
45, 5.590599775310000e-01, -5.278511463100295e-02
46, 5.433599948880000e-01, -5.382505259053241e-02
47, 5.276100039480000e-01, -5.480694566928499e-02
48, 5.118399858470000e-01, -5.573002210930957e-02
49, 4.960500001910000e-01, -5.659559967119550e-02
50, 4.802699983120000e-01, -5.740349952961632e-02
51, 4.645099937920000e-01, -5.815478596659214e-02
52, 4.487800002100000e-01, -5.885048318568582e-02
53, 4.331099987030000e-01, -5.949071618431890e-02
54, 4.174999892710000e-01, -6.007675912499445e-02
55, 4.019699990750000e-01, -6.060883942975995e-02
56, 3.865399956700000e-01, -6.108699569777036e-02
57, 3.712300062180000e-01, -6.151102135501588e-02
58, 3.560400009160000e-01, -6.188088199144015e-02
59, 3.409900069240000e-01, -6.219557166377333e-02
60, 3.261100053790000e-01, -6.245359534601246e-02
61, 3.113999962810000e-01, -6.265362295813351e-02
62, 2.968699932100000e-01, -6.279361089826462e-02
63, 2.825500071050000e-01, -6.287096439102639e-02
64, 2.684499919410000e-01, -6.288295283202971e-02
65, 2.545700073240000e-01, -6.282635233318352e-02
66, 2.409400045870000e-01, -6.269768143958099e-02
67, 2.275699973110000e-01, -6.249317416045487e-02
68, 2.144699990750000e-01, -6.220875278107513e-02
69, 2.016600072380000e-01, -6.184039086127330e-02
70, 1.891400069000000e-01, -6.138333926536464e-02
71, 1.769299954180000e-01, -6.083333816916926e-02
72, 1.650400012730000e-01, -6.018577877762717e-02
73, 1.534900069240000e-01, -5.943670419830117e-02
74, 1.422899961470000e-01, -5.858181337760407e-02
75, 1.314399987460000e-01, -5.761597525001194e-02
76, 1.209499984980000e-01, -5.653475970288609e-02
77, 1.108499988910000e-01, -5.533644056987595e-02
78, 1.011300012470000e-01, -5.401515486135317e-02
79, 9.181000292300000e-02, -5.256890394665775e-02
80, 8.290000259900000e-02, -5.099507326077003e-02
81, 7.440000027400000e-02, -4.928951159038617e-02
82, 6.633000075800000e-02, -4.745250689173964e-02
83, 5.869000032500000e-02, -4.548083039859438e-02
84, 5.149000138000000e-02, -4.337400760242890e-02
85, 4.473999887700000e-02, -4.113265391184856e-02
86, 3.844000026600000e-02, -3.875476238631244e-02
87, 3.260000050100000e-02, -3.624248462903682e-02
88, 2.723000012300000e-02, -3.359986309899086e-02
89, 2.232000045500000e-02, -3.082139150391768e-02
90, 1.789999939500000e-02, -2.792572051488614e-02
91, 1.394999958600000e-02, -2.490265069538340e-02
92, 1.049000024800000e-02, -2.177098325121319e-02
93, 7.519999985000000e-03, -1.853915417607443e-02
94, 5.040000193000000e-03, -1.521785096884913e-02
95, 3.049999941000000e-03, -1.182032981616710e-02
96, 1.560000004000000e-03, -8.388949687993821e-03
97, 5.600000150000000e-04, -4.934550546410891e-03
98, 5.999999800000000e-05, -1.543526026555578e-03
99, 0.000000000000000e+00, 0.000000000000000e+00
100, 5.999999800000000e-05, 1.452977363581986e-03
101, 5.600000150000000e-04, 4.510914972146770e-03
102, 1.560000004000000e-03, 7.555520950371711e-03
103, 3.049999941000000e-03, 1.055265774392986e-02
104, 5.040000193000000e-03, 1.351640973232048e-02
105, 7.519999985000000e-03, 1.642638111839714e-02
106, 1.049000024800000e-02, 1.928366252177660e-02
107, 1.394999958600000e-02, 2.208898873347634e-02
108, 1.789999939500000e-02, 2.484311965327025e-02
109, 2.232000045500000e-02, 2.753536098594048e-02
110, 2.723000012300000e-02, 3.018030697354037e-02
111, 3.260000050100000e-02, 3.276398005798559e-02
112, 3.844000026600000e-02, 3.529403835868568e-02
113, 4.473999887700000e-02, 3.776769660535025e-02
114, 5.149000138000000e-02, 4.018263315911019e-02
115, 5.869000032500000e-02, 4.253979482253724e-02
116, 6.633000075800000e-02, 4.483617661517542e-02
117, 7.440000027400000e-02, 4.706874417785507e-02
118, 8.290000259900000e-02, 4.923677022879525e-02
119, 9.181000292300000e-02, 5.133403442945094e-02
120, 1.011300012470000e-01, 5.335902662781369e-02
121, 1.108499988910000e-01, 5.530739268122203e-02
122, 1.209499984980000e-01, 5.717280478509867e-02
123, 1.314399987460000e-01, 5.895419682937725e-02
124, 1.422899961470000e-01, 6.064322360067085e-02
125, 1.534900069240000e-01, 6.223520433148542e-02
126, 1.650400012730000e-01, 6.372654006507407e-02
127, 1.769299954180000e-01, 6.511195103596275e-02
128, 1.891400069000000e-01, 6.638516213626219e-02
129, 2.016600072380000e-01, 6.754127240157844e-02
130, 2.144699990750000e-01, 6.857472026650069e-02
131, 2.275699973110000e-01, 6.948181926741299e-02
132, 2.409400045870000e-01, 7.025758915383590e-02
133, 2.545700073240000e-01, 7.089818320594238e-02
134, 2.684499919410000e-01, 7.140009224029117e-02
135, 2.825500071050000e-01, 7.175980735379488e-02
136, 2.968699932100000e-01, 7.197541174549579e-02
137, 3.113999962810000e-01, 7.204509566217407e-02
138, 3.261100053790000e-01, 7.196783158290138e-02
139, 3.409900069240000e-01, 7.174360604181074e-02
140, 3.560400009160000e-01, 7.137276787845649e-02
141, 3.712300062180000e-01, 7.085714986964325e-02
142, 3.865399956700000e-01, 7.019956972207024e-02
143, 4.019699990750000e-01, 6.940280354545614e-02
144, 4.174999892710000e-01, 6.847131411902289e-02
145, 4.331099987030000e-01, 6.741062670562697e-02
146, 4.487800002100000e-01, 6.622728871699143e-02
147, 4.645099937920000e-01, 6.492707890543958e-02
148, 4.802699983120000e-01, 6.351890767951701e-02
149, 4.960500001910000e-01, 6.201079230176673e-02
150, 5.118399858470000e-01, 6.041122847693436e-02
151, 5.276100039480000e-01, 5.873128995703231e-02
152, 5.433599948880000e-01, 5.697933707982871e-02
153, 5.590599775310000e-01, 5.516725143330364e-02
154, 5.747100114820000e-01, 5.330365592137500e-02
155, 5.902799963950000e-01, 5.140071400978579e-02
156, 6.057599782940000e-01, 4.946809263926605e-02
157, 6.211299896240000e-01, 4.751642137944870e-02
158, 6.363800168040000e-01, 4.555467899620298e-02
159, 6.514999866490000e-01, 4.359130864565432e-02
160, 6.664699912070000e-01, 4.163541312061056e-02
161, 6.812700033190000e-01, 3.969542004010755e-02
162, 6.958900094030001e-01, 3.777766466151911e-02
163, 7.103199958800001e-01, 3.588765326959444e-02
164, 7.245299816130000e-01, 3.403265234561361e-02
165, 7.385200262070000e-01, 3.221514902795356e-02
166, 7.522799968720000e-01, 3.043816226311047e-02
167, 7.657799720760000e-01, 2.870649458060966e-02
168, 7.790099978450000e-01, 2.702167515661380e-02
169, 7.919700145720000e-01, 2.538341924550833e-02
170, 8.046399950980000e-01, 2.379351806568388e-02
171, 8.170099854470000e-01, 2.225212121888584e-02
172, 8.290500044819999e-01, 2.076157112757826e-02
173, 8.407700061800000e-01, 1.931899956867705e-02
174, 8.521599769590000e-01, 1.792373864830475e-02
175, 8.631799817090000e-01, 1.657837181936335e-02
176, 8.738499879840000e-01, 1.527767128633670e-02
177, 8.841500282290000e-01, 1.402081344325441e-02
178, 8.940600156780000e-01, 1.280679714310004e-02
179, 9.035800099370001e-01, 1.163266730816515e-02
180, 9.126999974250000e-01, 1.049833602473738e-02
181, 9.214000105860000e-01, 9.407942637592875e-03
182, 9.296900033950000e-01, 8.365797891100230e-03
183, 9.375399947170000e-01, 7.384914433043477e-03
184, 9.449599981310000e-01, 6.475004406132232e-03
185, 9.519400000570000e-01, 5.646421914445461e-03
186, 9.584699869160000e-01, 4.903507710246709e-03
187, 9.645400047300000e-01, 4.241921600742685e-03
188, 9.701499938960000e-01, 3.648195457291814e-03
189, 9.752799868580000e-01, 3.106964188272167e-03
190, 9.799500107769999e-01, 2.600421892528266e-03
191, 9.841300249100000e-01, 2.122882158914324e-03
192, 9.878399968150000e-01, 1.671694353168434e-03
193, 9.910500049590000e-01, 1.257271312568085e-03
194, 9.937800168990000e-01, 8.873633552664870e-04
195, 9.960200190539999e-01, 5.733774212665702e-04
196, 9.977599978450000e-01, 3.244402527404064e-04
197, 9.990000128750000e-01, 1.451925621418098e-04
198, 9.997500181200000e-01, 3.632799596056965e-05
199, 1.000000000000000e+00, 0.000000000000000e+00
