"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
0, 9.997500181200000e-01, -3.633488090905796e-05, 1.316779989800034e+00, 6.831701802958845e-01, 9.948943431968570e-02, 3.765068111777394e+00
1, 9.990000128750000e-01, -1.456271896266352e-04, 1.189661552450846e+00, 6.774793583630061e-01, 9.970434232979963e-02, 3.411190729063430e+00
2, 9.977599978450000e-01, -3.292052987196542e-04, 1.187158084985699e+00, 7.209768533321314e-01, 1.097103944235162e-01, 3.411821693788330e+00
3, 9.960200190539999e-01, -5.990901489027237e-04, 1.180001854084468e+00, 7.316921449703708e-01, 1.196759239211988e-01, 3.394190258877160e+00
4, 9.937800168990000e-01, -9.801729224333503e-04, 1.177299509168793e+00, 7.313423921363282e-01, 1.345417436036436e-01, 3.387118801605775e+00
5, 9.910500049590000e-01, -1.513401105392902e-03, 1.175688783992535e+00, 7.314848549408047e-01, 1.567040193354791e-01, 3.383478058607000e+00
6, 9.878399968150000e-01, -2.252687337200841e-03, 1.170077477561808e+00, 7.333057632266280e-01, 1.849723121535949e-01, 3.369484996730082e+00
7, 9.841300249100000e-01, -3.258927697312878e-03, 1.158712278881907e+00, 7.417512533749456e-01, 2.166668354061883e-01, 3.341225059595629e+00
8, 9.799500107769999e-01, -4.557366026281987e-03, 1.139766423144956e+00, 7.592296020326158e-01, 2.473948192050087e-01, 3.294096459390998e+00
9, 9.752799868580000e-01, -6.142710887497203e-03, 1.112919688454366e+00, 7.860845555007635e-01, 2.713241086797065e-01, 3.227236018348189e+00
10, 9.701499938960000e-01, -7.939929424426256e-03, 1.079382280271508e+00, 8.201795401695161e-01, 2.830763154496371e-01, 3.143528212560720e+00
11, 9.645400047300000e-01, -9.849502412875724e-03, 1.041581365197621e+00, 8.567039210539845e-01, 2.792636765693383e-01, 3.048650734035944e+00
12, 9.584699869160000e-01, -1.174731446309565e-02, 1.006345110812205e+00, 8.893182896317257e-01, 2.605934497619122e-01, 2.959835523594160e+00
13, 9.519400000570000e-01, -1.354163235446613e-02, 9.824058248479127e-01, 9.131787587718091e-01, 2.326054179700114e-01, 2.899543578794038e+00
14, 9.449599981310000e-01, -1.518858656663390e-02, 9.729571788956661e-01, 9.267909329346993e-01, 2.032491474898532e-01, 2.875950892421162e+00
15, 9.375399947170000e-01, -1.669961405799511e-02, 9.748022697447148e-01, 9.313959888147643e-01, 1.791282698605194e-01, 2.880806277889427e+00
16, 9.296900033950000e-01, -1.812534791270719e-02, 9.820669286113405e-01, 9.302872254245483e-01, 1.633458353321476e-01, 2.899231099911539e+00
17, 9.214000105860000e-01, -1.953357664296196e-02, 9.895425162231797e-01, 9.270874386054954e-01, 1.555929046107411e-01, 2.918117129095206e+00
18, 9.126999974250000e-01, -2.097677731207698e-02, 9.940747701646759e-01, 9.244007716016742e-01, 1.535465031070219e-01, 2.929510797557659e+00
19, 9.035800099370001e-01, -2.249354689512637e-02, 9.948687721432019e-01, 9.233954819954370e-01, 1.544833870200144e-01, 2.931423899446898e+00
20, 8.940600156780000e-01, -2.409523258981467e-02, 9.924157527343110e-01, 9.242409978896766e-01, 1.562393119279421e-01, 2.925120832348216e+00
21, 8.841500282290000e-01, -2.577810901665305e-02, 9.876732620483721e-01, 9.265237644753469e-01, 1.575271587661271e-01, 2.913023702587751e+00
22, 8.738499879840000e-01, -2.753133251869593e-02, 9.815785284953189e-01, 9.296332003652820e-01, 1.578336324861243e-01, 2.897483667603785e+00
23, 8.631799817090000e-01, -2.933841496781108e-02, 9.748577729324676e-01, 9.330808174651757e-01, 1.571604010921772e-01, 2.880333044838546e+00
24, 8.521599769590000e-01, -3.118461824548130e-02, 9.679169570562178e-01, 9.365424159041024e-01, 1.557310813356414e-01, 2.862589777120385e+00
25, 8.407700061800000e-01, -3.306481289979092e-02, 9.609042852016233e-01, 9.398774521192788e-01, 1.538048278890546e-01, 2.844626432124697e+00
26, 8.290500044819999e-01, -3.496641483112245e-02, 9.537938731993922e-01, 9.430690491397798e-01, 1.515592081100235e-01, 2.826377518851885e+00
27, 8.170099854470000e-01, -3.688325008660764e-02, 9.464733233673486e-01, 9.461473487505165e-01, 1.490730517697981e-01, 2.807555237760313e+00
28, 8.046399950980000e-01, -3.881240625878724e-02, 9.388517651184467e-01, 9.491247274642989e-01, 1.463400809900907e-01, 2.787922107637422e+00
29, 7.919700145720000e-01, -4.074401912970987e-02, 9.309219896279344e-01, 9.520120800598699e-01, 1.433027667811500e-01, 2.767462635299406e+00
30, 7.790099978450000e-01, -4.267039251324444e-02, 9.226779472707272e-01, 9.548186448859581e-01, 1.398969286056807e-01, 2.746164285101003e+00
31, 7.657799720760000e-01, -4.458129914604243e-02, 9.139551821399705e-01, 9.574882367683035e-01, 1.360522794555959e-01, 2.723574039739843e+00
32, 7.522799968720000e-01, -4.646853584553372e-02, 9.046625986848756e-01, 9.600183185594897e-01, 1.317298941044246e-01, 2.699453668209308e+00
33, 7.385200262070000e-01, -4.832180046064649e-02, 8.951850450230233e-01, 9.623521411923682e-01, 1.269080700902581e-01, 2.674813480388449e+00
34, 7.245299816130000e-01, -5.012800801871502e-02, 8.860645114541910e-01, 9.644782906618075e-01, 1.215933635052095e-01, 2.651088611171796e+00
35, 7.103199958800001e-01, -5.187702463894908e-02, 8.767699840921387e-01, 9.663802511763613e-01, 1.158143340818232e-01, 2.626867727844036e+00
36, 6.958900094030001e-01, -5.356032082269198e-02, 8.652115494238041e-01, 9.680252302550008e-01, 1.096180984545435e-01, 2.596629321477101e+00
37, 6.812700033190000e-01, -5.516661342767992e-02, 8.498949068967422e-01, 9.690538537460142e-01, 1.030252343550501e-01, 2.556359325791570e+00
38, 6.664699912070000e-01, -5.668811837249375e-02, 8.341531519604546e-01, 9.694272788041117e-01, 9.611590000073318e-02, 2.514867884561865e+00
39, 6.514999866490000e-01, -5.811822414447725e-02, 8.236445223614387e-01, 9.695405547894982e-01, 8.901742744512187e-02, 2.487117065797741e+00
40, 6.363800168040000e-01, -5.945080024280103e-02, 8.209297980833616e-01, 9.699308316970257e-01, 8.186252682958971e-02, 2.479924120505142e+00
41, 6.211299896240000e-01, -6.068146331063898e-02, 8.249687410444947e-01, 9.706735133569097e-01, 7.473459594460816e-02, 2.490563131426827e+00
42, 6.057599782940000e-01, -6.180831404570604e-02, 8.331294145923542e-01, 9.714925971559906e-01, 6.769015307060698e-02, 2.512069568903815e+00
43, 5.902799963950000e-01, -6.283098124830669e-02, 8.428086153585169e-01, 9.720199305395995e-01, 6.078575463554817e-02, 2.537520979353829e+00
44, 5.747100114820000e-01, -6.375003931776750e-02, 8.526631788955646e-01, 9.720265798853334e-01, 5.408948356196753e-02, 2.563326296028151e+00
45, 5.590599775310000e-01, -6.456825338889757e-02, 8.643512374960777e-01, 9.716529573985196e-01, 4.769320421899376e-02, 2.593912138138344e+00
46, 5.433599948880000e-01, -6.528884258317375e-02, 8.827201429946233e-01, 9.706320181989966e-01, 4.165043777109488e-02, 2.642049809666465e+00
47, 5.276100039480000e-01, -6.591779177529024e-02, 9.096396638248084e-01, 9.683777506307714e-01, 3.600822376347243e-02, 2.712687917193707e+00
48, 5.118399858470000e-01, -6.646088473081260e-02, 9.259943649201021e-01, 9.649946954944209e-01, 3.082460419018904e-02, 2.755141471466625e+00
49, 4.960500001910000e-01, -6.692590573549391e-02, 8.929007069776715e-01, 9.636502785800194e-01, 2.623402892370532e-02, 2.666689604387818e+00
50, 4.802699983120000e-01, -6.732033341725373e-02, 7.856043355947895e-01, 9.587763927606182e-01, 2.209329081221362e-02, 2.382677114412834e+00
51, 4.645099937920000e-01, -6.765268889249867e-02, 7.277777909095637e-01, 9.560761694638598e-01, 1.855821813786940e-02, 2.231850333250486e+00
52, 4.487800002100000e-01, -6.793157996078561e-02, 7.253671312736313e-01, 9.563027927810467e-01, 1.560923233237338e-02, 2.225714236423144e+00
53, 4.331099987030000e-01, -6.816521465555142e-02, 7.385085142031893e-01, 9.600005616671894e-01, 1.320919315391125e-02, 2.260924885177014e+00
54, 4.174999892710000e-01, -6.836197940308607e-02, 7.430685549422555e-01, 9.611488873900609e-01, 1.124098009452755e-02, 2.273104980545708e+00
55, 4.019699990750000e-01, -6.852940809171351e-02, 7.396865426496776e-01, 9.604687683135349e-01, 9.690397266394974e-03, 2.264121084080108e+00
56, 3.865399956700000e-01, -6.867434212351635e-02, 7.335969356867957e-01, 9.588506342539816e-01, 8.525439166390949e-03, 2.247818379031926e+00
57, 3.712300062180000e-01, -6.880272692753150e-02, 7.273636374544473e-01, 9.567717672695487e-01, 7.693295297990736e-03, 2.230989922335788e+00
58, 3.560400009160000e-01, -6.891958918687746e-02, 7.212614651841690e-01, 9.545091977301852e-01, 7.128858629364760e-03, 2.214444638777499e+00
59, 3.409900069240000e-01, -6.902857774220322e-02, 7.150752040948042e-01, 9.521629307691499e-01, 6.756685739981664e-03, 2.197665678651064e+00
60, 3.261100053790000e-01, -6.913197675995722e-02, 7.086607080777800e-01, 9.495911793664588e-01, 6.492750131669962e-03, 2.180229495145614e+00
61, 3.113999962810000e-01, -6.923089696090810e-02, 7.020659481941317e-01, 9.468406343402563e-01, 6.248464975342745e-03, 2.162277604543319e+00
62, 2.968699932100000e-01, -6.932493974157226e-02, 6.953370192362983e-01, 9.439453775862501e-01, 5.929750460540888e-03, 2.143941740787499e+00
63, 2.825500071050000e-01, -6.941212909643740e-02, 6.884776597967013e-01, 9.408117358788467e-01, 5.437066544976095e-03, 2.125195408458574e+00
64, 2.684499919410000e-01, -6.948918241862979e-02, 6.816169927224908e-01, 9.376007621209356e-01, 4.668252291109292e-03, 2.106431030840679e+00
65, 2.545700073240000e-01, -6.955143966801525e-02, 6.747667539591923e-01, 9.341672717692395e-01, 3.516414092562834e-03, 2.087621045657530e+00
66, 2.409400045870000e-01, -6.959273615053758e-02, 6.682787710920788e-01, 9.308462318193370e-01, 1.871907694270973e-03, 2.069792528525442e+00
67, 2.275699973110000e-01, -6.960573598975030e-02, 6.625068223524266e-01, 9.277380750762522e-01, -3.799770994612823e-04, 2.053882822082172e+00
68, 2.144699990750000e-01, -6.958189473291404e-02, 6.579865403316144e-01, 9.252901661455398e-01, -3.360901883831392e-03, 2.041428079965466e+00
69, 2.016600072380000e-01, -6.951162396129423e-02, 6.548727329166845e-01, 9.235517652756393e-01, -7.205846332741854e-03, 2.032838642799723e+00
70, 1.891400069000000e-01, -6.938426203046545e-02, 6.529622367012317e-01, 9.224466660301831e-01, -1.205546940703186e-02, 2.027569544153219e+00
71, 1.769299954180000e-01, -6.918842706340246e-02, 6.517239540682160e-01, 9.216495590965598e-01, -1.806169504806746e-02, 2.024148765345690e+00
72, 1.650400012730000e-01, -6.891197085645540e-02, 6.508811459271092e-01, 9.209664810735794e-01, -2.537838460173707e-02, 2.021806720955839e+00
73, 1.534900069240000e-01, -6.854250882936687e-02, 6.510285796760733e-01, 9.208490635818024e-01, -3.419553785804803e-02, 2.022248105332070e+00
74, 1.422899961470000e-01, -6.806715416246760e-02, 6.531616671044749e-01, 9.216726206374399e-01, -4.473855845918066e-02, 2.028168871998294e+00
75, 1.314399987460000e-01, -6.747218780885678e-02, 6.577775442913719e-01, 9.236070347716425e-01, -5.726768375509101e-02, 2.040931723710049e+00
76, 1.209499984980000e-01, -6.674398078819868e-02, 6.644013598085989e-01, 9.261588204107741e-01, -7.203260630864056e-02, 2.059182360690064e+00
77, 1.108499988910000e-01, -6.587078714110481e-02, 6.728835553185841e-01, 9.293169335259995e-01, -8.936773954051483e-02, 2.082601493090992e+00
78, 1.011300012470000e-01, -6.483799125102263e-02, 6.831067248818425e-01, 9.322110362576264e-01, -1.095177178347164e-01, 2.110626511854069e+00
79, 9.181000292300000e-02, -6.363393644432622e-02, 6.958390268058962e-01, 9.352357158499606e-01, -1.329290768283769e-01, 2.145485654473144e+00
80, 8.290000259900000e-02, -6.224688309530078e-02, 7.114944364829475e-01, 9.379030268563920e-01, -1.599949091908203e-01, 2.188198407539648e+00
81, 7.440000027400000e-02, -6.066400062678759e-02, 7.303733884466048e-01, 9.394600392817019e-01, -1.910605183630425e-01, 2.239444214543036e+00
82, 6.633000075800000e-02, -5.887699719420527e-02, 7.529040577953633e-01, 9.392186379565020e-01, -2.265325166212007e-01, 2.300326363156557e+00
83, 5.869000032500000e-02, -5.687486604113989e-02, 7.793342799822017e-01, 9.357840543790491e-01, -2.665522536603209e-01, 2.371290526087493e+00
84, 5.149000138000000e-02, -5.464991589268806e-02, 8.101350031346645e-01, 9.276727694021633e-01, -3.111101859038486e-01, 2.453424972693708e+00
85, 4.473999887700000e-02, -5.219650564618819e-02, 8.457149291027964e-01, 9.128208048334145e-01, -3.597358500431684e-01, 2.547551873884964e+00
86, 3.844000026600000e-02, -4.950700808542591e-02, 8.862235946678968e-01, 8.886978614154373e-01, -4.111934272736312e-01, 2.653744177493086e+00
87, 3.260000050100000e-02, -4.657942502063889e-02, 9.315163109993380e-01, 8.526269499000233e-01, -4.633234802006563e-01, 2.771314346924006e+00
88, 2.723000012300000e-02, -4.341541517962621e-02, 9.812054004499708e-01, 8.018776100657318e-01, -5.127151524219993e-01, 2.898920089533990e+00
89, 2.232000045500000e-02, -4.000646210919036e-02, 1.034545691626874e+00, 7.345573870732551e-01, -5.542611796809670e-01, 3.034379599908735e+00
90, 1.789999939500000e-02, -3.637545165747072e-02, 1.090078089153466e+00, 6.498480068631035e-01, -5.819033518944944e-01, 3.173772936123943e+00
91, 1.394999958600000e-02, -3.251158406141179e-02, 1.146156524186525e+00, 5.496014122119722e-01, -5.883358785399913e-01, 3.312988240037570e+00
92, 1.049000024800000e-02, -2.844321520162731e-02, 1.200231382690858e+00, 4.380414339768912e-01, -5.669602808209193e-01, 3.445787381728709e+00
93, 7.519999985000000e-03, -2.418918782970352e-02, 1.249621561638534e+00, 3.226149865484617e-01, -5.130765865569772e-01, 3.565964001805601e+00
94, 5.040000193000000e-03, -1.977570891225441e-02, 1.291277414926957e+00, 2.118336323640282e-01, -4.241576903533771e-01, 3.666310034419119e+00
95, 3.049999941000000e-03, -1.523883904238562e-02, 1.323657883264253e+00, 1.150858014971845e-01, -3.013325284719924e-01, 3.743984906320118e+00
96, 1.560000004000000e-03, -1.066392238088096e-02, 1.342144896424581e+00, 4.109055758835906e-02, -1.505810406933316e-01, 3.787482764905170e+00
97, 5.600000150000000e-04, -6.113949963498481e-03, 1.350672589848199e+00, -3.949275850138802e-03, 2.332502346284950e-02, 3.808997120893304e+00
98, 5.999999800000000e-05, -1.804694344681624e-03, 1.336817277483342e+00, -1.869787576974832e-02, 2.041390603890309e-01, 3.774356186500532e+00
99, 0.000000000000000e+00, 0.000000000000000e+00, 1.311932083834028e+00, 0.000000000000000e+00, 3.213024350438547e-01, 3.710929872749591e+00
100, 5.999999800000000e-05, 1.517354916727549e-03, 1.302336984186572e+00, 4.986076139721464e-02, 4.200863902039915e-01, 3.692260543154347e+00
101, 5.600000150000000e-04, 4.718106547580102e-03, 1.266190177286803e+00, 1.338428673850356e-01, 5.629887929881646e-01, 3.608476484831020e+00
102, 1.560000004000000e-03, 7.826867028649024e-03, 1.191103546250789e+00, 2.759657684072965e-01, 6.721450175866853e-01, 3.422267310510494e+00
103, 3.049999941000000e-03, 1.078277555965118e-02, 1.117035440792576e+00, 4.332543165939654e-01, 7.177683106495688e-01, 3.239967673818876e+00
104, 5.040000193000000e-03, 1.359215028388689e-02, 1.038971820956835e+00, 5.791260764024023e-01, 7.064222450753334e-01, 3.044663723016842e+00
105, 7.519999985000000e-03, 1.623531447170529e-02, 9.640258931350153e-01, 6.961495971275132e-01, 6.547338526728534e-01, 2.853922713150992e+00
106, 1.049000024800000e-02, 1.871791570528641e-02, 8.983472647944484e-01, 7.796443589497237e-01, 5.835039378610649e-01, 2.684170967289655e+00
107, 1.394999958600000e-02, 2.104767544701317e-02, 8.440878908167569e-01, 8.346244667017449e-01, 5.086678328542857e-01, 2.542039716743213e+00
108, 1.789999939500000e-02, 2.323399252538224e-02, 8.009892946183013e-01, 8.688860640335265e-01, 4.392418405276653e-01, 2.427872409734408e+00
109, 2.232000045500000e-02, 2.527890292216791e-02, 7.680882938402489e-01, 8.897830201372151e-01, 3.786714173375917e-01, 2.339953260008431e+00
110, 2.723000012300000e-02, 2.720462864618357e-02, 7.441761419600244e-01, 9.027627425313235e-01, 3.278789529011020e-01, 2.275685998679065e+00
111, 3.260000050100000e-02, 2.901254797873581e-02, 7.276531111692713e-01, 9.112922613523233e-01, 2.857771218040360e-01, 2.231077172972745e+00
112, 3.844000026600000e-02, 3.072003387033791e-02, 7.170652869843407e-01, 9.175746349596545e-01, 2.512683100947982e-01, 2.202460115380636e+00
113, 4.473999887700000e-02, 3.233696079516599e-02, 7.108290092996550e-01, 9.226193456978329e-01, 2.229448318755618e-01, 2.185621903828061e+00
